#Network,Station,Location,Channel,Latitude,Longitude,Elevation,Depth,Azimuth,Dip,SensorDescription,Scale,ScaleFreq,ScaleUnits,SampleRate,StartTime,EndTime
BL,MCI7,None,HHZ,-16.7785,-43.8213,571.0,0.0,0.0,-90.0,"Trillium 120P, 120 s, 1201 V/m/s",480399000.0,1.0,M/S,200.0,2012-06-05T16:46:06.4263,2013-02-24T08:41:54.965
BL,MCI8,None,HHE,-16.65967,-43.92041,696.0,0.0,90.0,0.0,"Trillium 120P, 120 s, 1201 V/m/s",480399000.0,1.0,M/S,200.0,2012-06-05T20:10:35.16,2013-06-21T14:02:09.725
BL,MCI8,None,HHN,-16.65967,-43.92041,696.0,0.0,0.0,0.0,"Trillium 120P, 120 s, 1201 V/m/s",480399000.0,1.0,M/S,200.0,2012-06-05T20:10:34.51,2013-06-21T14:02:09.385
BL,MCI8,None,HHZ,-16.65967,-43.92041,696.0,0.0,0.0,-90.0,"Trillium 120P, 120 s, 1201 V/m/s",480399000.0,1.0,M/S,200.0,2012-06-05T20:10:34.1,2013-06-21T14:02:09.96
BL,MCI9,None,HHE,-16.69806,-43.89328,670.0,0.0,90.0,0.0,"Trillium 120P, 120 s, 1201 V/m/s",480399000.0,1.0,M/S,200.0,2012-06-05T21:14:49.5344,2013-06-21T17:08:39.005
BL,MCI9,None,HHN,-16.69806,-43.89328,670.0,0.0,0.0,0.0,"Trillium 120P, 120 s, 1201 V/m/s",480399000.0,1.0,M/S,200.0,2012-06-05T21:14:49.2594,2013-06-21T17:08:38.965
BL,MCI9,None,HHZ,-16.69806,-43.89328,670.0,0.0,0.0,-90.0,"Trillium 120P, 120 s, 1201 V/m/s",480399000.0,1.0,M/S,200.0,2012-06-05T21:14:49.0244,2013-06-21T17:08:39.105
BL,MURT,None,HHE,-21.6592,-57.61,123.0,0.0,90.0,0.0,"Trillium 120Q, 120 s, 1202 V/m/s-Centaur, 40 vpp (",481000000.0,1.0,M/S,100.0,2023-09-21T00:00:00,None
BL,MURT,None,HHN,-21.6592,-57.61,123.0,0.0,0.0,0.0,"Trillium 120Q, 120 s, 1202 V/m/s-Centaur, 40 vpp (",481000000.0,1.0,M/S,100.0,2023-09-21T00:00:00,None
BL,MURT,None,HHZ,-21.6592,-57.61,123.0,0.0,0.0,-90.0,"Trillium 120Q, 120 s, 1202 V/m/s-Centaur, 40 vpp (",481000000.0,1.0,M/S,100.0,2023-09-21T00:00:00,None
BL,NATB,None,BHE,-21.055,-42.004002,265.0,0.0,90.0,0.0,STS-2,1500000000000.0,1.0,M/S,10.0,1995-12-03T00:00:00,1997-11-04T23:59:59
BL,NATB,None,BHN,-21.055,-42.004002,265.0,0.0,0.0,0.0,STS-2,1500000000000.0,1.0,M/S,10.0,1995-12-03T00:00:00,1997-11-04T23:59:59
BL,NATB,None,BHZ,-21.055,-42.004002,265.0,0.0,0.0,-90.0,STS-2,1500000000000.0,1.0,M/S,10.0,1995-12-03T00:00:00,1997-11-04T23:59:59
BL,NAVB,None,BHE,-21.433599,-54.1842,404.0,0.0,90.0,0.0,STS-2,1500000000000.0,1.0,M/S,10.0,1994-10-01T00:00:00,1995-06-15T23:59:59
BL,NAVB,None,BHN,-21.433599,-54.1842,404.0,0.0,0.0,0.0,STS-2,1500000000000.0,1.0,M/S,10.0,1994-10-01T00:00:00,1995-06-15T23:59:59
BL,NAVB,None,BHZ,-21.433599,-54.1842,404.0,0.0,0.0,-90.0,STS-2,1500000000000.0,1.0,M/S,10.0,1994-10-01T00:00:00,1995-06-15T23:59:59
BL,NOVB,0.0,BHE,-28.6105,-49.5582,135.0,0.0,90.0,0.0,STS2 2P(ST22P)/MARS88(MARS/31.25/1),24000000000.0,1.0,M/S,31.0,2002-10-13T12:04:00,2004-04-23T18:24:31.968
BL,NOVB,0.0,BHN,-28.6105,-49.5582,135.0,0.0,0.0,0.0,STS2 2P(ST22P)/MARS88(MARS/31.25/1),24000000000.0,1.0,M/S,31.0,2002-10-13T12:04:00,2004-04-23T18:24:31.968
BL,NOVB,0.0,BHZ,-28.6105,-49.5582,135.0,0.0,0.0,-90.0,STS2 2P(ST22P)/MARS88(MARS/31.25/1),24000000000.0,1.0,M/S,31.0,2002-10-13T12:04:00,2004-04-23T18:24:31.968
BL,NUPA,1.0,SHE,-20.66278,-47.68594,649.0,0.0,90.0,0.0,L4C(L4C)/REFTEK(RT24/100/8),1324.0,1.0,M/S,100.0,2002-11-02T20:14:00,2003-02-08T12:55:00
BL,NUPA,1.0,SHN,-20.66278,-47.68594,649.0,0.0,0.0,0.0,L4C(L4C)/REFTEK(RT24/100/8),1324.0,1.0,M/S,100.0,2002-11-02T20:14:00,2003-02-08T12:55:00
BL,NUPA,1.0,SHZ,-20.66278,-47.68594,649.0,0.0,0.0,-90.0,L4C(L4C)/REFTEK(RT24/100/8),1324.0,1.0,M/S,100.0,2002-11-02T20:14:00,2003-02-08T12:55:00
BL,NUPA,10.0,SHE,-20.66278,-47.68594,649.0,0.0,90.0,0.0,L4C(L4C)/REFTEK(RT24/10/8),694284000.0,1.0,M/S,10.0,2003-02-08T15:31:00,2003-03-17T11:50:00
BL,NUPA,10.0,SHE,-20.66278,-47.68594,649.0,0.0,90.0,0.0,L4C(L4C)/REFTEK(RT16/10/128),185175000.0,1.0,M/S,10.0,2003-03-17T14:19:00,2003-04-26T16:21:00
BL,NUPA,10.0,SHE,-20.66278,-47.68594,649.0,0.0,90.0,0.0,L4C(L4C)/REFTEK(RT24/10/8),694284000.0,1.0,M/S,10.0,2003-04-26T17:09:00,2003-08-28T17:00:00
BL,NUPA,10.0,SHN,-20.66278,-47.68594,649.0,0.0,0.0,0.0,L4C(L4C)/REFTEK(RT24/10/8),694284000.0,1.0,M/S,10.0,2003-02-08T15:31:00,2003-03-17T11:50:00
BL,NUPA,10.0,SHN,-20.66278,-47.68594,649.0,0.0,0.0,0.0,L4C(L4C)/REFTEK(RT16/10/128),185175000.0,1.0,M/S,10.0,2003-03-17T14:19:00,2003-04-26T16:21:00
BL,NUPA,10.0,SHN,-20.66278,-47.68594,649.0,0.0,0.0,0.0,L4C(L4C)/REFTEK(RT24/10/8),694284000.0,1.0,M/S,10.0,2003-04-26T17:09:00,2003-08-28T17:00:00
BL,NUPA,10.0,SHZ,-20.66278,-47.68594,649.0,0.0,0.0,-90.0,L4C(L4C)/REFTEK(RT24/10/8),694284000.0,1.0,M/S,10.0,2003-02-08T15:31:00,2003-03-17T11:50:00
BL,NUPA,10.0,SHZ,-20.66278,-47.68594,649.0,0.0,0.0,-90.0,L4C(L4C)/REFTEK(RT16/10/128),185175000.0,1.0,M/S,10.0,2003-03-17T14:19:00,2003-04-26T16:21:00
BL,NUPA,10.0,SHZ,-20.66278,-47.68594,649.0,0.0,0.0,-90.0,L4C(L4C)/REFTEK(RT24/10/8),694284000.0,1.0,M/S,10.0,2003-04-26T17:09:00,2003-08-28T17:00:00
BL,NUPA,10.0,SLE,-20.66278,-47.68594,649.0,0.0,90.0,0.0,L4C(L4C)/REFTEK(RT16/10/8),11573400.0,1.0,M/S,10.0,2003-03-17T14:19:00,2003-04-26T16:21:00
BL,NUPA,10.0,SLN,-20.66278,-47.68594,649.0,0.0,0.0,0.0,L4C(L4C)/REFTEK(RT16/10/8),11573400.0,1.0,M/S,10.0,2003-03-17T14:19:00,2003-04-26T16:21:00
BL,NUPA,10.0,SLZ,-20.66278,-47.68594,649.0,0.0,0.0,-90.0,L4C(L4C)/REFTEK(RT16/10/8),11573400.0,1.0,M/S,10.0,2003-03-17T14:19:00,2003-04-26T16:21:00
BL,NUPA,50.0,SHE,-20.66278,-47.68594,649.0,0.0,90.0,0.0,L4C(L4C)/REFTEK(RT16/50/128),185175000.0,1.0,M/S,50.0,2003-03-17T14:19:00,2003-04-26T16:21:00
BL,NUPA,50.0,SHE,-20.66278,-47.68594,649.0,0.0,90.0,0.0,L4C(L4C)/REFTEK(RT24/50/8),694284000.0,1.0,M/S,50.0,2003-04-26T17:09:00,2003-08-28T17:00:00
BL,NUPA,50.0,SHN,-20.66278,-47.68594,649.0,0.0,0.0,0.0,L4C(L4C)/REFTEK(RT16/50/128),185175000.0,1.0,M/S,50.0,2003-03-17T14:19:00,2003-04-26T16:21:00
BL,NUPA,50.0,SHN,-20.66278,-47.68594,649.0,0.0,0.0,0.0,L4C(L4C)/REFTEK(RT24/50/8),694284000.0,1.0,M/S,50.0,2003-04-26T17:09:00,2003-08-28T17:00:00
BL,NUPA,50.0,SHZ,-20.66278,-47.68594,649.0,0.0,0.0,-90.0,L4C(L4C)/REFTEK(RT16/50/128),185175000.0,1.0,M/S,50.0,2003-03-17T14:19:00,2003-04-26T16:21:00
BL,NUPA,50.0,SHZ,-20.66278,-47.68594,649.0,0.0,0.0,-90.0,L4C(L4C)/REFTEK(RT24/50/8),694284000.0,1.0,M/S,50.0,2003-04-26T17:09:00,2003-08-28T17:00:00
BL,NUPA,50.0,SLE,-20.66278,-47.68594,649.0,0.0,90.0,0.0,L4C(L4C)/REFTEK(RT16/50/8),11573400.0,1.0,M/S,50.0,2003-03-17T14:19:00,2003-04-26T16:21:00
BL,NUPA,50.0,SLN,-20.66278,-47.68594,649.0,0.0,0.0,0.0,L4C(L4C)/REFTEK(RT16/50/8),11573400.0,1.0,M/S,50.0,2003-03-17T14:19:00,2003-04-26T16:21:00
BL,NUPA,50.0,SLZ,-20.66278,-47.68594,649.0,0.0,0.0,-90.0,L4C(L4C)/REFTEK(RT16/50/8),11573400.0,1.0,M/S,50.0,2003-03-17T14:19:00,2003-04-26T16:21:00
BL,NUPB,2.0,HHE,-20.66278,-47.68594,649.0,0.0,90.0,0.0,STS2 G1(ST2G1)/REFTEK(RT16/200/32),419580000.0,1.0,M/S,200.0,2001-12-21T19:20:00,2002-03-30T15:22:00
BL,NUPB,2.0,HHN,-20.66278,-47.68594,649.0,0.0,0.0,0.0,STS2 G1(ST2G1)/REFTEK(RT16/200/32),419580000.0,1.0,M/S,200.0,2001-12-21T19:20:00,2002-03-30T15:22:00
BL,NUPB,2.0,HHZ,-20.66278,-47.68594,649.0,0.0,0.0,-90.0,STS2 G1(ST2G1)/REFTEK(RT16/200/32),419580000.0,1.0,M/S,200.0,2001-12-21T19:20:00,2002-03-30T15:22:00
BL,NUPB,10.0,BHE,-20.66278,-47.68594,649.0,0.0,90.0,0.0,GURALP(GC3EC)/REFTEK(RT16/10/32),587413000.0,1.0,M/S,10.0,2001-10-11T14:56:00,2001-12-21T16:07:00
BL,NUPB,10.0,BHE,-20.66278,-47.68594,649.0,0.0,90.0,0.0,STS2 G1(ST2G1)/REFTEK(RT16/10/32),419580000.0,1.0,M/S,10.0,2001-12-21T19:20:00,2002-09-19T16:06:00
BL,NUPB,10.0,BHN,-20.66278,-47.68594,649.0,0.0,0.0,0.0,GURALP(GC3EC)/REFTEK(RT16/10/32),587413000.0,1.0,M/S,10.0,2001-10-11T14:56:00,2001-12-21T16:07:00
BL,NUPB,10.0,BHN,-20.66278,-47.68594,649.0,0.0,0.0,0.0,STS2 G1(ST2G1)/REFTEK(RT16/10/32),419580000.0,1.0,M/S,10.0,2001-12-21T19:20:00,2002-09-19T16:06:00
BL,NUPB,10.0,BHZ,-20.66278,-47.68594,649.0,0.0,0.0,-90.0,GURALP(GC3EC)/REFTEK(RT16/10/32),587413000.0,1.0,M/S,10.0,2001-10-11T14:56:00,2001-12-21T16:07:00
BL,NUPB,10.0,BHZ,-20.66278,-47.68594,649.0,0.0,0.0,-90.0,STS2 G1(ST2G1)/REFTEK(RT16/10/32),419580000.0,1.0,M/S,10.0,2001-12-21T19:20:00,2002-09-19T16:06:00
BL,NUPB,10.0,BLE,-20.66278,-47.68594,649.0,0.0,90.0,0.0,GURALP(GC3EC)/REFTEK(RT16/10/1),18356600.0,1.0,M/S,10.0,2001-10-10T18:12:00,2001-12-21T16:07:00
BL,NUPB,10.0,BLE,-20.66278,-47.68594,649.0,0.0,90.0,0.0,STS2 G1(ST2G1)/REFTEK(RT16/10/1),13111900.0,1.0,M/S,10.0,2002-03-15T17:04:00,2002-11-02T15:48:00
BL,NUPB,10.0,BLN,-20.66278,-47.68594,649.0,0.0,0.0,0.0,GURALP(GC3EC)/REFTEK(RT16/10/1),18356600.0,1.0,M/S,10.0,2001-10-10T18:12:00,2001-12-21T16:07:00
BL,NUPB,10.0,BLN,-20.66278,-47.68594,649.0,0.0,0.0,0.0,STS2 G1(ST2G1)/REFTEK(RT16/10/1),13111900.0,1.0,M/S,10.0,2002-03-15T17:04:00,2002-11-02T15:48:00
BL,NUPB,10.0,BLZ,-20.66278,-47.68594,649.0,0.0,0.0,-90.0,GURALP(GC3EC)/REFTEK(RT16/10/1),18356600.0,1.0,M/S,10.0,2001-10-10T18:12:00,2001-12-21T16:07:00
BL,NUPB,10.0,BLZ,-20.66278,-47.68594,649.0,0.0,0.0,-90.0,STS2 G1(ST2G1)/REFTEK(RT16/10/1),13111900.0,1.0,M/S,10.0,2002-03-15T17:04:00,2002-11-02T15:48:00
BL,NUPB,50.0,BHE,-20.66278,-47.68594,649.0,0.0,90.0,0.0,GURALP(GC3EC)/REFTEK(RT16/50/32),587413000.0,1.0,M/S,50.0,2001-10-10T18:12:00,2001-12-21T16:07:00
BL,NUPB,50.0,BHE,-20.66278,-47.68594,649.0,0.0,90.0,0.0,STS2 G1(ST2G1)/REFTEK(RT16/50/32),419580000.0,1.0,M/S,50.0,2001-12-21T19:20:00,2002-11-02T15:48:00
BL,NUPB,50.0,BHN,-20.66278,-47.68594,649.0,0.0,0.0,0.0,GURALP(GC3EC)/REFTEK(RT16/50/32),587413000.0,1.0,M/S,50.0,2001-10-10T18:12:00,2001-12-21T16:07:00
BL,NUPB,50.0,BHN,-20.66278,-47.68594,649.0,0.0,0.0,0.0,STS2 G1(ST2G1)/REFTEK(RT16/50/32),419580000.0,1.0,M/S,50.0,2001-12-21T19:20:00,2002-11-02T15:48:00
BL,NUPB,50.0,BHZ,-20.66278,-47.68594,649.0,0.0,0.0,-90.0,GURALP(GC3EC)/REFTEK(RT16/50/32),587413000.0,1.0,M/S,50.0,2001-10-10T18:12:00,2001-12-21T16:07:00
BL,NUPB,50.0,BHZ,-20.66278,-47.68594,649.0,0.0,0.0,-90.0,STS2 G1(ST2G1)/REFTEK(RT16/50/32),419580000.0,1.0,M/S,50.0,2001-12-21T19:20:00,2002-11-02T15:48:00
BL,NUPB,50.0,BLE,-20.66278,-47.68594,649.0,0.0,90.0,0.0,GURALP(GC3EC)/REFTEK(RT16/50/1),18356600.0,1.0,M/S,50.0,2001-10-10T18:12:00,2001-12-21T16:07:00
BL,NUPB,50.0,BLE,-20.66278,-47.68594,649.0,0.0,90.0,0.0,STS2 G1(ST2G1)/REFTEK(RT16/50/1),13111900.0,1.0,M/S,50.0,2001-12-21T19:20:00,2002-11-02T15:48:00
BL,NUPB,50.0,BLN,-20.66278,-47.68594,649.0,0.0,0.0,0.0,GURALP(GC3EC)/REFTEK(RT16/50/1),18356600.0,1.0,M/S,50.0,2001-10-10T18:12:00,2001-12-21T16:07:00
BL,NUPB,50.0,BLN,-20.66278,-47.68594,649.0,0.0,0.0,0.0,STS2 G1(ST2G1)/REFTEK(RT16/50/1),13111900.0,1.0,M/S,50.0,2001-12-21T19:20:00,2002-11-02T15:48:00
BL,NUPB,50.0,BLZ,-20.66278,-47.68594,649.0,0.0,0.0,-90.0,GURALP(GC3EC)/REFTEK(RT16/50/1),18356600.0,1.0,M/S,50.0,2001-10-10T18:12:00,2001-12-21T16:07:00
BL,NUPB,50.0,BLZ,-20.66278,-47.68594,649.0,0.0,0.0,-90.0,STS2 G1(ST2G1)/REFTEK(RT16/50/1),13111900.0,1.0,M/S,50.0,2001-12-21T19:20:00,2002-11-02T15:48:00
BL,OLIB,None,BHE,-20.879299,-48.930599,480.0,0.0,90.0,0.0,STS-2,1500000000000.0,1.0,M/S,10.0,1994-08-03T00:00:00,1995-02-06T23:59:59
BL,OLIB,None,BHN,-20.879299,-48.930599,480.0,0.0,0.0,0.0,STS-2,1500000000000.0,1.0,M/S,10.0,1994-08-03T00:00:00,1995-02-06T23:59:59
BL,OLIB,None,BHZ,-20.879299,-48.930599,480.0,0.0,0.0,-90.0,STS-2,1500000000000.0,1.0,M/S,10.0,1994-08-03T00:00:00,1995-02-06T23:59:59
BL,PACB,10.0,BHE,-21.6074,-51.2618,347.0,0.0,90.0,0.0,STS2 G1(ST2G1)/REFTEK(RT16/10/32),419580000.0,1.0,M/S,10.0,2002-04-17T20:01:00,2002-11-26T19:00:00
BL,PACB,10.0,BHE,-21.6074,-51.2618,347.0,0.0,90.0,0.0,STS2 G1(ST2G1)/REFTEK(RT24/10/32),25170400000.0,1.0,M/S,10.0,2002-11-26T21:15:00,2003-06-19T14:00:00
BL,PACB,10.0,BHE,-21.6074,-51.2618,347.0,0.0,90.0,0.0,STS2 G1(ST2G1)/REFTEK(RT16/10/32),419580000.0,1.0,M/S,10.0,2003-06-19T14:48:00,2003-09-17T19:09:00
BL,PACB,10.0,BHN,-21.6074,-51.2618,347.0,0.0,0.0,0.0,STS2 G1(ST2G1)/REFTEK(RT16/10/32),419580000.0,1.0,M/S,10.0,2002-04-17T20:01:00,2002-11-26T19:00:00
BL,PACB,10.0,BHN,-21.6074,-51.2618,347.0,0.0,0.0,0.0,STS2 G1(ST2G1)/REFTEK(RT24/10/32),25170400000.0,1.0,M/S,10.0,2002-11-26T21:15:00,2003-06-19T14:00:00
BL,PACB,10.0,BHN,-21.6074,-51.2618,347.0,0.0,0.0,0.0,STS2 G1(ST2G1)/REFTEK(RT16/10/32),419580000.0,1.0,M/S,10.0,2003-06-19T14:48:00,2003-09-17T19:09:00
BL,PACB,10.0,BHZ,-21.6074,-51.2618,347.0,0.0,0.0,-90.0,STS2 G1(ST2G1)/REFTEK(RT16/10/32),419580000.0,1.0,M/S,10.0,2002-04-17T20:01:00,2002-11-26T19:00:00
BL,PACB,10.0,BHZ,-21.6074,-51.2618,347.0,0.0,0.0,-90.0,STS2 G1(ST2G1)/REFTEK(RT24/10/32),25170400000.0,1.0,M/S,10.0,2002-11-26T21:15:00,2003-06-19T14:00:00
BL,PACB,10.0,BHZ,-21.6074,-51.2618,347.0,0.0,0.0,-90.0,STS2 G1(ST2G1)/REFTEK(RT16/10/32),419580000.0,1.0,M/S,10.0,2003-06-19T14:48:00,2003-09-17T19:09:00
BL,PACB,10.0,BLE,-21.6074,-51.2618,347.0,0.0,90.0,0.0,STS2 G1(ST2G1)/REFTEK(RT16/10/1),13111900.0,1.0,M/S,10.0,2002-04-17T20:01:00,2002-11-26T19:00:00
BL,PACB,10.0,BLE,-21.6074,-51.2618,347.0,0.0,90.0,0.0,STS2 G1(ST2G1)/REFTEK(RT24/10/1),786576000.0,1.0,M/S,10.0,2002-11-26T21:15:00,2003-06-19T14:00:00
BL,PACB,10.0,BLE,-21.6074,-51.2618,347.0,0.0,90.0,0.0,STS2 G1(ST2G1)/REFTEK(RT16/10/1),13111900.0,1.0,M/S,10.0,2003-06-19T14:48:00,2003-09-17T19:09:00
BL,PACB,10.0,BLN,-21.6074,-51.2618,347.0,0.0,0.0,0.0,STS2 G1(ST2G1)/REFTEK(RT16/10/1),13111900.0,1.0,M/S,10.0,2002-04-17T20:01:00,2002-11-26T19:00:00
BL,PACB,10.0,BLN,-21.6074,-51.2618,347.0,0.0,0.0,0.0,STS2 G1(ST2G1)/REFTEK(RT24/10/1),786576000.0,1.0,M/S,10.0,2002-11-26T21:15:00,2003-06-19T14:00:00
BL,PACB,10.0,BLN,-21.6074,-51.2618,347.0,0.0,0.0,0.0,STS2 G1(ST2G1)/REFTEK(RT16/10/1),13111900.0,1.0,M/S,10.0,2003-06-19T14:48:00,2003-09-17T19:09:00
BL,PACB,10.0,BLZ,-21.6074,-51.2618,347.0,0.0,0.0,-90.0,STS2 G1(ST2G1)/REFTEK(RT16/10/1),13111900.0,1.0,M/S,10.0,2002-04-17T20:01:00,2002-11-26T19:00:00
BL,PACB,10.0,BLZ,-21.6074,-51.2618,347.0,0.0,0.0,-90.0,STS2 G1(ST2G1)/REFTEK(RT24/10/1),786576000.0,1.0,M/S,10.0,2002-11-26T21:15:00,2003-06-19T14:00:00
BL,PACB,10.0,BLZ,-21.6074,-51.2618,347.0,0.0,0.0,-90.0,STS2 G1(ST2G1)/REFTEK(RT16/10/1),13111900.0,1.0,M/S,10.0,2003-06-19T14:48:00,2003-09-17T19:09:00
BL,PACB,50.0,BHE,-21.6074,-51.2618,347.0,0.0,90.0,0.0,STS2 G1(ST2G1)/REFTEK(RT16/50/32),419580000.0,1.0,M/S,50.0,2002-04-17T20:01:00,2002-11-26T19:00:00
BL,PACB,50.0,BHE,-21.6074,-51.2618,347.0,0.0,90.0,0.0,STS2 G1(ST2G1)/REFTEK(RT24/50/32),25170400000.0,1.0,M/S,50.0,2002-11-26T21:15:00,2003-06-19T14:00:00
BL,PACB,50.0,BHE,-21.6074,-51.2618,347.0,0.0,90.0,0.0,STS2 G1(ST2G1)/REFTEK(RT16/50/32),419580000.0,1.0,M/S,50.0,2003-06-19T14:48:00,2003-09-17T19:09:00
BL,PACB,50.0,BHN,-21.6074,-51.2618,347.0,0.0,0.0,0.0,STS2 G1(ST2G1)/REFTEK(RT16/50/32),419580000.0,1.0,M/S,50.0,2002-04-17T20:01:00,2002-11-26T19:00:00
BL,PACB,50.0,BHN,-21.6074,-51.2618,347.0,0.0,0.0,0.0,STS2 G1(ST2G1)/REFTEK(RT24/50/32),25170400000.0,1.0,M/S,50.0,2002-11-26T21:15:00,2003-06-19T14:00:00
BL,PACB,50.0,BHN,-21.6074,-51.2618,347.0,0.0,0.0,0.0,STS2 G1(ST2G1)/REFTEK(RT16/50/32),419580000.0,1.0,M/S,50.0,2003-06-19T14:48:00,2003-09-17T19:09:00
BL,PACB,50.0,BHZ,-21.6074,-51.2618,347.0,0.0,0.0,-90.0,STS2 G1(ST2G1)/REFTEK(RT16/50/32),419580000.0,1.0,M/S,50.0,2002-04-17T20:01:00,2002-11-26T19:00:00
BL,PACB,50.0,BHZ,-21.6074,-51.2618,347.0,0.0,0.0,-90.0,STS2 G1(ST2G1)/REFTEK(RT24/50/32),25170400000.0,1.0,M/S,50.0,2002-11-26T21:15:00,2003-06-19T14:00:00
BL,PACB,50.0,BHZ,-21.6074,-51.2618,347.0,0.0,0.0,-90.0,STS2 G1(ST2G1)/REFTEK(RT16/50/32),419580000.0,1.0,M/S,50.0,2003-06-19T14:48:00,2003-09-17T19:09:00
BL,PACB,50.0,BLE,-21.6074,-51.2618,347.0,0.0,90.0,0.0,STS2 G1(ST2G1)/REFTEK(RT16/50/1),13111900.0,1.0,M/S,50.0,2002-04-17T20:01:00,2002-11-26T19:00:00
BL,PACB,50.0,BLE,-21.6074,-51.2618,347.0,0.0,90.0,0.0,STS2 G1(ST2G1)/REFTEK(RT24/50/1),786576000.0,1.0,M/S,50.0,2002-11-26T21:15:00,2003-06-19T14:00:00
BL,PACB,50.0,BLE,-21.6074,-51.2618,347.0,0.0,90.0,0.0,STS2 G1(ST2G1)/REFTEK(RT16/50/1),13111900.0,1.0,M/S,50.0,2003-06-19T14:48:00,2003-09-17T19:09:00
BL,PACB,50.0,BLN,-21.6074,-51.2618,347.0,0.0,0.0,0.0,STS2 G1(ST2G1)/REFTEK(RT16/50/1),13111900.0,1.0,M/S,50.0,2002-04-17T20:01:00,2002-11-26T19:00:00
BL,PACB,50.0,BLN,-21.6074,-51.2618,347.0,0.0,0.0,0.0,STS2 G1(ST2G1)/REFTEK(RT24/50/1),786576000.0,1.0,M/S,50.0,2002-11-26T21:15:00,2003-06-19T14:00:00
BL,PACB,50.0,BLN,-21.6074,-51.2618,347.0,0.0,0.0,0.0,STS2 G1(ST2G1)/REFTEK(RT16/50/1),13111900.0,1.0,M/S,50.0,2003-06-19T14:48:00,2003-09-17T19:09:00
BL,PACB,50.0,BLZ,-21.6074,-51.2618,347.0,0.0,0.0,-90.0,STS2 G1(ST2G1)/REFTEK(RT16/50/1),13111900.0,1.0,M/S,50.0,2002-04-17T20:01:00,2002-11-26T19:00:00
BL,PACB,50.0,BLZ,-21.6074,-51.2618,347.0,0.0,0.0,-90.0,STS2 G1(ST2G1)/REFTEK(RT24/50/1),786576000.0,1.0,M/S,50.0,2002-11-26T21:15:00,2003-06-19T14:00:00
BL,PACB,50.0,BLZ,-21.6074,-51.2618,347.0,0.0,0.0,-90.0,STS2 G1(ST2G1)/REFTEK(RT16/50/1),13111900.0,1.0,M/S,50.0,2003-06-19T14:48:00,2003-09-17T19:09:00
BL,PARB,None,HHE,-23.3421,-45.6246,777.0,0.0,90.0,0.0,"RT151A, 30 s, 2000 V/m/s-RT130, gain 32, 200 sps",36668100000.0,0.05,M/S,200.0,2013-05-17T00:00:00,2023-01-12T00:00:00
BL,PARB,None,HHN,-23.3421,-45.6246,777.0,0.0,0.0,0.0,"RT151A, 30 s, 2000 V/m/s-RT130, gain 32, 200 sps",36668100000.0,0.05,M/S,200.0,2013-05-17T00:00:00,2023-01-12T00:00:00
BL,PARB,None,HHZ,-23.3421,-45.6246,777.0,0.0,0.0,-90.0,"RT151A, 30 s, 2000 V/m/s-RT130, gain 32, 200 sps",36668100000.0,0.05,M/S,200.0,2013-05-17T00:00:00,2023-01-12T00:00:00
BL,PAZB,2.0,HHE,-15.1369,-50.8634,410.0,0.0,90.0,0.0,GURALP(GC3EC)/REFTEK(RT24/200/1),1101210000.0,1.0,M/S,200.0,2000-05-25T20:28:52.837,2000-05-28T18:50:00.692
BL,PAZB,2.0,HHN,-15.1369,-50.8634,410.0,0.0,0.0,0.0,GURALP(GC3EC)/REFTEK(RT24/200/1),1101210000.0,1.0,M/S,200.0,2000-05-25T20:28:52.837,2000-05-28T18:50:00.692
BL,PAZB,2.0,HHZ,-15.1369,-50.8634,410.0,0.0,0.0,-90.0,GURALP(GC3EC)/REFTEK(RT24/200/1),1101210000.0,1.0,M/S,200.0,2000-05-25T20:28:52.837,2000-05-28T18:50:00.692
BL,PAZB,10.0,BHE,-15.1369,-50.8634,410.0,0.0,90.0,0.0,GURALP(GC3EC)/REFTEK(RT24/10/1),1101210000.0,1.0,M/S,10.0,1999-11-28T22:41:25.553,2001-11-08T12:34:24.454
BL,PAZB,10.0,BHN,-15.1369,-50.8634,410.0,0.0,0.0,0.0,GURALP(GC3EC)/REFTEK(RT24/10/1),1101210000.0,1.0,M/S,10.0,1999-11-28T07:40:54.753,2001-11-08T12:34:24.454
BL,PAZB,10.0,BHZ,-15.1369,-50.8634,410.0,0.0,0.0,-90.0,GURALP(GC3EC)/REFTEK(RT24/10/1),1101210000.0,1.0,M/S,10.0,1999-11-29T02:42:26.553,2001-11-08T12:34:24.454
BL,PAZB,50.0,BHE,-15.1369,-50.8634,410.0,0.0,90.0,0.0,GURALP(GC3EC)/REFTEK(RT24/50/1),1101210000.0,1.0,M/S,50.0,1999-11-25T10:21:16.293,2002-09-12T17:59:28.435
BL,PAZB,50.0,BHN,-15.1369,-50.8634,410.0,0.0,0.0,0.0,GURALP(GC3EC)/REFTEK(RT24/50/1),1101210000.0,1.0,M/S,50.0,1999-11-25T10:21:16.293,2002-09-12T17:59:28.435
BL,PAZB,50.0,BHZ,-15.1369,-50.8634,410.0,0.0,0.0,-90.0,GURALP(GC3EC)/REFTEK(RT24/50/1),1101210000.0,1.0,M/S,50.0,1999-11-25T10:21:16.293,2002-09-12T17:59:28.435
BL,PCBA,1.0,SHE,-22.64483,-47.7075,574.0,0.0,90.0,0.0,L4C(L4C)/REFTEK(RT24/100/8),1324.0,1.0,M/S,100.0,2003-11-06T19:38:26.399,2004-01-04T07:14:19.967
