EventID,Time,Longitude,Latitude,depth,magnitude,magnitudet,region,author,mode
usp2017jrpl,2017-05-18 16:55:56.544000+00:00,-48.104,-12.333,0.0,2.8,"mR""",Parana/TO,jroberto,M
usp2017jzfo,2017-05-22 21:02:24.687000+00:00,-59.332,-15.6,0.0,3.2,"mR""",Pontes e Lacerda/MT,jroberto,M
usp2017kjyt,2017-05-28 18:05:28.357000+00:00,-72.58,-9.399,0.0,3.2,"mb""",Peru-Brazil Border Region,jroberto,M
usp2017klyk,2017-05-29 20:11:16.892000+00:00,-56.955,-10.045,0.0,2.3,"mR""",Nova Monte Verde/MT,jroberto,M
usp2017kmmh,2017-05-30 03:12:11.867000+00:00,-47.403,-23.604,0.0,1.8,"mR""",Votorantim/SP,jroberto,M
usp2017kqkr,2017-06-01 06:55:14.066000+00:00,-52.943,4.979,0.0,4.2,"mb""",French Guiana,massumpcao,M
usp2017ktpi,2017-06-03 00:41:27.488000+00:00,-55.142,0.607,0.0,2.9,"mR""",Oriximina/PA,jroberto,M
usp2017kvwd,2017-06-04 06:23:47.776000+00:00,-55.02,0.738,0.0,3.2,"mR""",Curua/PA,jroberto,M
usp2017lagi,2017-06-06 16:05:55.679000+00:00,-59.175,-27.321,21.0,2.6,"MLv""",Northeastern Argentina,massumpcao,M
usp2017lbgm,2017-06-07 05:18:31.675000+00:00,-44.157,-23.023,0.0,1.5,"MLv""",Mangaratiba/RJ,jroberto,M
usp2017lbgv,2017-06-07 05:28:44.539000+00:00,-44.092,-22.951,0.0,1.7,"mR""",Mangaratiba/RJ,jroberto,M
usp2017ldzg,2017-06-08 17:03:03+00:00,-56.734,-11.607,0.0,2.5,"MLv""",Novo Horizonte do Norte/MT,jroberto,M
usp2017lipi,2017-06-11 05:43:10.916000+00:00,-57.125,-12.419,0.0,2.4,"mR""",Nova Maringa/MT,jroberto,M
usp2017lkcg,2017-06-12 01:23:47.886000+00:00,-51.32,-17.658,0.0,2.7,"mR""",Montividiu/GO,jroberto,M
usp2017lnjp,2017-06-13 20:31:11.574000+00:00,-53.299,-8.444,0.0,3.1,"mR""",Rio Peti/PA,jroberto,M
usp2017lnlp,2017-06-13 21:31:34.570000+00:00,-55.295,-10.423,0.0,2.8,"mR""",Terra Nova do Norte/MT,jroberto,M
usp2017lsms,2017-06-16 15:46:20.149000+00:00,-44.714,-18.829,0.0,2.7,"mR""",Felixlandia/MG,massumpcao,M
usp2017lumb,2017-06-17 17:42:49.607000+00:00,-44.531,-13.402,0.0,2.6,"mR""",Correntina/BA,jroberto,M
usp2017lxhl,2017-06-19 06:47:04.168000+00:00,-50.469,-5.739,0.0,2.7,"mR""",Parauapebas/PA,jroberto,M
usp2017lxmd,2017-06-19 09:08:40.037000+00:00,-38.48,-10.068,0.0,2.7,"mR""",Jeremoabo/BA,jroberto,M
usp2017lyea,2017-06-19 18:10:57.103000+00:00,-44.489,-13.398,0.0,2.6,"mR""",Correntina/BA,jroberto,M
usp2017mlbl,2017-06-26 19:39:03.306000+00:00,-55.402,-7.049,0.0,2.0,"MLv""",Novo Progresso/PA,jroberto,M
usp2017mmnz,2017-06-27 15:07:57.039000+00:00,-48.294,-17.325,0.0,2.6,"mR""",Pires do Rio/GO,jroberto,M
usp2017mmrm,2017-06-27 16:53:41.182000+00:00,-56.058,-15.426,0.0,2.6,"mR""",Cuiaba/MT,jroberto,M
usp2017mmxv,2017-06-27 20:05:43.038000+00:00,-53.59,-31.557,0.0,1.8,"mR""",Candiota/RS,jroberto,M
usp2017mojx,2017-06-28 15:19:55.058000+00:00,-47.975,-17.487,0.0,2.0,"mR""",Ipameri/GO,jroberto,M
usp2017nbfr,2017-07-05 15:58:00.405000+00:00,-58.272,-9.218,0.0,3.0,"mR""",Cotriguacu/MT,jroberto,M
usp2017ndfj,2017-07-06 18:05:45+00:00,-50.682,-21.616,0.0,2.6,"mR""",Piacatu/SP,jroberto,M
usp2017ndis,2017-07-06 19:46:02.336000+00:00,-54.414,1.622,0.0,3.2,"mR""",Parque Nacional Tumucumaque/PA,jroberto,M
usp2017nlkx,2017-07-11 05:58:15.426000+00:00,-50.612,-5.815,0.0,2.6,"mR""",Parauapebas/PA,jroberto,M
usp2017nqip,2017-07-13 22:29:40.249000+00:00,-47.489,-23.62,0.0,1.8,"mR""",Votorantim/SP,jroberto,M
usp2017nvku,2017-07-16 17:15:45.768000+00:00,-65.034,-1.32,0.0,4.1,"mR""",Maraa/AM,massumpcao,M
usp2017oali,2017-07-19 11:13:11.646000+00:00,-57.542,-11.522,0.0,2.6,"mR""",Porto dos Gauchos/MT,jroberto,M
usp2017obie,2017-07-19 22:46:01.601000+00:00,-66.171,-8.591,0.0,3.4,"mR""",Labrea/AM,jroberto,M
usp2017ojxd,2017-07-24 15:24:26.772000+00:00,-55.505,1.513,0.0,3.6,"mR""",Oriximina/PA,jroberto,M
usp2017omdj,2017-07-25 20:49:51.138000+00:00,-38.236,-4.129,0.0,3.3,"mR""",Cascavel/CE,jroberto,M
usp2017omma,2017-07-26 01:12:37.117000+00:00,-43.897,-10.89,0.0,2.0,"mR""",Mansidao/BA,jroberto,M
usp2017owji,2017-07-31 11:12:50.977000+00:00,-71.236,-4.906,0.0,2.9,"mR""",Atalaia do Norte/AM,jroberto,M
usp2017pbmj,2017-08-03 06:25:46.939000+00:00,-56.68,-11.661,0.0,2.7,"mR""",Novo Horizonte do Norte/MT,jroberto,M
usp2017pbnn,2017-08-03 07:00:32.385000+00:00,-56.751,-11.58,0.0,2.4,"MLv""",Novo Horizonte do Norte/MT,jroberto,M
usp2017pbnu,2017-08-03 07:08:13+00:00,-56.714,-11.644,0.0,1.6,"MLv""",Novo Horizonte do Norte/MT,jroberto,M
usp2017pbuv,2017-08-03 10:41:46.066000+00:00,-56.795,-11.587,0.0,2.5,"MLv""",Novo Horizonte do Norte/MT,jroberto,M
usp2017peft,2017-08-04 18:29:04.188000+00:00,-50.825,-22.887,0.0,1.9,"mR""",Pedrinhas Paulista/SP,jroberto,M
usp2017peix,2017-08-04 20:04:49.057000+00:00,-51.926,-23.472,0.0,2.2,"mR""",Maringa/PR,jroberto,M
usp2017pkxc,2017-08-08 10:04:17.693000+00:00,-56.799,-11.594,0.0,2.3,"MLv""",Novo Horizonte do Norte/MT,jroberto,M
usp2017posl,2017-08-10 12:15:23.281000+00:00,-41.145,-18.634,0.0,1.7,"mR""",Sao Joao do Manteninha/MG,jroberto,M
usp2017puxs,2017-08-13 21:44:24.429000+00:00,-55.211,1.537,0.0,4.1,"mR""",Parque Nacional Tumucumaque/PA,massumpcao,M
usp2017pvaj,2017-08-13 23:05:03.047000+00:00,-55.406,1.777,0.0,2.6,"mR""",Parque Nacional Tumucumaque/PA,jroberto,M
usp2017qdbb,2017-08-18 08:31:22.994000+00:00,-44.943,-21.18,0.0,0.9,"MLv""",Ijaci/MG,jroberto,M
usp2017qebd,2017-08-18 21:41:04.819000+00:00,-44.233,-22.896,0.0,1.6,"MLv""",Angra dos Reis/RJ,jroberto,M
usp2017qebm,2017-08-18 21:51:45+00:00,-44.23,-22.9,0.0,1.3,"MLv""",Angra dos Reis/RJ,massumpcao,M
usp2017qjyj,2017-08-22 03:06:09.394000+00:00,-73.214,-6.851,0.0,3.5,"mb""",Vale do Javari/AM,jroberto,M
usp2017qqua,2017-08-25 20:52:05.097000+00:00,-49.912,-7.008,0.0,2.8,"mR""",Xinguara/PA,jroberto,M
usp2017qtmp,2017-08-27 08:31:00.833000+00:00,-72.694,-8.471,10.0,3.5,"mb""",Peru-Brazil Border Region,jroberto,M
usp2017qzoq,2017-08-30 16:22:26.002000+00:00,-55.19,-11.289,0.0,2.4,"mR""",Itauba/MT,jroberto,M
usp2017raqz,2017-08-31 06:41:00+00:00,-50.089,-6.408,0.0,3.5,"mR""",Canaa dos Carajas/PA,massumpcao,M
usp2017rdki,2017-09-01 18:44:05.988000+00:00,-40.669,-18.67,0.0,2.5,"mR""",Vila Pavao/ES,cleusa,M
usp2017reht,2017-09-02 06:33:39.792000+00:00,-72.146,-9.799,0.0,3.3,"mb""",Peru-Brazil Border Region,jroberto,M
usp2017rlux,2017-09-06 09:09:28.022000+00:00,-43.909,-16.712,0.0,2.2,"mR""",Montes Claros/MG,jroberto@vitoria,M
usp2017roan,2017-09-07 14:16:19.849000+00:00,-60.332,4.061,0.0,3.2,"mR""",Normandia/RR,jroberto,M
usp2017roes,2017-09-07 16:23:20.734000+00:00,-60.028,3.989,0.0,2.9,"mR""",Normandia/RR,jroberto,M
usp2017rofu,2017-09-07 16:56:31.150000+00:00,-43.256,-16.083,0.0,2.4,"mR""",Janauba/MG,jroberto,M
usp2017rpbl,2017-09-08 03:52:31.659000+00:00,-48.498,-18.76,0.0,2.0,"mR""",Uberlandia/MG,jroberto,M
usp2017rqxq,2017-09-09 04:13:39+00:00,-51.793,-15.814,0.0,3.4,"mR""",Araguaiana/MT,massumpcao,M
usp2017rtze,2017-09-10 20:24:16.808000+00:00,-56.787,-11.579,0.0,1.9,"MLv""",Novo Horizonte do Norte/MT,jroberto,M
usp2017ruwr,2017-09-11 08:16:42.503000+00:00,-51.461,3.698,0.0,3.5,"mR""",Oiapoque/AP,jroberto,M
usp2017rzna,2017-09-13 21:04:45+00:00,-43.857,-3.143,0.0,2.7,"MLv""",Cachoeira Grande/MA,jroberto,M
usp2017shhh,2017-09-18 03:16:50.830000+00:00,-49.366,-25.157,0.0,3.5,"mR""",Rio Branco do Sul/Itaperucu/PR,jroberto,M
usp2017shrl,2017-09-18 08:24:24.422000+00:00,-49.264,-25.024,0.0,2.0,"mR""",Rio Branco do Sul/Itaperucu/PR,jroberto,M
usp2017slfz,2017-09-20 07:09:20.344000+00:00,-36.798,-8.339,0.0,3.0,"mR""",Pesqueira/PE,jroberto,M
usp2017sneg,2017-09-21 08:33:57.417000+00:00,-49.142,-13.75,0.0,3.3,"mR""",Estrela do Norte/GO,jroberto,M
usp2017swak,2017-09-26 04:51:01.891000+00:00,-50.628,-5.93,0.0,2.7,"mR""",Parauapebas/PA,jroberto,M
usp2017tdiw,2017-09-30 05:03:54.275000+00:00,-50.845,-6.046,0.0,2.4,"mR""",Ourilandia do Norte/PA,jroberto,M
usp2017texv,2017-10-01 01:46:21.842000+00:00,-50.563,-5.832,0.0,3.3,"mR""",Parauapebas/PA,jroberto,M
usp2017tkuz,2017-10-04 07:08:39.971000+00:00,-50.651,-5.76,0.0,2.1,"MLv""",Parauapebas/PA,jroberto,M
usp2017tlob,2017-10-04 16:46:55.552000+00:00,-50.547,-5.779,0.0,3.4,"mR""",Parauapebas/PA,jroberto,M
usp2017tlsd,2017-10-04 18:50:40.082000+00:00,-50.503,-5.791,0.0,2.9,"mR""",Parauapebas/PA,jroberto,M
usp2017uevh,2017-10-15 06:00:42.799000+00:00,-58.246,-27.089,10.0,2.9,"mR""",Northeastern Argentina,massumpcao,M
usp2017ujdg,2017-10-17 14:35:29.279000+00:00,-72.705,-5.838,0.0,3.6,"mb""",Peru-Brazil Border Region,jroberto,M
usp2017ukis,2017-10-18 06:28:22+00:00,-72.941,-6.863,0.0,4.0,"mb""",Peru-Brazil Border Region,jroberto,M
usp2017uljj,2017-10-18 19:56:08.736000+00:00,-56.786,-11.566,0.0,2.1,"MLv""",Novo Horizonte do Norte/MT,jroberto,M
usp2017ummr,2017-10-19 10:44:50.786000+00:00,-72.186,-9.604,0.0,3.7,"mb""",“SW-Tarauaca/AC”,jroberto,M
usp2017vazw,2017-10-27 09:18:52.865000+00:00,-58.855,-15.74,0.0,2.9,"mR""",Figueiropolis d'Oeste/MT,jroberto,M
usp2017vglu,2017-10-30 09:01:23.388000+00:00,-44.442,-24.306,0.0,2.2,"mR""",Ilhabela/SP,jroberto,M
usp2017vpug,2017-11-04 11:30:52.810000+00:00,-39.055,-18.142,0.0,1.9,"mR""",Nova Vicosa/BA,jroberto,M
usp2017vtti,2017-11-06 15:36:26.858000+00:00,-45.588,-23.382,0.0,2.7,"mR""",Paraibuna/SP,jroberto,M
usp2017vxkl,2017-11-08 15:39:41.759000+00:00,-60.119,-16.213,0.0,3.3,"mR""",Central Bolivia,massumpcao,M
usp2017xplg,2017-12-02 18:02:34.190000+00:00,-44.203,-2.986,0.0,2.2,"mR""",Rosario/MA,jroberto,M
usp2017yacx,2017-12-08 14:19:45.105000+00:00,-72.955,-6.248,10.0,4.3,"mb""",Peru-Brazil Border Region,jroberto,M
usp2017yzje,2017-12-22 09:54:03.938000+00:00,-49.62,-14.304,0.0,2.5,"mR""",Campos Verdes/GO,jroberto,M
usp2017zkul,2017-12-28 16:05:29.022000+00:00,-53.619,-13.67,0.0,2.9,"mR""",Gaucha do Norte/MT,jroberto,M
usp2017zmln,2017-12-29 13:51:20+00:00,-46.0,-20.6,0.0,2.3,"mR""",Capitolio/MG,massumpcao,M
usp2018baqx,2018-01-15 14:04:31.271000+00:00,-45.082,-19.77,0.0,2.8,"mR""",Leandro Ferreira/MG,jroberto,M
usp2018bckz,2018-01-16 13:20:47.061000+00:00,-56.263,-15.588,0.0,2.8,"mR""",Varzea Grande/MT,jroberto,M
usp2018bgwy,2018-01-18 23:56:36.825000+00:00,-51.01,-29.449,0.0,2.1,"mR""",Santa Maria do Herval/RS,massumpcao,M
usp2018bjqq,2018-01-20 12:09:23.272000+00:00,-49.975,-13.903,0.0,2.9,"mR""",Bonopolis/GO,jroberto,M
usp2018blwx,2018-01-21 17:36:24+00:00,-51.192,-23.354,0.0,1.1,"MLv""",Londrina/PR,jroberto,M
usp2018boet,2018-01-22 23:50:38+00:00,-51.19,-23.35,0.0,1.4,"MLv""",Londrina/PR,massumpcao,M
usp2018bojv,2018-01-23 02:23:50+00:00,-51.19,-23.35,0.0,0.7,"MLv""",Londrina/PR,massumpcao,M
usp2018bryy,2018-01-25 01:27:20.712000+00:00,-38.857,-17.064,0.0,3.1,"mR""",Prado/BA,jroberto,M
usp2018bufm,2018-01-26 07:01:02.987000+00:00,-48.584,-21.382,2.5,2.3,"MLv""",Jurupema/SP,jroberto,M
usp2018cawf,2018-01-29 22:17:41.855000+00:00,-40.93,-15.708,0.0,1.9,"mR""",Divisopolis/MG,massumpcao,M
usp2018cdft,2018-01-31 05:22:34+00:00,-51.195,-23.351,0.0,0.6,"MLv""",Londrina/PR,jroberto,M
usp2018cdpr,2018-01-31 10:24:00+00:00,-54.896,-16.737,0.0,3.4,"mR""",Rondonopolis/MT,jroberto,M
usp2018dwrn,2018-02-25 02:26:24.619000+00:00,-47.212,-20.14,0.0,2.9,"mR""",Rifaina/SP,jroberto,M
usp2018eiui,2018-03-03 17:30:30.064000+00:00,-35.738,-9.633,0.0,1.8,"mR""",Maceio/AL,bruno,M
usp2018etsf,2018-03-09 16:55:16.785000+00:00,-46.878,-24.531,0.0,2.6,"mR""",Peruibe/SP,jroberto,M
usp2018evlp,2018-03-10 15:51:57.949000+00:00,-39.485,-14.897,0.0,1.8,"mR""",Itape/BA,massumpcao,M
usp2018evsx,2018-03-10 19:32:48+00:00,-35.587,-5.567,0.0,1.8,"mR""",Taipu/RN,jroberto,M
usp2018evvy,2018-03-10 21:05:30.199000+00:00,-35.493,-5.53,0.0,1.7,"mR""",Taipu/RN,jroberto,M
usp2018ewsc,2018-03-11 08:16:23.525000+00:00,-35.669,-5.519,5.0,2.0,"mR""",Taipu/RN,massumpcao,M
usp2018ewts,2018-03-11 09:05:45.729000+00:00,-55.506,-13.484,0.0,3.3,"mR""",Santa Rita do Trivelato/MT,jroberto,M
usp2018ezyw,2018-03-13 03:06:53.539000+00:00,-46.375,-21.231,0.0,2.6,"mR""",Monte Belo/MG,massumpcao,M
usp2018faft,2018-03-13 06:35:06.259000+00:00,-35.549,-5.516,0.0,2.4,"mR""",Taipu/RN,jroberto,M
usp2018fdeq,2018-03-14 21:25:18.002000+00:00,-35.668,-8.162,0.0,1.5,"mR""",Bezerros/PE,jroberto,M
usp2018feyy,2018-03-15 20:48:59.939000+00:00,-48.594,-10.931,0.0,2.9,"mR""",Brejinho de Nazare/TO,jroberto,M
usp2018fjpi,2018-03-18 09:38:41.733000+00:00,-35.515,-5.573,0.0,1.9,"mR""",Taipu/RN,jroberto,M
usp2018flec,2018-03-19 06:14:32.075000+00:00,-56.789,-11.554,0.0,2.3,"mR""",Novo Horizonte do Norte/MT,jroberto,M
usp2018gicq,2018-03-31 19:38:11.632000+00:00,-49.514,-16.315,0.0,1.7,"mR""",Inhumas/GO,jroberto,M
usp2018gpod,2018-04-04 21:23:45.247000+00:00,-56.084,-12.568,0.0,2.8,"mR""",Sorriso/MT,jroberto,M
usp2018gssz,2018-04-06 15:15:22.671000+00:00,-55.092,-17.613,0.0,2.6,"mR""",Sonora/MS,jroberto,M
usp2018gstd,2018-04-06 15:19:22.891000+00:00,-55.047,-17.585,0.0,2.8,"mR""",Sonora/MS,jroberto,M
usp2018gtem,2018-04-06 21:03:51.708000+00:00,-50.451,-5.957,0.0,3.1,"mR""",Parauapebas/PA,jroberto,M
usp2018gtiy,2018-04-06 23:18:48.834000+00:00,-47.375,-23.856,0.0,1.9,"mR""",Piedade/SP,jroberto,M
usp2018guso,2018-04-07 17:18:40+00:00,-47.578,-23.687,0.0,2.0,"mR""",Salto de Pirapora/SP,jroberto,M
usp2018hbnv,2018-04-11 10:51:57.328000+00:00,-44.795,-18.852,0.0,2.3,"mR""",Felixlandia/MG,jroberto,M
usp2018hfia,2018-04-13 12:28:48+00:00,-47.751,-27.817,10.0,3.7,"mR""",MargemContinental/SC,massumpcao,M
usp2018hhub,2018-04-14 20:50:18.342000+00:00,-40.39,-3.628,0.0,1.3,"mR""",Meruoca/CE,bbcollaco,M
usp2018hkek,2018-04-16 04:20:31.036000+00:00,-48.834,-20.873,0.0,1.8,"MLv""",Embauba/SP,jroberto,M
usp2018hqpp,2018-04-19 16:47:58.885000+00:00,-71.61,-9.499,10.0,4.6,"mb""",Peru-Brazil Border Region,jroberto,M
usp2018hreg,2018-04-20 00:12:36+00:00,-71.778,-9.806,0.0,4.0,"mR""",Peru-Brazil Border Region,massumpcao,M
usp2018hszp,2018-04-21 00:08:24.686000+00:00,-56.817,-11.586,0.0,1.6,"MLv""",Novo Horizonte do Norte/MT,jroberto,M
usp2018hzbh,2018-04-24 07:47:48.017000+00:00,-36.115,-5.575,0.0,1.5,"mR""",Pedra Preta/RN,jroberto,M
usp2018ioij,2018-05-02 16:24:56.802000+00:00,-43.509,-20.211,0.0,2.2,"mR""",Ouro Preto/MG,jroberto,M
usp2018itos,2018-05-05 13:17:52.063000+00:00,-42.683,-17.35,0.0,2.0,"mR""",Veredinha/MG,jroberto,M
usp2018iwvo,2018-05-07 08:10:37.007000+00:00,-45.351,-24.907,0.0,2.1,"mR""",Ilhabela/SP,jroberto,M
usp2018jdcf,2018-05-10 18:21:22.488000+00:00,-46.824,-17.066,0.0,2.2,"mR""",Paracatu/MG,jroberto,M
usp2018jemc,2018-05-11 12:29:07.128000+00:00,-38.082,-4.948,0.0,2.3,"mR""",Palhano/CE,jroberto,M
usp2018jfem,2018-05-11 21:46:05.766000+00:00,-44.832,-21.74,0.0,2.3,"mR""",Cruzilia/MG,jroberto,M
usp2018jfob,2018-05-12 02:36:23.194000+00:00,-50.193,-10.624,0.0,2.8,"mR""",Santa Terezinha/MT,jroberto,M
usp2018jiub,2018-05-13 21:02:44.009000+00:00,-42.287,-23.001,0.0,2.6,"mR""",Araruama/RJ,jroberto,M
usp2018jkno,2018-05-14 20:01:24.840000+00:00,-49.464,-14.482,0.0,2.7,"mR""",Nova Iguacu de Goias/GO,jroberto,M
usp2018jnpm,2018-05-16 12:24:52.442000+00:00,-37.242,-9.798,0.0,1.7,"mR""",Belo Monte/AL,jroberto,M
usp2018juik,2018-05-20 04:47:21.616000+00:00,-35.444,-5.531,0.0,1.9,"mR""",Taipu/RN,jroberto,M
usp2018kbhf,2018-05-24 00:08:42.275000+00:00,-39.88,-3.785,0.0,2.5,"mR""",Iraucuba/CE,jroberto,M
usp2018keso,2018-05-25 21:16:33.104000+00:00,-48.113,-24.718,0.0,2.8,"mR""",Cajati/SP,marcelo,M
usp2018kjua,2018-05-28 15:41:15.741000+00:00,-60.546,-1.193,0.0,4.2,"mR""",Presidente Figueiredo/AM,jroberto,M
usp2018kjzj,2018-05-28 18:23:41.467000+00:00,-56.779,-11.572,0.0,2.0,"MLv""",Novo Horizonte do Norte/MT,jroberto,M
usp2018kric,2018-06-01 18:45:28+00:00,-56.731,-11.606,0.0,1.1,"MLv""",Novo Horizonte do Norte/MT,jroberto,M
usp2018kykw,2018-06-05 16:07:17.308000+00:00,-46.897,-23.777,0.0,1.6,"mR""",Itapecerica da Serra/SP,jroberto,M
usp2018kyti,2018-06-05 20:22:47.641000+00:00,-48.05,-24.815,0.0,2.3,"mR""",Cajati/SP,cleusa,M
usp2018lefx,2018-06-08 20:25:01.149000+00:00,-50.545,-24.92,0.0,2.1,"mR""",Castro/PR,jroberto,M
usp2018lftb,2018-06-09 16:12:30.091000+00:00,-35.998,-9.081,0.0,1.7,"MLv""",Uniao dos Palmares/AL,jroberto,M
usp2018llpi,2018-06-12 21:08:06.482000+00:00,-35.988,-6.051,0.0,1.7,"mR""",Sitio Novo/RN,jroberto,M
usp2018lmrc,2018-06-13 11:09:50.901000+00:00,-38.053,-4.783,0.0,1.8,"MLv""",Palhano/CE,jroberto,M
usp2018lqak,2018-06-15 07:16:04.784000+00:00,-42.885,-15.135,0.0,2.3,"mR""",Monte Azul/MG,jroberto,M
usp2018ltev,2018-06-17 00:55:10.759000+00:00,-58.146,-27.188,0.0,2.3,"mR""",Northeastern Argentina,massumpcao,M
usp2018mcad,2018-06-21 20:45:49.198000+00:00,-46.957,-23.391,0.0,1.7,"mR""",Pirapora do Bom Jesus/SP,jroberto,M
usp2018mjeg,2018-06-25 18:47:55.644000+00:00,-49.521,-26.098,0.0,2.2,"mR""",Pien/PR,jroberto,M
usp2018mlmp,2018-06-27 01:17:45.576000+00:00,-55.933,-16.23,1.7,3.1,"mR""",Barao de Melgaco/MT,jroberto,M
usp2018msbs,2018-06-30 15:44:55.243000+00:00,-44.728,-21.036,0.0,1.8,"mR""",Bom Sucesso/MG,jroberto,M
usp2018nccs,2018-07-06 03:36:45.826000+00:00,-35.714,-5.462,0.0,2.2,"mR""",Joao Camara/RN,jroberto,M
usp2018ncfr,2018-07-06 05:06:39.008000+00:00,-35.793,-5.524,0.0,2.0,"mR""",Joao Camara/RN,jroberto,M
usp2018nkbf,2018-07-10 11:55:52+00:00,-39.55,-5.72,0.0,1.2,"MLv""",Mombaca/CE,jroberto,M
usp2018nksr,2018-07-10 20:46:08.431000+00:00,-37.101,-10.819,0.0,2.4,"mR""",Nossa Senhora do Socorro/SE,jroberto,M
usp2018nlvh,2018-07-11 11:12:50.129000+00:00,-56.737,-11.702,0.0,1.6,"MLv""",Novo Horizonte do Norte/MT,jroberto,M
usp2018nmku,2018-07-11 19:03:02.841000+00:00,-49.33,-15.061,0.0,2.6,"mR""",Sao Luiz do Norte/GO,jroberto,M
usp2018npmr,2018-07-13 11:24:50.865000+00:00,-35.733,-5.493,0.0,1.9,"mR""",Joao Camara/RN,jroberto,M
usp2018nxhs,2018-07-17 17:59:45.588000+00:00,-50.558,-5.762,0.0,3.3,"mR""",Parauapebas/PA,jroberto,M
usp2018nxoq,2018-07-17 21:29:30.400000+00:00,-46.605,-21.873,0.0,2.4,"mR""",Pocos de Caldas/MG,massumpcao,M
usp2018olks,2018-07-25 11:24:29+00:00,-38.846,-4.151,0.0,1.9,"mR""",Palmacia/CE,jroberto,M
usp2018omip,2018-07-25 23:28:26.091000+00:00,-43.811,-19.884,0.0,2.1,"mR""",Sabara/MG,jroberto,M
usp2018omrs,2018-07-26 04:04:21.205000+00:00,-50.576,-21.916,0.0,2.9,"mR""",Tupa/SP,jroberto,M
usp2018onml,2018-07-26 14:32:57.292000+00:00,-37.005,-5.821,0.0,1.8,"mR""",Sao Rafael/RN,jroberto,M
usp2018onso,2018-07-26 17:38:57.705000+00:00,-36.065,-5.921,0.0,1.7,"MLv""",Sao Tome/RN,jroberto,M
usp2018pahf,2018-08-02 14:40:47.003000+00:00,-35.808,-9.426,0.0,2.2,"mR""",Messias/AL,jroberto,M
usp2018pcim,2018-08-03 17:35:38.597000+00:00,-43.19,-16.121,0.0,2.1,"mR""",Riacho dos Machados/MG,jroberto,M
usp2018phat,2018-08-06 07:22:40.418000+00:00,-50.722,-27.925,0.0,2.1,"mR""",Campo Belo do Sul/SC,jroberto,M
usp2018pknj,2018-08-08 05:08:54.580000+00:00,-44.008,-22.937,0.0,2.5,"mR""",Mangaratiba/RJ,jroberto,M
usp2018plqr,2018-08-08 19:57:47.652000+00:00,-47.85,-22.878,0.0,2.4,"mR""",Laranjal Paulista/SP,jroberto,M
usp2018ppaa,2018-08-10 16:05:48.783000+00:00,-35.051,-8.088,0.0,1.8,"mR""",Moreno/PE,jroberto,M
usp2018pubu,2018-08-13 10:39:11+00:00,-43.948,-22.891,0.0,1.0,"MLv""",Mangaratiba/RJ,jroberto,M
usp2018pufs,2018-08-13 12:38:59.071000+00:00,-43.948,-22.887,0.0,1.8,"mR""",Mangaratiba/RJ,jroberto,M
usp2018puqz,2018-08-13 18:19:54.938000+00:00,-37.191,-8.238,0.0,1.4,"mR""",Sertania/PE,jroberto,M
usp2018purz,2018-08-13 18:50:54.897000+00:00,-44.046,-22.872,0.0,1.0,"M""",Mangaratiba/RJ,jroberto,M
usp2018puuf,2018-08-13 19:58:09.243000+00:00,-43.717,-22.737,0.0,2.1,"MLv""",Seropedica/RJ,jroberto,M
usp2018pveh,2018-08-14 01:04:07.006000+00:00,-43.988,-22.845,0.0,2.0,"mR""",Mangaratiba/RJ,jroberto,M
usp2018pybf,2018-08-15 14:54:32+00:00,-51.18,-15.039,0.0,3.1,"mR""",Aruana/GO,jroberto,M
usp2018qgvm,2018-08-20 10:15:32.939000+00:00,-40.719,-16.4,0.0,3.3,"mR""",Rubim/MG,massumpcao,M
usp2018qhwy,2018-08-21 00:07:22.844000+00:00,-50.05,-14.01,0.0,1.7,"mR""",Nova Crixas/GO,jroberto,M
usp2018qhxj,2018-08-21 00:19:26.718000+00:00,-49.216,-13.838,0.0,2.6,"mR""",Amaralina/GO,jroberto,M
usp2018qjkj,2018-08-21 20:01:57.807000+00:00,-43.833,-16.536,0.0,1.9,"mR""",Montes Claros/MG,jroberto,M
usp2018qpev,2018-08-25 00:02:44+00:00,-44.28,-15.074,0.0,2.1,"mR""",Itacarambi/MG,jroberto,M
usp2018qqzn,2018-08-25 23:38:51.310000+00:00,-40.681,-16.415,0.0,2.3,"mR""",Rubim/MG,jroberto,M
usp2018rhgd,2018-09-03 21:09:28.065000+00:00,-59.31,-15.244,0.0,2.6,"mR""",PonteseLacerda/MT,jroberto,M
usp2018rpel,2018-09-08 05:23:54.019000+00:00,-41.801,-24.208,0.0,2.7,"mR""",Plataforma Continental/SP,jroberto,M
usp2018rusb,2018-09-11 05:57:19.019000+00:00,-52.365,-10.562,0.0,2.5,"mR""",SaoJoseXingu/MT,jroberto,M
usp2018ryzz,2018-09-13 14:29:53.097000+00:00,-51.104,-29.377,0.0,2.2,"mR""",Nova Petropolis/RS,jroberto,M
usp2018saey,2018-09-14 06:08:24.031000+00:00,-48.921,-12.49,0.0,3.0,"mR""",Alvorada/TO,jroberto,M
usp2018saul,2018-09-14 13:58:05.339000+00:00,-56.989,-25.894,0.0,2.8,"mR""",Paraguay,jroberto,M
usp2018sgky,2018-09-17 15:59:15.276000+00:00,-50.327,-21.755,0.0,2.3,"mR""",Luiziania/SP,jroberto,M
usp2018shns,2018-09-18 06:31:49.987000+00:00,-40.644,-16.447,0.0,1.9,"mR""",Rubim/MG,jroberto,M
