ID,Hora de Origem (UTC),Longitude,Latitude,MLv,Distance,Folder,Cat,Certainty
usp2024cbde,2024-01-30T01:48:53.031940Z,-45.67180634,-23.32666016,2.32854282,398.0377706423176,20240130T014853,earthquake,known
usp2012ogcg,2012-07-21T13:27:35.001284Z,-53.60447693,-30.53996277,2.422635481,298.3328882244571,20120721T132735,earthquake,suspected
usp2012tjqf,2012-10-02T15:35:16.693351Z,-43.95375443,-20.51291275,2.448536079,395.5872828519748,20121002T153516,earthquake,known
usp2013btir,2013-01-25T19:30:37.293820Z,-36.33200836,-6.048056602,2.422922545,364.38845852984934,20130125T193037,earthquake,suspected
usp2013dayn,2013-02-13T04:59:08.489259Z,-47.47369003,-20.20763969,2.405332479,307.11741124561763,20130213T045908,earthquake,known
usp2013vnza,2013-11-03T11:39:56.297825Z,-36.13809586,-5.4824543,2.436755759,381.8609951470515,20131103T113956,earthquake,known
usp2013xwop,2013-12-06T15:41:36.377443Z,-36.12944031,-5.490382195,2.375627172,382.80231450248925,20131206T154136,earthquake,known
usp2014ccus,2014-01-30T23:48:00.858382Z,-49.80975342,-21.92082405,2.420724785,383.2461929813787,20140130T234800,earthquake,known
usp2014iixi,2014-04-29T17:09:53.771496Z,-59.77719116,-14.97201061,2.382487549,228.03069127931735,20140429T170953,earthquake,suspected
usp2014izej,2014-05-08T14:54:01.364555Z,-45.28834152,-20.60204506,2.433620152,266.6901844646761,20140508T145401,earthquake,suspected
usp2014jvgq,2014-05-20T17:02:11.768283Z,-53.8565712,-31.60281754,2.397321223,341.70007069746504,20140520T170211,earthquake,suspected
usp2014kkce,2014-05-28T19:48:42.352230Z,-52.43641281,-31.70362663,2.406261085,305.31850127404493,20140528T194842,earthquake,suspected
usp2014knwn,2014-05-30T21:30:12.677033Z,-47.6638031,-11.74709034,2.372036502,79.94100092452804,20140530T213012,earthquake,suspected
usp2014mlbz,2014-06-26T19:55:51.564231Z,-49.39937592,-8.494897842,2.372306399,203.36883920640423,20140626T195551,earthquake,suspected
usp2014mwbd,2014-07-02T19:59:51.155770Z,-43.82839966,-16.70798111,2.415117171,393.9486371816309,20140702T195951,earthquake,suspected
usp2014nbmo,2014-07-05T19:26:36.175517Z,-45.76890564,-21.21702957,2.363548832,233.0634269302358,20140705T192636,earthquake,suspected
usp2014phsx,2014-08-06T16:32:07.320136Z,-49.98114395,-13.89595222,2.424401543,280.9822740439191,20140806T163207,earthquake,suspected
usp2014tggb,2014-10-01T19:04:00.174046Z,-42.13397217,-18.49982071,2.352447036,140.69463596160602,20141001T190400,earthquake,suspected
usp2014xraz,2014-12-03T15:08:11.226497Z,-43.54348755,-20.14808846,2.415212679,246.07661030456228,20141203T150811,earthquake,suspected
usp2015cjum,2015-02-03T19:38:15.591039Z,-35.95603943,-8.283590317,2.35529759,307.9007930022853,20150203T193815,earthquake,known
usp2015gbic,2015-03-28T02:26:33.993047Z,-44.5548172,-18.86630821,2.438558503,398.5168666512292,20150328T022633,earthquake,suspected
usp2015jetk,2015-05-11T16:09:59.704942Z,-43.55406189,-20.14370918,2.394433052,343.70005281645655,20150511T160959,earthquake,suspected
usp2015ppry,2015-08-11T01:08:49.500000Z,-41.51016667,-21.041,2.387817943,145.83527421619917,20150811T010849,earthquake,suspected
usp2015slzp,2015-09-20T17:04:39.173329Z,-51.18442917,-29.03069496,2.396342911,45.04616046071611,20150920T170439,earthquake,suspected
usp2015ttcl,2015-10-08T19:58:36.492185Z,-38.97210693,-7.554982662,2.398656572,388.2395238676896,20151008T195836,earthquake,suspected
usp2015vrza,2015-11-05T16:12:15.075311Z,-43.50087738,-20.07880592,2.382063435,312.22636338664813,20151105T161215,earthquake,known
usp2015wfnb,2015-11-13T02:04:31.272730Z,-43.90212631,-15.16377068,2.409659859,323.4745345503926,20151113T020431,earthquake,known
usp2015wgvt,2015-11-13T19:37:15.646970Z,-36.02195358,-9.266783714,2.378710024,368.0352508859918,20151113T193715,earthquake,suspected
usp2015wijf,2015-11-14T15:31:43.807364Z,-56.29742813,-19.48413086,2.377159395,126.3530175592994,20151114T153143,earthquake,known
usp2015yjoy,2015-12-13T18:37:34.181735Z,-38.81111145,-3.737295628,2.385087582,217.60009002790787,20151213T183734,earthquake,suspected
usp2016aksj,2016-01-06T20:39:11.370101Z,-39.91624832,-3.826126099,2.401281813,185.77570508694444,20160106T203911,earthquake,known
usp2016axgf,2016-01-13T17:16:27.243115Z,-47.39458847,-23.51093292,2.435216991,222.47534256435176,20160113T171627,earthquake,known
usp2016bixo,2016-01-20T02:31:07.534551Z,-47.40036392,-23.60193825,2.368509765,222.87853993951234,20160120T023107,earthquake,suspected
usp2016bxlt,2016-01-28T01:36:01.578463Z,-47.4544487,-23.60717964,2.35280053,217.47289761597628,20160128T013601,earthquake,suspected
usp2016dcuj,2016-02-14T05:10:18.924203Z,-43.90167999,-15.14197063,2.368657132,349.86961981830586,20160214T051018,earthquake,known
usp2016duhz,2016-02-23T19:21:51.462951Z,-36.1456337,-8.297600746,2.361657611,348.3910908863525,20160223T192151,earthquake,known
usp2016eorl,2016-03-05T22:51:59.217957Z,-44.72842407,-18.8257637,2.412093449,126.71170090468152,20160305T225159,earthquake,known
usp2016gcos,2016-03-27T18:54:56.087897Z,-49.24938202,-26.58307457,2.390213078,360.21471972224793,20160327T185456,earthquake,known
usp2016gtlf,2016-04-06T00:27:58.119518Z,-44.13044739,-19.47451973,2.410826088,366.27914689793045,20160406T002758,earthquake,known
usp2016iicu,2016-04-28T06:47:27.660455Z,-43.87173843,-15.09526825,2.41923309,354.81126483983644,20160428T064727,earthquake,known
usp2016nhvy,2016-07-08T07:00:29.767630Z,-42.8678093,-12.32004929,2.371560485,389.28366433930506,20160708T070029,earthquake,known
usp2016npye,2016-07-12T17:13:25.388103Z,-44.00359726,-20.485075,2.3749987,357.94573751952134,20160712T171325,earthquake,suspected
usp2016oqlm,2016-07-27T05:29:15.511208Z,-56.69737625,-11.68333912,2.428678417,133.0622262711128,20160727T052915,earthquake,known
usp2016ovcj,2016-07-29T18:32:26.588716Z,-43.99065399,-20.49244881,2.423751592,340.7787577054612,20160729T183226,earthquake,known
usp2016pugu,2016-08-12T13:11:23.812993Z,-36.98209381,-9.661324501,2.442423844,230.98420785881441,20160812T131123,earthquake,known
usp2016qujv,2016-08-26T20:15:22.615720Z,-36.97437668,-11.23929596,2.431723575,189.87265612335585,20160826T201522,earthquake,suspected
usp2016ruxn,2016-09-10T08:42:11.369542Z,-55.32126617,-19.37825012,2.390690343,386.8520731731315,20160910T084211,earthquake,suspected
usp2016terc,2016-09-29T22:21:45.385192Z,-47.25857925,-24.37223625,2.394270435,375.3333427707804,20160929T222145,earthquake,known
usp2016wquz,2016-11-18T06:34:21.600298Z,-48.12887573,-24.77862549,2.445061745,300.29671299221974,20161118T063421,earthquake,known
usp2017aeqw,2017-01-03T13:04:14.580460Z,-43.94851303,-3.302691936,2.395642868,48.975006573974724,20170103T130414,earthquake,known
usp2017aerg,2017-01-03T13:15:12.000000Z,-43.93,-3.34,2.394110762,53.5794719634227,20170103T131512,earthquake,known
usp2017eocf,2017-03-06T15:09:47.206748Z,-57.62240219,-11.59688187,2.387163557,318.02822389494435,20170306T150947,earthquake,known
usp2017grob,2017-04-05T23:37:28.574872Z,-44.48629379,-10.06845665,2.39491334,262.8162547655029,20170405T233728,earthquake,suspected
usp2017lipi,2017-06-11T05:43:10.916492Z,-57.12468338,-12.41866589,2.388463014,399.56632978185024,20170611T054310,earthquake,known
usp2017pbnn,2017-08-03T07:00:32.385259Z,-56.75123215,-11.58030128,2.368963938,130.33739784743182,20170803T070032,earthquake,known
usp2017qzoq,2017-08-30T16:22:26.021840Z,-55.19023895,-11.28877926,2.448816622,171.74153449395024,20170830T162226,earthquake,known
usp2017rofu,2017-09-07T16:56:31.150861Z,-43.25593567,-16.08273888,2.387875628,372.8490986717611,20170907T165631,earthquake,known
usp2017tdiw,2017-09-30T05:03:54.275166Z,-50.84481812,-6.045747757,2.428156199,114.84931830628283,20170930T050354,earthquake,known
usp2018faft,2018-03-13T06:35:06.259999Z,-35.54916667,-5.5155,2.373513046,335.96370930589234,20180313T063506,earthquake,known
usp2018nksr,2018-07-10T20:46:08.431474Z,-37.10119629,-10.81947708,2.355198264,77.59090616328476,20180710T204608,earthquake,known
usp2018nxoq,2018-07-17T21:29:30.400881Z,-46.60519791,-21.87270927,2.362021623,218.362950755388,20180717T212930,earthquake,known
usp2018plqr,2018-08-08T19:57:47.652439Z,-47.85007858,-22.87813187,2.447857656,398.7677236473436,20180808T195747,earthquake,suspected
usp2018shxp,2018-09-18T11:30:36.079831Z,-47.68634796,-22.7744503,2.387929772,390.69665160405583,20180918T113036,earthquake,suspected
usp2018svho,2018-09-25T19:18:59.745806Z,-43.84260178,-20.95666313,2.37619352,295.213013453228,20180925T191859,earthquake,known
usp2018xvnh,2018-12-06T01:53:57.425289Z,-37.27334595,-5.987904072,2.366191253,283.94561483494215,20181206T015357,earthquake,known
usp2018ysjs,2018-12-18T14:12:49.110292Z,-47.30369568,-21.58362007,2.356070203,139.32599437918586,20181218T141249,earthquake,suspected
usp2018zgyr,2018-12-26T13:40:08.913695Z,-43.76288986,-22.74701309,2.436648011,329.86777849246204,20181226T134008,earthquake,suspected
usp2019aczf,2019-01-02T14:59:04.269157Z,-43.52838898,-20.23188591,2.358862845,343.776945455118,20190102T145904,earthquake,suspected
usp2019deyo,2019-02-15T09:33:41.100000Z,-50.97966667,-23.77966667,2.429244043,147.83920545455405,20190215T093341,earthquake,suspected
usp2019fkit,2019-03-18T19:28:02.442276Z,-39.42230606,-5.156645775,2.422740495,46.61996951594248,20190318T192802,earthquake,known
usp2019fwxr,2019-03-25T16:37:43.810000Z,-47.68166667,-22.963,2.396868145,227.48071104141238,20190325T163743,earthquake,suspected
usp2019hwix,2019-04-22T20:14:19.550858Z,-48.67566299,-20.86355019,2.384336639,322.5740229359044,20190422T201419,earthquake,suspected
usp2019ktbv,2019-06-02T17:52:03.780129Z,-37.32548523,-10.68419743,2.359063352,160.87137636033344,20190602T175203,earthquake,suspected
usp2019okil,2019-07-24T21:07:19.999165Z,-48.32397842,-10.34124184,2.430799172,182.47047186723123,20190724T210719,earthquake,known
usp2019pjwc,2019-08-07T20:25:40.995732Z,-44.71409988,-22.48852348,2.37607751,165.07582634691576,20190807T202540,earthquake,suspected
usp2019qdvs,2019-08-18T18:56:58.004808Z,-40.71682358,-17.26222038,2.391312004,371.33203292215387,20190818T185658,earthquake,suspected
usp2019szad,2019-09-27T20:06:53.619615Z,-44.22697449,-22.95819473,2.413158183,149.30936408998238,20190927T200653,earthquake,suspected
usp2019tfyz,2019-10-01T15:28:35.859660Z,-48.85751724,-14.14261532,2.382745253,361.8766180397707,20191001T152835,earthquake,suspected
usp2019ulmy,2019-10-18T21:45:23.169366Z,-55.19416046,-7.054701805,2.413280947,303.1603336010025,20191018T214523,earthquake,suspected
usp2019wrgs,2019-11-19T12:28:58.079999Z,-44.02566667,-18.98366667,2.360451863,383.7168920746869,20191119T122858,earthquake,known
usp2019yztx,2019-12-22T15:18:26.820246Z,-45.22852707,-18.80436707,2.444696201,328.0705199418226,20191222T151826,earthquake,known
usp2020clso,2020-02-04T20:57:05.057450Z,-51.335392,-29.9241066,2.447797085,210.1157720887267,20200204T205705,earthquake,suspected
usp2020ezcn,2020-03-11T15:48:29.390000Z,-42.2515,-21.183,2.394234278,352.32953609840706,20200311T154829,earthquake,suspected
usp2020feen,2020-03-14T10:29:53.269101Z,-51.73760986,-28.5556469,2.420954395,264.02385101093245,20200314T102953,earthquake,suspected
usp2020fvbs,2020-03-23T16:23:44.210201Z,-48.6958046,-21.09625626,2.436132467,348.3615666459734,20200323T162344,earthquake,known
usp2020imoa,2020-04-30T17:00:25.933229Z,-50.67855072,-26.28893852,2.423913698,199.03436241692538,20200430T170025,earthquake,suspected
usp2020jpxg,2020-05-16T18:36:59.918173Z,-40.64653397,-22.62493515,2.368041011,222.49327148856108,20200516T183659,earthquake,suspected
usp2020lusx,2020-06-16T21:09:29.000000Z,-45.6188,-23.3424,2.42850786,0.5940508163988545,20200616T210929,earthquake,suspected
usp2020mpit,2020-06-28T03:53:21.619556Z,-49.76374054,-14.85357857,2.364965054,359.095631825571,20200628T035321,earthquake,suspected
usp2020oihf,2020-07-22T18:13:43.898559Z,-46.91193771,-17.18945885,2.431208206,364.7048149877572,20200722T181343,earthquake,suspected
usp2020onya,2020-07-25T20:24:01.646150Z,-36.5954895,-8.380930901,2.357452561,296.4691748160256,20200725T202401,earthquake,suspected
usp2020rerp,2020-09-01T11:32:44.159382Z,-36.95889664,-10.23571777,2.376986404,374.4449426252805,20200901T113244,earthquake,known
usp2020rwvm,2020-09-11T09:57:06.455420Z,-36.05515671,-8.308645248,2.411844928,225.53827485087564,20200911T095706,earthquake,known
usp2020spmh,2020-09-21T14:53:49.616869Z,-40.36848068,-3.97385025,2.405945817,128.30574688348688,20200921T145349,earthquake,suspected
usp2020stqk,2020-09-23T21:30:44.479705Z,-54.18094254,-19.98079872,2.404831294,377.76906263083015,20200923T213044,earthquake,suspected
usp2020svsl,2020-09-25T00:49:34.521795Z,-50.51554489,-21.91537285,2.446700476,346.3478780627864,20200925T004934,earthquake,known
usp2020sxdw,2020-09-25T19:43:37.660984Z,-53.31947327,-16.96948624,2.380403737,279.7530040183828,20200925T194337,earthquake,suspected
usp2020tdds,2020-09-29T02:28:00.642971Z,-40.66218185,-2.946476936,2.371358899,182.2007455410185,20200929T022800,earthquake,known
usp2020xpbu,2020-12-01T13:15:34.829786Z,-42.30182648,-21.21196175,2.418591661,353.0696385393438,20201201T131534,earthquake,suspected
usp2020zffh,2020-12-24T14:44:20.571592Z,-49.32719421,-27.5039196,2.440418898,278.9967910066456,20201224T144420,earthquake,suspected
usp2021bkjc,2021-01-20T21:29:31.432678Z,-36.13368988,-5.521038055,2.449419074,382.2822020938575,20210120T212931,earthquake,known
usp2021ceaf,2021-01-31T15:42:50.631093Z,-40.01420975,-9.883763313,2.43631058,230.19712240080324,20210131T154250,earthquake,suspected
usp2021eigh,2021-03-03T10:24:58.359999Z,-36.14933333,-5.598333333,2.447138948,349.0430012579737,20210303T102458,earthquake,known
usp2021epqz,2021-03-07T11:45:52.549999Z,-43.99266667,-19.7495,2.380636362,380.7059259296147,20210307T114552,earthquake,known
usp2021fkja,2021-03-18T19:36:09.847361Z,-40.54718018,-11.1781826,2.440461439,52.84616655486624,20210318T193609,earthquake,known
usp2021hvvg,2021-04-22T13:20:18.946068Z,-38.47126389,-4.533079624,2.365802608,220.62807882339675,20210422T132018,earthquake,known
usp2021kvrx,2021-06-04T04:15:59.243457Z,-44.18870163,-10.46335793,2.447875341,228.8498581168992,20210604T041559,earthquake,known
usp2021lbqb,2021-06-07T10:08:09.317197Z,-40.04236603,-4.058193207,2.411358657,392.18179473918065,20210607T100809,earthquake,known
usp2021mtmg,2021-07-01T10:12:06.580000Z,-48.02983333,-19.00033333,2.418975686,234.56209077313997,20210701T101206,earthquake,suspected
usp2021oltl,2021-07-25T15:49:32.834542Z,-35.23962784,-5.107294083,2.410130353,219.3616923595403,20210725T154932,earthquake,known
usp2021rsfq,2021-09-09T21:23:45.746011Z,-35.90361404,-8.50083065,2.433034285,339.4660996604845,20210909T212345,earthquake,known
usp2021scxb,2021-09-15T17:34:27.802539Z,-42.71585083,-5.338722706,2.412993951,372.04878907966395,20210915T173427,earthquake,known
usp2021svht,2021-09-25T19:25:34.717671Z,-47.4437294,-23.62955284,2.408457592,75.14216192254452,20210925T192534,earthquake,known
usp2021uafp,2021-10-12T17:32:16.490501Z,-35.73668289,-5.426810265,2.36534766,397.64743108503126,20211012T173216,earthquake,known
usp2022baek,2022-01-15T07:45:57.600000Z,-44.81466667,-20.116,2.442399546,366.9084024274382,20220115T074557,earthquake,known
usp2022bapn,2022-01-15T13:23:06.669999Z,-44.82483333,-20.1305,2.444246842,236.96410857081605,20220115T132306,earthquake,known
usp2022bggl,2022-01-18T15:36:24.110421Z,-44.82678223,-20.13833427,2.437579191,245.0215760946526,20220118T153624,earthquake,known
usp2022bgyg,2022-01-19T00:36:41.519288Z,-44.81825638,-20.14878464,2.374311772,238.34567773382165,20220119T003641,earthquake,known
usp2022bnoh,2022-01-22T15:30:54.237485Z,-40.19818878,-3.973801136,2.393776533,394.66316767040985,20220122T153054,earthquake,suspected
usp2022bvtw,2022-01-27T03:25:26.149932Z,-44.83654785,-20.14208412,2.361907132,244.6123170077558,20220127T032526,earthquake,known
usp2022frsp,2022-03-22T20:23:41.525948Z,-49.29994965,-14.78659058,2.364117448,372.32661206121776,20220322T202341,earthquake,suspected
usp2022gwsa,2022-04-08T19:18:29.640838Z,-39.59851074,-2.843109846,2.392040975,71.39282874367935,20220408T191829,earthquake,suspected
usp2022hlxz,2022-04-17T03:21:13.822160Z,-50.02610016,-18.0716095,2.445524039,323.6349208528239,20220417T032113,earthquake,suspected
usp2022iyqj,2022-05-08T07:48:48.925299Z,-40.61902618,-11.18159199,2.402471865,361.02533174618765,20220508T074848,earthquake,known
usp2022mqpz,2022-06-29T20:40:23.838730Z,-50.12806702,-20.79425049,2.417767611,393.5781600348807,20220629T204023,earthquake,suspected
usp2022msas,2022-06-30T15:13:44.794087Z,-39.25822067,-10.91282558,2.419355214,396.09043530030215,20220630T151344,earthquake,known
usp2022ovug,2022-07-31T03:34:46.538653Z,-35.29248047,-5.28020525,2.43461357,335.32573563254596,20220731T033446,earthquake,suspected
usp2022oxab,2022-07-31T19:39:58.880742Z,-35.11191559,-5.255897045,2.364158662,343.1906626434435,20220731T193958,earthquake,suspected
usp2022rnpb,2022-09-07T08:28:41.480679Z,-40.35913467,-8.880253792,2.380205336,378.55835415489366,20220907T082841,earthquake,known
usp2022vkgq,2022-11-01T10:57:41.857151Z,-50.81014252,-18.05631256,2.377358583,395.95127354354736,20221101T105741,earthquake,suspected
usp2022yudv,2022-12-19T13:31:07.655679Z,-50.49982834,-28.11313057,2.35003757,343.0137325437781,20221219T133107,earthquake,suspected
usp2022zffw,2022-12-25T15:02:54.759999Z,-44.32116667,-16.70533333,2.377083202,399.45363585104434,20221225T150254,earthquake,suspected
usp2023ajns,2023-01-06T05:09:22.841341Z,-39.82401657,-9.855293274,2.428939905,389.99113241091493,20230106T050922,earthquake,known
usp2023avgv,2023-01-12T15:18:18.078665Z,-47.78554535,-17.96946907,2.42263445,332.3043116310423,20230112T151818,earthquake,suspected
usp2023bcti,2023-01-16T17:33:54.743942Z,-40.44713593,-11.31605625,2.387721586,58.56556590875055,20230116T173354,earthquake,known
usp2023ccsh,2023-01-30T22:35:18.952129Z,-50.18137741,-21.2343235,2.436458927,257.7907872554847,20230130T223518,earthquake,suspected
usp2023cnns,2023-02-05T20:45:37.362229Z,-40.51669693,-11.27813148,2.40832827,299.63499459013667,20230205T204537,earthquake,known
usp2023cnyv,2023-02-06T02:23:26.782711Z,-48.63113403,-21.09458351,2.438054832,364.2241617555622,20230206T022326,earthquake,known
usp2023duta,2023-02-24T00:56:29.012814Z,-40.59585953,-11.20567799,2.436924898,307.55544672714143,20230224T005629,earthquake,known
usp2023dydb,2023-02-25T21:24:24.822979Z,-40.55355835,-16.36800575,2.35537053,393.50813486029995,20230225T212424,earthquake,known
usp2023eezz,2023-03-01T15:48:14.838493Z,-40.46891403,-3.676691771,2.405630564,249.34038950240316,20230301T154814,earthquake,known
usp2023fuxs,2023-03-24T14:23:14.860155Z,-48.3836937,-20.15698242,2.420009707,388.75493831707587,20230324T142314,earthquake,suspected
usp2023gwvk,2023-04-08T21:01:37.828320Z,-48.59253311,-20.97557831,2.366392112,241.57962434093466,20230408T210137,earthquake,suspected
usp2023hsld,2023-04-20T16:49:19.866557Z,-43.76819611,-20.60222626,2.382725796,342.93834704387626,20230420T164919,earthquake,suspected
usp2023ipgr,2023-05-03T04:41:29.031272Z,-48.79518509,-20.0451107,2.36106253,378.30011520099424,20230503T044129,earthquake,suspected
usp2023kikt,2023-05-27T21:52:54.829285Z,-44.29642868,-10.5459528,2.360113939,216.39947219565602,20230527T215254,earthquake,suspected
usp2023oasz,2023-07-19T15:05:17.995361Z,-36.31190109,-8.610697746,2.407481591,309.28911581283546,20230719T150517,earthquake,suspected
usp2023peyi,2023-08-05T03:52:38.835615Z,-40.53237915,-11.23893261,2.35151264,357.8095689503914,20230805T035238,earthquake,known
usp2023qlil,2023-08-22T21:19:39.340000Z,-50.67416667,-24.32483333,2.374164822,156.83062244150503,20230822T211939,earthquake,known
usp2023wccv,2023-11-11T05:29:09.512468Z,-49.04909515,-20.0688076,2.380920148,389.939850040381,20231111T052909,earthquake,suspected
usp2023wksv,2023-11-15T22:39:38.426033Z,-44.20392609,-18.57066727,2.412834554,298.3425786106719,20231115T223938,earthquake,suspected
usp2023wlob,2023-11-16T09:22:53.847286Z,-40.66405487,-16.47865486,2.399970443,376.9429763701651,20231116T092253,earthquake,suspected
usp2024bbzt,2024-01-16T07:41:07.057028Z,-44.23062515,-19.53204155,2.431861416,171.61651114443282,20240116T074107,earthquake,known
usp2024cfxj,2024-02-01T16:33:09.782793Z,-40.48091125,-10.56585884,2.44479823,309.56985788140383,20240201T163309,earthquake,suspected
usp2012mbmm,2012-06-20T13:52:44.123093Z,-36.12176514,-5.432313442,2.503897469,383.82780856674714,20120620T135244,earthquake,known
usp2012rxvm,2012-09-11T23:05:41.197030Z,-36.15973663,-5.465972424,2.508776837,379.5067758154519,20120911T230541,earthquake,known
usp2013hshm,2013-04-20T14:58:21.477830Z,-44.07388306,-21.16717148,2.520786619,74.05626972472044,20130420T145821,earthquake,suspected
usp2013imfw,2013-05-01T12:53:07.313864Z,-43.75387573,-22.56587791,2.485762407,380.68477461784784,20130501T125307,earthquake,suspected
usp2013jdsw,2013-05-11T02:45:43.483959Z,-57.84969711,-8.096297264,2.537685559,380.9906169673393,20130511T024543,earthquake,suspected
usp2013oulb,2013-07-30T09:52:31.834511Z,-49.01609039,-13.66854668,2.515409305,189.50898451153813,20130730T095231,earthquake,suspected
usp2013oxdp,2013-07-31T21:26:21.216588Z,-47.92907333,-22.35198784,2.548764321,41.66204807315728,20130731T212621,earthquake,known
usp2013vlct,2013-11-01T22:07:49.639990Z,-36.11647797,-5.448509693,2.460861112,115.24910451690256,20131101T220749,earthquake,known
usp2014gjre,2014-04-01T16:06:58.259442Z,-43.72874451,-16.7057991,2.457376785,385.66840017591585,20140401T160658,earthquake,known
usp2014hmxz,2014-04-17T16:30:22.119976Z,-58.65410995,-14.9174366,2.490131159,335.91383906854196,20140417T163022,earthquake,suspected
usp2014mjfu,2014-06-25T19:35:02.562957Z,-59.73402786,-14.95359802,2.525312133,227.02444852988128,20140625T193502,earthquake,suspected
usp2014mlnp,2014-06-27T01:47:59.268699Z,-51.31176758,-29.11158562,2.488660285,49.94757835197016,20140627T014759,earthquake,known
usp2014orqt,2014-07-28T21:16:32.117197Z,-44.59360886,-21.09174538,2.512400269,323.5697754043593,20140728T211632,earthquake,suspected
usp2014otee,2014-07-29T17:11:58.302508Z,-53.34544373,-31.64604568,2.458009458,352.1856897197483,20140729T171158,earthquake,suspected
usp2014puvl,2014-08-13T20:34:58.484626Z,-44.61491394,-13.42072392,2.45787393,184.10260265265836,20140813T203458,earthquake,suspected
usp2014qlad,2014-08-22T17:08:01.931369Z,-52.33508682,-31.23436546,2.463757072,256.1382738073015,20140822T170801,earthquake,suspected
usp2014qqim,2014-08-25T15:01:37.241273Z,-51.72320557,-23.68907547,2.535257278,136.13545671950874,20140825T150137,earthquake,suspected
usp2014qwgo,2014-08-28T20:52:50.080763Z,-47.75428391,-11.56042957,2.455533627,299.05616973646994,20140828T205250,earthquake,suspected
usp2014srhg,2014-09-23T14:37:09.827241Z,-43.28826141,-16.05420303,2.465012402,368.6369081422941,20140923T143709,earthquake,suspected
usp2014syjx,2014-09-27T11:54:35.035964Z,-41.69812775,-15.99269772,2.539724591,252.42250367231148,20140927T115435,earthquake,suspected
usp2014szdw,2014-09-27T22:00:00.960871Z,-41.58157349,-16.06524086,2.525854359,380.99949456541765,20140927T220000,earthquake,suspected
usp2014tcrv,2014-09-29T20:27:59.958158Z,-44.60246277,-21.14035606,2.521196765,319.3473578988811,20140929T202759,earthquake,suspected
usp2014tzjv,2014-10-12T06:32:30.650674Z,-43.86348343,-16.69790649,2.512268444,397.6085225672862,20141012T063230,earthquake,known
usp2014vczm,2014-10-28T11:23:55.586558Z,-45.37635803,-18.54651642,2.521685258,278.92091546948,20141028T112355,earthquake,suspected
usp2014weow,2014-11-12T13:50:48.284147Z,-45.34378815,-20.01605415,2.546565675,351.80881504403993,20141112T135048,earthquake,known
usp2014xeoq,2014-11-26T19:16:07.303027Z,-56.45743179,-10.4875288,2.510638511,83.95444036849197,20141126T191607,earthquake,suspected
usp2014xron,2014-12-03T21:57:44.871767Z,-55.4029007,-5.519153118,2.519832657,132.58223752486538,20141203T215744,earthquake,suspected
usp2015akkm,2015-01-06T16:39:52.513537Z,-53.97602844,-17.00253868,2.543128837,272.10662116650826,20150106T163952,earthquake,known
usp2015aqtc,2015-01-10T03:49:29.129836Z,-45.59764481,-19.45846558,2.490389009,384.53303700481587,20150110T034929,earthquake,suspected
usp2015fkle,2015-03-18T20:40:45.164289Z,-43.46508789,-18.86743355,2.526329991,377.82754184888904,20150318T204045,earthquake,suspected
usp2015fxrb,2015-03-26T02:24:56.947316Z,-38.13128662,-4.166912556,2.459423071,18.832234648460275,20150326T022456,earthquake,known
usp2015glqf,2015-04-02T17:53:41.080605Z,-48.44774628,-13.57677269,2.478799169,356.3089129425042,20150402T175341,earthquake,suspected
usp2015gzwk,2015-04-10T12:59:21.000000Z,-49.684,-21.0529,2.495911734,120.16119992816797,20150410T125921,earthquake,suspected
usp2015iysk,2015-05-08T08:51:05.616294Z,-42.91506577,-24.21875191,2.467098282,292.7285341748853,20150508T085105,earthquake,suspected
usp2015ncax,2015-07-06T02:42:08.938560Z,-40.0189743,-22.42874718,2.482648067,353.0245507765123,20150706T024208,earthquake,suspected
usp2015nfhf,2015-07-07T21:17:30.347465Z,-48.38801575,-12.05680943,2.519618691,316.6143671930494,20150707T211730,earthquake,suspected
usp2015nphy,2015-07-13T09:01:36.650096Z,-49.32614517,-25.20165825,2.549452594,369.50846022821355,20150713T090136,earthquake,suspected
usp2015oekb,2015-07-21T15:08:56.775702Z,-48.70418167,-13.29635048,2.538313698,317.12954398725446,20150721T150856,earthquake,suspected
usp2015omfc,2015-07-25T21:42:50.051898Z,-35.90683365,-8.245956421,2.471906371,329.83460421680195,20150725T214250,earthquake,known
usp2015oqoy,2015-07-28T07:13:51.212964Z,-56.76605225,-17.37176132,2.453543922,201.94472458192388,20150728T071351,earthquake,suspected
usp2015pebj,2015-08-04T16:16:15.973937Z,-47.72674179,-14.16446304,2.501780454,381.0429020719475,20150804T161615,earthquake,suspected
usp2015sdfd,2015-09-15T21:38:23.636917Z,-39.93133545,-3.797683001,2.514915328,180.6178080525552,20150915T213823,earthquake,known
usp2015slzo,2015-09-20T17:03:04.223525Z,-51.19324493,-29.02605438,2.511489742,46.02004717188252,20150920T170304,earthquake,suspected
usp2015srdr,2015-09-23T12:49:02.911778Z,-35.74994278,-5.509197235,2.538224505,391.5388375748641,20150923T124902,earthquake,known
usp2015tswl,2015-10-08T16:58:31.777804Z,-39.90876007,-3.81175065,2.517102959,377.08818885059475,20151008T165831,earthquake,known
usp2015uxbb,2015-10-25T05:22:31.903761Z,-40.59204483,-3.268522263,2.527432873,394.82278162265595,20151025T052231,earthquake,known
usp2016aoty,2016-01-09T01:58:22.806722Z,-44.69837189,-12.8974781,2.457352302,242.68122509324948,20160109T015822,earthquake,known
