file_name,station,label_cat,prob_nat,prob_ant,pred,nature,ID,Event,Error,Pick,Network,Station,Location,Channel,Latitude,Longitude,Distance,Origem Latitude,Origem Longitude,Pick Time,Origin Time,Start Time,End Time,Cat,MLv,Certainty,Path
NB_NBCL_20190809T110943,NBCL,0,0.996,0.004,0,Natural,usp2019pmut,20190809T110943,,P,NB,NBCL,,HHZ,-4.224377,-38.291041,16.18998066252444,-4.369869709,-38.27474976,2019-08-09T11:09:46.557800Z,2019-08-09T11:09:43.994601Z,2019-08-09T11:09:36.557800Z,2019-08-09T11:10:36.557800Z,earthquake,1.465550791,known,./files/mseed/20190809T110943/NB_NBCL_20190809T110943.mseed
NB_NBPB_20190809T110943,NBPB,0,0.997,0.003,0,Natural,usp2019pmut,20190809T110943,,P,NB,NBPB,,HHZ,-5.543242,-39.583619,194.6980529279073,-4.369869709,-38.27474976,2019-08-09T11:10:15.136050Z,2019-08-09T11:09:43.994601Z,2019-08-09T11:10:05.136050Z,2019-08-09T11:11:05.136050Z,earthquake,1.465550791,known,./files/mseed/20190809T110943/NB_NBPB_20190809T110943.mseed
NB_NBPV_20200529T193757,NBPV,0,0.961,0.039,0,Natural,usp2020knsv,20200529T193757,,P,NB,NBPV,,HHZ,-6.417527,-35.290516,259.04100207073776,-5.688297749,-37.51421738,2020-05-29T19:38:37.243105Z,2020-05-29T19:37:57.922183Z,2020-05-29T19:38:27.243105Z,2020-05-29T19:39:27.243105Z,earthquake,1.527582702,known,./files/mseed/20200529T193757/NB_NBPV_20200529T193757.mseed
NB_NBPA_20200529T193757,NBPA,0,0.866,0.134,0,Natural,usp2020knsv,20200529T193757,,P,NB,NBPA,,HHZ,-5.75028,-37.112047,45.072252669024216,-5.688297749,-37.51421738,2020-05-29T19:38:06.025110Z,2020-05-29T19:37:57.922183Z,2020-05-29T19:37:56.025110Z,2020-05-29T19:38:56.025110Z,earthquake,1.527582702,known,./files/mseed/20200529T193757/NB_NBPA_20200529T193757.mseed
NB_NBMA_20200529T193757,NBMA,0,0.988,0.012,0,Natural,usp2020knsv,20200529T193757,,P,NB,NBMA,,HHZ,-7.365352,-38.764058,231.3100717554514,-5.688297749,-37.51421738,2020-05-29T19:38:34.154870Z,2020-05-29T19:37:57.922183Z,2020-05-29T19:38:24.154870Z,2020-05-29T19:39:24.154870Z,earthquake,1.527582702,known,./files/mseed/20200529T193757/NB_NBMA_20200529T193757.mseed
NB_NBMO_20210129T153656,NBMO,0,0.278,0.722,1,Anthropogenic,usp2021caiz,20210129T153656,,P,NB,NBMO,,HHZ,-3.310348,-40.042927,321.735522701247,-5.043803215,-37.7154541,2021-01-29T15:37:42.744373Z,2021-01-29T15:36:56.459935Z,2021-01-29T15:37:32.744373Z,2021-01-29T15:38:32.744373Z,earthquake,1.485133287,known,./files/mseed/20210129T153656/NB_NBMO_20210129T153656.mseed
NB_NBPA_20210129T153656,NBPA,0,0.039,0.961,1,Anthropogenic,usp2021caiz,20210129T153656,,P,NB,NBPA,,HHZ,-5.75028,-37.112047,102.8385281898896,-5.043803215,-37.7154541,2021-01-29T15:37:14.761395Z,2021-01-29T15:36:56.459935Z,2021-01-29T15:37:04.761395Z,2021-01-29T15:38:04.761395Z,earthquake,1.485133287,known,./files/mseed/20210129T153656/NB_NBPA_20210129T153656.mseed
NB_NBCL_20210129T153656,NBCL,0,0.004,0.996,1,Anthropogenic,usp2021caiz,20210129T153656,,P,NB,NBCL,,HHZ,-4.224377,-38.291041,110.858392965597,-5.043803215,-37.7154541,2021-01-29T15:37:16.599843Z,2021-01-29T15:36:56.459935Z,2021-01-29T15:37:06.599843Z,2021-01-29T15:38:06.599843Z,earthquake,1.485133287,known,./files/mseed/20210129T153656/NB_NBCL_20210129T153656.mseed
NB_NBPB_20210129T153656,NBPB,0,0.001,0.999,1,Anthropogenic,usp2021caiz,20210129T153656,,P,NB,NBPB,,HHZ,-5.543242,-39.583619,214.3199267311347,-5.043803215,-37.7154541,2021-01-29T15:37:30.662357Z,2021-01-29T15:36:56.459935Z,2021-01-29T15:37:20.662357Z,2021-01-29T15:38:20.662357Z,earthquake,1.485133287,known,./files/mseed/20210129T153656/NB_NBPB_20210129T153656.mseed
NB_NBPN_20210312T143801,NBPN,0,0.874,0.126,0,Natural,usp2021ezae,20210312T143801,,P,NB,NBPN,,HHZ,-10.847009,-40.198957,51.79395746851112,-11.176,-40.5362,2021-03-12T14:38:11.086829Z,2021-03-12T14:38:01.000000Z,2021-03-12T14:38:01.086829Z,2021-03-12T14:39:01.086829Z,earthquake,1.471885516,known,./files/mseed/20210312T143801/NB_NBPN_20210312T143801.mseed
NB_NBPN_20210318T210716,NBPN,0,0.818,0.182,0,Natural,usp2021fkmb,20210318T210716,,P,NB,NBPN,,HHZ,-10.847009,-40.198957,52.59620454762269,-11.18430996,-40.53818512,2021-03-18T21:07:25.827605Z,2021-03-18T21:07:16.833435Z,2021-03-18T21:07:15.827605Z,2021-03-18T21:08:15.827605Z,earthquake,1.502288683,suspected,./files/mseed/20210318T210716/NB_NBPN_20210318T210716.mseed
NB_NBTA_20210702T214536,NBTA,0,0.006,0.994,1,Anthropogenic,usp2021mweq,20210702T214536,,P,NB,NBTA,,HHZ,-9.121932,-38.063215,177.8186310686172,-8.705690384,-36.50156403,2021-07-02T21:46:05.989657Z,2021-07-02T21:45:36.875165Z,2021-07-02T21:45:55.989657Z,2021-07-02T21:46:55.989657Z,earthquake,1.454971464,suspected,./files/mseed/20210702T214536/NB_NBTA_20210702T214536.mseed
NB_NBPN_20220130T195755,NBPN,0,0.874,0.126,0,Natural,usp2022ccnc,20220130T195755,,P,NB,NBPN,,HHZ,-10.847009,-40.198957,49.66741359006253,-11.15474701,-40.5298996,2022-01-30T19:58:04.464456Z,2022-01-30T19:57:55.807106Z,2022-01-30T19:57:54.464456Z,2022-01-30T19:58:54.464456Z,earthquake,1.526911758,known,./files/mseed/20220130T195755/NB_NBPN_20220130T195755.mseed
NB_NBPN_20220511T161938,NBPN,0,0.02,0.98,1,Anthropogenic,usp2022jets,20220511T161938,,P,NB,NBPN,,HHZ,-10.847009,-40.198957,284.4045888651823,-8.327958107,-39.67905045,2022-05-11T16:20:21.542633Z,2022-05-11T16:19:38.952137Z,2022-05-11T16:20:11.542633Z,2022-05-11T16:21:11.542633Z,earthquake,1.482258869,suspected,./files/mseed/20220511T161938/NB_NBPN_20220511T161938.mseed
NB_NBTA_20220511T161938,NBTA,0,0.032,0.968,1,Anthropogenic,usp2022jets,20220511T161938,,P,NB,NBTA,,HHZ,-9.121932,-38.063215,198.30692367211208,-8.327958107,-39.67905045,2022-05-11T16:20:10.715177Z,2022-05-11T16:19:38.952137Z,2022-05-11T16:20:00.715177Z,2022-05-11T16:21:00.715177Z,earthquake,1.482258869,suspected,./files/mseed/20220511T161938/NB_NBTA_20220511T161938.mseed
NB_NBTA_20220805T194148,NBTA,0,0.025,0.975,1,Anthropogenic,usp2022pgdq,20220805T194148,,P,NB,NBTA,,HHZ,-9.121932,-38.063215,152.97366611829247,-9.613079071,-36.76134109,2022-08-05T19:42:14.108944Z,2022-08-05T19:41:48.797432Z,2022-08-05T19:42:04.108944Z,2022-08-05T19:43:04.108944Z,earthquake,1.469081835,suspected,./files/mseed/20220805T194148/NB_NBTA_20220805T194148.mseed
NB_NBLA_20220805T194148,NBLA,0,0.101,0.899,1,Anthropogenic,usp2022pgdq,20220805T194148,,P,NB,NBLA,,HHZ,-10.99255,-37.788972,189.60834945103775,-9.613079071,-36.76134109,2022-08-05T19:42:19.258455Z,2022-08-05T19:41:48.797432Z,2022-08-05T19:42:09.258455Z,2022-08-05T19:43:09.258455Z,earthquake,1.469081835,suspected,./files/mseed/20220805T194148/NB_NBLA_20220805T194148.mseed
NB_NBLV_20220805T194148,NBLV,0,0.448,0.552,1,Anthropogenic,usp2022pgdq,20220805T194148,,P,NB,NBLV,,HHZ,-7.357693,-36.921745,250.06693932476804,-9.613079071,-36.76134109,2022-08-05T19:42:27.163861Z,2022-08-05T19:41:48.797432Z,2022-08-05T19:42:17.163861Z,2022-08-05T19:43:17.163861Z,earthquake,1.469081835,suspected,./files/mseed/20220805T194148/NB_NBLV_20220805T194148.mseed
NB_NBCL_20230609T182654,NBCL,0,0.286,0.714,1,Anthropogenic,usp2023lfxn,20230609T182654,,P,NB,NBCL,,HHZ,-4.224377,-38.291041,214.30362380751683,-4.28099966,-40.2206192,2023-06-09T18:27:28.629495Z,2023-06-09T18:26:54.766610Z,2023-06-09T18:27:18.629495Z,2023-06-09T18:28:18.629495Z,earthquake,1.513233383,suspected,./files/mseed/20230609T182654/NB_NBCL_20230609T182654.mseed
NB_NBPB_20230609T182654,NBPB,0,0.106,0.894,1,Anthropogenic,usp2023lfxn,20230609T182654,,P,NB,NBPB,,HHZ,-5.543242,-39.583619,156.44351385202765,-4.28099966,-40.2206192,2023-06-09T18:27:20.739393Z,2023-06-09T18:26:54.766610Z,2023-06-09T18:27:10.739393Z,2023-06-09T18:28:10.739393Z,earthquake,1.513233383,suspected,./files/mseed/20230609T182654/NB_NBPB_20230609T182654.mseed
NB_NBPS_20230609T182654,NBPS,0,0.682,0.318,0,Natural,usp2023lfxn,20230609T182654,,P,NB,NBPS,,HHZ,-4.393969,-41.445618,136.55085785897086,-4.28099966,-40.2206192,2023-06-09T18:27:17.246224Z,2023-06-09T18:26:54.766610Z,2023-06-09T18:27:07.246224Z,2023-06-09T18:28:07.246224Z,earthquake,1.513233383,suspected,./files/mseed/20230609T182654/NB_NBPS_20230609T182654.mseed
NB_NBMO_20230609T182654,NBMO,0,0.196,0.804,1,Anthropogenic,usp2023lfxn,20230609T182654,,P,NB,NBMO,,HHZ,-3.310348,-40.042927,109.13347679403748,-4.28099966,-40.2206192,2023-06-09T18:27:13.528275Z,2023-06-09T18:26:54.766610Z,2023-06-09T18:27:03.528275Z,2023-06-09T18:28:03.528275Z,earthquake,1.513233383,suspected,./files/mseed/20230609T182654/NB_NBMO_20230609T182654.mseed
BL_ESAR_20130406T210422,ESAR,0,0.482,0.518,1,Anthropogenic,usp2013gten,20130406T210422,,P,BL,ESAR,,HHZ,-23.0207,-44.4403,212.7878862619245,-21.13417625,-44.83278275,2013-04-06T21:04:56.746520Z,2013-04-06T21:04:22.849173Z,2013-04-06T21:04:46.746520Z,2013-04-06T21:05:46.746520Z,earthquake,1.610788228,suspected,./files/mseed/20130406T210422/BL_ESAR_20130406T210422.mseed
BL_BSCB_20130406T210422,BSCB,0,0.002,0.998,1,Anthropogenic,usp2013gten,20130406T210422,,P,BL,BSCB,,HHZ,-20.9984,-44.7635,16.668212031886235,-21.13417625,-44.83278275,2013-04-06T21:04:25.152099Z,2013-04-06T21:04:22.849173Z,2013-04-06T21:04:15.152099Z,2013-04-06T21:05:15.152099Z,earthquake,1.610788228,suspected,./files/mseed/20130406T210422/BL_BSCB_20130406T210422.mseed
BR_JANB_20140411T185137,JANB,0,0.975,0.025,0,Natural,usp2014hcdq,20140411T185137,,P,BR,JANB,,HHZ,-15.058097,-44.311197,191.13784376375156,-16.6922,-43.7329,2014-04-11T18:52:01.352203Z,2014-04-11T18:51:37.000000Z,2014-04-11T18:51:51.352203Z,2014-04-11T18:52:51.352203Z,earthquake,1.590647206,known,./files/mseed/20140411T185137/BR_JANB_20140411T185137.mseed
BR_MC01_20140522T201906,MC01,0,0.439,0.561,1,Anthropogenic,usp2014jzed,20140522T201906,,P,BR,MC01,,HHZ,-16.70744,-43.94167,8.05221862672545,-16.6911,-43.8681,2014-05-22T20:19:06.775094Z,2014-05-22T20:19:06.000000Z,2014-05-22T20:18:56.775094Z,2014-05-22T20:19:56.775094Z,earthquake,1.581110103,known,./files/mseed/20140522T201906/BR_MC01_20140522T201906.mseed
BR_MC01_20140526T200435,MC01,0,0.043,0.957,1,Anthropogenic,usp2014kglr,20140526T200435,,P,BR,MC01,,HHZ,-16.70744,-43.94167,10.510895605167953,-16.74861526,-43.85284805,2014-05-26T20:04:37.882827Z,2014-05-26T20:04:35.540091Z,2014-05-26T20:04:27.882827Z,2014-05-26T20:05:27.882827Z,earthquake,1.58289898,suspected,./files/mseed/20140526T200435/BR_MC01_20140526T200435.mseed
BR_JANB_20140526T200435,JANB,0,0.76,0.24,0,Natural,usp2014kglr,20140526T200435,,P,BR,JANB,,HHZ,-15.058097,-44.311197,193.40032665880008,-16.74861526,-43.85284805,2014-05-26T20:05:06.257406Z,2014-05-26T20:04:35.540091Z,2014-05-26T20:04:56.257406Z,2014-05-26T20:05:56.257406Z,earthquake,1.58289898,suspected,./files/mseed/20140526T200435/BR_JANB_20140526T200435.mseed
BR_MC01_20140721T195848,MC01,0,0.036,0.964,1,Anthropogenic,usp2014oetr,20140721T195848,,P,BR,MC01,,HHZ,-16.70744,-43.94167,6.972281386389475,-16.6911335,-43.87852478,2014-07-21T19:58:49.901632Z,2014-07-21T19:58:48.442935Z,2014-07-21T19:58:39.901632Z,2014-07-21T19:59:39.901632Z,earthquake,1.563464943,known,./files/mseed/20140721T195848/BR_MC01_20140721T195848.mseed
BR_JANB_20140721T195848,JANB,0,0.746,0.254,0,Natural,usp2014oetr,20140721T195848,,P,BR,JANB,,HHZ,-15.058097,-44.311197,186.5541279912255,-16.6911335,-43.87852478,2014-07-21T19:59:18.597522Z,2014-07-21T19:58:48.442935Z,2014-07-21T19:59:08.597522Z,2014-07-21T20:00:08.597522Z,earthquake,1.563464943,known,./files/mseed/20140721T195848/BR_JANB_20140721T195848.mseed
BR_MC01_20140723T202013,MC01,0,0.857,0.143,0,Natural,usp2014oilj,20140723T202013,,P,BR,MC01,,HHZ,-16.70744,-43.94167,9.038954402614028,-16.75123978,-43.87012482,2014-07-23T20:20:15.219565Z,2014-07-23T20:20:13.262743Z,2014-07-23T20:20:05.219565Z,2014-07-23T20:21:05.219565Z,earthquake,1.62722316,suspected,./files/mseed/20140723T202013/BR_MC01_20140723T202013.mseed
BR_JANB_20140723T202013,JANB,0,0.89,0.11,0,Natural,usp2014oilj,20140723T202013,,P,BR,JANB,,HHZ,-15.058097,-44.311197,193.2206828744673,-16.75123978,-43.87012482,2014-07-23T20:20:44.085391Z,2014-07-23T20:20:13.262743Z,2014-07-23T20:20:34.085391Z,2014-07-23T20:21:34.085391Z,earthquake,1.62722316,suspected,./files/mseed/20140723T202013/BR_JANB_20140723T202013.mseed
BR_ETMB_20141113T192220,ETMB,0,0.994,0.006,0,Natural,usp2014wgvi,20141113T192220,,P,BR,ETMB,,HHZ,-9.81684,-66.21368,181.6488245288008,-9.2738,-64.6522,2014-11-13T19:22:50.242855Z,2014-11-13T19:22:20.000000Z,2014-11-13T19:22:40.242855Z,2014-11-13T19:23:40.242855Z,earthquake,1.55546345,known,./files/mseed/20141113T192220/BR_ETMB_20141113T192220.mseed
BL_PTGB_20160112T124209,PTGB,0,0.662,0.338,0,Natural,usp2016avbr,20160112T124209,,P,BL,PTGB,,HHZ,-24.72095,-52.01182,180.22643205167248,-23.29897308,-51.15063858,2016-01-12T12:42:39.011976Z,2016-01-12T12:42:09.209226Z,2016-01-12T12:42:29.011976Z,2016-01-12T12:43:29.011976Z,earthquake,1.623588968,known,./files/mseed/20160112T124209/BL_PTGB_20160112T124209.mseed
BX_LDASE_20160112T124209,LDASE,0,0.9,0.1,0,Natural,usp2016avbr,20160112T124209,,P,BX,LDASE,,HHZ,-23.3932,-51.1177,10.965649487127116,-23.29897308,-51.15063858,2016-01-12T12:42:10.636558Z,2016-01-12T12:42:09.209226Z,2016-01-12T12:42:00.636558Z,2016-01-12T12:43:00.636558Z,earthquake,1.623588968,known,./files/mseed/20160112T124209/BX_LDASE_20160112T124209.mseed
NB_NBAN_20160223T193401,NBAN,0,0.998,0.002,0,Natural,usp2016duik,20160223T193401,,P,NB,NBAN,,HHZ,-9.668656,-36.274726,150.9235077093185,-8.310874939,-36.13797379,2016-02-23T19:34:26.973911Z,2016-02-23T19:34:01.464919Z,2016-02-23T19:34:16.973911Z,2016-02-23T19:35:16.973911Z,earthquake,1.622870091,known,./files/mseed/20160223T193401/NB_NBAN_20160223T193401.mseed
NB_NBPV_20160223T193401,NBPV,0,1.0,0.0,0,Natural,usp2016duik,20160223T193401,,P,NB,NBPV,,HHZ,-6.417527,-35.290516,229.34249356486444,-8.310874939,-36.13797379,2016-02-23T19:34:36.991302Z,2016-02-23T19:34:01.464919Z,2016-02-23T19:34:26.991302Z,2016-02-23T19:35:26.991302Z,earthquake,1.622870091,known,./files/mseed/20160223T193401/NB_NBPV_20160223T193401.mseed
NB_NBLA_20160223T193401,NBLA,0,0.982,0.018,0,Natural,usp2016duik,20160223T193401,,P,NB,NBLA,,HHZ,-10.99255,-37.788972,347.56998176482966,-8.310874939,-36.13797379,2016-02-23T19:34:51.297332Z,2016-02-23T19:34:01.464919Z,2016-02-23T19:34:41.297332Z,2016-02-23T19:35:41.297332Z,earthquake,1.622870091,known,./files/mseed/20160223T193401/NB_NBLA_20160223T193401.mseed
NB_NBLV_20160223T193401,NBLV,0,0.961,0.039,0,Natural,usp2016duik,20160223T193401,,P,NB,NBLV,,HHZ,-7.357693,-36.921745,136.3248393224311,-8.310874939,-36.13797379,2016-02-23T19:34:24.626085Z,2016-02-23T19:34:01.464919Z,2016-02-23T19:34:14.626085Z,2016-02-23T19:35:14.626085Z,earthquake,1.622870091,known,./files/mseed/20160223T193401/NB_NBLV_20160223T193401.mseed
NB_NBRF_20160223T193401,NBRF,0,0.848,0.152,0,Natural,usp2016duik,20160223T193401,,P,NB,NBRF,,HHZ,-8.679466,-35.127172,118.52626531238218,-8.310874939,-36.13797379,2016-02-23T19:34:21.573911Z,2016-02-23T19:34:01.464919Z,2016-02-23T19:34:11.573911Z,2016-02-23T19:35:11.573911Z,earthquake,1.622870091,known,./files/mseed/20160223T193401/NB_NBRF_20160223T193401.mseed
NB_NBRF_20160628T195305,NBRF,0,0.047,0.953,1,Anthropogenic,usp2016mqok,20160628T195305,,P,NB,NBRF,,HHZ,-8.679466,-35.127172,111.20091552290118,-9.388420105,-35.84433365,2016-06-28T19:53:24.902371Z,2016-06-28T19:53:05.827165Z,2016-06-28T19:53:14.902371Z,2016-06-28T19:54:14.902371Z,earthquake,1.626207123,known,./files/mseed/20160628T195305/NB_NBRF_20160628T195305.mseed
NB_NBLA_20160628T195305,NBLA,0,0.269,0.731,1,Anthropogenic,usp2016mqok,20160628T195305,,P,NB,NBLA,,HHZ,-10.99255,-37.788972,277.2780681236858,-9.388420105,-35.84433365,2016-06-28T19:53:47.428504Z,2016-06-28T19:53:05.827165Z,2016-06-28T19:53:37.428504Z,2016-06-28T19:54:37.428504Z,earthquake,1.626207123,known,./files/mseed/20160628T195305/NB_NBLA_20160628T195305.mseed
NB_NBCA_20160628T195305,NBCA,0,0.867,0.133,0,Natural,usp2016mqok,20160628T195305,,P,NB,NBCA,,HHZ,-8.225687,-36.013016,129.93073820552075,-9.388420105,-35.84433365,2016-06-28T19:53:27.829199Z,2016-06-28T19:53:05.827165Z,2016-06-28T19:53:17.829199Z,2016-06-28T19:54:17.829199Z,earthquake,1.626207123,known,./files/mseed/20160628T195305/NB_NBCA_20160628T195305.mseed
NB_NBAN_20160628T195305,NBAN,0,0.945,0.055,0,Natural,usp2016mqok,20160628T195305,,P,NB,NBAN,,HHZ,-9.668656,-36.274726,56.512710245558814,-9.388420105,-35.84433365,2016-06-28T19:53:15.696777Z,2016-06-28T19:53:05.827165Z,2016-06-28T19:53:05.696777Z,2016-06-28T19:54:05.696777Z,earthquake,1.626207123,known,./files/mseed/20160628T195305/NB_NBAN_20160628T195305.mseed
NB_NBLA_20160914T204836,NBLA,0,0.911,0.089,0,Natural,usp2016sddm,20160914T204836,,P,NB,NBLA,,HHZ,-10.99255,-37.788972,251.46385302568956,-9.30150795,-36.25525284,2016-09-14T20:49:15.188995Z,2016-09-14T20:48:36.348367Z,2016-09-14T20:49:05.188995Z,2016-09-14T20:50:05.188995Z,earthquake,1.568602538,suspected,./files/mseed/20160914T204836/NB_NBLA_20160914T204836.mseed
NB_NBRF_20160914T204836,NBRF,0,0.03,0.97,1,Anthropogenic,usp2016sddm,20160914T204836,,P,NB,NBRF,,HHZ,-8.679466,-35.127172,141.84562599116677,-9.30150795,-36.25525284,2016-09-14T20:49:01.062326Z,2016-09-14T20:48:36.348367Z,2016-09-14T20:48:51.062326Z,2016-09-14T20:49:51.062326Z,earthquake,1.568602538,suspected,./files/mseed/20160914T204836/NB_NBRF_20160914T204836.mseed
NB_NBAN_20160914T204836,NBAN,0,0.034,0.966,1,Anthropogenic,usp2016sddm,20160914T204836,,P,NB,NBAN,,HHZ,-9.668656,-36.274726,40.66446288697192,-9.30150795,-36.25525284,2016-09-14T20:48:43.769308Z,2016-09-14T20:48:36.348367Z,2016-09-14T20:48:33.769308Z,2016-09-14T20:49:33.769308Z,earthquake,1.568602538,suspected,./files/mseed/20160914T204836/NB_NBAN_20160914T204836.mseed
BR_ROSB_20170103T130207,ROSB,0,0.935,0.065,0,Natural,usp2017aequ,20170103T130207,,P,BR,ROSB,,HHZ,-2.8967,-44.1246,53.5794719634227,-3.34,-43.93,2017-01-03T13:02:16.390896Z,2017-01-03T13:02:07.000000Z,2017-01-03T13:02:06.390896Z,2017-01-03T13:03:06.390896Z,earthquake,1.626731352,known,./files/mseed/20170103T130207/BR_ROSB_20170103T130207.mseed
ON_VAS01_20170818T214104,VAS01,0,0.238,0.762,1,Anthropogenic,usp2017qebd,20170818T214104,,P,ON,VAS01,,HHZ,-22.280081,-43.442624,106.0888194505616,-22.89570618,-44.23310089,2017-08-18T21:41:22.856952Z,2017-08-18T21:41:04.819012Z,2017-08-18T21:41:12.856952Z,2017-08-18T21:42:12.856952Z,earthquake,1.592457236,known,./files/mseed/20170818T214104/ON_VAS01_20170818T214104.mseed
ON_MAN01_20170818T214104,MAN01,0,0.998,0.002,0,Natural,usp2017qebd,20170818T214104,,P,ON,MAN01,,HHZ,-22.86516,-43.964094,27.809998209038906,-22.89570618,-44.23310089,2017-08-18T21:41:09.296009Z,2017-08-18T21:41:04.819012Z,2017-08-18T21:40:59.296009Z,2017-08-18T21:41:59.296009Z,earthquake,1.592457236,known,./files/mseed/20170818T214104/ON_MAN01_20170818T214104.mseed
BL_RCLB_20180605T160717,RCLB,0,0.096,0.904,1,Anthropogenic,usp2018kykw,20180605T160717,,P,BL,RCLB,,HHZ,-22.4191,-47.531,163.80137812066025,-23.77689552,-46.89689636,2018-06-05T16:07:44.824024Z,2018-06-05T16:07:17.308407Z,2018-06-05T16:07:34.824024Z,2018-06-05T16:08:34.824024Z,earthquake,1.616568319,suspected,./files/mseed/20180605T160717/BL_RCLB_20180605T160717.mseed
ON_SLP01_20180605T160717,SLP01,0,0.02,0.98,1,Anthropogenic,usp2018kykw,20180605T160717,,P,ON,SLP01,,HHZ,-23.3243,-45.1559,184.689686883217,-23.77689552,-46.89689636,2018-06-05T16:07:47.558604Z,2018-06-05T16:07:17.308407Z,2018-06-05T16:07:37.558604Z,2018-06-05T16:08:37.558604Z,earthquake,1.616568319,suspected,./files/mseed/20180605T160717/ON_SLP01_20180605T160717.mseed
BL_PARB_20180605T160717,PARB,0,0.04,0.96,1,Anthropogenic,usp2018kykw,20180605T160717,,P,BL,PARB,,HHZ,-23.3421,-45.6246,138.53298462123425,-23.77689552,-46.89689636,2018-06-05T16:07:40.324219Z,2018-06-05T16:07:17.308407Z,2018-06-05T16:07:30.324219Z,2018-06-05T16:08:30.324219Z,earthquake,1.616568319,suspected,./files/mseed/20180605T160717/BL_PARB_20180605T160717.mseed
BL_VABB_20180605T160717,VABB,0,0.011,0.989,1,Anthropogenic,usp2018kykw,20180605T160717,,P,BL,VABB,,HHZ,-23.0021,-46.9657,86.09598874796028,-23.77689552,-46.89689636,2018-06-05T16:07:31.007332Z,2018-06-05T16:07:17.308407Z,2018-06-05T16:07:21.007332Z,2018-06-05T16:08:21.007332Z,earthquake,1.616568319,suspected,./files/mseed/20180605T160717/BL_VABB_20180605T160717.mseed
ON_PET01_20180605T160717,PET01,0,0.001,0.999,1,Anthropogenic,usp2018kykw,20180605T160717,,P,ON,PET01,,HHZ,-24.290108,-47.275344,68.65244322203966,-23.77689552,-46.89689636,2018-06-05T16:07:28.988568Z,2018-06-05T16:07:17.308407Z,2018-06-05T16:07:18.988568Z,2018-06-05T16:08:18.988568Z,earthquake,1.616568319,suspected,./files/mseed/20180605T160717/ON_PET01_20180605T160717.mseed
BR_PDRB_20180711T111250,PDRB,0,0.402,0.598,1,Anthropogenic,usp2018nlvh,20180711T111250,,P,BR,PDRB,,HHZ,-11.612297,-56.729597,10.00026470949897,-11.70239449,-56.73712158,2018-07-11T11:12:51.707870Z,2018-07-11T11:12:50.129063Z,2018-07-11T11:12:41.707870Z,2018-07-11T11:13:41.707870Z,earthquake,1.588598936,suspected,./files/mseed/20180711T111250/BR_PDRB_20180711T111250.mseed
BL_CLDB_20180711T111250,CLDB,0,0.395,0.605,1,Anthropogenic,usp2018nlvh,20180711T111250,,P,BL,CLDB,,HHZ,-10.8732,-55.7965,137.6938362625462,-11.70239449,-56.73712158,2018-07-11T11:13:13.495853Z,2018-07-11T11:12:50.129063Z,2018-07-11T11:13:03.495853Z,2018-07-11T11:14:03.495853Z,earthquake,1.588598936,suspected,./files/mseed/20180711T111250/BL_CLDB_20180711T111250.mseed
NB_NBCA_20181105T180019,NBCA,0,0.999,0.001,0,Natural,usp2018vscp,20181105T180019,,P,NB,NBCA,,HHZ,-8.225687,-36.013016,221.1465664346842,-9.872166667,-37.15433333,2018-11-05T18:00:53.984165Z,2018-11-05T18:00:19.969999Z,2018-11-05T18:00:43.984165Z,2018-11-05T18:01:43.984165Z,earthquake,1.597407788,suspected,./files/mseed/20181105T180019/NB_NBCA_20181105T180019.mseed
NB_NBLA_20181105T180019,NBLA,0,0.898,0.102,0,Natural,usp2018vscp,20181105T180019,,P,NB,NBLA,,HHZ,-10.99255,-37.788972,142.07775450407158,-9.872166667,-37.15433333,2018-11-05T18:00:42.857787Z,2018-11-05T18:00:19.969999Z,2018-11-05T18:00:32.857787Z,2018-11-05T18:01:32.857787Z,earthquake,1.597407788,suspected,./files/mseed/20181105T180019/NB_NBLA_20181105T180019.mseed
NB_NBAN_20181105T180019,NBAN,0,0.169,0.831,1,Anthropogenic,usp2018vscp,20181105T180019,,P,NB,NBAN,,HHZ,-9.668656,-36.274726,99.0967797328924,-9.872166667,-37.15433333,2018-11-05T18:00:36.600391Z,2018-11-05T18:00:19.969999Z,2018-11-05T18:00:26.600391Z,2018-11-05T18:01:26.600391Z,earthquake,1.597407788,suspected,./files/mseed/20181105T180019/NB_NBAN_20181105T180019.mseed
NB_NBCA_20190318T112402,NBCA,0,0.998,0.002,0,Natural,usp2019fjsu,20190318T112402,,P,NB,NBCA,,HHZ,-8.225687,-36.013016,203.82215028581112,-9.961771965,-36.63494492,2019-03-18T11:24:34.891138Z,2019-03-18T11:24:02.334085Z,2019-03-18T11:24:24.891138Z,2019-03-18T11:25:24.891138Z,earthquake,1.62693253,known,./files/mseed/20190318T112402/NB_NBCA_20190318T112402.mseed
NB_NBAN_20190318T112402,NBAN,0,0.936,0.064,0,Natural,usp2019fjsu,20190318T112402,,P,NB,NBAN,,HHZ,-9.668656,-36.274726,51.11383948984486,-9.961771965,-36.63494492,2019-03-18T11:24:11.095822Z,2019-03-18T11:24:02.334085Z,2019-03-18T11:24:01.095822Z,2019-03-18T11:25:01.095822Z,earthquake,1.62693253,known,./files/mseed/20190318T112402/NB_NBAN_20190318T112402.mseed
