,EventID,Event,Pick,Network,Station,Location,Channel,Latitude,Longitude,Distance,Origem Latitude,Origem Longitude,Depth/km,Pick Time,Origin Time,Start Time,End Time,Cat,MLv,Certainty,Path,Error
30252,usp2023bspn,20230125T094905,P,BV,SOEA,0.0,"['HHZ', 'HHZ']",,,,-11.36819839,-73.82804871,12000.0,,2023-01-25T09:49:05.612211Z,,,,,,,channel metadata:
30459,usp2023boks,20230123T025041,P,BV,SOEA,0.0,"['HHZ', 'HHZ']",,,,-17.00465965,-65.460495,0.0,,2023-01-23T02:50:41.023304Z,,,,,,,channel metadata:
30515,usp2023bmfh,20230121T215015,P,BV,SOEA,0.0,"['HHZ', 'HHZ']",,,,-14.94114399,-71.91480255,106000.0,,2023-01-21T21:50:15.425240Z,,,,,,,channel metadata:
30538,usp2023blra,20230121T143756,P,BV,SOEA,0.0,"['HHZ', 'HHZ']",,,,-21.41464806,-67.86342621,133303.299,,2023-01-21T14:37:56.940359Z,,,,,,,channel metadata:
30567,usp2023bldu,20230121T075715,P,BV,SOEA,0.0,"['HHZ', 'HHZ']",,,,3.579748392,-32.93347168,10000.0,,2023-01-21T07:57:15.160049Z,,,,,,,channel metadata:
30605,usp2023bkwe,20230121T040528,P,BV,SOEA,0.0,"['HHZ', 'HHZ']",,,,-18.22467422,-70.80475616,41983.25348,,2023-01-21T04:05:28.582800Z,,,,,,,channel metadata:
30615,usp2023bkrs,20230121T015047,P,BV,SOEA,0.0,"['HHZ', 'HHZ']",,,,-21.41811562,-66.72610474,246000.0,,2023-01-21T01:50:47.088875Z,,,,,,,channel metadata:
30626,usp2023bklr,20230120T224731,P,BV,SOEA,0.0,"['HHZ', 'HHZ']",,,,-19.71893692,-68.23863983,122000.0,,2023-01-20T22:47:31.855780Z,,,,,,,channel metadata:
30727,usp2023bkkk,20230120T220938,P,BV,SOEA,0.0,"['HHZ', 'HHZ']",,,,-26.74254799,-63.12245178,595441.7114,,2023-01-20T22:09:38.729039Z,,,,,,,channel metadata:
30753,usp2023bjxd,20230120T152722,P,BV,SOEA,0.0,"['HHZ', 'HHZ']",,,,-18.95227242,-68.85544586,144634.3689,,2023-01-20T15:27:22.091339Z,,,,,,,channel metadata:
30809,usp2023bhiu,20230119T055524,P,BV,SOEA,0.0,"['HHZ', 'HHZ']",,,,-24.06154442,-66.68654633,205035.5988,,2023-01-19T05:55:24.848852Z,,,,,,,channel metadata:
30818,usp2023bhia,20230119T053213,P,BV,SOEA,0.0,"['HHZ', 'HHZ']",,,,-20.71933746,-68.46477509,103323.1583,,2023-01-19T05:32:13.650636Z,,,,,,,channel metadata:
30832,usp2023benf,20230117T164548,P,BV,SOEA,0.0,"['HHZ', 'HHZ']",,,,-7.981940746,-74.51655579,158000.0,,2023-01-17T16:45:48.744675Z,,,,,,,channel metadata:
30865,usp2023bdzv,20230117T095925,P,BV,SOEA,0.0,"['HHZ', 'HHZ']",,,,-8.095358849,-71.25292206,639000.0,,2023-01-17T09:59:25.165407Z,,,,,,,channel metadata:
31001,usp2023awbj,20230113T014114,P,BV,SOEA,0.0,"['HHZ', 'HHZ']",,,,-19.37452888,-67.68080902,10000.0,,2023-01-13T01:41:14.201098Z,,,,,,,channel metadata:
31072,usp2023avcs,20230112T131406,P,BV,SOEA,0.0,"['HHZ', 'HHZ']",,,,-18.32935143,-68.88240051,154000.0,,2023-01-12T13:14:06.966596Z,,,,,,,channel metadata:
31128,usp2023aupb,20230112T061909,P,BV,SOEA,0.0,"['HHZ', 'HHZ']",,,,-30.59713936,-71.24578857,50000.0,,2023-01-12T06:19:09.655242Z,,,,,,,channel metadata:
31147,usp2023atbi,20230111T101526,P,BV,SOEA,0.0,"['HHZ', 'HHZ']",,,,-16.38612366,-74.12056732,40000.0,,2023-01-11T10:15:26.790241Z,,,,,,,channel metadata:
31173,usp2023asyc,20230111T083734,P,BV,SOEA,0.0,"['HHZ', 'HHZ']",,,,-18.2693634,-62.86390305,10000.0,,2023-01-11T08:37:34.340283Z,,,,,,,channel metadata:
31245,usp2023aryr,20230110T194714,P,BV,SOEA,0.0,"['HHZ', 'HHZ']",,,,-27.72021103,-63.32343674,585495.6055,,2023-01-10T19:47:14.422148Z,,,,,,,channel metadata:
31326,usp2023aoix,20230108T202358,P,BV,SOEA,0.0,"['HHZ', 'HHZ']",,,,-21.1425209,-68.76273346,154000.0,,2023-01-08T20:23:58.291946Z,,,,,,,channel metadata:
31340,usp2023ansb,20230108T115350,P,BV,SOEA,0.0,"['HHZ', 'HHZ']",,,,-23.21221733,-66.35716248,208482.7423,,2023-01-08T11:53:50.852441Z,,,,,,,channel metadata:
31352,usp2023anoj,20230108T100101,P,BV,SOEA,0.0,"['HHZ', 'HHZ']",,,,-17.17732811,-65.2904892,0.0,,2023-01-08T10:01:01.171068Z,,,,,,,channel metadata:
31389,usp2023allr,20230107T062339,P,BV,SOEA,0.0,"['HHZ', 'HHZ']",,,,-32.16130447,-69.38479614,100000.0,,2023-01-07T06:23:39.367650Z,,,,,,,channel metadata:
31483,usp2023ahpf,20230105T033815,P,BV,SOEA,0.0,"['HHZ', 'HHZ']",,,,-10.55198669,-74.91286469,116153.5263,,2023-01-05T03:38:15.663138Z,,,,,,,channel metadata:
31535,usp2023ahgv,20230104T232347,P,BV,SOEA,0.0,"['HHZ', 'HHZ']",,,,-19.10994148,-68.76886749,132601.7151,,2023-01-04T23:23:47.227586Z,,,,,,,channel metadata:
31755,usp2022zquu,20221231T230412,P,BV,SOEA,0.0,"['HHZ', 'HHZ']",,,,-16.47044182,-69.59858704,190126.9989,,2022-12-31T23:04:12.193579Z,,,,,,,channel metadata:
32002,usp2022zleo,20221228T211059,P,BV,SOEA,0.0,"['HHZ', 'HHZ']",,,,-16.51815605,-72.37562561,31393.7149,,2022-12-28T21:10:59.247707Z,,,,,,,channel metadata:
32054,usp2022zkqg,20221228T135738,P,BV,SOEA,0.0,"['HHZ', 'HHZ']",,,,-18.98240089,-69.51738739,97732.79572,,2022-12-28T13:57:38.839271Z,,,,,,,channel metadata:
32101,usp2022zjoc,20221227T234355,P,BV,SOEA,0.0,"['HHZ', 'HHZ']",,,,-32.69445038,-72.17145538,10000.0,,2022-12-27T23:43:55.983609Z,,,,,,,channel metadata:
32181,usp2022zgdn,20221226T025954,P,BV,SOEA,0.0,"['HHZ', 'HHZ']",,,,-18.98531723,-69.06106567,140264.0076,,2022-12-26T02:59:54.538525Z,,,,,,,channel metadata:
32222,usp2022zfyt,20221226T003422,P,BV,SOEA,0.0,"['HHZ', 'HHZ']",,,,-17.37496376,-64.61764526,10000.0,,2022-12-26T00:34:22.461501Z,,,,,,,channel metadata:
32249,usp2022zfhq,20221225T155556,P,BV,SOEA,0.0,"['HHZ', 'HHZ']",,,,-22.65114403,-69.16242218,82769.31,,2022-12-25T15:55:56.243190Z,,,,,,,channel metadata:
32276,usp2022zenn,20221225T054533,P,BV,SOEA,0.0,"['HHZ', 'HHZ']",,,,-18.89452744,-69.52063751,123639.1983,,2022-12-25T05:45:33.525716Z,,,,,,,channel metadata:
32339,usp2022zdug,20221224T200208,P,BV,SOEA,0.0,"['HHZ', 'HHZ']",,,,-24.05713272,-67.05800629,180728.0121,,2022-12-24T20:02:08.913008Z,,,,,,,channel metadata:
32404,usp2022zcpq,20221224T043352,P,BV,SOEA,0.0,"['HHZ', 'HHZ']",,,,-23.2876091,-66.67713928,224176.1322,,2022-12-24T04:33:52.882145Z,,,,,,,channel metadata:
32428,usp2022zclc,20221224T021652,P,BV,SOEA,0.0,"['HHZ', 'HHZ']",,,,-23.96973801,-66.71065521,207792.9382,,2022-12-24T02:16:52.228798Z,,,,,,,channel metadata:
32446,usp2022zavs,20221223T052153,P,BV,SOEA,0.0,"['HHZ', 'HHZ']",,,,-18.92848206,-67.5006485,226270.4926,,2022-12-23T05:21:53.754608Z,,,,,,,channel metadata:
32485,usp2022zahr,20221222T221710,P,BV,SOEA,0.0,"['HHZ', 'HHZ']",,,,-23.3290844,-66.53807831,213511.673,,2022-12-22T22:17:10.615482Z,,,,,,,channel metadata:
32633,usp2022yycv,20221221T173314,P,BV,SOEA,0.0,"['HHZ', 'HHZ']",,,,-21.11653328,-66.45580292,246000.0,,2022-12-21T17:33:14.694947Z,,,,,,,channel metadata:
32673,usp2022yxnj,20221221T094403,P,BV,SOEA,0.0,"['HHZ', 'HHZ']",,,,-23.99155045,-66.8141098,189627.0447,,2022-12-21T09:44:03.498838Z,,,,,,,channel metadata:
32789,usp2022yrsn,20221218T053126,P,BV,SOEA,0.0,"['HHZ', 'HHZ']",,,,-19.14478302,-67.26200867,233000.0,,2022-12-18T05:31:26.310407Z,,,,,,,channel metadata:
32849,usp2022ynzg,20221216T042303,P,BV,SOEA,0.0,"['HHZ', 'HHZ']",,,,-17.40380859,-64.68377686,10000.0,,2022-12-16T04:23:03.075048Z,,,,,,,channel metadata:
32897,usp2022ynan,20221215T155323,P,BV,SOEA,0.0,"['HHZ', 'HHZ']",,,,-17.3274231,-64.60713196,10000.0,,2022-12-15T15:53:23.496647Z,,,,,,,channel metadata:
32924,usp2022ymvi,20221215T131626,P,BV,SOEA,0.0,"['HHZ', 'HHZ']",,,,-17.33385086,-64.60871887,10000.0,,2022-12-15T13:16:26.844350Z,,,,,,,channel metadata:
32962,usp2022ymlz,20221215T083251,P,BV,SOEA,0.0,"['HHZ', 'HHZ']",,,,-18.05195236,-64.22459412,10000.0,,2022-12-15T08:32:51.471291Z,,,,,,,channel metadata:
32975,usp2022ymku,20221215T075656,P,BV,SOEA,0.0,"['HHZ', 'HHZ']",,,,-17.30074883,-64.70050049,10000.0,,2022-12-15T07:56:56.882972Z,,,,,,,channel metadata:
32976,usp2022ymkn,20221215T074809,P,BV,SOEA,0.0,"['HHZ', 'HHZ']",,,,-17.28177452,-64.82630157,10000.0,,2022-12-15T07:48:09.359924Z,,,,,,,channel metadata:
32999,usp2022ymip,20221215T065016,P,BV,SOEA,0.0,"['HHZ', 'HHZ']",,,,-17.22450447,-64.77658081,10000.0,,2022-12-15T06:50:16.916347Z,,,,,,,channel metadata:
33045,usp2022ymif,20221215T063829,P,BV,SOEA,0.0,"['HHZ', 'HHZ']",,,,-17.77743149,-64.36034393,10000.0,,2022-12-15T06:38:29.415169Z,,,,,,,channel metadata:
33222,usp2022ydja,20221210T084838,P,BV,SOEA,0.0,"['HHZ', 'HHZ']",,,,-30.39927673,-71.17861176,50000.0,,2022-12-10T08:48:38.679588Z,,,,,,,channel metadata:
33381,usp2022ycnp,20221209T220015,P,BV,SOEA,0.0,"['HHZ', 'HHZ']",,,,-19.45101929,-68.85601044,101586.2808,,2022-12-09T22:00:15.135648Z,,,,,,,channel metadata:
39732,usp2022pejx,20220804T203522,P,VL,SAL1,,"['HHZ', 'HHZ']",,,,7.988976479,-37.84904099,10000.0,,2022-08-04T20:35:22.786999Z,,,,,,,channel metadata:
39733,usp2022pejx,20220804T203522,P,VL,SAL2,,"['HHZ', 'HHZ']",,,,7.988976479,-37.84904099,10000.0,,2022-08-04T20:35:22.786999Z,,,,,,,channel metadata:
41909,usp2022mmal,20220627T081638,P,VL,EARZ,,"['HHZ', 'HHZ']",,,,-19.50263786,-44.22766876,0.0,,2022-06-27T08:16:38.566319Z,,,,,,,channel metadata:
43115,usp2022labv,20220606T134911,P,VL,EARZ,,"['HHZ', 'HH1']",,,,-19.4965,-44.223,0.0,,2022-06-06T13:49:11.429999Z,,,,,,,channel metadata:
48810,usp2022dhph,20220216T201649,P,BX,TQJ9A,,"['HHZ', 'HHZ']",,,,-20.44167137,-49.29489517,0.0,,2022-02-16T20:16:49.627394Z,,,,,,,channel metadata:
49063,usp2022cppe,20220206T234630,P,VL,SAL2,,"['HHZ', 'HHZ']",,,,-22.11995697,-68.41068268,106000.0,,2022-02-06T23:46:30.933131Z,,,,,,,channel metadata:
49065,usp2022cppe,20220206T234630,P,VL,SAL1,,"['HHZ', 'HHZ']",,,,-22.11995697,-68.41068268,106000.0,,2022-02-06T23:46:30.933131Z,,,,,,,channel metadata:
55491,usp2021sbzm,20210915T053919,P,VL,SAL1,,"['HHZ', 'HHZ']",,,,-8.115301132,-50.24130249,0.0,,2021-09-15T05:39:19.995486Z,,,,,,,channel metadata:
55492,usp2021sbzm,20210915T053919,P,VL,SAL2,,"['HHZ', 'HHZ']",,,,-8.115301132,-50.24130249,0.0,,2021-09-15T05:39:19.995486Z,,,,,,,channel metadata:
57279,usp2021owlj,20210731T121422,P,VL,SAL2,,"['HHZ', 'HHZ']",,,,-32.63339615,-71.68671417,10000.0,,2021-07-31T12:14:22.752825Z,,,,,,,channel metadata:
61144,usp2021jkvi,20210514T235753,P,VL,SAL1,,"['HHZ', 'HHZ']",,,,-7.449552059,-50.29061127,0.0,,2021-05-14T23:57:53.426648Z,,,,,,,channel metadata:
61146,usp2021jkvi,20210514T235753,P,VL,SAL2,,"['HHZ', 'HHZ']",,,,-7.449552059,-50.29061127,0.0,,2021-05-14T23:57:53.426648Z,,,,,,,channel metadata:
63194,usp2021gtlq,20210407T004041,P,VL,SAL1,,"['HHZ', 'HHZ']",,,,-6.244266987,-49.78845596,0.0,,2021-04-07T00:40:41.468995Z,,,,,,,channel metadata:
63195,usp2021gtlq,20210407T004041,P,VL,SAL2,,"['HHZ', 'HHZ']",,,,-6.244266987,-49.78845596,0.0,,2021-04-07T00:40:41.468995Z,,,,,,,channel metadata:
63320,usp2021gnfj,20210403T144101,P,VL,SAL2,,"['HHZ', 'HHZ']",,,,2.700666667,-59.523,0.0,,2021-04-03T14:41:01.080000Z,,,,,,,channel metadata:
63321,usp2021gnfj,20210403T144101,P,VL,SAL1,,"['HHZ', 'HHZ']",,,,2.700666667,-59.523,0.0,,2021-04-03T14:41:01.080000Z,,,,,,,channel metadata:
63382,usp2021gigd,20210331T212409,P,VL,SAL2,,"['HHZ', 'HHZ']",,,,2.687333333,-59.51283333,0.0,,2021-03-31T21:24:09.490000Z,,,,,,,channel metadata:
63383,usp2021gigd,20210331T212409,P,VL,SAL1,,"['HHZ', 'HHZ']",,,,2.687333333,-59.51283333,0.0,,2021-03-31T21:24:09.490000Z,,,,,,,channel metadata:
63674,usp2021fyrw,20210326T155742,P,VL,SAL1,,"['HHZ', 'HHZ']",,,,2.70164156,-59.55315018,0.0,,2021-03-26T15:57:42.452556Z,,,,,,,channel metadata:
65642,usp2021dowk,20210220T194942,P,VL,SAL1,,"['HHZ', 'HHZ']",,,,-9.224756241,-74.94628906,10000.0,,2021-02-20T19:49:42.528242Z,,,,,,,channel metadata:
65644,usp2021dowk,20210220T194942,P,VL,SAL2,,"['HHZ', 'HHZ']",,,,-9.224756241,-74.94628906,10000.0,,2021-02-20T19:49:42.528242Z,,,,,,,channel metadata:
66050,usp2021dbkg,20210213T105453,P,VL,SAL2,,"['HHZ', 'HHZ']",,,,-10.0777483,-52.30487823,0.0,,2021-02-13T10:54:53.261080Z,,,,,,,channel metadata:
66178,usp2021cudi,20210209T112821,P,VL,SAL1,,"['HHZ', 'HHZ']",,,,-18.4540062,-69.4980011,100139.9994,,2021-02-09T11:28:21.618285Z,,,,,,,channel metadata:
68994,usp2020zkcv,20201227T071105,P,BX,TQJ9A,,"['HHZ', 'HHZ']",,,,-15.98644543,-74.28262329,10000.0,,2020-12-27T07:11:05.869787Z,,,,,,,channel metadata:
69557,usp2020ywvz,20201220T005730,P,BX,TQJ9A,,"['HHZ', 'HHZ']",,,,-20.91716957,-48.64853287,0.0,,2020-12-20T00:57:30.500366Z,,,,,,,channel metadata:
69964,usp2020ymzl,20201214T152046,P,BX,TQJ9A,,"['HHZ', 'HHZ']",,,,-21.7113781,-68.3986969,90000.0,,2020-12-14T15:20:46.922960Z,,,,,,,channel metadata:
70144,usp2020yisi,20201212T071307,P,BX,TQJ9A,,"['HHZ', 'HHZ']",,,,-32.13782883,-71.98561096,10000.0,,2020-12-12T07:13:07.187173Z,,,,,,,channel metadata:
70608,usp2020xuce,20201204T070823,P,VL,SAL1,,"['HHZ', 'HHZ']",,,,-2.932261705,-44.6386795,0.0,,2020-12-04T07:08:23.826469Z,,,,,,,channel metadata:
71460,usp2020xbdh,20201123T220751,P,BX,TQJ9A,,"['HHZ', 'HHZ']",,,,-22.54901695,-66.1268692,265000.0,,2020-11-23T22:07:51.281708Z,,,,,,,channel metadata:
71724,usp2020wxrv,20201122T005455,P,BX,TQJ9A,,"['HHZ', 'HHZ']",,,,-34.66106796,-72.81447601,11925.17853,,2020-11-22T00:54:55.350933Z,,,,,,,channel metadata:
73470,usp2020veqi,20201028T090233,P,BX,TQJ9A,,"['HHZ', 'HHZ']",,,,-14.87230206,-75.44361877,10000.0,,2020-10-28T09:02:33.085707Z,,,,,,,channel metadata:
73511,usp2020vemc,20201028T065445,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-19.29388046,-45.39426422,0.0,,2020-10-28T06:54:45.908582Z,,,,,,,channel metadata:
73523,usp2020vejy,20201028T054916,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-24.11088371,-67.50055695,210176.1932,,2020-10-28T05:49:16.671789Z,,,,,,,channel metadata:
73687,usp2020vatk,20201026T060313,P,VL,SAL2,,"['HHZ', 'HHZ']",,,,-23.26377869,-68.80747223,10000.0,,2020-10-26T06:03:13.057490Z,,,,,,,channel metadata:
73688,usp2020vatk,20201026T060313,P,VL,SAL1,,"['HHZ', 'HHZ']",,,,-23.26377869,-68.80747223,10000.0,,2020-10-26T06:03:13.057490Z,,,,,,,channel metadata:
73764,usp2020vacn,20201025T213219,P,VL,SAL2,,"['HHZ', 'HHZ']",,,,-23.50505066,-69.74575043,10000.0,,2020-10-25T21:32:19.401530Z,,,,,,,channel metadata:
73767,usp2020vacn,20201025T213219,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-23.50505066,-69.74575043,10000.0,,2020-10-25T21:32:19.401530Z,,,,,,,channel metadata:
73869,usp2020vacb,20201025T211716,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-19.86327553,-70.75956726,10000.0,,2020-10-25T21:17:16.016509Z,,,,,,,channel metadata:
74025,usp2020urwd,20201021T091306,P,VL,SAL2,,"['HHZ', 'HHZ']",,,,-25.45087242,-70.72193909,10000.0,,2020-10-21T09:13:06.262268Z,,,,,,,channel metadata:
74026,usp2020urwd,20201021T091306,P,VL,SAL1,,"['HHZ', 'HHZ']",,,,-25.45087242,-70.72193909,10000.0,,2020-10-21T09:13:06.262268Z,,,,,,,channel metadata:
74036,usp2020urwd,20201021T091306,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-25.45087242,-70.72193909,10000.0,,2020-10-21T09:13:06.262268Z,,,,,,,channel metadata:
74258,usp2020ujuk,20201016T231450,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-19.27099609,-45.41127777,0.0,,2020-10-16T23:14:50.296401Z,,,,,,,channel metadata:
74745,usp2020tyzc,20201011T010758,P,VL,SAL2,,"['HHZ', 'HHZ']",,,,-8.28324604,-50.33049393,0.0,,2020-10-11T01:07:58.754896Z,,,,,,,channel metadata:
75317,usp2020smye,20200920T052940,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-15.10439301,-71.44283295,144020.7062,,2020-09-20T05:29:40.491555Z,,,,,,,channel metadata:
75383,usp2020slkm,20200919T092650,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-20.91456413,-68.52008057,129000.0,,2020-09-19T09:26:50.201786Z,,,,,,,channel metadata:
75570,usp2020shgt,20200917T030020,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,7.651259899,-37.2504921,11144.44447,,2020-09-17T03:00:20.749785Z,,,,,,,channel metadata:
75638,usp2020shdw,20200917T013314,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-30.29346466,-71.32500458,16024.76692,,2020-09-17T01:33:14.488835Z,,,,,,,channel metadata:
76410,usp2020rniy,20200906T052342,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-18.84290504,-47.17414093,0.0,,2020-09-06T05:23:42.237612Z,,,,,,,channel metadata:
76462,usp2020rnau,20200906T011656,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-30.3459816,-71.3891983,10000.0,,2020-09-06T01:16:56.199281Z,,,,,,,channel metadata:
76654,usp2020rjlh,20200904T020220,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-23.3276825,-68.32142639,137820.8313,,2020-09-04T02:02:20.275059Z,,,,,,,channel metadata:
77110,usp2020reiq,20200901T070125,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-27.93470764,-71.28944397,20000.0,,2020-09-01T07:01:25.462111Z,,,,,,,channel metadata:
77175,usp2020rehp,20200901T062923,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-27.88201141,-71.0578537,22000.0,,2020-09-01T06:29:23.568469Z,,,,,,,channel metadata:
77214,usp2020reho,20200901T062823,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-27.8867054,-71.06847382,24000.0,,2020-09-01T06:28:23.180853Z,,,,,,,channel metadata:
77278,usp2020refq,20200901T052938,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-27.96735382,-71.2047348,16000.0,,2020-09-01T05:29:38.570360Z,,,,,,,channel metadata:
77337,usp2020refn,20200901T052621,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-27.92673302,-71.26004791,27051.45454,,2020-09-01T05:26:21.247072Z,,,,,,,channel metadata:
77429,usp2020redq,20200901T043001,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-28.10035324,-71.17605591,17000.0,,2020-09-01T04:30:01.993864Z,,,,,,,channel metadata:
77645,usp2020rboz,20200830T184843,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-23.91849136,-66.72343445,210000.0,,2020-08-30T18:48:43.480646Z,,,,,,,channel metadata:
78124,usp2020qbph,20200816T132711,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-24.1695919,-67.17234802,184000.0,,2020-08-16T13:27:11.494988Z,,,,,,,channel metadata:
78459,usp2020ptsb,20200812T054439,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-22.84973145,-66.62761688,237000.0,,2020-08-12T05:44:39.870163Z,,,,,,,channel metadata:
78650,usp2020pnon,20200808T210709,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-20.23766667,-43.7135,0.0,,2020-08-08T21:07:09.250000Z,,,,,,,channel metadata:
78840,usp2020plua,20200807T213901,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-20.26383333,-43.74483333,0.0,,2020-08-07T21:39:01.250000Z,,,,,,,channel metadata:
78851,usp2020pkkw,20200807T035325,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-20.25505257,-43.76744461,0.0,,2020-08-07T03:53:25.524171Z,,,,,,,channel metadata:
78865,usp2020pjzv,20200806T221806,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-15.69793034,-74.52139282,10351.92394,,2020-08-06T22:18:06.613228Z,,,,,,,channel metadata:
79138,usp2020pbeo,20200802T022823,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-24.37938881,-67.6425705,118000.0,,2020-08-02T02:28:23.958983Z,,,,,,,channel metadata:
79467,usp2020ouid,20200729T081937,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-15.0147562,-38.06967926,0.0,,2020-07-29T08:19:37.718876Z,,,,,,,channel metadata:
79684,usp2020opgs,20200726T135634,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-25.32077408,-68.80169678,81049.43848,,2020-07-26T13:56:34.295105Z,,,,,,,channel metadata:
80509,usp2020ockj,20200719T130007,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-18.72986031,-67.71796417,200000.0,,2020-07-19T13:00:07.506854Z,,,,,,,channel metadata:
81014,usp2020njkh,20200709T032251,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,6.718285561,-72.98300934,150000.0,,2020-07-09T03:22:51.156764Z,,,,,,,channel metadata:
81154,usp2020ngfb,20200707T092404,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-18.95306587,-68.9457016,121000.0,,2020-07-07T09:24:04.110006Z,,,,,,,channel metadata:
81423,usp2020muij,20200630T212149,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-25.55377007,-69.29180145,36318.79044,,2020-06-30T21:21:49.162134Z,,,,,,,channel metadata:
82464,usp2020litp,20200610T075222,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-14.61424923,-50.42205048,0.0,,2020-06-10T07:52:22.646659Z,,,,,,,channel metadata:
82519,usp2020lidy,20200609T235849,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-21.4107666,-66.69665527,221472.1222,,2020-06-09T23:58:49.088220Z,,,,,,,channel metadata:
82638,usp2020lezn,20200608T062011,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-19.1665,-47.6715,0.0,,2020-06-08T06:20:11.140000Z,,,,,,,channel metadata:
82757,usp2020kyyi,20200604T225457,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-20.65881348,-43.94707108,0.0,,2020-06-04T22:54:57.732207Z,,,,,,,channel metadata:
83022,usp2020kqww,20200531T130546,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-15.18966293,-50.07171249,0.0,,2020-05-31T13:05:46.090029Z,,,,,,,channel metadata:
83078,usp2020kqhe,20200531T050937,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-15.25884914,-70.73582458,190599.9603,,2020-05-31T05:09:37.736065Z,,,,,,,channel metadata:
83178,usp2020kpya,20200531T003200,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,8.085663795,-39.09636688,0.0,,2020-05-31T00:32:00.783861Z,,,,,,,channel metadata:
83494,usp2020kfyg,20200525T131737,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-24.11994171,-66.82111359,213000.0,,2020-05-25T13:17:37.663978Z,,,,,,,channel metadata:
83542,usp2020keti,20200524T214035,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-19.47603226,-69.09531403,116568.4891,,2020-05-24T21:40:35.067718Z,,,,,,,channel metadata:
83631,usp2020kcha,20200523T131053,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-33.32969284,-69.73654938,49895.33615,,2020-05-23T13:10:53.825119Z,,,,,,,channel metadata:
84300,usp2020jmdq,20200514T171655,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-24.14657593,-67.07884216,167000.0,,2020-05-14T17:16:55.287780Z,,,,,,,channel metadata:
84485,usp2020jexe,20200510T180405,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-22.93431664,-68.70570374,17894.94324,,2020-05-10T18:04:05.789837Z,,,,,,,channel metadata:
84599,usp2020jdiw,20200509T214259,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-18.98421288,-68.70757294,133000.0,,2020-05-09T21:42:59.861863Z,,,,,,,channel metadata:
84690,usp2020jbpi,20200508T224157,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-23.12613297,-69.01031494,10000.0,,2020-05-08T22:41:57.024595Z,,,,,,,channel metadata:
84743,usp2020jabz,20200508T024918,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-8.573864937,-74.51567078,125938.3545,,2020-05-08T02:49:18.603621Z,,,,,,,channel metadata:
84812,usp2020izwz,20200508T001803,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-18.71661949,-44.92517471,0.0,,2020-05-08T00:18:03.622789Z,,,,,,,channel metadata:
84877,usp2020ixkm,20200506T154303,P,VL,GNG6,,"['HHZ', 'HHZ']",,,,-19.33534241,-70.57301331,10000.0,,2020-05-06T15:43:03.533038Z,,,,,,,channel metadata:
