index,EventID,Error,Pick,Network,Location,Channel,Latitude,Longitude,Distance,Origem Latitude,Origem Longitude,Depth/km,Pick Time,Origin Time,Start Time,End Time,Cat,MLv,Certainty,Path,Compo
7622,usp2012xlmn,['Decimated 2x'],P,BL,,HHZ,-16.7785,-43.8213,17.1742065182609,-16.776022,-43.982372,5000.0,2012-11-29T14:09:14.740030Z,2012-11-29T14:09:10.634068Z,2012-11-29T14:09:03.740030Z,2012-11-29T14:10:03.740030Z,earthquake,2.7983708,,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20121129T140910/BL_MCI7_20121129T140910.mseed,"['N', 'Z', 'E']"
7619,usp2012yvih,['Decimated 2x'],P,BL,,HHZ,-16.80705,-43.8933,8.642704939143986,-16.88484764,-43.900383,0.0,2012-12-19T04:54:40.790802Z,2012-12-19T04:54:39.332212Z,2012-12-19T04:54:29.790802Z,2012-12-19T04:55:29.790802Z,earthquake,3.917557032,known,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20121219T045439/BL_MCI6_20121219T045439.mseed,"['N', 'Z', 'E']"
7617,usp2012yvih,['Decimated 2x'],P,BL,,HHZ,-16.7785,-43.8213,14.47610176472178,-16.88484764,-43.900383,0.0,2012-12-19T04:54:40.604522Z,2012-12-19T04:54:39.332212Z,2012-12-19T04:54:29.604522Z,2012-12-19T04:55:29.604522Z,earthquake,3.917557032,known,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20121219T045439/BL_MCI7_20121219T045439.mseed,"['N', 'Z', 'E']"
7616,usp2012yvih,['Decimated 2x'],P,BL,,HHZ,-16.65967,-43.92041,25.01099293235417,-16.88484764,-43.900383,0.0,2012-12-19T04:54:39.737670Z,2012-12-19T04:54:39.332212Z,2012-12-19T04:54:28.737670Z,2012-12-19T04:55:28.737670Z,earthquake,3.917557032,known,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20121219T045439/BL_MCI8_20121219T045439.mseed,"['N', 'Z', 'E']"
7618,usp2012yvih,['Decimated 2x'],P,BL,,HHZ,-16.69806,-43.89328,20.6850927354574,-16.88484764,-43.900383,0.0,2012-12-19T04:54:39.060302Z,2012-12-19T04:54:39.332212Z,2012-12-19T04:54:28.060302Z,2012-12-19T04:55:28.060302Z,earthquake,3.917557032,known,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20121219T045439/BL_MCI9_20121219T045439.mseed,"['N', 'Z', 'E']"
7605,usp2012zcsr,['Decimated 2x'],P,BL,,HHZ,-16.80705,-43.8933,16.847557979547542,-16.66916084,-43.82633972,0.0,2012-12-23T06:06:45.300476Z,2012-12-23T06:06:42.663038Z,2012-12-23T06:06:34.300476Z,2012-12-23T06:07:34.300476Z,earthquake,2.939217207,known,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20121223T060642/BL_MCI6_20121223T060642.mseed,"['N', 'Z', 'E']"
7606,usp2012zcsr,['Decimated 2x'],P,BL,,HHZ,-16.7785,-43.8213,12.112087784441735,-16.66916084,-43.82633972,0.0,2012-12-23T06:06:45.102127Z,2012-12-23T06:06:42.663038Z,2012-12-23T06:06:34.102127Z,2012-12-23T06:07:34.102127Z,earthquake,2.939217207,known,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20121223T060642/BL_MCI7_20121223T060642.mseed,"['N', 'Z', 'E']"
7607,usp2012zcsr,['Decimated 2x'],P,BL,,HHZ,-16.65967,-43.92041,10.08962480262478,-16.66916084,-43.82633972,0.0,2012-12-23T06:06:44.370391Z,2012-12-23T06:06:42.663038Z,2012-12-23T06:06:33.370391Z,2012-12-23T06:07:33.370391Z,earthquake,2.939217207,known,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20121223T060642/BL_MCI8_20121223T060642.mseed,"['N', 'Z', 'E']"
7608,usp2012zcsr,['Decimated 2x'],P,BL,,HHZ,-16.69806,-43.89328,7.823578769888069,-16.66916084,-43.82633972,0.0,2012-12-23T06:06:43.661819Z,2012-12-23T06:06:42.663038Z,2012-12-23T06:06:32.661819Z,2012-12-23T06:07:32.661819Z,earthquake,2.939217207,known,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20121223T060642/BL_MCI9_20121223T060642.mseed,"['N', 'Z', 'E']"
7582,usp2013apqf,['Decimated 2x'],P,BL,,HHZ,-16.80705,-43.8933,10.934488151759767,-16.7083168,-43.88937378,0.0,2013-01-09T13:13:54.120239Z,2013-01-09T13:13:52.548336Z,2013-01-09T13:13:43.120239Z,2013-01-09T13:14:43.120239Z,earthquake,1.225488349,known,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20130109T131352/BL_MCI6_20130109T131352.mseed,"['N', 'Z', 'E']"
7583,usp2013apqf,['Decimated 2x'],P,BL,,HHZ,-16.7785,-43.8213,10.630788980093314,-16.7083168,-43.88937378,0.0,2013-01-09T13:13:54.257980Z,2013-01-09T13:13:52.548336Z,2013-01-09T13:13:43.257980Z,2013-01-09T13:14:43.257980Z,earthquake,1.225488349,known,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20130109T131352/BL_MCI7_20130109T131352.mseed,"['N', 'Z', 'E']"
7584,usp2013apqf,['Decimated 2x'],P,BL,,HHZ,-16.65967,-43.92041,6.31991210641012,-16.7083168,-43.88937378,0.0,2013-01-09T13:13:53.454498Z,2013-01-09T13:13:52.548336Z,2013-01-09T13:13:42.454498Z,2013-01-09T13:14:42.454498Z,earthquake,1.225488349,known,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20130109T131352/BL_MCI8_20130109T131352.mseed,"['N', 'Z', 'E']"
7585,usp2013apqf,['Decimated 2x'],P,BL,,HHZ,-16.69806,-43.89328,1.2091181099281452,-16.7083168,-43.88937378,0.0,2013-01-09T13:13:52.673980Z,2013-01-09T13:13:52.548336Z,2013-01-09T13:13:41.673980Z,2013-01-09T13:14:41.673980Z,earthquake,1.225488349,known,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20130109T131352/BL_MCI9_20130109T131352.mseed,"['N', 'Z', 'E']"
7536,usp2013csmt,['Decimated 2x'],P,BL,,HHZ,-16.80705,-43.8933,21.190244099448847,-16.61756706,-43.86468506,0.0,2013-02-08T13:57:18.180477Z,2013-02-08T13:57:14.673726Z,2013-02-08T13:57:07.180477Z,2013-02-08T13:58:07.180477Z,earthquake,1.735286326,suspected,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20130208T135714/BL_MCI6_20130208T135714.mseed,"['N', 'Z', 'E']"
7537,usp2013csmt,['Decimated 2x'],P,BL,,HHZ,-16.7785,-43.8213,18.401098010290312,-16.61756706,-43.86468506,0.0,2013-02-08T13:57:18.134564Z,2013-02-08T13:57:14.673726Z,2013-02-08T13:57:07.134564Z,2013-02-08T13:58:07.134564Z,earthquake,1.735286326,suspected,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20130208T135714/BL_MCI7_20130208T135714.mseed,"['N', 'Z', 'E']"
7538,usp2013csmt,['Decimated 2x'],P,BL,,HHZ,-16.65967,-43.92041,7.553442076929469,-16.61756706,-43.86468506,0.0,2013-02-08T13:57:16.194736Z,2013-02-08T13:57:14.673726Z,2013-02-08T13:57:05.194736Z,2013-02-08T13:58:05.194736Z,earthquake,1.735286326,suspected,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20130208T135714/BL_MCI8_20130208T135714.mseed,"['N', 'Z', 'E']"
7539,usp2013csmt,['Decimated 2x'],P,BL,,HHZ,-16.69806,-43.89328,9.415623458034135,-16.61756706,-43.86468506,0.0,2013-02-08T13:57:16.194732Z,2013-02-08T13:57:14.673726Z,2013-02-08T13:57:05.194732Z,2013-02-08T13:58:05.194732Z,earthquake,1.735286326,suspected,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20130208T135714/BL_MCI9_20130208T135714.mseed,"['N', 'Z', 'E']"
7528,usp2013dhpo,['Decimated 2x'],P,BL,,HHZ,-16.80705,-43.8933,18.229691022726225,-16.64814186,-43.8482666,0.0,2013-02-16T20:25:48.732391Z,2013-02-16T20:25:45.753187Z,2013-02-16T20:25:37.732391Z,2013-02-16T20:26:37.732391Z,earthquake,1.946507506,suspected,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20130216T202545/BL_MCI6_20130216T202545.mseed,"['N', 'Z', 'E']"
7529,usp2013dhpo,['Decimated 2x'],P,BL,,HHZ,-16.7785,-43.8213,14.71009954417727,-16.64814186,-43.8482666,0.0,2013-02-16T20:25:48.537261Z,2013-02-16T20:25:45.753187Z,2013-02-16T20:25:37.537261Z,2013-02-16T20:26:37.537261Z,earthquake,1.946507506,suspected,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20130216T202545/BL_MCI7_20130216T202545.mseed,"['N', 'Z', 'E']"
7530,usp2013dhpo,['Decimated 2x'],P,BL,,HHZ,-16.65967,-43.92041,7.80123328040767,-16.64814186,-43.8482666,0.0,2013-02-16T20:25:47.177124Z,2013-02-16T20:25:45.753187Z,2013-02-16T20:25:36.177124Z,2013-02-16T20:26:36.177124Z,earthquake,1.946507506,suspected,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20130216T202545/BL_MCI8_20130216T202545.mseed,"['N', 'Z', 'E']"
7531,usp2013dhpo,['Decimated 2x'],P,BL,,HHZ,-16.69806,-43.89328,7.31926910026178,-16.64814186,-43.8482666,0.0,2013-02-16T20:25:47.177124Z,2013-02-16T20:25:45.753187Z,2013-02-16T20:25:36.177124Z,2013-02-16T20:26:36.177124Z,earthquake,1.946507506,suspected,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20130216T202545/BL_MCI9_20130216T202545.mseed,"['N', 'Z', 'E']"
7521,usp2013doug,['Decimated 2x'],P,BL,,HHZ,-16.80705,-43.8933,241.2159402720805,-18.75817299,-44.90701675,0.0,2013-02-20T18:45:19.318916Z,2013-02-20T18:44:42.066089Z,2013-02-20T18:45:08.318916Z,2013-02-20T18:46:08.318916Z,earthquake,2.877971737,suspected,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20130220T184442/BL_MCI6_20130220T184442.mseed,"['N', 'Z', 'E']"
7520,usp2013doug,['Decimated 2x'],P,BL,,HHZ,-16.7785,-43.8213,247.50968390935097,-18.75817299,-44.90701675,0.0,2013-02-20T18:45:19.999927Z,2013-02-20T18:44:42.066089Z,2013-02-20T18:45:08.999927Z,2013-02-20T18:46:08.999927Z,earthquake,2.877971737,suspected,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20130220T184442/BL_MCI7_20130220T184442.mseed,"['N', 'Z', 'E']"
7524,usp2013doug,['Decimated 2x'],P,BL,,HHZ,-16.65967,-43.92041,254.743874151914,-18.75817299,-44.90701675,0.0,2013-02-20T18:45:20.993286Z,2013-02-20T18:44:42.066089Z,2013-02-20T18:45:09.993286Z,2013-02-20T18:46:09.993286Z,earthquake,2.877971737,suspected,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20130220T184442/BL_MCI8_20130220T184442.mseed,"['N', 'Z', 'E']"
7525,usp2013doug,['Decimated 2x'],P,BL,,HHZ,-16.69806,-43.89328,252.0856912011841,-18.75817299,-44.90701675,0.0,2013-02-20T18:45:20.516578Z,2013-02-20T18:44:42.066089Z,2013-02-20T18:45:09.516578Z,2013-02-20T18:46:09.516578Z,earthquake,2.877971737,suspected,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20130220T184442/BL_MCI9_20130220T184442.mseed,"['N', 'Z', 'E']"
7516,usp2013ebyd,['Decimated 2x'],P,BL,,HHZ,-16.80705,-43.8933,269.4821985728214,-18.67990112,-45.51710129,0.0,2013-02-27T23:29:32.848815Z,2013-02-27T23:28:52.242630Z,2013-02-27T23:29:21.848815Z,2013-02-27T23:30:21.848815Z,earthquake,3.847737103,known,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20130227T232852/BL_MCI6_20130227T232852.mseed,"['N', 'Z', 'E']"
7518,usp2013ebyd,['Decimated 2x'],P,BL,,HHZ,-16.65967,-43.92041,280.5159448169222,-18.67990112,-45.51710129,0.0,2013-02-27T23:29:34.726043Z,2013-02-27T23:28:52.242630Z,2013-02-27T23:29:23.726043Z,2013-02-27T23:30:23.726043Z,earthquake,3.847737103,known,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20130227T232852/BL_MCI8_20130227T232852.mseed,"['N', 'Z', 'E']"
7519,usp2013ebyd,['Decimated 2x'],P,BL,,HHZ,-16.69806,-43.89328,278.8990454920855,-18.67990112,-45.51710129,0.0,2013-02-27T23:29:34.719665Z,2013-02-27T23:28:52.242630Z,2013-02-27T23:29:23.719665Z,2013-02-27T23:30:23.719665Z,earthquake,3.847737103,known,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20130227T232852/BL_MCI9_20130227T232852.mseed,"['N', 'Z', 'E']"
7503,usp2013ekfx,['Decimated 2x'],P,BL,,HHZ,-16.80705,-43.8933,257.54580563836595,-18.53904152,-45.51453018,0.0,2013-03-04T12:29:55.791290Z,2013-03-04T12:29:16.156417Z,2013-03-04T12:29:44.791290Z,2013-03-04T12:30:44.791290Z,earthquake,2.989014876,known,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20130304T122916/BL_MCI6_20130304T122916.mseed,"['N', 'Z', 'E']"
7501,usp2013ekfx,['Decimated 2x'],P,BL,,HHZ,-16.65967,-43.92041,268.1239655529116,-18.53904152,-45.51453018,0.0,2013-03-04T12:29:56.652160Z,2013-03-04T12:29:16.156417Z,2013-03-04T12:29:45.652160Z,2013-03-04T12:30:45.652160Z,earthquake,2.989014876,known,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20130304T122916/BL_MCI8_20130304T122916.mseed,"['N', 'Z', 'E']"
7502,usp2013ekfx,['Decimated 2x'],P,BL,,HHZ,-16.69806,-43.89328,266.6789523004077,-18.53904152,-45.51453018,0.0,2013-03-04T12:29:56.580413Z,2013-03-04T12:29:16.156417Z,2013-03-04T12:29:45.580413Z,2013-03-04T12:30:45.580413Z,earthquake,2.989014876,known,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20130304T122916/BL_MCI9_20130304T122916.mseed,"['N', 'Z', 'E']"
7497,usp2013emgj,['Decimated 2x'],P,BL,,HHZ,-16.80705,-43.8933,16.497947112016778,-16.65813446,-43.88607407,0.0,2013-03-05T14:59:35.938232Z,2013-03-05T14:59:33.173204Z,2013-03-05T14:59:24.938232Z,2013-03-05T15:00:24.938232Z,earthquake,1.506729706,known,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20130305T145933/BL_MCI6_20130305T145933.mseed,"['N', 'Z', 'E']"
7498,usp2013emgj,['Decimated 2x'],P,BL,,HHZ,-16.65967,-43.92041,3.666779258597031,-16.65813446,-43.88607407,0.0,2013-03-05T14:59:33.931396Z,2013-03-05T14:59:33.173204Z,2013-03-05T14:59:22.931396Z,2013-03-05T15:00:22.931396Z,earthquake,1.506729706,known,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20130305T145933/BL_MCI8_20130305T145933.mseed,"['N', 'Z', 'E']"
7496,usp2013emgj,['Decimated 2x'],P,BL,,HHZ,-16.69806,-43.89328,4.484748793314905,-16.65813446,-43.88607407,0.0,2013-03-05T14:59:33.932468Z,2013-03-05T14:59:33.173204Z,2013-03-05T14:59:22.932468Z,2013-03-05T15:00:22.932468Z,earthquake,1.506729706,known,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20130305T145933/BL_MCI9_20130305T145933.mseed,"['N', 'Z', 'E']"
7488,usp2013gltn,['Decimated 2x'],P,BL,,HHZ,-16.80705,-43.8933,18.401204553905348,-16.64261627,-43.91891861,0.0,2013-04-02T19:34:22.254379Z,2013-04-02T19:34:19.283403Z,2013-04-02T19:34:11.254379Z,2013-04-02T19:35:11.254379Z,earthquake,1.50856413,known,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20130402T193419/BL_MCI6_20130402T193419.mseed,"['N', 'Z', 'E']"
7490,usp2013gltn,['Decimated 2x'],P,BL,,HHZ,-16.65967,-43.92041,1.8939542454988447,-16.64261627,-43.91891861,0.0,2013-04-02T19:34:19.806259Z,2013-04-02T19:34:19.283403Z,2013-04-02T19:34:08.806259Z,2013-04-02T19:35:08.806259Z,earthquake,1.50856413,known,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20130402T193419/BL_MCI8_20130402T193419.mseed,"['N', 'Z', 'E']"
7489,usp2013gltn,['Decimated 2x'],P,BL,,HHZ,-16.69806,-43.89328,6.717634049434391,-16.64261627,-43.91891861,0.0,2013-04-02T19:34:20.222727Z,2013-04-02T19:34:19.283403Z,2013-04-02T19:34:09.222727Z,2013-04-02T19:35:09.222727Z,earthquake,1.50856413,known,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20130402T193419/BL_MCI9_20130402T193419.mseed,"['N', 'Z', 'E']"
7484,usp2013gssz,['Decimated 2x'],P,BL,,HHZ,-16.80705,-43.8933,13.853264584448809,-16.68844032,-43.85176086,0.0,2013-04-06T15:15:44.955284Z,2013-04-06T15:15:42.500009Z,2013-04-06T15:15:33.955284Z,2013-04-06T15:16:33.955284Z,earthquake,2.013192333,known,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20130406T151542/BL_MCI6_20130406T151542.mseed,"['N', 'Z', 'E']"
7486,usp2013gssz,['Decimated 2x'],P,BL,,HHZ,-16.65967,-43.92041,7.984909346505073,-16.68844032,-43.85176086,0.0,2013-04-06T15:15:43.807456Z,2013-04-06T15:15:42.500009Z,2013-04-06T15:15:32.807456Z,2013-04-06T15:16:32.807456Z,earthquake,2.013192333,known,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20130406T151542/BL_MCI8_20130406T151542.mseed,"['N', 'Z', 'E']"
7485,usp2013gssz,['Decimated 2x'],P,BL,,HHZ,-16.69806,-43.89328,4.554493659822945,-16.68844032,-43.85176086,0.0,2013-04-06T15:15:43.193374Z,2013-04-06T15:15:42.500009Z,2013-04-06T15:15:32.193374Z,2013-04-06T15:16:32.193374Z,earthquake,2.013192333,known,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20130406T151542/BL_MCI9_20130406T151542.mseed,"['N', 'Z', 'E']"
7480,usp2013gten,['Decimated 2x'],P,BL,,HHZ,-23.0207,-44.4403,212.7878862619245,-21.13417625,-44.83278275,0.0,2013-04-06T21:04:56.746520Z,2013-04-06T21:04:22.849173Z,2013-04-06T21:04:45.746520Z,2013-04-06T21:05:45.746520Z,earthquake,1.610788228,suspected,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20130406T210422/BL_ESAR_20130406T210422.mseed,"['E', 'N', 'Z']"
7476,usp2013hogz,['Decimated 2x'],P,BL,,HHZ,-16.80705,-43.8933,16.166975364746193,-16.72309685,-44.01739502,0.0,2013-04-18T10:10:54.250900Z,2013-04-18T10:10:50.808274Z,2013-04-18T10:10:43.250900Z,2013-04-18T10:11:43.250900Z,earthquake,3.415053538,known,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20130418T101050/BL_MCI6_20130418T101050.mseed,"['N', 'Z', 'E']"
7477,usp2013hogz,['Decimated 2x'],P,BL,,HHZ,-16.65967,-43.92041,12.50092999419486,-16.72309685,-44.01739502,0.0,2013-04-18T10:10:53.121810Z,2013-04-18T10:10:50.808274Z,2013-04-18T10:10:42.121810Z,2013-04-18T10:11:42.121810Z,earthquake,3.415053538,known,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20130418T101050/BL_MCI8_20130418T101050.mseed,"['N', 'Z', 'E']"
7478,usp2013hogz,['Decimated 2x'],P,BL,,HHZ,-16.69806,-43.89328,13.523489255743916,-16.72309685,-44.01739502,0.0,2013-04-18T10:10:52.390396Z,2013-04-18T10:10:50.808274Z,2013-04-18T10:10:41.390396Z,2013-04-18T10:11:41.390396Z,earthquake,3.415053538,known,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20130418T101050/BL_MCI9_20130418T101050.mseed,"['N', 'Z', 'E']"
7443,usp2013oxdp,"["" - Error! len(compo) != 3 (['E', 'N', 'Z', 'Z'])""]",P,BL,1.0,HHZ,-22.4191,-47.531,41.66204807315728,-22.35198784,-47.92907333,0.0,2013-07-31T21:26:28.170467Z,2013-07-31T21:26:21.216588Z,2013-07-31T21:26:17.170467Z,2013-07-31T21:27:17.170467Z,earthquake,2.548764321,known,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20130731T212621/BL_RCLB_20130731T212621.mseed,[]
7269,usp2014eswr,['Decimated 2x'],P,BL,,HHZ,-23.0207,-44.4403,274.5339936877392,-23.98855591,-41.9656868,0.0,2014-03-09T06:03:10.958694Z,2014-03-09T06:02:29.481307Z,2014-03-09T06:02:59.958694Z,2014-03-09T06:03:59.958694Z,earthquake,2.239299608,suspected,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20140309T060229/BL_ESAR_20140309T060229.mseed,"['N', 'Z', 'E']"
7266,usp2014fhol,['Decimated 2x'],P,BL,,HHZ,-23.0207,-44.4403,204.2267021240349,-24.5629921,-45.53870392,0.0,2014-03-17T06:56:01.636260Z,2014-03-17T06:55:29.165735Z,2014-03-17T06:55:50.636260Z,2014-03-17T06:56:50.636260Z,earthquake,2.180380834,suspected,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20140317T065529/BL_ESAR_20140317T065529.mseed,"['N', 'Z', 'E']"
7258,usp2014grbg,['Decimated 2x'],P,BL,,HHZ,-23.0207,-44.4403,311.0042638343384,-20.25478172,-43.91736984,0.0,2014-04-05T17:09:26.756517Z,2014-04-05T17:08:41.037385Z,2014-04-05T17:09:15.756517Z,2014-04-05T17:10:15.756517Z,earthquake,2.219028011,known,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20140405T170841/BL_ESAR_20140405T170841.mseed,"['N', 'Z', 'E']"
7250,usp2014grbh,['Decimated 2x'],P,BL,,HHZ,-23.0207,-44.4403,309.45914421304906,-20.26766777,-43.92516327,0.0,2014-04-05T17:09:56.520629Z,2014-04-05T17:09:11.190343Z,2014-04-05T17:09:45.520629Z,2014-04-05T17:10:45.520629Z,earthquake,2.68195574,known,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20140405T170911/BL_ESAR_20140405T170911.mseed,"['N', 'Z', 'E']"
7247,usp2014grbi,['Decimated 2x'],P,BL,,HHZ,-23.0207,-44.4403,310.6482528054381,-20.2534008,-43.94628143,0.0,2014-04-05T17:12:41.713073Z,2014-04-05T17:11:55.711356Z,2014-04-05T17:12:30.713073Z,2014-04-05T17:13:30.713073Z,earthquake,2.153049959,known,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20140405T171155/BL_ESAR_20140405T171155.mseed,"['N', 'Z', 'E']"
7244,usp2014grbp,['Decimated 2x'],P,BL,,HHZ,-23.0207,-44.4403,309.6243446417531,-20.26474762,-43.93384171,0.0,2014-04-05T17:20:26.817260Z,2014-04-05T17:19:41.278372Z,2014-04-05T17:20:15.817260Z,2014-04-05T17:21:15.817260Z,earthquake,2.009223522,known,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20140405T171941/BL_ESAR_20140405T171941.mseed,"['N', 'Z', 'E']"
7222,usp2014hmxz,"["" - Error! len(compo) != 3 (['E', 'N'])""]",P,BR,,HHZ,-15.90118,-55.69356,335.913839068542,-14.9174366,-58.65410995,0.0,2014-04-17T16:31:11.083495Z,2014-04-17T16:30:22.119976Z,2014-04-17T16:31:00.083495Z,2014-04-17T16:32:00.083495Z,earthquake,2.490131159,suspected,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20140417T163022/BR_SALB_20140417T163022.mseed,[]
7178,usp2014jvgq,"["" - Error! len(compo) != 3 (['E', 'E', 'N', 'Z'])""]",P,BL,,HHZ,-30.4123,-53.4432,137.7684654429124,-31.60281754,-53.8565712,0.0,2014-05-20T17:02:34.774440Z,2014-05-20T17:02:11.768283Z,2014-05-20T17:02:23.774440Z,2014-05-20T17:03:23.774440Z,earthquake,2.397321223,suspected,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20140520T170211/BL_CPSB_20140520T170211.mseed,[]
7149,usp2014kkce,"["" - Error! len(compo) != 3 (['E', 'E', 'E', 'N', 'N', 'N', 'Z', 'Z', 'Z'])""]",P,BL,,HHZ,-30.4123,-53.4432,172.42644284872338,-31.70362663,-52.43641281,0.0,2014-05-28T19:49:10.813888Z,2014-05-28T19:48:42.352230Z,2014-05-28T19:48:59.813888Z,2014-05-28T19:49:59.813888Z,earthquake,2.406261085,suspected,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20140528T194842/BL_CPSB_20140528T194842.mseed,[]
7065,usp2014mbsx,"["" - Error! len(compo) != 3 (['E', 'E', 'N', 'Z', 'Z'])""]",P,BL,1.0,HHZ,-22.4191,-47.531,270.9076525204805,-19.9861393,-47.25399399,0.0,2014-06-21T17:07:29.502197Z,2014-06-21T17:06:48.473680Z,2014-06-21T17:07:18.502197Z,2014-06-21T17:08:18.502197Z,earthquake,2.865167698,known,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20140621T170648/BL_RCLB_20140621T170648.mseed,[]
6922,usp2014qqtl,"['fft_list.shape != (237,50) ((236, 50))', 'find is True and len(spectro) == 2']",P,BR,,HHZ,-15.058097,-44.311197,181.37855533135271,-16.64626122,-43.8923111,2000.0,2014-08-25T20:35:21.769592Z,2014-08-25T20:34:52.100638Z,2014-08-25T20:35:10.769592Z,2014-08-25T20:36:10.769592Z,earthquake,2.198762275,suspected,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20140825T203452/BR_JANB_20140825T203452.mseed,[]
6282,usp2015ouvi,"['fft_list.shape != (237,50) ((206, 50))', 'find is True and len(spectro) == 2']",P,BR,,HHZ,-16.70744,-43.94167,9.536506011255764,-16.67941856,-43.8571167,0.0,2015-07-30T14:59:26.516235Z,2015-07-30T14:59:25.291965Z,2015-07-30T14:59:15.516235Z,2015-07-30T15:00:15.516235Z,earthquake,1.474458474,suspected,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20150730T145925/BR_MC01_20150730T145925.mseed,[]
6269,usp2015pehq,['Decimated 2x'],P,BX,,HHZ,-22.9274,-44.3797,166.86037503330948,-21.495,-44.88216667,0.0,2015-08-04T19:26:59.165538Z,2015-08-04T19:26:32.500000Z,2015-08-04T19:26:48.165538Z,2015-08-04T19:27:48.165538Z,earthquake,2.679479908,suspected,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20150804T192632/BX_AR01_20150804T192632.mseed,"['E', 'N', 'Z']"
5975,usp2016asmh,"["" - Error! len(compo) != 3 (['E', 'E', 'N', 'N', 'Z', 'Z'])""]",P,BX,,HHZ,-23.3276,-51.0892,9.870130518261218,-23.2775,-51.169,0.0,2016-01-11T02:39:36.369354Z,2016-01-11T02:39:34.799999Z,2016-01-11T02:39:25.369354Z,2016-01-11T02:40:25.369354Z,earthquake,0.9806907727,known,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20160111T023934/BX_LDAE_20160111T023934.mseed,[]
5974,usp2016asmh,['Decimated 2x'],P,BX,,HHZ,-23.3932,-51.1177,13.84604425245164,-23.2775,-51.169,0.0,2016-01-11T02:39:37.179900Z,2016-01-11T02:39:34.799999Z,2016-01-11T02:39:26.179900Z,2016-01-11T02:40:26.179900Z,earthquake,0.9806907727,known,/home/ggrl/projetos/ClassificadorSismologico/arquivos/mseed/20160111T023934/BX_LDASE_20160111T023934.mseed,"['E', 'N', 'Z']"
