ID,Event,Pick,Network,Station,Location,Channel,Latitude,Longitude,Distance,Origem Latitude,Origem Longitude,Pick Time,Origin Time,Start Time,End Time,Cat,MLv,Certainty,Path,Error
usp2012feew,20120314T104046,S,BL,CNLB,,HHR,,,,-27.95881653,-48.37355042,,2012-03-14T10:40:46.319936Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2012fqxt,20120321T095134,S,NB,NBCP,,HHT,,,,-13.26620865,-48.09864426,,2012-03-21T09:51:34.760123Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2012fqxt,20120321T095134,S,BL,BSFB,,HHT,,,,-13.26620865,-48.09864426,,2012-03-21T09:51:34.760123Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2012fqxt,20120321T095134,S,BL,SJMB,,HHT,,,,-13.26620865,-48.09864426,,2012-03-21T09:51:34.760123Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2012fqxt,20120321T095134,S,NB,NBIT,,HHT,,,,-13.26620865,-48.09864426,,2012-03-21T09:51:34.760123Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2012fqxt,20120321T095134,P,NB,NBPN,,HHZ,-10.847009,-40.198957,900.6916278935394,,,,,,,,,,,dist_km > 400 km
usp2012fqxt,20120321T095134,S,NB,NBPN,,HHT,,,,-13.26620865,-48.09864426,,2012-03-21T09:51:34.760123Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2012fqxt,20120321T095134,S,BL,PEXB,,HHT,,,,-13.26620865,-48.09864426,,2012-03-21T09:51:34.760123Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2012fuzz,20120323T153125,S,BL,FRTB,,HHT,,,,-23.41579628,-44.77083969,,2012-03-23T15:31:25.177595Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2012fuzz,20120323T153125,P,BL,FRTB,,HHZ,-23.3439,-49.564,490.06329970145407,,,,,,,,,,,dist_km > 400 km
usp2012fuzz,20120323T153125,S,ON,CAM01,,HHT,,,,-23.41579628,-44.77083969,,2012-03-23T15:31:25.177595Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2012fuzz,20120323T153125,S,ON,DUB01,,HHT,,,,-23.41579628,-44.77083969,,2012-03-23T15:31:25.177595Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2012fuzz,20120323T153125,S,ON,PET01,,HHT,,,,-23.41579628,-44.77083969,,2012-03-23T15:31:25.177595Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2012fuzz,20120323T153125,P,G,SPB,00,BHZ,,,,-23.41579628,-44.77083969,,2012-03-23T15:31:25.177595Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2012fuzz,20120323T153125,S,G,SPB,00,BHT,,,,-23.41579628,-44.77083969,,2012-03-23T15:31:25.177595Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2012fuzz,20120323T153125,S,BL,BSCB,,HHT,,,,-23.41579628,-44.77083969,,2012-03-23T15:31:25.177595Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2012fuzz,20120323T153125,S,BL,ESAR,,HHT,,,,-23.41579628,-44.77083969,,2012-03-23T15:31:25.177595Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2012fuzz,20120323T153125,S,ON,SLP01,,HHT,,,,-23.41579628,-44.77083969,,2012-03-23T15:31:25.177595Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2012fwym,20120324T170221,P,BL,BSFB,,HHZ,-18.83133,-40.84653,778.8284904212496,,,,,,,,,,,dist_km > 400 km
usp2012fwym,20120324T170221,P,BL,ROIB,,HHZ,-24.2955,-51.1353,721.0796332960291,,,,,,,,,,,dist_km > 400 km
usp2012fwym,20120324T170221,P,BL,IBTB,,HHZ,-23.8528,-50.2697,645.0285950554495,,,,,,,,,,,dist_km > 400 km
usp2012fwym,20120324T170221,P,ON,JAC01,,HHZ,-24.81142,-48.102354,408.8167153944766,,,,,,,,,,,dist_km > 400 km
usp2012fwym,20120324T170221,S,ON,MAN01,,HHT,,,,-25.18963432,-44.07380676,,2012-03-24T17:02:21.744028Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2012fwym,20120324T170221,S,ON,SLP01,,HHT,,,,-25.18963432,-44.07380676,,2012-03-24T17:02:21.744028Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2012fwym,20120324T170221,P,BL,CNLB,,HHZ,-29.3148,-50.8533,811.9393268453754,,,,,,,,,,,dist_km > 400 km
usp2012fwym,20120324T170221,P,BL,SJMB,,HHZ,-18.702916,-41.184694,777.7205501587458,,,,,,,,,,,dist_km > 400 km
usp2012fwym,20120324T170221,P,BL,PMNB,,HHZ,-18.54,-46.44,775.7999059286809,,,,,,,,,,,dist_km > 400 km
usp2012fwym,20120324T170221,P,ON,RIB01,,HHZ,-19.314216,-40.394365,752.9580276412946,,,,,,,,,,,dist_km > 400 km
usp2012fwym,20120324T170221,P,BL,SJI1,,HHZ,-21.1823,-49.1989,687.0822294461027,,,,,,,,,,,dist_km > 400 km
usp2012fwym,20120324T170221,P,BL,BB19B,,HHZ,-21.0662,-48.5279,645.3751084823747,,,,,,,,,,,dist_km > 400 km
usp2012fwym,20120324T170221,P,BL,RCLB,01,HHZ,-22.4191,-47.531,467.1539397284675,,,,,,,,,,,dist_km > 400 km
usp2012fwym,20120324T170221,P,ON,CAM01,,HHZ,-21.825656,-41.657401,446.8626795934752,,,,,,,,,,,dist_km > 400 km
usp2012fwym,20120324T170221,P,G,SPB,00,BHZ,,,,-25.18963432,-44.07380676,,2012-03-24T17:02:21.744028Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2012fwym,20120324T170221,P,ON,TIJ01,,HHZ,-25.908848,-49.024241,503.80806336955396,,,,,,,,,,,dist_km > 400 km
usp2012fwym,20120324T170221,P,BL,BSCB,,HHZ,-20.9984,-44.7635,469.5049324661044,,,,,,,,,,,dist_km > 400 km
usp2012fwym,20120324T170221,P,BL,FRTB,,HHZ,-23.3439,-49.564,593.7124432649323,,,,,,,,,,,dist_km > 400 km
usp2012fwym,20120324T170221,S,ON,RIB01,,HHZ,,,,-25.18963432,-44.07380676,,2012-03-24T17:02:21.744028Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2012fwym,20120324T170221,S,BL,PTGB,,HHE,,,,-25.18963432,-44.07380676,,2012-03-24T17:02:21.744028Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2012fwym,20120324T170221,P,BL,PEXB,,HHZ,-12.10584,-48.30085,1515.0017523655354,,,,,,,,,,,dist_km > 400 km
usp2012fwym,20120324T170221,S,BL,PEXB,,HHZ,,,,-25.18963432,-44.07380676,,2012-03-24T17:02:21.744028Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2012fwym,20120324T170221,S,BL,AQDB,,HHE,,,,-25.18963432,-44.07380676,,2012-03-24T17:02:21.744028Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2012fwym,20120324T170221,S,BL,TRCB,,HHN,,,,-25.18963432,-44.07380676,,2012-03-24T17:02:21.744028Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2012fwym,20120324T170221,S,BL,SJMB,,HHE,,,,-25.18963432,-44.07380676,,2012-03-24T17:02:21.744028Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2012fwym,20120324T170221,S,BL,BSFB,,HHE,,,,-25.18963432,-44.07380676,,2012-03-24T17:02:21.744028Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2012fwym,20120324T170221,S,BL,PMNB,,HHT,,,,-25.18963432,-44.07380676,,2012-03-24T17:02:21.744028Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2012fwym,20120324T170221,S,BL,SJI1,,HHT,,,,-25.18963432,-44.07380676,,2012-03-24T17:02:21.744028Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2012fwym,20120324T170221,S,BL,BB19B,,HHZ,,,,-25.18963432,-44.07380676,,2012-03-24T17:02:21.744028Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2012fwym,20120324T170221,P,BL,SICB,,HHZ,-23.62495,-49.87701,613.527910330068,,,,,,,,,,,dist_km > 400 km
usp2012fwym,20120324T170221,S,ON,ALF01,,HHT,,,,-25.18963432,-44.07380676,,2012-03-24T17:02:21.744028Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2012fwym,20120324T170221,S,BL,FRTB,,HHR,,,,-25.18963432,-44.07380676,,2012-03-24T17:02:21.744028Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2012fwym,20120324T170221,S,BL,RCLB,01,HHT,,,,-25.18963432,-44.07380676,,2012-03-24T17:02:21.744028Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2012fwym,20120324T170221,S,ON,CAM01,,HHT,,,,-25.18963432,-44.07380676,,2012-03-24T17:02:21.744028Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2012fwym,20120324T170221,S,ON,DUB01,,HHT,,,,-25.18963432,-44.07380676,,2012-03-24T17:02:21.744028Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2012fwym,20120324T170221,S,G,SPB,00,BHT,,,,-25.18963432,-44.07380676,,2012-03-24T17:02:21.744028Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2012fwym,20120324T170221,S,BL,VABB,,HHR,,,,-25.18963432,-44.07380676,,2012-03-24T17:02:21.744028Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2012fwym,20120324T170221,S,ON,VAS01,,HHT,,,,-25.18963432,-44.07380676,,2012-03-24T17:02:21.744028Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2012fwym,20120324T170221,S,BL,ESAR,,HHZ,,,,-25.18963432,-44.07380676,,2012-03-24T17:02:21.744028Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2012geua,20120328T235240,S,NB,NBMA,,HHT,,,,-8.26031208,-36.12661743,,2012-03-28T23:52:40.980212Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2012geua,20120328T235240,S,NB,NBPA,,HHT,,,,-8.26031208,-36.12661743,,2012-03-28T23:52:40.980212Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2012geua,20120328T235240,S,NB,NBTA,,HHT,,,,-8.26031208,-36.12661743,,2012-03-28T23:52:40.980212Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2012geua,20120328T235240,S,NB,NBLI,,HHT,,,,-8.26031208,-36.12661743,,2012-03-28T23:52:40.980212Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2012geua,20120328T235240,P,IU,RCBR,10,BHZ,,,,-8.26031208,-36.12661743,,2012-03-28T23:52:40.980212Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2012geua,20120328T235240,S,IU,RCBR,10,BHT,,,,-8.26031208,-36.12661743,,2012-03-28T23:52:40.980212Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
bsb20120329171500,20120329T171523,S,NB,NBMO,,HHT,,,,-8.244318962,-36.14756775,,2012-03-29T17:15:23.270547Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
bsb20120329171500,20120329T171523,S,NB,NBPB,,HHR,,,,-8.244318962,-36.14756775,,2012-03-29T17:15:23.270547Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
bsb20120329171500,20120329T171523,P,NB,NBPB,,HHZ,-5.543242,-39.583619,483.12863686265496,,,,,,,,,,,dist_km > 400 km
bsb20120329171500,20120329T171523,S,NB,NBMA,,HHT,,,,-8.244318962,-36.14756775,,2012-03-29T17:15:23.270547Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
bsb20120329171500,20120329T171523,S,NB,NBPA,,HHT,,,,-8.244318962,-36.14756775,,2012-03-29T17:15:23.270547Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
bsb20120329171500,20120329T171523,S,IU,RCBR,10,BHT,,,,-8.244318962,-36.14756775,,2012-03-29T17:15:23.270547Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
bsb20120329171500,20120329T171523,S,NB,NBLI,,HHT,,,,-8.244318962,-36.14756775,,2012-03-29T17:15:23.270547Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
bsb20120329171500,20120329T171523,P,ON,ALF01,,HHZ,-20.616865,-40.725213,1454.8641126634482,,,,,,,,,,,dist_km > 400 km
bsb20120329171500,20120329T171523,P,NB,NBPN,,HHZ,-10.847009,-40.198957,529.7857694145667,,,,,,,,,,,dist_km > 400 km
bsb20120329171500,20120329T171523,P,NB,NBCL,,HHZ,-4.224377,-38.291041,503.85974558988573,,,,,,,,,,,dist_km > 400 km
bsb20120329171500,20120329T171523,P,IU,RCBR,10,BHZ,,,,-8.244318962,-36.14756775,,2012-03-29T17:15:23.270547Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2012gjrg,20120331T160948,P,NB,NBLI,,HHZ,-7.364556,-36.949743,1545.668318974779,,,,,,,,,,,dist_km > 400 km
usp2012gjrg,20120331T160948,S,BL,ROIB,,HHR,,,,-13.63955307,-49.57376862,,2012-03-31T16:09:48.684340Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2012gjrg,20120331T160948,S,BL,ESAR,,HHZ,,,,-13.63955307,-49.57376862,,2012-03-31T16:09:48.684340Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2012gjrg,20120331T160948,S,BL,FRTB,,HHR,,,,-13.63955307,-49.57376862,,2012-03-31T16:09:48.684340Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2012gjrg,20120331T160948,S,BL,BSFB,,HHT,,,,-13.63955307,-49.57376862,,2012-03-31T16:09:48.684340Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2012gjrg,20120331T160948,P,BL,BSFB,,HHZ,-18.83133,-40.84653,1095.318410280545,,,,,,,,,,,dist_km > 400 km
usp2012gjrg,20120331T160948,S,NB,NBLI,,HHR,,,,-13.63955307,-49.57376862,,2012-03-31T16:09:48.684340Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2012gjrg,20120331T160948,P,NB,NBMO,,HHZ,-3.310348,-40.042927,1550.249415826767,,,,,,,,,,,dist_km > 400 km
usp2012gjrg,20120331T160948,S,NB,NBMO,,HHR,,,,-13.63955307,-49.57376862,,2012-03-31T16:09:48.684340Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2012gjrg,20120331T160948,P,NB,PCSA,,HHZ,,,,-13.63955307,-49.57376862,,2012-03-31T16:09:48.684340Z,,,,,,,channel metadata: No matching channel metadata found.
usp2012gjrg,20120331T160948,S,NB,PCSA,,HHR,,,,-13.63955307,-49.57376862,,2012-03-31T16:09:48.684340Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2012gjrg,20120331T160948,P,BL,PTGB,,HHZ,-24.72095,-52.01182,1253.0811716734395,,,,,,,,,,,dist_km > 400 km
usp2012gjrg,20120331T160948,S,BL,PTGB,,HHT,,,,-13.63955307,-49.57376862,,2012-03-31T16:09:48.684340Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2012gjrg,20120331T160948,P,ON,JAC01,,BHT,,,,-13.63955307,-49.57376862,,2012-03-31T16:09:48.684340Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2012gjrg,20120331T160948,S,ON,JAC01,,BHZ,,,,-13.63955307,-49.57376862,,2012-03-31T16:09:48.684340Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2012gjrg,20120331T160948,P,BL,ROIB,,HHZ,-24.2955,-51.1353,1190.91561235469,,,,,,,,,,,dist_km > 400 km
usp2012gjrg,20120331T160948,P,BL,ESAR,,HHZ,-23.0207,-44.4403,1171.2231384738297,,,,,,,,,,,dist_km > 400 km
usp2012gjrg,20120331T160948,P,BL,IBTB,,HHZ,-23.8528,-50.2697,1132.8895012662306,,,,,,,,,,,dist_km > 400 km
usp2012gjrg,20120331T160948,S,BL,IBTB,,HHZ,,,,-13.63955307,-49.57376862,,2012-03-31T16:09:48.684340Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2012gjrg,20120331T160948,P,BL,SICB,,HHZ,-23.62495,-49.87701,1105.7446738111958,,,,,,,,,,,dist_km > 400 km
usp2012gjrg,20120331T160948,S,BL,SICB,,HHE,,,,-13.63955307,-49.57376862,,2012-03-31T16:09:48.684340Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2012gjrg,20120331T160948,S,BL,BSCB,,HHT,,,,-13.63955307,-49.57376862,,2012-03-31T16:09:48.684340Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2012gjrg,20120331T160948,S,BL,SJI1,,HHR,,,,-13.63955307,-49.57376862,,2012-03-31T16:09:48.684340Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2012gjrg,20120331T160948,P,BL,SJI1,,HHZ,-21.1823,-49.1989,835.7420504372404,,,,,,,,,,,dist_km > 400 km
usp2012gjrg,20120331T160948,P,NB,NBMU,,HHZ,,,,-13.63955307,-49.57376862,,2012-03-31T16:09:48.684340Z,,,,,,,channel metadata: No matching channel metadata found.
usp2012gjrg,20120331T160948,S,NB,NBMU,,HHZ,,,,-13.63955307,-49.57376862,,2012-03-31T16:09:48.684340Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2012gjrg,20120331T160948,P,BL,FRTB,,HHZ,-23.3439,-49.564,1074.1571279261887,,,,,,,,,,,dist_km > 400 km
usp2012gjrg,20120331T160948,P,BL,TRCB,,HHZ,-22.79461,-52.63569,1063.6847517990673,,,,,,,,,,,dist_km > 400 km
usp2012gjrg,20120331T160948,S,BL,TRCB,,HHT,,,,-13.63955307,-49.57376862,,2012-03-31T16:09:48.684340Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2012gjrg,20120331T160948,P,BL,BSCB,,HHZ,-20.9984,-44.7635,961.4075467172261,,,,,,,,,,,dist_km > 400 km
usp2012gjrg,20120331T160948,P,BL,SJMB,,HHZ,-18.702916,-41.184694,1057.3878228055032,,,,,,,,,,,dist_km > 400 km
usp2012gjrg,20120331T160948,S,BL,SJMB,,HHZ,,,,-13.63955307,-49.57376862,,2012-03-31T16:09:48.684340Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2012gjrg,20120331T160948,P,BL,RCLB,01,HHZ,-22.4191,-47.531,995.4642584812729,,,,,,,,,,,dist_km > 400 km
usp2012gjrg,20120331T160948,S,BL,RCLB,01,HHZ,,,,-13.63955307,-49.57376862,,2012-03-31T16:09:48.684340Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2012gjrg,20120331T160948,S,BL,AQDB,,HHZ,,,,-13.63955307,-49.57376862,,2012-03-31T16:09:48.684340Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2012gjrg,20120331T160948,P,BL,AQDB,,HHZ,-20.47579,-55.69971,998.4944123556065,,,,,,,,,,,dist_km > 400 km
usp2012gjrg,20120331T160948,P,BL,VABB,,HHZ,-23.0021,-46.9657,1072.246178047396,,,,,,,,,,,dist_km > 400 km
usp2012gjrg,20120331T160948,S,BL,VABB,,HHT,,,,-13.63955307,-49.57376862,,2012-03-31T16:09:48.684340Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2012gjrg,20120331T160948,S,BL,BB19B,,HHT,,,,-13.63955307,-49.57376862,,2012-03-31T16:09:48.684340Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2012gjrg,20120331T160948,P,BL,PMNB,,HHZ,-18.54,-46.44,637.4883439385001,,,,,,,,,,,dist_km > 400 km
usp2012gjrg,20120331T160948,P,BL,BB19B,,HHZ,-21.0662,-48.5279,829.4088549844946,,,,,,,,,,,dist_km > 400 km
usp2012gjrg,20120331T160948,S,BL,PMNB,,HHR,,,,-13.63955307,-49.57376862,,2012-03-31T16:09:48.684340Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2012gjrg,20120331T160948,S,BL,PEXB,,HHR,,,,-13.63955307,-49.57376862,,2012-03-31T16:09:48.684340Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
bsb20120402052116,,,,,,,,,,,,,,,,,,,,Sem picks
bsb20120415180400,20120415T180405,S,NB,NBPN,,HHT,,,,-5.440572262,-36.13314438,,2012-04-15T18:04:05.925573Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
bsb20120415180400,20120415T180405,P,NB,NBPN,,HHZ,-10.847009,-40.198957,747.085817934195,,,,,,,,,,,dist_km > 400 km
bsb20120415180400,20120415T180405,P,NB,NBLA,,HHZ,-10.99255,-37.788972,640.5465339594087,,,,,,,,,,,dist_km > 400 km
bsb20120415180400,20120415T180405,P,NB,NBPS,,HHZ,-4.393969,-41.445618,600.4690803420102,,,,,,,,,,,dist_km > 400 km
bsb20120415180400,20120415T180405,S,NB,NBPS,,HHT,,,,-5.440572262,-36.13314438,,2012-04-15T18:04:05.925573Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
bsb20120415180400,20120415T180405,P,NB,NBMO,,HHZ,-3.310348,-40.042927,493.76249181831906,,,,,,,,,,,dist_km > 400 km
bsb20120415180400,20120415T180405,P,NB,NBAN,,HHZ,-9.668656,-36.274726,467.86136847715636,,,,,,,,,,,dist_km > 400 km
bsb20120415180400,20120415T180405,P,NB,NBTA,,HHZ,-9.121932,-38.063215,459.52679682302704,,,,,,,,,,,dist_km > 400 km
bsb20120415180400,20120415T180405,S,IU,RCBR,10,BHT,,,,-5.440572262,-36.13314438,,2012-04-15T18:04:05.925573Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
bsb20120415180400,20120415T180405,P,IU,RCBR,10,BHZ,,,,-5.440572262,-36.13314438,,2012-04-15T18:04:05.925573Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
bsb20120421063625,,,,,,,,,,,,,,,,,,,,Sem picks
usp2012hzep,20120423T092847,S,ON,DUB01,,HHT,,,,-23.41172028,-44.7796669,,2012-04-23T09:28:47.105631Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2012hzep,20120423T092847,S,ON,MAN01,,HHT,,,,-23.41172028,-44.7796669,,2012-04-23T09:28:47.105631Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2012hzep,20120423T092847,S,BL,ESAR,,HHT,,,,-23.41172028,-44.7796669,,2012-04-23T09:28:47.105631Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2012hzep,20120423T092847,S,ON,SLP01,,HHT,,,,-23.41172028,-44.7796669,,2012-04-23T09:28:47.105631Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2012hzep,20120423T092847,S,ON,PET01,,HHT,,,,-23.41172028,-44.7796669,,2012-04-23T09:28:47.105631Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
bsb20120424013413,20120424T013412,P,BL,BSCB,,HHZ,-20.9984,-44.7635,926.8955185763191,,,,,,,,,,,dist_km > 400 km
bsb20120424013413,20120424T013412,S,BL,BSCB,,HHT,,,,-13.75092983,-49.13815308,,2012-04-24T01:34:12.698199Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
bsb20120424013413,20120424T013412,P,BL,BB19B,,HHZ,-21.0662,-48.5279,812.2051898555613,,,,,,,,,,,dist_km > 400 km
usp2012iepr,20120426T084528,S,NB,NBTA,,HHT,,,,-4.167470455,-38.10957336,,2012-04-26T08:45:28.220007Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2012iepr,20120426T084528,S,NB,NBLI,,HHT,,,,-4.167470455,-38.10957336,,2012-04-26T08:45:28.220007Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2012iepr,20120426T084528,S,NB,NBPS,,HHT,,,,-4.167470455,-38.10957336,,2012-04-26T08:45:28.220007Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2012iepr,20120426T084528,S,NB,NBMA,,HHT,,,,-4.167470455,-38.10957336,,2012-04-26T08:45:28.220007Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2012iepr,20120426T084528,S,IU,RCBR,10,BHT,,,,-4.167470455,-38.10957336,,2012-04-26T08:45:28.220007Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2012iepr,20120426T084528,S,NB,NBMO,,HHT,,,,-4.167470455,-38.10957336,,2012-04-26T08:45:28.220007Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2012iepr,20120426T084528,S,NB,NBPV,,HHT,,,,-4.167470455,-38.10957336,,2012-04-26T08:45:28.220007Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2012iepr,20120426T084528,P,IU,RCBR,10,BHZ,,,,-4.167470455,-38.10957336,,2012-04-26T08:45:28.220007Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2012iepr,20120426T084528,S,NB,NBCL,,HHT,,,,-4.167470455,-38.10957336,,2012-04-26T08:45:28.220007Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2012inti,20120501T084838,S,NB,NBLA,,HHT,,,,-5.980864525,-37.88027573,,2012-05-01T08:48:38.529638Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2012inti,20120501T084838,P,NB,NBLA,,HHZ,-10.99255,-37.788972,554.37920897264,,,,,,,,,,,dist_km > 400 km
usp2012inti,20120501T084838,P,NB,NBAN,,HHZ,-9.668656,-36.274726,444.6209744800733,,,,,,,,,,,dist_km > 400 km
usp2012inti,20120501T084838,S,NB,NBAN,,HHT,,,,-5.980864525,-37.88027573,,2012-05-01T08:48:38.529638Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
usp2012inti,20120501T084838,P,NB,NBPS,,HHZ,-4.393969,-41.445618,432.4677415603596,,,,,,,,,,,dist_km > 400 km
usp2012inti,20120501T084838,S,NB,NBPS,,HHT,,,,-5.980864525,-37.88027573,,2012-05-01T08:48:38.529638Z,,,,,,,"Pick diferente de P, Pg ou Pn ou Channel diferente de H"
