ID,Event,Error,Pick,Network,Station,Location,Channel,Latitude,Longitude,Distance,Origem Latitude,Origem Longitude,Pick Time,Origin Time,Start Time,End Time,Cat,MLv,Certainty,Path
usp2023bkxo,20230121T044812,None,P,BL,BSCB,,HHZ,-20.9984,-44.7635,61.146696768909536,-21.01016667,-44.1755,2023-01-21T04:48:20.826792Z,2023-01-21T04:48:12.039999Z,2023-01-21T04:48:10.826792Z,2023-01-21T04:49:10.826792Z,earthquake,2.522757402,known,./files/mseed/20230121T044812/BL_BSCB_20230121T044812.mseed
usp2023bkwg,20230121T040827,None,P,BL,PMNB,,HHZ,-18.54,-46.44,372.7037169135065,-21.09616667,-44.1245,2023-01-21T04:09:19.909055Z,2023-01-21T04:08:27.010000Z,2023-01-21T04:09:09.909055Z,2023-01-21T04:10:09.909055Z,earthquake,3.046421125,known,./files/mseed/20230121T040827/BL_PMNB_20230121T040827.mseed
usp2023bkwg,20230121T040827,None,P,BL,DIAM,,HHZ,-18.2952,-43.6648,313.7915758318554,-21.09616667,-44.1245,2023-01-21T04:09:13.524297Z,2023-01-21T04:08:27.010000Z,2023-01-21T04:09:03.524297Z,2023-01-21T04:10:03.524297Z,earthquake,3.046421125,known,./files/mseed/20230121T040827/BL_DIAM_20230121T040827.mseed
usp2023bkwg,20230121T040827,None,P,BL,CANS,,HHZ,-20.2896,-46.3921,252.55134382925254,-21.09616667,-44.1245,2023-01-21T04:09:05.492830Z,2023-01-21T04:08:27.010000Z,2023-01-21T04:08:55.492830Z,2023-01-21T04:09:55.492830Z,earthquake,3.046421125,known,./files/mseed/20230121T040827/BL_CANS_20230121T040827.mseed
usp2023bkwg,20230121T040827,None,P,VL,AGLP,,HHZ,-19.9381,-43.2278,158.69706845735726,-21.09616667,-44.1245,2023-01-21T04:08:52.941884Z,2023-01-21T04:08:27.010000Z,2023-01-21T04:08:42.941884Z,2023-01-21T04:09:42.941884Z,earthquake,3.046421125,known,./files/mseed/20230121T040827/VL_AGLP_20230121T040827.mseed
usp2023bkwg,20230121T040827,None,P,BL,BSCB,,HHZ,-20.9984,-44.7635,67.29239170833031,-21.09616667,-44.1245,2023-01-21T04:08:37.695820Z,2023-01-21T04:08:27.010000Z,2023-01-21T04:08:27.695820Z,2023-01-21T04:09:27.695820Z,earthquake,3.046421125,known,./files/mseed/20230121T040827/BL_BSCB_20230121T040827.mseed
usp2023bdzv,20230117T095925,None,P,BR,CZSB,,HHZ,-7.7299,-72.7049,165.12728251449892,-8.095358849,-71.25292206,2023-01-17T10:00:40.481638Z,2023-01-17T09:59:25.165407Z,2023-01-17T10:00:30.481638Z,2023-01-17T10:01:30.481638Z,earthquake,4.395766999,known,./files/mseed/20230117T095925/BR_CZSB_20230117T095925.mseed
usp2023bcti,20230116T173354,None,P,NB,NBPN,,HHZ,-10.847009,-40.198957,58.5420298208165,-11.31605625,-40.44713593,2023-01-16T17:34:05.088599Z,2023-01-16T17:33:54.743942Z,2023-01-16T17:33:55.088599Z,2023-01-16T17:34:55.088599Z,earthquake,2.387721586,known,./files/mseed/20230116T173354/NB_NBPN_20230116T173354.mseed
usp2023bcti,20230116T173354,None,P,NB,NBLA,,HHZ,-10.99255,-37.788972,292.547583590217,-11.31605625,-40.44713593,2023-01-16T17:34:38.361087Z,2023-01-16T17:33:54.743942Z,2023-01-16T17:34:28.361087Z,2023-01-16T17:35:28.361087Z,earthquake,2.387721586,known,./files/mseed/20230116T173354/NB_NBLA_20230116T173354.mseed
usp2023bcti,20230116T173354,None,P,NB,NBTA,,HHZ,-9.121932,-38.063215,356.527711726444,-11.31605625,-40.44713593,2023-01-16T17:34:46.444493Z,2023-01-16T17:33:54.743942Z,2023-01-16T17:34:36.444493Z,2023-01-16T17:35:36.444493Z,earthquake,2.387721586,known,./files/mseed/20230116T173354/NB_NBTA_20230116T173354.mseed
usp2023avrv,20230112T205150,None,P,NB,NBPA,,HHZ,-5.75028,-37.112047,392.93002485918277,-3.919971704,-40.14836121,2023-01-12T20:52:46.756094Z,2023-01-12T20:51:50.720456Z,2023-01-12T20:52:36.756094Z,2023-01-12T20:53:36.756094Z,earthquake,2.06650103,suspected,./files/mseed/20230112T205150/NB_NBPA_20230112T205150.mseed
usp2023avrv,20230112T205150,None,P,NB,NBCL,,HHZ,-4.224377,-38.291041,208.96610427266074,-3.919971704,-40.14836121,2023-01-12T20:52:23.884295Z,2023-01-12T20:51:50.720456Z,2023-01-12T20:52:13.884295Z,2023-01-12T20:53:13.884295Z,earthquake,2.06650103,suspected,./files/mseed/20230112T205150/NB_NBCL_20230112T205150.mseed
usp2023avrv,20230112T205150,None,P,NB,NBPS,,HHZ,-4.393969,-41.445618,153.27282754936041,-3.919971704,-40.14836121,2023-01-12T20:52:16.089425Z,2023-01-12T20:51:50.720456Z,2023-01-12T20:52:06.089425Z,2023-01-12T20:53:06.089425Z,earthquake,2.06650103,suspected,./files/mseed/20230112T205150/NB_NBPS_20230112T205150.mseed
usp2023avrv,20230112T205150,None,P,NB,NBMO,,HHZ,-3.310348,-40.042927,68.42152838778878,-3.919971704,-40.14836121,2023-01-12T20:52:02.423535Z,2023-01-12T20:51:50.720456Z,2023-01-12T20:51:52.423535Z,2023-01-12T20:52:52.423535Z,earthquake,2.06650103,suspected,./files/mseed/20230112T205150/NB_NBMO_20230112T205150.mseed
usp2023avgv,20230112T151818,None,P,BL,ITRB,,HHZ,-19.7042,-50.359,332.3043116310423,-17.96946907,-47.78554535,2023-01-12T15:19:06.699826Z,2023-01-12T15:18:18.078665Z,2023-01-12T15:18:56.699826Z,2023-01-12T15:19:56.699826Z,earthquake,2.42263445,suspected,./files/mseed/20230112T151818/BL_ITRB_20230112T151818.mseed
usp2023avgv,20230112T151818,None,P,BL,CANS,,HHZ,-20.2896,-46.3921,295.7150822126053,-17.96946907,-47.78554535,2023-01-12T15:19:01.065210Z,2023-01-12T15:18:18.078665Z,2023-01-12T15:18:51.065210Z,2023-01-12T15:19:51.065210Z,earthquake,2.42263445,suspected,./files/mseed/20230112T151818/BL_CANS_20230112T151818.mseed
usp2023avgv,20230112T151818,None,P,BL,PMNB,,HHZ,-18.54,-46.44,155.6758109125071,-17.96946907,-47.78554535,2023-01-12T15:18:44.211470Z,2023-01-12T15:18:18.078665Z,2023-01-12T15:18:34.211470Z,2023-01-12T15:19:34.211470Z,earthquake,2.42263445,suspected,./files/mseed/20230112T151818/BL_PMNB_20230112T151818.mseed
usp2023avgv,20230112T151818,None,P,BR,IPMB,,HHZ,-17.982956,-48.211734,45.16621348561897,-17.96946907,-47.78554535,2023-01-12T15:18:26.041609Z,2023-01-12T15:18:18.078665Z,2023-01-12T15:18:16.041609Z,2023-01-12T15:19:16.041609Z,earthquake,2.42263445,suspected,./files/mseed/20230112T151818/BR_IPMB_20230112T151818.mseed
usp2023asbq,20230110T211555,None,P,XC,AMBA,,HHZ,-22.92694,-54.9905,307.1836609027333,-20.39633369,-56.20689392,2023-01-10T21:16:41.190744Z,2023-01-10T21:15:55.816215Z,2023-01-10T21:16:31.190744Z,2023-01-10T21:17:31.190744Z,earthquake,2.104812873,suspected,./files/mseed/20230110T211555/XC_AMBA_20230110T211555.mseed
usp2023asbq,20230110T211555,None,P,XC,MURT,,HHZ,-21.6592,-57.61,202.044935827979,-20.39633369,-56.20689392,2023-01-10T21:16:27.966139Z,2023-01-10T21:15:55.816215Z,2023-01-10T21:16:17.966139Z,2023-01-10T21:17:17.966139Z,earthquake,2.104812873,suspected,./files/mseed/20230110T211555/XC_MURT_20230110T211555.mseed
usp2023asbq,20230110T211555,None,P,BL,COIM,,HHZ,-19.9092,-57.7889,173.96089792973012,-20.39633369,-56.20689392,2023-01-10T21:16:24.036652Z,2023-01-10T21:15:55.816215Z,2023-01-10T21:16:14.036652Z,2023-01-10T21:17:14.036652Z,earthquake,2.104812873,suspected,./files/mseed/20230110T211555/BL_COIM_20230110T211555.mseed
usp2023asbq,20230110T211555,None,P,XC,BDQN,,HHZ,-20.4487,-56.7497,56.94582709904348,-20.39633369,-56.20689392,2023-01-10T21:16:05.985369Z,2023-01-10T21:15:55.816215Z,2023-01-10T21:15:55.985369Z,2023-01-10T21:16:55.985369Z,earthquake,2.104812873,suspected,./files/mseed/20230110T211555/XC_BDQN_20230110T211555.mseed
usp2023asbq,20230110T211555,None,P,BL,AQDB,,HHZ,-20.47579,-55.69971,53.65362834677142,-20.39633369,-56.20689392,2023-01-10T21:16:05.224397Z,2023-01-10T21:15:55.816215Z,2023-01-10T21:15:55.224397Z,2023-01-10T21:16:55.224397Z,earthquake,2.104812873,suspected,./files/mseed/20230110T211555/BL_AQDB_20230110T211555.mseed
usp2023apuo,20230109T152608,None,P,NB,NBPS,,HHZ,-4.393969,-41.445618,379.1093327736803,-7.621970177,-40.29251099,2023-01-09T15:27:03.076925Z,2023-01-09T15:26:08.681815Z,2023-01-09T15:26:53.076925Z,2023-01-09T15:27:53.076925Z,earthquake,2.171823075,known,./files/mseed/20230109T152608/NB_NBPS_20230109T152608.mseed
usp2023apuo,20230109T152608,None,P,NB,NBLV,,HHZ,-7.357693,-36.921745,373.1966216878357,-7.621970177,-40.29251099,2023-01-09T15:27:02.358974Z,2023-01-09T15:26:08.681815Z,2023-01-09T15:26:52.358974Z,2023-01-09T15:27:52.358974Z,earthquake,2.171823075,known,./files/mseed/20230109T152608/NB_NBLV_20230109T152608.mseed
usp2023apuo,20230109T152608,None,P,NB,NBPN,,HHZ,-10.847009,-40.198957,356.8475357645214,-7.621970177,-40.29251099,2023-01-09T15:27:00.153845Z,2023-01-09T15:26:08.681815Z,2023-01-09T15:26:50.153845Z,2023-01-09T15:27:50.153845Z,earthquake,2.171823075,known,./files/mseed/20230109T152608/NB_NBPN_20230109T152608.mseed
usp2023apuo,20230109T152608,None,P,NB,NBTA,,HHZ,-9.121932,-38.063215,296.31903623539387,-7.621970177,-40.29251099,2023-01-09T15:26:52.794871Z,2023-01-09T15:26:08.681815Z,2023-01-09T15:26:42.794871Z,2023-01-09T15:27:42.794871Z,earthquake,2.171823075,known,./files/mseed/20230109T152608/NB_NBTA_20230109T152608.mseed
usp2023akhc,20230106T145607,None,P,NB,NBTA,,HHZ,-9.121932,-38.063215,246.83023972699948,-10.97089005,-39.32400513,2023-01-06T14:56:45.784993Z,2023-01-06T14:56:07.770631Z,2023-01-06T14:56:35.784993Z,2023-01-06T14:57:35.784993Z,earthquake,1.996393318,known,./files/mseed/20230106T145607/NB_NBTA_20230106T145607.mseed
usp2023akhc,20230106T145607,None,P,NB,NBLA,,HHZ,-10.99255,-37.788972,167.7872731484063,-10.97089005,-39.32400513,2023-01-06T14:56:35.352866Z,2023-01-06T14:56:07.770631Z,2023-01-06T14:56:25.352866Z,2023-01-06T14:57:25.352866Z,earthquake,1.996393318,known,./files/mseed/20230106T145607/NB_NBLA_20230106T145607.mseed
usp2023akhc,20230106T145607,None,P,NB,NBPN,,HHZ,-10.847009,-40.198957,96.6270912542712,-10.97089005,-39.32400513,2023-01-06T14:56:24.564107Z,2023-01-06T14:56:07.770631Z,2023-01-06T14:56:14.564107Z,2023-01-06T14:57:14.564107Z,earthquake,1.996393318,known,./files/mseed/20230106T145607/NB_NBPN_20230106T145607.mseed
usp2023ajns,20230106T050922,None,P,NB,NBAN,,HHZ,-9.668656,-36.274726,389.9666156406403,-9.855293274,-39.82401657,2023-01-06T05:10:18.487176Z,2023-01-06T05:09:22.841341Z,2023-01-06T05:10:08.487176Z,2023-01-06T05:11:08.487176Z,earthquake,2.428939905,known,./files/mseed/20230106T050922/NB_NBAN_20230106T050922.mseed
usp2023ajns,20230106T050922,None,P,NB,NBMA,,HHZ,-7.365352,-38.764058,299.0780088908825,-9.855293274,-39.82401657,2023-01-06T05:10:07.205127Z,2023-01-06T05:09:22.841341Z,2023-01-06T05:09:57.205127Z,2023-01-06T05:10:57.205127Z,earthquake,2.428939905,known,./files/mseed/20230106T050922/NB_NBMA_20230106T050922.mseed
usp2023ajns,20230106T050922,None,P,NB,NBLA,,HHZ,-10.99255,-37.788972,255.87723147970198,-9.855293274,-39.82401657,2023-01-06T05:10:01.974358Z,2023-01-06T05:09:22.841341Z,2023-01-06T05:09:51.974358Z,2023-01-06T05:10:51.974358Z,earthquake,2.428939905,known,./files/mseed/20230106T050922/NB_NBLA_20230106T050922.mseed
usp2023ajns,20230106T050922,None,P,NB,NBPN,,HHZ,-10.847009,-40.198957,117.12765608942665,-9.855293274,-39.82401657,2023-01-06T05:09:43.000000Z,2023-01-06T05:09:22.841341Z,2023-01-06T05:09:33.000000Z,2023-01-06T05:10:33.000000Z,earthquake,2.428939905,known,./files/mseed/20230106T050922/NB_NBPN_20230106T050922.mseed
usp2023agjs,20230104T114247,None,P,BL,ARCA,,HHZ,-16.8467,-41.9597,384.1506766541257,-19.73133333,-43.98033333,2023-01-04T11:43:43.237897Z,2023-01-04T11:42:47.810000Z,2023-01-04T11:43:33.237897Z,2023-01-04T11:44:33.237897Z,earthquake,2.742001703,known,./files/mseed/20230104T114247/BL_ARCA_20230104T114247.mseed
usp2023agjs,20230104T114247,None,P,BL,SJMB,,HHZ,-18.702916,-41.184694,315.23906287795506,-19.73133333,-43.98033333,2023-01-04T11:43:33.507429Z,2023-01-04T11:42:47.810000Z,2023-01-04T11:43:23.507429Z,2023-01-04T11:44:23.507429Z,earthquake,2.742001703,known,./files/mseed/20230104T114247/BL_SJMB_20230104T114247.mseed
usp2023agjs,20230104T114247,None,P,BL,PMNB,,HHZ,-18.54,-46.44,290.42971349382964,-19.73133333,-43.98033333,2023-01-04T11:43:31.884777Z,2023-01-04T11:42:47.810000Z,2023-01-04T11:43:21.884777Z,2023-01-04T11:44:21.884777Z,earthquake,2.742001703,known,./files/mseed/20230104T114247/BL_PMNB_20230104T114247.mseed
usp2023agjs,20230104T114247,None,P,BL,CANS,,HHZ,-20.2896,-46.3921,259.8214709157689,-19.73133333,-43.98033333,2023-01-04T11:43:26.988821Z,2023-01-04T11:42:47.810000Z,2023-01-04T11:43:16.988821Z,2023-01-04T11:44:16.988821Z,earthquake,2.742001703,known,./files/mseed/20230104T114247/BL_CANS_20230104T114247.mseed
usp2023agjs,20230104T114247,None,P,BL,DIAM,,HHZ,-18.2952,-43.6648,162.4026590181835,-19.73133333,-43.98033333,2023-01-04T11:43:13.891431Z,2023-01-04T11:42:47.810000Z,2023-01-04T11:43:03.891431Z,2023-01-04T11:44:03.891431Z,earthquake,2.742001703,known,./files/mseed/20230104T114247/BL_DIAM_20230104T114247.mseed
usp2023agjs,20230104T114247,None,P,BL,BSCB,,HHZ,-20.9984,-44.7635,162.36519301229092,-19.73133333,-43.98033333,2023-01-04T11:43:14.482283Z,2023-01-04T11:42:47.810000Z,2023-01-04T11:43:04.482283Z,2023-01-04T11:44:04.482283Z,earthquake,2.742001703,known,./files/mseed/20230104T114247/BL_BSCB_20230104T114247.mseed
usp2023aaav,20230101T002438,None,P,BL,FRTB,,HHZ,-23.3439,-49.564,374.01489123728726,-25.36322021,-46.60950851,2023-01-01T00:25:32.713828Z,2023-01-01T00:24:38.942284Z,2023-01-01T00:25:22.713828Z,2023-01-01T00:26:22.713828Z,earthquake,2.55199794,suspected,./files/mseed/20230101T002438/BL_FRTB_20230101T002438.mseed
usp2023aaav,20230101T002438,None,P,BL,RCLB,,HHZ,-22.4191,-47.531,339.3115052789713,-25.36322021,-46.60950851,2023-01-01T00:25:28.389134Z,2023-01-01T00:24:38.942284Z,2023-01-01T00:25:18.389134Z,2023-01-01T00:26:18.389134Z,earthquake,2.55199794,suspected,./files/mseed/20230101T002438/BL_RCLB_20230101T002438.mseed
usp2023aaav,20230101T002438,None,P,BL,VABB,,HHZ,-23.0021,-46.9657,264.01181573092657,-25.36322021,-46.60950851,2023-01-01T00:25:19.236517Z,2023-01-01T00:24:38.942284Z,2023-01-01T00:25:09.236517Z,2023-01-01T00:26:09.236517Z,earthquake,2.55199794,suspected,./files/mseed/20230101T002438/BL_VABB_20230101T002438.mseed
usp2023aaav,20230101T002438,None,P,ON,TIJ01,,HHZ,-25.908848,-49.024241,249.91282881970002,-25.36322021,-46.60950851,2023-01-01T00:25:17.167690Z,2023-01-01T00:24:38.942284Z,2023-01-01T00:25:07.167690Z,2023-01-01T00:26:07.167690Z,earthquake,2.55199794,suspected,./files/mseed/20230101T002438/ON_TIJ01_20230101T002438.mseed
usp2023aaav,20230101T002438,None,P,BL,PARB,,HHZ,-23.3421,-45.6246,245.15831222531102,-25.36322021,-46.60950851,2023-01-01T00:25:16.610894Z,2023-01-01T00:24:38.942284Z,2023-01-01T00:25:06.610894Z,2023-01-01T00:26:06.610894Z,earthquake,2.55199794,suspected,./files/mseed/20230101T002438/BL_PARB_20230101T002438.mseed
usp2022zjvy,20221228T034230,None,P,ON,CAM01,,HHZ,-21.825656,-41.657401,370.8163873041689,-19.50621796,-44.22497559,2022-12-28T03:43:23.688121Z,2022-12-28T03:42:30.655564Z,2022-12-28T03:43:13.688121Z,2022-12-28T03:44:13.688121Z,earthquake,2.926130333,suspected,./files/mseed/20221228T034230/ON_CAM01_20221228T034230.mseed
usp2022zjvy,20221228T034230,None,P,BL,SJMB,,HHZ,-18.702916,-41.184694,332.03727388288354,-19.50621796,-44.22497559,2022-12-28T03:43:19.532043Z,2022-12-28T03:42:30.655564Z,2022-12-28T03:43:09.532043Z,2022-12-28T03:44:09.532043Z,earthquake,2.926130333,suspected,./files/mseed/20221228T034230/BL_SJMB_20221228T034230.mseed
usp2022zjvy,20221228T034230,None,P,BL,PMNB,,HHZ,-18.54,-46.44,256.54444583496604,-19.50621796,-44.22497559,2022-12-28T03:43:09.934485Z,2022-12-28T03:42:30.655564Z,2022-12-28T03:42:59.934485Z,2022-12-28T03:43:59.934485Z,earthquake,2.926130333,suspected,./files/mseed/20221228T034230/BL_PMNB_20221228T034230.mseed
usp2022zjvy,20221228T034230,None,P,BL,CANS,,HHZ,-20.2896,-46.3921,242.93173855297334,-19.50621796,-44.22497559,2022-12-28T03:43:07.998926Z,2022-12-28T03:42:30.655564Z,2022-12-28T03:42:57.998926Z,2022-12-28T03:43:57.998926Z,earthquake,2.926130333,suspected,./files/mseed/20221228T034230/BL_CANS_20221228T034230.mseed
usp2022zjvy,20221228T034230,None,P,BL,BSCB,,HHZ,-20.9984,-44.7635,174.5138790340915,-19.50621796,-44.22497559,2022-12-28T03:42:59.121412Z,2022-12-28T03:42:30.655564Z,2022-12-28T03:42:49.121412Z,2022-12-28T03:43:49.121412Z,earthquake,2.926130333,suspected,./files/mseed/20221228T034230/BL_BSCB_20221228T034230.mseed
usp2022zjvy,20221228T034230,None,P,BL,DIAM,,HHZ,-18.2952,-43.6648,146.46456713558325,-19.50621796,-44.22497559,2022-12-28T03:42:54.859463Z,2022-12-28T03:42:30.655564Z,2022-12-28T03:42:44.859463Z,2022-12-28T03:43:44.859463Z,earthquake,2.926130333,suspected,./files/mseed/20221228T034230/BL_DIAM_20221228T034230.mseed
usp2022zjvy,20221228T034230,None,P,VL,AGLP,,HHZ,-19.9381,-43.2278,114.9473523950899,-19.50621796,-44.22497559,2022-12-28T03:42:50.356062Z,2022-12-28T03:42:30.655564Z,2022-12-28T03:42:40.356062Z,2022-12-28T03:43:40.356062Z,earthquake,2.926130333,suspected,./files/mseed/20221228T034230/VL_AGLP_20221228T034230.mseed
usp2022zjvy,20221228T034230,None,P,VL,CHCR,,HHZ,-19.6133,-43.2403,104.00443060923031,-19.50621796,-44.22497559,2022-12-28T03:42:48.582852Z,2022-12-28T03:42:30.655564Z,2022-12-28T03:42:38.582852Z,2022-12-28T03:43:38.582852Z,earthquake,2.926130333,suspected,./files/mseed/20221228T034230/VL_CHCR_20221228T034230.mseed
usp2022zffw,20221225T150254,None,P,BL,SJMB,,HHZ,-18.702916,-41.184694,399.45363585104434,-16.70533333,-44.32116667,2022-12-25T15:03:51.829549Z,2022-12-25T15:02:54.759999Z,2022-12-25T15:03:41.829549Z,2022-12-25T15:04:41.829549Z,earthquake,2.377083202,suspected,./files/mseed/20221225T150254/BL_SJMB_20221225T150254.mseed
usp2022zffw,20221225T150254,None,P,BL,PMNB,,HHZ,-18.54,-46.44,302.9688382122191,-16.70533333,-44.32116667,2022-12-25T15:03:39.378783Z,2022-12-25T15:02:54.759999Z,2022-12-25T15:03:29.378783Z,2022-12-25T15:04:29.378783Z,earthquake,2.377083202,suspected,./files/mseed/20221225T150254/BL_PMNB_20221225T150254.mseed
usp2022zffw,20221225T150254,None,P,BL,ARCA,,HHZ,-16.8467,-41.9597,252.24358285953303,-16.70533333,-44.32116667,2022-12-25T15:03:34.113000Z,2022-12-25T15:02:54.759999Z,2022-12-25T15:03:24.113000Z,2022-12-25T15:04:24.113000Z,earthquake,2.377083202,suspected,./files/mseed/20221225T150254/BL_ARCA_20221225T150254.mseed
usp2022zffw,20221225T150254,None,P,BL,DIAM,,HHZ,-18.2952,-43.6648,189.26108842780894,-16.70533333,-44.32116667,2022-12-25T15:03:26.308809Z,2022-12-25T15:02:54.759999Z,2022-12-25T15:03:16.308809Z,2022-12-25T15:04:16.308809Z,earthquake,2.377083202,suspected,./files/mseed/20221225T150254/BL_DIAM_20221225T150254.mseed
usp2022yudv,20221219T133107,None,P,ON,TIJ01,,HHZ,-25.908848,-49.024241,284.7731631639881,-28.11313057,-50.49982834,2022-12-19T13:31:50.243593Z,2022-12-19T13:31:07.655679Z,2022-12-19T13:31:40.243593Z,2022-12-19T13:32:40.243593Z,earthquake,2.35003757,suspected,./files/mseed/20221219T133107/ON_TIJ01_20221219T133107.mseed
usp2022yudv,20221219T133107,None,P,BL,ITAB,,HHZ,-27.2349,-52.1313,188.08629421073482,-28.11313057,-50.49982834,2022-12-19T13:31:38.038383Z,2022-12-19T13:31:07.655679Z,2022-12-19T13:31:28.038383Z,2022-12-19T13:32:28.038383Z,earthquake,2.35003757,suspected,./files/mseed/20221219T133107/BL_ITAB_20221219T133107.mseed
usp2022yudv,20221219T133107,None,P,ON,TER01,,HHZ,-28.531839,-49.129072,142.20911681689935,-28.11313057,-50.49982834,2022-12-19T13:31:31.564110Z,2022-12-19T13:31:07.655679Z,2022-12-19T13:31:21.564110Z,2022-12-19T13:32:21.564110Z,earthquake,2.35003757,suspected,./files/mseed/20221219T133107/ON_TER01_20221219T133107.mseed
usp2022yudv,20221219T133107,None,P,BL,CNLB,,HHZ,-29.3148,-50.8533,137.58707171996102,-28.11313057,-50.49982834,2022-12-19T13:31:30.538469Z,2022-12-19T13:31:07.655679Z,2022-12-19T13:31:20.538469Z,2022-12-19T13:32:20.538469Z,earthquake,2.35003757,suspected,./files/mseed/20221219T133107/BL_CNLB_20221219T133107.mseed
usp2022ynie,20221215T194505,None,P,NB,NBLA,,HHZ,-10.99255,-37.788972,278.29547763677294,-9.481553078,-35.7578392,2022-12-15T19:45:48.070465Z,2022-12-15T19:45:05.826582Z,2022-12-15T19:45:38.070465Z,2022-12-15T19:46:38.070465Z,earthquake,2.135722274,suspected,./files/mseed/20221215T194505/NB_NBLA_20221215T194505.mseed
usp2022ynie,20221215T194505,None,P,NB,NBLV,,HHZ,-7.357693,-36.921745,267.5880315893572,-9.481553078,-35.7578392,2022-12-15T19:45:46.371793Z,2022-12-15T19:45:05.826582Z,2022-12-15T19:45:36.371793Z,2022-12-15T19:46:36.371793Z,earthquake,2.135722274,suspected,./files/mseed/20221215T194505/NB_NBLV_20221215T194505.mseed
usp2022ynie,20221215T194505,None,P,NB,NBAN,,HHZ,-9.668656,-36.274726,60.39910313026714,-9.481553078,-35.7578392,2022-12-15T19:45:16.836539Z,2022-12-15T19:45:05.826582Z,2022-12-15T19:45:06.836539Z,2022-12-15T19:46:06.836539Z,earthquake,2.135722274,suspected,./files/mseed/20221215T194505/NB_NBAN_20221215T194505.mseed
usp2022ykcm,20221214T012844,None,P,NB,NBLA,,HHZ,-10.99255,-37.788972,296.8958327962578,-11.21155071,-40.497509,2022-12-14T01:29:28.961544Z,2022-12-14T01:28:44.741685Z,2022-12-14T01:29:18.961544Z,2022-12-14T01:30:18.961544Z,earthquake,2.127341821,known,./files/mseed/20221214T012844/NB_NBLA_20221214T012844.mseed
usp2022ykcm,20221214T012844,None,P,NB,NBPN,,HHZ,-10.847009,-40.198957,51.86885786448238,-11.21155071,-40.497509,2022-12-14T01:28:53.891031Z,2022-12-14T01:28:44.741685Z,2022-12-14T01:28:43.891031Z,2022-12-14T01:29:43.891031Z,earthquake,2.127341821,known,./files/mseed/20221214T012844/NB_NBPN_20221214T012844.mseed
usp2022yikw,20221213T032627,None,P,NB,NBMA,,HHZ,-7.365352,-38.764058,302.4582030883084,-9.84998703,-39.91209793,2022-12-13T03:27:12.705123Z,2022-12-13T03:26:27.848673Z,2022-12-13T03:27:02.705123Z,2022-12-13T03:28:02.705123Z,earthquake,2.097140672,suspected,./files/mseed/20221213T032627/NB_NBMA_20221213T032627.mseed
usp2022yikw,20221213T032627,None,P,NB,NBLA,,HHZ,-10.99255,-37.788972,264.59955364365595,-9.84998703,-39.91209793,2022-12-13T03:27:07.987175Z,2022-12-13T03:26:27.848673Z,2022-12-13T03:26:57.987175Z,2022-12-13T03:27:57.987175Z,earthquake,2.097140672,suspected,./files/mseed/20221213T032627/NB_NBLA_20221213T032627.mseed
usp2022yikw,20221213T032627,None,P,NB,NBTA,,HHZ,-9.121932,-38.063215,218.40609002665036,-9.84998703,-39.91209793,2022-12-13T03:27:02.294872Z,2022-12-13T03:26:27.848673Z,2022-12-13T03:26:52.294872Z,2022-12-13T03:27:52.294872Z,earthquake,2.097140672,suspected,./files/mseed/20221213T032627/NB_NBTA_20221213T032627.mseed
usp2022yikw,20221213T032627,None,P,NB,NBPN,,HHZ,-10.847009,-40.198957,114.6683894891254,-9.84998703,-39.91209793,2022-12-13T03:26:47.378206Z,2022-12-13T03:26:27.848673Z,2022-12-13T03:26:37.378206Z,2022-12-13T03:27:37.378206Z,earthquake,2.097140672,suspected,./files/mseed/20221213T032627/NB_NBPN_20221213T032627.mseed
usp2022yigx,20221213T012537,None,P,BL,BSCB,,HHZ,-20.9984,-44.7635,255.65603432306432,-18.6950531,-44.94007111,2022-12-13T01:26:16.682117Z,2022-12-13T01:25:37.276582Z,2022-12-13T01:26:06.682117Z,2022-12-13T01:27:06.682117Z,earthquake,2.262001492,suspected,./files/mseed/20221213T012537/BL_BSCB_20221213T012537.mseed
usp2022yigx,20221213T012537,None,P,BL,CANS,,HHZ,-20.2896,-46.3921,233.21703946391668,-18.6950531,-44.94007111,2022-12-13T01:26:13.759039Z,2022-12-13T01:25:37.276582Z,2022-12-13T01:26:03.759039Z,2022-12-13T01:27:03.759039Z,earthquake,2.262001492,suspected,./files/mseed/20221213T012537/BL_CANS_20221213T012537.mseed
usp2022yigx,20221213T012537,None,P,VL,AGLP,,HHZ,-19.9381,-43.2278,226.52140060936478,-18.6950531,-44.94007111,2022-12-13T01:26:12.835963Z,2022-12-13T01:25:37.276582Z,2022-12-13T01:26:02.835963Z,2022-12-13T01:27:02.835963Z,earthquake,2.262001492,suspected,./files/mseed/20221213T012537/VL_AGLP_20221213T012537.mseed
usp2022yigx,20221213T012537,None,P,BL,PMNB,,HHZ,-18.54,-46.44,159.21503560589633,-18.6950531,-44.94007111,2022-12-13T01:26:03.652331Z,2022-12-13T01:25:37.276582Z,2022-12-13T01:25:53.652331Z,2022-12-13T01:26:53.652331Z,earthquake,2.262001492,suspected,./files/mseed/20221213T012537/BL_PMNB_20221213T012537.mseed
