Event,Station,index,EventID,Error,Pick,Network,Location,Channel,Latitude,Longitude,Distance,Origem Latitude,Origem Longitude,Depth/km,Pick Time,Origin Time,Start Time,End Time,Cat,MLv,Certainty,Path,Compo,CFT,Warning
20160929T222145,PET01,5599,usp2016terc,[],P,ON,,HHZ,-24.290108,-47.275344,9.254524195809536,-24.37223625,-47.25857925,0.0,2016-09-29T22:21:46.145691Z,2016-09-29T22:21:45.385192Z,2016-09-29T22:21:35.145691Z,2016-09-29T22:22:35.145691Z,earthquake,2.394270435,known,20160929T222145/ON_PET01_20160929T222145.mseed,"[['E', 'N', 'Z']]",4.999272153369023,[]
20160929T222145,TIJ01,5598,usp2016terc,[],P,ON,,HHZ,-25.908848,-49.024241,246.31083056605823,-24.37223625,-47.25857925,0.0,2016-09-29T22:22:17.866570Z,2016-09-29T22:21:45.385192Z,2016-09-29T22:22:06.866570Z,2016-09-29T22:23:06.866570Z,earthquake,2.394270435,known,20160929T222145/ON_TIJ01_20160929T222145.mseed,"[['E', 'N', 'Z']]",3.081831050516979,[]
20161001T163107,BB19B,5596,usp2016thwn,[],P,BL,,HHZ,-21.0662,-48.5279,246.6639365542765,-18.86036491,-48.19525909,0.0,2016-10-01T16:31:45.218055Z,2016-10-01T16:31:07.102223Z,2016-10-01T16:31:34.218055Z,2016-10-01T16:32:34.218055Z,earthquake,2.884430152,suspected,20161001T163107/BL_BB19B_20161001T163107.mseed,"[['E', 'N', 'Z']]",4.526735204389874,[]
20161001T163107,BDFB,5594,usp2016thwn,[],P,GT,,HHZ,-15.6418,-48.0148,356.72218806171645,-18.86036491,-48.19525909,0.0,2016-10-01T16:31:59.074408Z,2016-10-01T16:31:07.102223Z,2016-10-01T16:31:48.074408Z,2016-10-01T16:32:48.074408Z,earthquake,2.884430152,suspected,20161001T163107/GT_BDFB_20161001T163107.mseed,"[['1', '2', 'Z']]",2.965026876518056,[]
20161001T163107,IPMB,5595,usp2016thwn,[],P,BR,,HHZ,-17.982956,-48.211734,97.1318344010122,-18.86036491,-48.19525909,0.0,2016-10-01T16:31:23.488654Z,2016-10-01T16:31:07.102223Z,2016-10-01T16:31:12.488654Z,2016-10-01T16:32:12.488654Z,earthquake,2.884430152,suspected,20161001T163107/BR_IPMB_20161001T163107.mseed,"[['E', 'N', 'Z']]",4.974221543764537,[]
20161001T163107,PMNB,5593,usp2016thwn,[],P,BL,,HHZ,-18.54,-46.44,188.5075219930505,-18.86036491,-48.19525909,0.0,2016-10-01T16:31:37.974121Z,2016-10-01T16:31:07.102223Z,2016-10-01T16:31:26.974121Z,2016-10-01T16:32:26.974121Z,earthquake,2.884430152,suspected,20161001T163107/BL_PMNB_20161001T163107.mseed,"[['E', 'N', 'Z']]",4.857937804828581,[]
20161001T194744,CZSB,5592,usp2016tida,[],P,BR,,HHZ,-7.7299,-72.7049,245.14035331474227,-8.798843384,-74.65416718,36225.28839,2016-10-01T19:48:22.910244Z,2016-10-01T19:47:44.757317Z,2016-10-01T19:48:11.910244Z,2016-10-01T19:49:11.910244Z,earthquake,5.026092157,known,20161001T194744/BR_CZSB_20161001T194744.mseed,"[['E', 'N', 'Z']]",4.998344484018133,[]
20161003T201705,CZSB,5591,usp2016tluz,[],P,BR,,HHZ,-7.7299,-72.7049,128.36018201741172,-7.877377033,-73.85925293,150634.1248,2016-10-03T20:17:32.527137Z,2016-10-03T20:17:05.742940Z,2016-10-03T20:17:21.527137Z,2016-10-03T20:18:21.527137Z,earthquake,3.966694189,known,20161003T201705/BR_CZSB_20161003T201705.mseed,"[['E', 'N', 'Z']]",4.999806263976867,[]
20161004T011759,PRPB,5589,usp2016tmex,[],P,BR,,HHZ,-6.1724,-49.815,244.5876857962733,-8.334727287,-50.28002167,0.0,2016-10-04T01:18:37.242385Z,2016-10-04T01:17:59.460410Z,2016-10-04T01:18:26.242385Z,2016-10-04T01:19:26.242385Z,earthquake,3.016163235,suspected,20161004T011759/BR_PRPB_20161004T011759.mseed,"[['E', 'N', 'Z']]",4.478915385142265,[]
20161004T011759,SMTB,5590,usp2016tmex,[],P,BR,,HHZ,-8.8617,-47.5886,301.93934980537,-8.334727287,-50.28002167,0.0,2016-10-04T01:18:43.387878Z,2016-10-04T01:17:59.460410Z,2016-10-04T01:18:32.387878Z,2016-10-04T01:19:32.387878Z,earthquake,3.016163235,suspected,20161004T011759/BR_SMTB_20161004T011759.mseed,"[['E', 'N', 'Z']]",4.618693985299327,[]
20161004T093002,CLDB,5587,usp2016tmvd,[],P,BL,,HHZ,-10.8732,-55.7965,133.15414063071788,-11.55777454,-56.79941559,0.0,2016-10-04T09:30:24.738494Z,2016-10-04T09:30:02.298474Z,2016-10-04T09:30:13.738494Z,2016-10-04T09:31:13.738494Z,earthquake,1.924140896,suspected,20161004T093002/BL_CLDB_20161004T093002.mseed,"[['E', 'N', 'Z']]",4.742573645364066,[]
20161004T093002,PDRB,5588,usp2016tmvd,[],P,BR,,HHZ,-11.612297,-56.729597,9.71399847942519,-11.55777454,-56.79941559,0.0,2016-10-04T09:30:04.107078Z,2016-10-04T09:30:02.298474Z,2016-10-04T09:29:53.107078Z,2016-10-04T09:30:53.107078Z,earthquake,1.924140896,suspected,20161004T093002/BR_PDRB_20161004T093002.mseed,"[['E', 'N', 'Z']]",4.999886413568321,[]
20161007T025118,CLDB,5585,usp2016trun,[],P,BL,,HHZ,-10.8732,-55.7965,131.28581031477137,-11.5527153,-56.78213501,0.0,2016-10-07T02:51:40.675403Z,2016-10-07T02:51:18.271183Z,2016-10-07T02:51:29.675403Z,2016-10-07T02:52:29.675403Z,earthquake,2.104579125,known,20161007T025118/BL_CLDB_20161007T025118.mseed,"[['E', 'N', 'Z']]",4.55775896425785,[]
20161007T025118,PDRB,5586,usp2016trun,[],P,BR,,HHZ,-11.612297,-56.729597,8.733531247100288,-11.5527153,-56.78213501,0.0,2016-10-07T02:51:19.806610Z,2016-10-07T02:51:18.271183Z,2016-10-07T02:51:08.806610Z,2016-10-07T02:52:08.806610Z,earthquake,2.104579125,known,20161007T025118/BR_PDRB_20161007T025118.mseed,"[['E', 'N', 'Z']]",4.999963515330907,[]
20161008T182543,FRTB,5582,usp2016tuux,[],P,BL,,HHZ,-23.3439,-49.564,211.73604917371725,-25.21097755,-49.11638641,0.0,2016-10-08T18:26:16.796268Z,2016-10-08T18:25:43.200366Z,2016-10-08T18:26:05.796268Z,2016-10-08T18:27:05.796268Z,earthquake,2.759656638,known,20161008T182543/BL_FRTB_20161008T182543.mseed,"[['E', 'N', 'Z']]",4.691505931380487,[]
20161008T182543,ITAB,5577,usp2016tuux,[],P,BL,,HHZ,-27.2349,-52.1313,375.53481231934086,-25.21097755,-49.11638641,0.0,2016-10-08T18:26:36.909591Z,2016-10-08T18:25:43.200366Z,2016-10-08T18:26:25.909591Z,2016-10-08T18:27:25.909591Z,earthquake,2.759656638,known,20161008T182543/BL_ITAB_20161008T182543.mseed,"[['E', 'N', 'Z']]",2.4041515736641874,[]
20161008T182543,PET01,5583,usp2016tuux,[],P,ON,,HHZ,-24.290108,-47.275344,212.328806482512,-25.21097755,-49.11638641,0.0,2016-10-08T18:26:16.523544Z,2016-10-08T18:25:43.200366Z,2016-10-08T18:26:05.523544Z,2016-10-08T18:27:05.523544Z,earthquake,2.759656638,known,20161008T182543/ON_PET01_20161008T182543.mseed,"[['E', 'N', 'Z']]",4.879571113888689,[]
20161008T182543,PTGB,5584,usp2016tuux,[],P,BL,,HHZ,-24.72095,-52.01182,297.3640511845597,-25.21097755,-49.11638641,0.0,2016-10-08T18:26:27.006328Z,2016-10-08T18:25:43.200366Z,2016-10-08T18:26:16.006328Z,2016-10-08T18:27:16.006328Z,earthquake,2.759656638,known,20161008T182543/BL_PTGB_20161008T182543.mseed,"[['E', 'N', 'Z']]",3.9692803555228293,[]
20161008T182543,RCLB,5579,usp2016tuux,[],P,BL,,HHZ,-22.4191,-47.531,348.8600026383672,-25.21097755,-49.11638641,0.0,2016-10-08T18:26:33.636905Z,2016-10-08T18:25:43.200366Z,2016-10-08T18:26:22.636905Z,2016-10-08T18:27:22.636905Z,earthquake,2.759656638,known,20161008T182543/BL_RCLB_20161008T182543.mseed,"[['E', 'N', 'Z']]",2.3220329171440364,[]
20161008T182543,VABB,5580,usp2016tuux,[],P,BL,,HHZ,-23.0021,-46.9657,328.10962433167026,-25.21097755,-49.11638641,0.0,2016-10-08T18:26:30.977859Z,2016-10-08T18:25:43.200366Z,2016-10-08T18:26:19.977859Z,2016-10-08T18:27:19.977859Z,earthquake,2.759656638,known,20161008T182543/BL_VABB_20161008T182543.mseed,"[['E', 'N', 'Z']]",2.503346398588528,[]
20161014T202604,CZSB,5576,usp2016ufxv,[],P,BR,,HHZ,-7.7299,-72.7049,319.1449992046836,-6.089937687,-75.08113861,17000.0,2016-10-14T20:26:51.543883Z,2016-10-14T20:26:04.336367Z,2016-10-14T20:26:40.543883Z,2016-10-14T20:27:40.543883Z,earthquake,4.311785796,known,20161014T202604/BR_CZSB_20161014T202604.mseed,"[['E', 'N', 'Z']]",4.992261865108286,[]
20161021T030200,FRTB,5571,usp2016urjx,[],P,BL,,HHZ,-23.3439,-49.564,222.09705833230305,-23.59634399,-47.40734482,0.0,2016-10-21T03:02:35.438781Z,2016-10-21T03:02:00.479896Z,2016-10-21T03:02:24.438781Z,2016-10-21T03:03:24.438781Z,earthquake,2.228630345,suspected,20161021T030200/BL_FRTB_20161021T030200.mseed,"[['E', 'N', 'Z']]",3.0869813254466747,[]
20161021T030200,PARB,5575,usp2016urjx,[],P,BL,,HHZ,-23.3421,-45.6246,184.29600597359,-23.59634399,-47.40734482,0.0,2016-10-21T03:02:30.251221Z,2016-10-21T03:02:00.479896Z,2016-10-21T03:02:19.251221Z,2016-10-21T03:03:19.251221Z,earthquake,2.228630345,suspected,20161021T030200/BL_PARB_20161021T030200.mseed,"[['E', 'N', 'Z']]",4.402863392326547,[]
20161021T030200,PET01,5573,usp2016urjx,[],P,ON,,HHZ,-24.290108,-47.275344,78.0055404394383,-23.59634399,-47.40734482,0.0,2016-10-21T03:02:14.484436Z,2016-10-21T03:02:00.479896Z,2016-10-21T03:02:03.484436Z,2016-10-21T03:03:03.484436Z,earthquake,2.228630345,suspected,20161021T030200/ON_PET01_20161021T030200.mseed,"[['E', 'N', 'Z']]",4.983490497062542,[]
20161021T030200,RCLB,5572,usp2016urjx,[],P,BL,,HHZ,-22.4191,-47.531,130.98770161024862,-23.59634399,-47.40734482,0.0,2016-10-21T03:02:22.682261Z,2016-10-21T03:02:00.479896Z,2016-10-21T03:02:11.682261Z,2016-10-21T03:03:11.682261Z,earthquake,2.228630345,suspected,20161021T030200/BL_RCLB_20161021T030200.mseed,"[['E', 'N', 'Z']]",2.571431718392805,[]
20161021T030200,VABB,5574,usp2016urjx,[],P,BL,,HHZ,-23.0021,-46.9657,79.82594842663659,-23.59634399,-47.40734482,0.0,2016-10-21T03:02:14.070808Z,2016-10-21T03:02:00.479896Z,2016-10-21T03:02:03.070808Z,2016-10-21T03:03:03.070808Z,earthquake,2.228630345,suspected,20161021T030200/BL_VABB_20161021T030200.mseed,"[['E', 'N', 'Z']]",4.571365985263388,[]
20161025T094732,CZSB,5570,usp2016uzfh,[],P,BR,,HHZ,-7.7299,-72.7049,179.04000096831464,-8.554670334,-74.10286713,142691.925,2016-10-25T09:48:04.099878Z,2016-10-25T09:47:32.974756Z,2016-10-25T09:47:53.099878Z,2016-10-25T09:48:53.099878Z,earthquake,4.274987674,known,20161025T094732/BR_CZSB_20161025T094732.mseed,"[['E', 'N', 'Z']]",4.999801254222176,[]
20161026T205657,BSCB,5568,usp2016vbww,[],P,BL,,HHZ,-20.9984,-44.7635,213.48145765517376,-19.17799759,-45.4369545,0.0,2016-10-26T20:57:31.941566Z,2016-10-26T20:56:57.097593Z,2016-10-26T20:57:20.941566Z,2016-10-26T20:58:20.941566Z,earthquake,2.284868604,,20161026T205657/BL_BSCB_20161026T205657.mseed,"[['Z', 'N', 'E']]",3.9005959386567546,[]
20161026T205657,DIAM,5567,usp2016vbww,[],P,BL,,HHZ,-18.2952,-43.6648,210.8869908720252,-19.17799759,-45.4369545,0.0,2016-10-26T20:57:31.145046Z,2016-10-26T20:56:57.097593Z,2016-10-26T20:57:20.145046Z,2016-10-26T20:58:20.145046Z,earthquake,2.284868604,,20161026T205657/BL_DIAM_20161026T205657.mseed,"[['E', 'N', 'Z']]",4.531892720961598,[]
20161026T205657,IPMB,5566,usp2016vbww,[],P,BR,,HHZ,-17.982956,-48.211734,321.3619565154395,-19.17799759,-45.4369545,0.0,2016-10-26T20:57:46.259746Z,2016-10-26T20:56:57.097593Z,2016-10-26T20:57:35.259746Z,2016-10-26T20:58:35.259746Z,earthquake,2.284868604,,20161026T205657/BR_IPMB_20161026T205657.mseed,"[['E', 'N', 'Z']]",2.2694498585236844,[]
20161026T205657,PMNB,5569,usp2016vbww,[],P,BL,,HHZ,-18.54,-46.44,127.12118760888004,-19.17799759,-45.4369545,0.0,2016-10-26T20:57:18.527837Z,2016-10-26T20:56:57.097593Z,2016-10-26T20:57:07.527837Z,2016-10-26T20:58:07.527837Z,earthquake,2.284868604,,20161026T205657/BL_PMNB_20161026T205657.mseed,"[['E', 'N', 'Z']]",4.318588267010639,[]
20161028T012945,CZSB,5565,usp2016vebj,[],P,BR,,HHZ,-7.7299,-72.7049,80.86288514145542,-8.335064888,-73.11656952,132481.6589,2016-10-28T01:30:07.223486Z,2016-10-28T01:29:45.949432Z,2016-10-28T01:29:56.223486Z,2016-10-28T01:30:56.223486Z,earthquake,3.992743448,known,20161028T012945/BR_CZSB_20161028T012945.mseed,"[['E', 'N', 'Z']]",4.9584577358595645,[]
20161029T034731,SMTB,5564,usp2016vgbl,[],P,BR,,HHZ,-8.8617,-47.5886,314.5379938853997,-8.239897728,-50.37658691,0.0,2016-10-29T03:48:15.180755Z,2016-10-29T03:47:31.302043Z,2016-10-29T03:48:04.180755Z,2016-10-29T03:49:04.180755Z,earthquake,3.226056492,known,20161029T034731/BR_SMTB_20161029T034731.mseed,"[['E', 'N', 'Z']]",4.867294471485651,[]
20161101T003234,BSCB,5562,usp2016vlhn,[],P,BL,,HHZ,-20.9984,-44.7635,128.95588342700125,-19.88180161,-44.41164398,691.4565563,2016-11-01T00:32:56.128193Z,2016-11-01T00:32:34.177987Z,2016-11-01T00:32:45.128193Z,2016-11-01T00:33:45.128193Z,earthquake,1.898703676,,20161101T003234/BL_BSCB_20161101T003234.mseed,"[['Z', 'N', 'E']]",4.521459765067314,[]
20161101T003234,MTZ03,5563,usp2016vlhn,[],P,BX,,HHZ,-19.51992,-44.21026,45.28391781049237,-19.88180161,-44.41164398,691.4565563,2016-11-01T00:32:42.281522Z,2016-11-01T00:32:34.177987Z,2016-11-01T00:32:31.281522Z,2016-11-01T00:33:31.281522Z,earthquake,1.898703676,,20161101T003234/BX_MTZ03_20161101T003234.mseed,"[['E', 'N', 'Z']]",4.651013212918225,[]
20161101T003234,PMNB,5561,usp2016vlhn,[],P,BL,,HHZ,-18.54,-46.44,259.9123492602181,-19.88180161,-44.41164398,691.4565563,2016-11-01T00:33:14.535679Z,2016-11-01T00:32:34.177987Z,2016-11-01T00:33:03.535679Z,2016-11-01T00:34:03.535679Z,earthquake,1.898703676,,20161101T003234/BL_PMNB_20161101T003234.mseed,"[['E', 'N', 'Z']]",3.7037276609600838,[]
20161102T170142,ALF01,5560,usp2016vojq,[],P,ON,,HHZ,-20.616865,-40.725213,298.809870458205,-20.22320747,-43.55771637,0.0,2016-11-02T17:02:28.869963Z,2016-11-02T17:01:42.793766Z,2016-11-02T17:02:17.869963Z,2016-11-02T17:03:17.869963Z,earthquake,2.519937857,suspected,20161102T170142/ON_ALF01_20161102T170142.mseed,"[['E', 'N', 'Z']]",4.616424189031823,[]
20161102T170142,BSCB,5559,usp2016vojq,[],P,BL,,HHZ,-20.9984,-44.7635,152.19278754138472,-20.22320747,-43.55771637,0.0,2016-11-02T17:02:07.999798Z,2016-11-02T17:01:42.793766Z,2016-11-02T17:01:56.999798Z,2016-11-02T17:02:56.999798Z,earthquake,2.519937857,suspected,20161102T170142/BL_BSCB_20161102T170142.mseed,"[['Z', 'N', 'E']]",4.541344543114335,[]
20161102T170142,DUB01,5555,usp2016vojq,[],P,ON,,HHZ,-22.080966,-42.374182,239.61901535463363,-20.22320747,-43.55771637,0.0,2016-11-02T17:02:20.250683Z,2016-11-02T17:01:42.793766Z,2016-11-02T17:02:09.250683Z,2016-11-02T17:03:09.250683Z,earthquake,2.519937857,suspected,20161102T170142/ON_DUB01_20161102T170142.mseed,"[['E', 'N', 'Z']]",4.3369722809088564,[]
20161102T170142,MC01,5556,usp2016vojq,[],P,BR,,HHZ,-16.70744,-43.94167,391.2529678871376,-20.22320747,-43.55771637,0.0,2016-11-02T17:02:37.835960Z,2016-11-02T17:01:42.793766Z,2016-11-02T17:02:26.835960Z,2016-11-02T17:03:26.835960Z,earthquake,2.519937857,suspected,20161102T170142/BR_MC01_20161102T170142.mseed,"[['E', 'N', 'Z']]",2.2722786558078254,[]
20161102T170142,PMNB,5551,usp2016vojq,[],P,BL,,HHZ,-18.54,-46.44,355.50467033251914,-20.22320747,-43.55771637,0.0,2016-11-02T17:02:34.595245Z,2016-11-02T17:01:42.793766Z,2016-11-02T17:02:23.595245Z,2016-11-02T17:03:23.595245Z,earthquake,2.519937857,suspected,20161102T170142/BL_PMNB_20161102T170142.mseed,"[['E', 'N', 'Z']]",2.6353360689459104,[]
20161102T170142,RIB01,5557,usp2016vojq,[],P,ON,,HHZ,-19.314216,-40.394365,346.44249944121265,-20.22320747,-43.55771637,0.0,2016-11-02T17:02:33.867190Z,2016-11-02T17:01:42.793766Z,2016-11-02T17:02:22.867190Z,2016-11-02T17:03:22.867190Z,earthquake,2.519937857,suspected,20161102T170142/ON_RIB01_20161102T170142.mseed,"[['E', 'N', 'Z']]",4.432014610026299,[]
20161102T170142,SJMB,5552,usp2016vojq,[],P,BL,,HHZ,-18.702916,-41.184694,300.662094130137,-20.22320747,-43.55771637,0.0,2016-11-02T17:02:27.395092Z,2016-11-02T17:01:42.793766Z,2016-11-02T17:02:16.395092Z,2016-11-02T17:03:16.395092Z,earthquake,2.519937857,suspected,20161102T170142/BL_SJMB_20161102T170142.mseed,"[['E', 'N', 'Z']]",3.7135335766176985,[]
20161102T170142,VAS01,5558,usp2016vojq,[],P,ON,,HHZ,-22.280081,-43.442624,228.05091580097883,-20.22320747,-43.55771637,0.0,2016-11-02T17:02:18.916836Z,2016-11-02T17:01:42.793766Z,2016-11-02T17:02:07.916836Z,2016-11-02T17:03:07.916836Z,earthquake,2.519937857,suspected,20161102T170142/ON_VAS01_20161102T170142.mseed,"[['E', 'N', 'Z']]",4.9661810541310265,[]
20161111T145306,CZSB,5550,usp2016weqy,[],P,BR,,HHZ,-7.7299,-72.7049,204.9030328697515,-8.606882095,-74.34282684,154573.3795,2016-11-11T14:53:40.568696Z,2016-11-11T14:53:06.354214Z,2016-11-11T14:53:29.568696Z,2016-11-11T14:54:29.568696Z,earthquake,4.916038266,known,20161111T145306/BR_CZSB_20161111T145306.mseed,"[['E', 'N', 'Z']]",4.999880740711748,[]
20161117T203414,CZSB,5549,usp2016wqbe,[],P,BR,,HHZ,-7.7299,-72.7049,125.36949756899295,-8.728515625,-73.2433548,125000.0,2016-11-17T20:34:39.162935Z,2016-11-17T20:34:14.870927Z,2016-11-17T20:34:28.162935Z,2016-11-17T20:35:28.162935Z,earthquake,4.208214384,known,20161117T203414/BR_CZSB_20161117T203414.mseed,"[['E', 'N', 'Z']]",4.9945504678781045,[]
20161118T063421,FRTB,5548,usp2016wquz,[],P,BL,,HHZ,-23.3439,-49.564,215.762858855685,-24.77862549,-48.12887573,0.0,2016-11-18T06:34:55.462810Z,2016-11-18T06:34:21.600298Z,2016-11-18T06:34:44.462810Z,2016-11-18T06:35:44.462810Z,earthquake,2.445061745,known,20161118T063421/BL_FRTB_20161118T063421.mseed,"[['E', 'N', 'Z']]",4.599453589077354,[]
20161118T063421,PARB,5545,usp2016wquz,[],P,BL,,HHZ,-23.3421,-45.6246,300.29671299221974,-24.77862549,-48.12887573,0.0,2016-11-18T06:35:06.242057Z,2016-11-18T06:34:21.600298Z,2016-11-18T06:34:55.242057Z,2016-11-18T06:35:55.242057Z,earthquake,2.445061745,known,20161118T063421/BL_PARB_20161118T063421.mseed,"[['E', 'N', 'Z']]",2.76796695212386,[]
20161118T063421,RCLB,5546,usp2016wquz,[],P,BL,,HHZ,-22.4191,-47.531,268.3520655576653,-24.77862549,-48.12887573,0.0,2016-11-18T06:35:02.072548Z,2016-11-18T06:34:21.600298Z,2016-11-18T06:34:51.072548Z,2016-11-18T06:35:51.072548Z,earthquake,2.445061745,known,20161118T063421/BL_RCLB_20161118T063421.mseed,"[['E', 'N', 'Z']]",3.0491125554145446,[]
20161118T063421,VABB,5547,usp2016wquz,[],P,BL,,HHZ,-23.0021,-46.9657,229.66302950055,-24.77862549,-48.12887573,0.0,2016-11-18T06:34:57.384247Z,2016-11-18T06:34:21.600298Z,2016-11-18T06:34:46.384247Z,2016-11-18T06:35:46.384247Z,earthquake,2.445061745,known,20161118T063421/BL_VABB_20161118T063421.mseed,"[['E', 'N', 'Z']]",4.108649858762416,[]
20161119T030531,CLDB,5542,usp2016wsjp,[],P,BL,,HHZ,-10.8732,-55.7965,134.2506962402,-11.69250107,-56.70365524,0.0,2016-11-19T03:05:54.219034Z,2016-11-19T03:05:31.661948Z,2016-11-19T03:05:43.219034Z,2016-11-19T03:06:43.219034Z,earthquake,2.557391731,suspected,20161119T030531/BL_CLDB_20161119T030531.mseed,"[['E', 'N', 'Z']]",4.943513675554677,[]
20161119T030531,PDRB,5543,usp2016wsjp,[],P,BR,,HHZ,-11.612297,-56.729597,9.312163932903877,-11.69250107,-56.70365524,0.0,2016-11-19T03:05:33.425102Z,2016-11-19T03:05:31.661948Z,2016-11-19T03:05:22.425102Z,2016-11-19T03:06:22.425102Z,earthquake,2.557391731,suspected,20161119T030531/BR_PDRB_20161119T030531.mseed,"[['E', 'N', 'Z']]",4.999998924110304,[]
20161121T052820,CZSB,5541,usp2016wwfi,[],P,BR,,HHZ,-7.7299,-72.7049,388.2455136971778,-10.70592117,-74.5786972,34000.0,2016-11-21T05:29:11.361232Z,2016-11-21T05:28:20.140773Z,2016-11-21T05:29:00.361232Z,2016-11-21T05:30:00.361232Z,earthquake,4.254608988,known,20161121T052820/BR_CZSB_20161121T052820.mseed,"[['E', 'N', 'Z']]",4.992176201214643,[]
20161122T032920,FRTB,5538,usp2016wxwx,[],P,BL,,HHZ,-23.3439,-49.564,223.17047313818944,-23.60318947,-47.39764786,0.0,2016-11-22T03:29:55.107607Z,2016-11-22T03:29:20.159078Z,2016-11-22T03:29:44.107607Z,2016-11-22T03:30:44.107607Z,earthquake,2.070584266,suspected,20161122T032920/BL_FRTB_20161122T032920.mseed,"[['E', 'N', 'Z']]",2.6883711374000137,[]
20161122T032920,PARB,5540,usp2016wxwx,[],P,BL,,HHZ,-23.3421,-45.6246,183.43038870556808,-23.60318947,-47.39764786,0.0,2016-11-22T03:29:49.625915Z,2016-11-22T03:29:20.159078Z,2016-11-22T03:29:38.625915Z,2016-11-22T03:30:38.625915Z,earthquake,2.070584266,suspected,20161122T032920/BL_PARB_20161122T032920.mseed,"[['E', 'N', 'Z']]",4.682124611257736,[]
20161122T032920,PET01,5537,usp2016wxwx,[],P,ON,,HHZ,-24.290108,-47.275344,77.09322566043778,-23.60318947,-47.39764786,0.0,2016-11-22T03:29:32.866999Z,2016-11-22T03:29:20.159078Z,2016-11-22T03:29:21.866999Z,2016-11-22T03:30:21.866999Z,earthquake,2.070584266,suspected,20161122T032920/ON_PET01_20161122T032920.mseed,"[['E', 'N', 'Z']]",4.988500723438257,[]
20161122T032920,RCLB,5536,usp2016wxwx,[],P,BL,,HHZ,-22.4191,-47.531,131.84164481120317,-23.60318947,-47.39764786,0.0,2016-11-22T03:29:42.522297Z,2016-11-22T03:29:20.159078Z,2016-11-22T03:29:31.522297Z,2016-11-22T03:30:31.522297Z,earthquake,2.070584266,suspected,20161122T032920/BL_RCLB_20161122T032920.mseed,"[['E', 'N', 'Z']]",1.9818728723646397,[]
20161122T032920,TIJ01,5535,usp2016wxwx,[],P,ON,,HHZ,-25.908848,-49.024241,303.7931669475584,-23.60318947,-47.39764786,0.0,2016-11-22T03:29:58.816061Z,2016-11-22T03:29:20.159078Z,2016-11-22T03:29:47.816061Z,2016-11-22T03:30:47.816061Z,earthquake,2.070584266,suspected,20161122T032920/ON_TIJ01_20161122T032920.mseed,"[['E', 'N', 'Z']]",1.9156902433740952,[]
20161122T032920,VABB,5539,usp2016wxwx,[],P,BL,,HHZ,-23.0021,-46.9657,79.89870462480415,-23.60318947,-47.39764786,0.0,2016-11-22T03:29:32.684546Z,2016-11-22T03:29:20.159078Z,2016-11-22T03:29:21.684546Z,2016-11-22T03:30:21.684546Z,earthquake,2.070584266,suspected,20161122T032920/BL_VABB_20161122T032920.mseed,"[['E', 'N', 'Z']]",4.227505051202796,[]
20161128T063553,CZSB,5534,usp2016xjca,[],P,BR,,HHZ,-7.7299,-72.7049,176.86228622675966,-8.73856926,-73.95054626,158221.3898,2016-11-28T06:36:25.063160Z,2016-11-28T06:35:53.443870Z,2016-11-28T06:36:14.063160Z,2016-11-28T06:37:14.063160Z,earthquake,4.140862941,known,20161128T063553/BR_CZSB_20161128T063553.mseed,"[['E', 'N', 'Z']]",4.999602185961416,[]
20161209T172047,CZSB,5533,usp2016ydzx,[],P,BR,,HHZ,-7.7299,-72.7049,289.09956880270545,-5.224856377,-73.45228577,10000.0,2016-12-09T17:21:29.579010Z,2016-12-09T17:20:47.569232Z,2016-12-09T17:21:18.579010Z,2016-12-09T17:22:18.579010Z,earthquake,5.014725215,suspected,20161209T172047/BR_CZSB_20161209T172047.mseed,"[['E', 'N', 'Z']]",4.784058494325657,[]
20161216T134727,CNLB,5531,usp2016yqnj,[],P,BL,,HHZ,-29.3148,-50.8533,182.6901288068614,-28.04125214,-52.04004669,0.0,2016-12-16T13:47:57.052112Z,2016-12-16T13:47:27.921313Z,2016-12-16T13:47:46.052112Z,2016-12-16T13:48:46.052112Z,earthquake,2.602537714,suspected,20161216T134727/BL_CNLB_20161216T134727.mseed,"[['2', '1', 'Z']]",4.631263115900964,[]
20161216T134727,CPSB,5530,usp2016yqnj,[],P,BL,,HHZ,-30.4123,-53.4432,296.0956704996664,-28.04125214,-52.04004669,0.0,2016-12-16T13:48:11.501300Z,2016-12-16T13:47:27.921313Z,2016-12-16T13:48:00.501300Z,2016-12-16T13:49:00.501300Z,earthquake,2.602537714,suspected,20161216T134727/BL_CPSB_20161216T134727.mseed,"[['E', 'N', 'Z']]",4.263194193234953,[]
20161216T134727,ITAB,5532,usp2016yqnj,[],P,BL,,HHZ,-27.2349,-52.1313,89.80748296697922,-28.04125214,-52.04004669,0.0,2016-12-16T13:47:42.375968Z,2016-12-16T13:47:27.921313Z,2016-12-16T13:47:31.375968Z,2016-12-16T13:48:31.375968Z,earthquake,2.602537714,suspected,20161216T134727/BL_ITAB_20161216T134727.mseed,"[['E', 'N', 'Z']]",4.957298212307054,[]
20161216T134727,PTGB,5529,usp2016yqnj,[],P,BL,,HHZ,-24.72095,-52.01182,367.8805060896863,-28.04125214,-52.04004669,0.0,2016-12-16T13:48:21.358245Z,2016-12-16T13:47:27.921313Z,2016-12-16T13:48:10.358245Z,2016-12-16T13:49:10.358245Z,earthquake,2.602537714,suspected,20161216T134727/BL_PTGB_20161216T134727.mseed,"[['E', 'N', 'Z']]",2.926085117518748,[]
