Event,Station,index,EventID,Error,Pick,Network,Location,Channel,Latitude,Longitude,Distance,Origem Latitude,Origem Longitude,Depth/km,Pick Time,Origin Time,Start Time,End Time,Cat,MLv,Certainty,Path,Compo,Warning,Pick Pred,Pick Prob_Nat,Pick Prob_Ant,Pick Pred_final,Event Pred,Event Prob_Nat,Event Prob_Ant,Event Pred_final
20120423T092847,DUB01,320,usp2012hzep,[],P,ON,,HHZ,-22.080966,-42.374182,287.6767069999659,-23.41172028,-44.7796669,0.0,2012-04-23T09:29:30.370849Z,2012-04-23T09:28:47.105631Z,2012-04-23T09:29:19.370849Z,2012-04-23T09:30:19.370849Z,earthquake,2.118416116,known,20120423T092847/ON_DUB01_20120423T092847.mseed,"['E', 'N', 'Z']",[],0.0,0.996,0.004,Natural,0.0,0.97,0.03,Natural
20120423T092847,ESAR,323,usp2012hzep,[],P,BL,,HHZ,-23.0207,-44.4403,55.51507722542875,-23.41172028,-44.7796669,0.0,2012-04-23T09:28:56.762451Z,2012-04-23T09:28:47.105631Z,2012-04-23T09:28:45.762451Z,2012-04-23T09:29:45.762451Z,earthquake,2.118416116,known,20120423T092847/BL_ESAR_20120423T092847.mseed,"['E', 'N', 'Z']",[],0.0,0.957,0.043,Natural,0.0,0.97,0.03,Natural
20120423T092847,PET01,325,usp2012hzep,[],P,ON,,HHZ,-24.290108,-47.275344,272.2031891273038,-23.41172028,-44.7796669,0.0,2012-04-23T09:29:27.727233Z,2012-04-23T09:28:47.105631Z,2012-04-23T09:29:16.727233Z,2012-04-23T09:30:16.727233Z,earthquake,2.118416116,known,20120423T092847/ON_PET01_20120423T092847.mseed,"['E', 'N', 'Z']",[],0.0,0.967,0.033,Natural,0.0,0.97,0.03,Natural
20120423T092847,SLP01,324,usp2012hzep,[],P,ON,,HHZ,-23.3243,-45.1559,39.66668038934037,-23.41172028,-44.7796669,0.0,2012-04-23T09:28:54.024658Z,2012-04-23T09:28:47.105631Z,2012-04-23T09:28:43.024658Z,2012-04-23T09:29:43.024658Z,earthquake,2.118416116,known,20120423T092847/ON_SLP01_20120423T092847.mseed,"['E', 'N', 'Z']",[],0.0,0.935,0.065,Natural,0.0,0.97,0.03,Natural
20120423T092847,VAS01,321,usp2012hzep,[],P,ON,,HHZ,-22.280081,-43.442624,185.8404257845764,-23.41172028,-44.7796669,0.0,2012-04-23T09:29:17.311401Z,2012-04-23T09:28:47.105631Z,2012-04-23T09:29:06.311401Z,2012-04-23T09:30:06.311401Z,earthquake,2.118416116,known,20120423T092847/ON_VAS01_20120423T092847.mseed,"['E', 'N', 'Z']",[],0.0,0.994,0.006,Natural,0.0,0.97,0.03,Natural
20120520T193210,JAN7,125,usp2012jxhc,[],P,BR,,HHZ,-15.058097,-44.311197,175.9031558868767,-16.61113548,-43.9609108,0.0,2012-05-20T19:32:39.093200Z,2012-05-20T19:32:10.423255Z,2012-05-20T19:32:28.093200Z,2012-05-20T19:33:28.093200Z,earthquake,2.602437608,known,20120520T193210/BR_JAN7_20120520T193210.mseed,"['E', 'N', 'Z']",[],0.0,0.987,0.013,Natural,0.0,0.985,0.015,Natural
20120520T193210,PMNB,124,usp2012jxhc,[],P,BL,,HHZ,-18.54,-46.44,338.8530466738104,-16.61113548,-43.9609108,0.0,2012-05-20T19:33:00.128051Z,2012-05-20T19:32:10.423255Z,2012-05-20T19:32:49.128051Z,2012-05-20T19:33:49.128051Z,earthquake,2.602437608,known,20120520T193210/BL_PMNB_20120520T193210.mseed,"['E', 'N', 'Z']",[],0.0,0.983,0.017,Natural,0.0,0.985,0.015,Natural
20120520T193210,SJMB,123,usp2012jxhc,[],P,BL,,HHZ,-18.702916,-41.184694,374.64613570592337,-16.61113548,-43.9609108,0.0,2012-05-20T19:33:04.034835Z,2012-05-20T19:32:10.423255Z,2012-05-20T19:32:53.034835Z,2012-05-20T19:33:53.034835Z,earthquake,2.602437608,known,20120520T193210/BL_SJMB_20120520T193210.mseed,"['E', 'N', 'Z']",[],0.0,0.985,0.015,Natural,0.0,0.985,0.015,Natural
20121003T045247,NBLI,78,usp2012tkqn,[],P,NB,,HHZ,-7.364556,-36.949743,125.71970872595578,-8.223321915,-36.20291901,0.0,2012-10-03T04:53:08.230648Z,2012-10-03T04:52:47.696524Z,2012-10-03T04:52:57.230648Z,2012-10-03T04:53:57.230648Z,earthquake,1.786019986,known,20121003T045247/NB_NBLI_20121003T045247.mseed,"['E', 'N', 'Z']",[],0.0,0.997,0.003,Natural,0.0,0.997,0.003,Natural
20130304T122916,BSCB,58,usp2013ekfx,[],P,BL,,HHZ,-20.9984,-44.7635,283.40109081514606,-18.53904152,-45.51453018,0.0,2013-03-04T12:29:58.732604Z,2013-03-04T12:29:16.156417Z,2013-03-04T12:29:47.732604Z,2013-03-04T12:30:47.732604Z,earthquake,2.989014876,known,20130304T122916/BL_BSCB_20130304T122916.mseed,"['Z', 'N', 'E']",[],0.0,0.98,0.02,Natural,0.0,0.775,0.225,Natural
20130304T122916,IPMB,57,usp2013ekfx,[],P,BR,,HHZ,-17.982956,-48.211734,291.7855844429491,-18.53904152,-45.51453018,0.0,2013-03-04T12:30:00.059783Z,2013-03-04T12:29:16.156417Z,2013-03-04T12:29:49.059783Z,2013-03-04T12:30:49.059783Z,earthquake,2.989014876,known,20130304T122916/BR_IPMB_20130304T122916.mseed,"['E', 'N', 'Z']",[],0.0,0.955,0.045,Natural,0.0,0.775,0.225,Natural
20130304T122916,MCI6,61,usp2013ekfx,[],P,BL,,HHZ,-16.80705,-43.8933,257.54580563836595,-18.53904152,-45.51453018,0.0,2013-03-04T12:29:55.791290Z,2013-03-04T12:29:16.156417Z,2013-03-04T12:29:44.791290Z,2013-03-04T12:30:44.791290Z,earthquake,2.989014876,known,20130304T122916/BL_MCI6_20130304T122916.mseed,"['N', 'Z', 'E']",[' Sampling rate is 200.0'],1.0,0.016,0.984,Anthropogenic,0.0,0.775,0.225,Natural
20130304T122916,MCI8,59,usp2013ekfx,[],P,BL,,HHZ,-16.65967,-43.92041,268.1239655529116,-18.53904152,-45.51453018,0.0,2013-03-04T12:29:56.652160Z,2013-03-04T12:29:16.156417Z,2013-03-04T12:29:45.652160Z,2013-03-04T12:30:45.652160Z,earthquake,2.989014876,known,20130304T122916/BL_MCI8_20130304T122916.mseed,"['N', 'Z', 'E']",[' Sampling rate is 200.0'],0.0,0.965,0.035,Natural,0.0,0.775,0.225,Natural
20130304T122916,MCI9,60,usp2013ekfx,[],P,BL,,HHZ,-16.69806,-43.89328,266.6789523004077,-18.53904152,-45.51453018,0.0,2013-03-04T12:29:56.580413Z,2013-03-04T12:29:16.156417Z,2013-03-04T12:29:45.580413Z,2013-03-04T12:30:45.580413Z,earthquake,2.989014876,known,20130304T122916/BL_MCI9_20130304T122916.mseed,"['N', 'Z', 'E']",[' Sampling rate is 200.0'],0.0,0.958,0.042,Natural,0.0,0.775,0.225,Natural
20131101T010514,NBPA,243,usp2013vjnc,[],P,NB,,HHZ,-5.75028,-37.112047,114.8853305672145,-5.440600872,-36.12224579,2000.0,2013-11-01T01:05:34.753326Z,2013-11-01T01:05:14.259611Z,2013-11-01T01:05:23.753326Z,2013-11-01T01:06:23.753326Z,earthquake,1.978852545,known,20131101T010514/NB_NBPA_20131101T010514.mseed,"['E', 'N', 'Z']",[],0.0,0.959,0.041,Natural,0.0,0.959,0.041,Natural
20140429T163032,BOAV,161,usp2014iiwa,[],P,BR,,HHZ,2.3953,-60.5225,27.979321948405698,2.6342,-60.6054,0.0,2014-04-29T16:30:34.324743Z,2014-04-29T16:30:32.000000Z,2014-04-29T16:30:23.324743Z,2014-04-29T16:31:23.324743Z,earthquake,1.391774031,suspected,20140429T163032/BR_BOAV_20140429T163032.mseed,"['1', '2', 'Z']",[],1.0,0.047,0.953,Anthropogenic,1.0,0.047,0.953,Anthropogenic
20140521T195850,JANB,102,usp2014jxhz,[],P,BR,,HHZ,-15.058097,-44.311197,195.17361957184727,-16.77572632,-43.89704895,2000.0,2014-05-21T19:59:21.363964Z,2014-05-21T19:58:50.361814Z,2014-05-21T19:59:10.363964Z,2014-05-21T20:00:10.363964Z,earthquake,1.665542941,suspected,20140521T195850/BR_JANB_20140521T195850.mseed,"['E', 'N', 'Z']",[],1.0,0.393,0.607,Anthropogenic,1.0,0.322,0.678,Anthropogenic
20140521T195850,MC01,103,usp2014jxhz,[],P,BR,,HHZ,-16.70744,-43.94167,8.930097802328334,-16.77572632,-43.89704895,2000.0,2014-05-21T19:58:52.361547Z,2014-05-21T19:58:50.361814Z,2014-05-21T19:58:41.361547Z,2014-05-21T19:59:41.361547Z,earthquake,1.665542941,suspected,20140521T195850/BR_MC01_20140521T195850.mseed,"['E', 'N', 'Z']",[],1.0,0.044,0.956,Anthropogenic,1.0,0.322,0.678,Anthropogenic
20140521T195850,SJMB,101,usp2014jxhz,[],P,BL,,HHZ,-18.702916,-41.184694,358.1039481054652,-16.77572632,-43.89704895,2000.0,2014-05-21T19:59:25.582145Z,2014-05-21T19:58:50.361814Z,2014-05-21T19:59:14.582145Z,2014-05-21T20:00:14.582145Z,earthquake,1.665542941,suspected,20140521T195850/BL_SJMB_20140521T195850.mseed,"['E', 'N', 'Z']",[],0.0,0.53,0.47,Natural,1.0,0.322,0.678,Anthropogenic
20140603T192800,PTLB,332,usp2014kvam,[],P,BR,,HHZ,-15.44874,-59.13676,80.83176278096403,-14.71889496,-59.10443115,0.0,2014-06-03T19:28:14.759750Z,2014-06-03T19:28:00.887646Z,2014-06-03T19:28:03.759750Z,2014-06-03T19:29:03.759750Z,earthquake,2.838132818,suspected,20140603T192800/BR_PTLB_20140603T192800.mseed,"['1', '2', 'Z']",[],1.0,0.028,0.972,Anthropogenic,1.0,0.07,0.93,Anthropogenic
20140603T192800,SALV,330,usp2014kvam,[],P,BR,,HHZ,-15.90118,-55.69356,388.95576411082,-14.71889496,-59.10443115,0.0,2014-06-03T19:28:55.895721Z,2014-06-03T19:28:00.887646Z,2014-06-03T19:28:44.895721Z,2014-06-03T19:29:44.895721Z,earthquake,2.838132818,suspected,20140603T192800/BR_SALV_20140603T192800.mseed,"['E', 'N', 'Z']",[],1.0,0.079,0.921,Anthropogenic,1.0,0.07,0.93,Anthropogenic
20140603T192800,VILB,331,usp2014kvam,[],P,BR,,HHZ,-12.9528,-60.2002,228.5001904157153,-14.71889496,-59.10443115,0.0,2014-06-03T19:28:36.408691Z,2014-06-03T19:28:00.887646Z,2014-06-03T19:28:25.408691Z,2014-06-03T19:29:25.408691Z,earthquake,2.838132818,suspected,20140603T192800/BR_VILB_20140603T192800.mseed,"['1', '2', 'Z']",[],1.0,0.104,0.896,Anthropogenic,1.0,0.07,0.93,Anthropogenic
20140804T024634,CNLB,356,usp2014pdaq,[],P,BL,,HHZ,-29.3148,-50.8533,16.55588177955947,-29.464,-50.8613,0.0,2014-08-04T02:46:34.886948Z,2014-08-04T02:46:34.000000Z,2014-08-04T02:46:23.886948Z,2014-08-04T02:47:23.886948Z,earthquake,1.567319067,known,20140804T024634/BL_CNLB_20140804T024634.mseed,"['2', '1', 'Z']",[],1.0,0.213,0.787,Anthropogenic,1.0,0.213,0.787,Anthropogenic
20140828T103505,PTLB,230,usp2014qvme,[],P,BR,,HHZ,-15.44874,-59.13676,195.7320581106974,-16.18466667,-60.79816667,0.0,2014-08-28T10:35:36.184444Z,2014-08-28T10:35:05.570000Z,2014-08-28T10:35:25.184444Z,2014-08-28T10:36:25.184444Z,earthquake,3.229207732,known,20140828T103505/BR_PTLB_20140828T103505.mseed,"['1', '2', 'Z']",[],0.0,1.0,0.0,Natural,0.0,0.895,0.105,Natural
20140828T103505,VILB,229,usp2014qvme,[],P,BR,,HHZ,-12.9528,-60.2002,363.3471456118917,-16.18466667,-60.79816667,0.0,2014-08-28T10:35:58.738144Z,2014-08-28T10:35:05.570000Z,2014-08-28T10:35:47.738144Z,2014-08-28T10:36:47.738144Z,earthquake,3.229207732,known,20140828T103505/BR_VILB_20140828T103505.mseed,"['1', '2', 'Z']",[],0.0,0.791,0.209,Natural,0.0,0.895,0.105,Natural
20140911T031718,CLDB,244,usp2014rumu,[],P,BL,,HHZ,-10.8732,-55.7965,124.85927038404306,-11.62365532,-56.65063858,0.0,2014-09-11T03:17:40.017410Z,2014-09-11T03:17:18.374747Z,2014-09-11T03:17:29.017410Z,2014-09-11T03:18:29.017410Z,earthquake,3.901265045,known,20140911T031718/BL_CLDB_20140911T031718.mseed,"['E', 'N', 'Z']",[],0.0,0.958,0.042,Natural,0.0,0.958,0.042,Natural
20141020T113018,CZSB,79,usp2014uojr,[],P,BR,,HHZ,-7.7299,-72.7049,360.1212023630309,-9.98493576,-75.06663513,10000.0,2014-10-20T11:31:08.934265Z,2014-10-20T11:30:18.188049Z,2014-10-20T11:30:57.934265Z,2014-10-20T11:31:57.934265Z,earthquake,3.970977507,known,20141020T113018/BR_CZSB_20141020T113018.mseed,"['E', 'N', 'Z']",[],0.0,0.892,0.108,Natural,0.0,0.892,0.108,Natural
20141101T062236,CLDB,159,usp2014vjxo,[],P,BL,,HHZ,-10.8732,-55.7965,370.0039207370007,-8.667116165,-53.26119614,0.0,2014-11-01T06:23:29.634796Z,2014-11-01T06:22:36.194511Z,2014-11-01T06:23:18.634796Z,2014-11-01T06:24:18.634796Z,earthquake,2.91464146,suspected,20141101T062236/BL_CLDB_20141101T062236.mseed,"['E', 'N', 'Z']",[],0.0,0.98,0.02,Natural,0.0,0.989,0.011,Natural
20141101T062236,NPGB,160,usp2014vjxo,[],P,BR,,HHZ,-7.0454,-55.3579,292.6264170682435,-8.667116165,-53.26119614,0.0,2014-11-01T06:23:19.323898Z,2014-11-01T06:22:36.194511Z,2014-11-01T06:23:08.323898Z,2014-11-01T06:24:08.323898Z,earthquake,2.91464146,suspected,20141101T062236/BR_NPGB_20141101T062236.mseed,"['N', 'E', 'Z']",[],0.0,0.997,0.003,Natural,0.0,0.989,0.011,Natural
20141113T091427,CZSB,287,usp2014wgbg,[],P,BR,,HHZ,-7.7299,-72.7049,172.15867341844395,-8.138439178,-74.21154785,155677.1545,2014-11-13T09:14:59.403183Z,2014-11-13T09:14:27.493516Z,2014-11-13T09:14:48.403183Z,2014-11-13T09:15:48.403183Z,earthquake,4.539817651,known,20141113T091427/BR_CZSB_20141113T091427.mseed,"['E', 'N', 'Z']",[],1.0,0.012,0.988,Anthropogenic,1.0,0.012,0.988,Anthropogenic
20141123T004607,ARAG,191,usp2014wxrn,[],P,BR,,HHZ,-15.706,-51.812,90.19108937890272,-15.32147884,-51.07078934,0.0,2014-11-23T00:46:22.164733Z,2014-11-23T00:46:07.955333Z,2014-11-23T00:46:11.164733Z,2014-11-23T00:47:11.164733Z,earthquake,3.307072926,suspected,20141123T004607/BR_ARAG_20141123T004607.mseed,"['E', 'N', 'Z']",[],0.0,0.891,0.109,Natural,0.0,0.932,0.068,Natural
20141123T004607,SNDB,190,usp2014wxrn,[],P,BR,,HHZ,-11.9742,-51.2943,371.1193807148127,-15.32147884,-51.07078934,0.0,2014-11-23T00:47:01.451870Z,2014-11-23T00:46:07.955333Z,2014-11-23T00:46:50.451870Z,2014-11-23T00:47:50.451870Z,earthquake,3.307072926,suspected,20141123T004607/BR_SNDB_20141123T004607.mseed,"['E', 'N', 'Z']",[],0.0,0.974,0.026,Natural,0.0,0.932,0.068,Natural
20150105T154445,FRTB,280,usp2015aine,[],P,BL,,HHZ,-23.3439,-49.564,191.000851281225,-25.01585388,-49.10372162,0.0,2015-01-05T15:45:16.839484Z,2015-01-05T15:44:45.592308Z,2015-01-05T15:45:05.839484Z,2015-01-05T15:46:05.839484Z,earthquake,3.133329073,suspected,20150105T154445/BL_FRTB_20150105T154445.mseed,"['E', 'N', 'Z']",[],0.0,1.0,0.0,Natural,0.0,0.991,0.009,Natural
20150105T154445,ITAB,277,usp2015aine,[],P,BL,,HHZ,-27.2349,-52.1313,390.000374630896,-25.01585388,-49.10372162,0.0,2015-01-05T15:45:41.149158Z,2015-01-05T15:44:45.592308Z,2015-01-05T15:45:30.149158Z,2015-01-05T15:46:30.149158Z,earthquake,3.133329073,suspected,20150105T154445/BL_ITAB_20150105T154445.mseed,"['E', 'N', 'Z']",[],0.0,0.966,0.034,Natural,0.0,0.991,0.009,Natural
20150105T154445,PET01,279,usp2015aine,[],P,ON,,HHZ,-24.290108,-47.275344,201.79062485961165,-25.01585388,-49.10372162,0.0,2015-01-05T15:45:17.510902Z,2015-01-05T15:44:45.592308Z,2015-01-05T15:45:06.510902Z,2015-01-05T15:46:06.510902Z,earthquake,3.133329073,suspected,20150105T154445/ON_PET01_20150105T154445.mseed,"['E', 'N', 'Z']",[],0.0,1.0,0.0,Natural,0.0,0.991,0.009,Natural
20150105T154445,PTGB,278,usp2015aine,[],P,BL,,HHZ,-24.72095,-52.01182,295.6886035794041,-25.01585388,-49.10372162,0.0,2015-01-05T15:45:30.315562Z,2015-01-05T15:44:45.592308Z,2015-01-05T15:45:19.315562Z,2015-01-05T15:46:19.315562Z,earthquake,3.133329073,suspected,20150105T154445/BL_PTGB_20150105T154445.mseed,"['E', 'N', 'Z']",[],0.0,0.997,0.003,Natural,0.0,0.991,0.009,Natural
20150106T163952,ARAG,0,usp2015akkm,[],P,BR,,HHZ,-15.706,-51.812,272.10662116650826,-17.00253868,-53.97602844,0.0,2015-01-06T16:40:33.623061Z,2015-01-06T16:39:52.513537Z,2015-01-06T16:40:22.623061Z,2015-01-06T16:41:22.623061Z,earthquake,2.543128837,known,20150106T163952/BR_ARAG_20150106T163952.mseed,"['E', 'N', 'Z']",[],0.0,1.0,0.0,Natural,0.0,0.941,0.059,Natural
20150106T163952,C2SB,1,usp2015akkm,[],P,BL,,HHZ,-18.7688,-52.8377,229.7090208386392,-17.00253868,-53.97602844,0.0,2015-01-06T16:40:28.368561Z,2015-01-06T16:39:52.513537Z,2015-01-06T16:40:17.368561Z,2015-01-06T16:41:17.368561Z,earthquake,2.543128837,known,20150106T163952/BL_C2SB_20150106T163952.mseed,"['E', 'N', 'Z']",[],0.0,0.955,0.045,Natural,0.0,0.941,0.059,Natural
20150106T163952,PP1B,2,usp2015akkm,[],P,BL,,HHZ,-17.6003,-54.8796,116.63813280346686,-17.00253868,-53.97602844,0.0,2015-01-06T16:40:12.126082Z,2015-01-06T16:39:52.513537Z,2015-01-06T16:40:01.126082Z,2015-01-06T16:41:01.126082Z,earthquake,2.543128837,known,20150106T163952/BL_PP1B_20150106T163952.mseed,"['Z', 'N', 'E']",[],0.0,0.868,0.132,Natural,0.0,0.941,0.059,Natural
20150110T065510,PDRB,11,usp2015aqzf,[],P,BR,,HHZ,-11.612297,-56.729597,22.449255331835285,-11.41101742,-56.75588989,0.0,2015-01-10T06:55:14.256011Z,2015-01-10T06:55:10.210676Z,2015-01-10T06:55:03.256011Z,2015-01-10T06:56:03.256011Z,earthquake,3.246361719,known,20150110T065510/BR_PDRB_20150110T065510.mseed,"['E', 'N', 'Z']",[],0.0,0.927,0.073,Natural,0.0,0.927,0.073,Natural
20150122T122005,ALF01,248,usp2015bnhz,[],P,ON,,HHZ,-20.616865,-40.725213,208.27356588506703,-22.48295784,-40.47247696,0.0,2015-01-22T12:20:39.017578Z,2015-01-22T12:20:05.259160Z,2015-01-22T12:20:28.017578Z,2015-01-22T12:21:28.017578Z,earthquake,2.970946843,known,20150122T122005/ON_ALF01_20150122T122005.mseed,"['E', 'N', 'Z']",[],0.0,0.997,0.003,Natural,0.0,0.977,0.023,Natural
20150122T122005,DUB01,249,usp2015bnhz,[],P,ON,,HHZ,-22.080966,-42.374182,200.9734703218388,-22.48295784,-40.47247696,0.0,2015-01-22T12:20:35.769592Z,2015-01-22T12:20:05.259160Z,2015-01-22T12:20:24.769592Z,2015-01-22T12:21:24.769592Z,earthquake,2.970946843,known,20150122T122005/ON_DUB01_20150122T122005.mseed,"['E', 'N', 'Z']",[],0.0,0.996,0.004,Natural,0.0,0.977,0.023,Natural
20150122T122005,RIB01,251,usp2015bnhz,[],P,ON,,HHZ,-19.314216,-40.394365,350.9242623536516,-22.48295784,-40.47247696,0.0,2015-01-22T12:20:56.078186Z,2015-01-22T12:20:05.259160Z,2015-01-22T12:20:45.078186Z,2015-01-22T12:21:45.078186Z,earthquake,2.970946843,known,20150122T122005/ON_RIB01_20150122T122005.mseed,"['E', 'N', 'Z']",[],0.0,0.96,0.04,Natural,0.0,0.977,0.023,Natural
20150122T122005,VAS01,250,usp2015bnhz,[],P,ON,,HHZ,-22.280081,-43.442624,306.69532854435795,-22.48295784,-40.47247696,0.0,2015-01-22T12:20:50.365173Z,2015-01-22T12:20:05.259160Z,2015-01-22T12:20:39.365173Z,2015-01-22T12:21:39.365173Z,earthquake,2.970946843,known,20150122T122005/ON_VAS01_20150122T122005.mseed,"['E', 'N', 'Z']",[],0.0,0.957,0.043,Natural,0.0,0.977,0.023,Natural
20150212T130734,SNDB,180,usp2015cztc,[],P,BR,,HHZ,-11.9742,-51.2943,168.94188959143085,-10.51813412,-51.76122284,0.0,2015-02-12T13:08:02.910919Z,2015-02-12T13:07:34.304073Z,2015-02-12T13:07:51.910919Z,2015-02-12T13:08:51.910919Z,earthquake,3.104425459,suspected,20150212T130734/BR_SNDB_20150212T130734.mseed,"['E', 'N', 'Z']",[],0.0,0.998,0.002,Natural,0.0,0.998,0.002,Natural
20150316T200239,NBLI,65,usp2015fgsx,[],P,NB,,HHZ,-7.364556,-36.949743,239.30407496357213,-8.20911026,-34.95222855,0.0,2015-03-16T20:03:16.773910Z,2015-03-16T20:02:39.460731Z,2015-03-16T20:03:05.773910Z,2015-03-16T20:04:05.773910Z,earthquake,1.257805545,suspected,20150316T200239/NB_NBLI_20150316T200239.mseed,"['E', 'N', 'Z']",[],0.0,0.963,0.037,Natural,0.0,0.6,0.4,Natural
20150316T200239,NBRF,66,usp2015fgsx,[],P,NB,,HHZ,-8.679466,-35.127172,55.47312180187522,-8.20911026,-34.95222855,0.0,2015-03-16T20:02:48.678268Z,2015-03-16T20:02:39.460731Z,2015-03-16T20:02:37.678268Z,2015-03-16T20:03:37.678268Z,earthquake,1.257805545,suspected,20150316T200239/NB_NBRF_20150316T200239.mseed,"['E', 'N', 'Z']",[],1.0,0.236,0.764,Anthropogenic,0.0,0.6,0.4,Natural
20150407T115017,CLDB,134,usp2015guhs,[],P,BL,,HHZ,-10.8732,-55.7965,394.9792958541258,-9.015133858,-52.72040939,0.0,2015-04-07T11:51:13.457580Z,2015-04-07T11:50:17.315692Z,2015-04-07T11:51:02.457580Z,2015-04-07T11:52:02.457580Z,earthquake,3.135158039,known,20150407T115017/BL_CLDB_20150407T115017.mseed,"['E', 'N', 'Z']",[],0.0,0.596,0.404,Natural,0.0,0.779,0.221,Natural
20150407T115017,NPGB,135,usp2015guhs,[],P,BR,,HHZ,-7.0454,-55.3579,363.2897546613274,-9.015133858,-52.72040939,0.0,2015-04-07T11:51:09.838043Z,2015-04-07T11:50:17.315692Z,2015-04-07T11:50:58.838043Z,2015-04-07T11:51:58.838043Z,earthquake,3.135158039,known,20150407T115017/BR_NPGB_20150407T115017.mseed,"['N', 'E', 'Z']",[],0.0,0.802,0.198,Natural,0.0,0.779,0.221,Natural
20150407T115017,SNDB,136,usp2015guhs,[],P,BR,,HHZ,-11.9742,-51.2943,362.62304326656255,-9.015133858,-52.72040939,0.0,2015-04-07T11:51:09.436950Z,2015-04-07T11:50:17.315692Z,2015-04-07T11:50:58.436950Z,2015-04-07T11:51:58.436950Z,earthquake,3.135158039,known,20150407T115017/BR_SNDB_20150407T115017.mseed,"['E', 'N', 'Z']",[],0.0,0.94,0.06,Natural,0.0,0.779,0.221,Natural
20150414T145908,BSCB,120,usp2015hhim,[],P,BL,,HHZ,-20.9984,-44.7635,111.02181621755015,-20.10749054,-45.25223541,0.0,2015-04-14T14:59:26.904403Z,2015-04-14T14:59:08.021184Z,2015-04-14T14:59:15.904403Z,2015-04-14T15:00:15.904403Z,earthquake,2.254227869,suspected,20150414T145908/BL_BSCB_20150414T145908.mseed,"['Z', 'N', 'E']",[],0.0,0.962,0.038,Natural,0.0,0.904,0.096,Natural
20150414T145908,DUB01,116,usp2015hhim,[],P,ON,,HHZ,-22.080966,-42.374182,370.3436634790887,-20.10749054,-45.25223541,0.0,2015-04-14T15:00:01.104400Z,2015-04-14T14:59:08.021184Z,2015-04-14T14:59:50.104400Z,2015-04-14T15:00:50.104400Z,earthquake,2.254227869,suspected,20150414T145908/ON_DUB01_20150414T145908.mseed,"['E', 'N', 'Z']",[],0.0,0.897,0.103,Natural,0.0,0.904,0.096,Natural
20150414T145908,ESAR,117,usp2015hhim,[],P,BL,,HHZ,-23.0207,-44.4403,333.3427941629899,-20.10749054,-45.25223541,0.0,2015-04-14T14:59:56.956573Z,2015-04-14T14:59:08.021184Z,2015-04-14T14:59:45.956573Z,2015-04-14T15:00:45.956573Z,earthquake,2.254227869,suspected,20150414T145908/BL_ESAR_20150414T145908.mseed,"['E', 'N', 'Z']",[],0.0,0.971,0.029,Natural,0.0,0.904,0.096,Natural
20150414T145908,IPMB,115,usp2015hhim,[],P,BR,,HHZ,-17.982956,-48.211734,390.3037919417351,-20.10749054,-45.25223541,0.0,2015-04-14T15:00:00.713134Z,2015-04-14T14:59:08.021184Z,2015-04-14T14:59:49.713134Z,2015-04-14T15:00:49.713134Z,earthquake,2.254227869,suspected,20150414T145908/BR_IPMB_20150414T145908.mseed,"['E', 'N', 'Z']",[],0.0,0.71,0.29,Natural,0.0,0.904,0.096,Natural
20150414T145908,VAS01,118,usp2015hhim,[],P,ON,,HHZ,-22.280081,-43.442624,305.2282042380239,-20.10749054,-45.25223541,0.0,2015-04-14T14:59:53.043548Z,2015-04-14T14:59:08.021184Z,2015-04-14T14:59:42.043548Z,2015-04-14T15:00:42.043548Z,earthquake,2.254227869,suspected,20150414T145908/ON_VAS01_20150414T145908.mseed,"['E', 'N', 'Z']",[],0.0,0.98,0.02,Natural,0.0,0.904,0.096,Natural
20150622T223108,DIAM,147,usp2015mdzc,[],P,BL,,HHZ,-18.2952,-43.6648,172.0136509502423,-16.75398445,-43.87394333,2000.0,2015-06-22T22:31:36.608871Z,2015-06-22T22:31:08.560591Z,2015-06-22T22:31:25.608871Z,2015-06-22T22:32:25.608871Z,earthquake,1.62317473,suspected,20150622T223108/BL_DIAM_20150622T223108.mseed,"['E', 'N', 'Z']",[],1.0,0.241,0.759,Anthropogenic,0.0,0.685,0.315,Natural
20150622T223108,JANB,148,usp2015mdzc,[],P,BR,,HHZ,-15.058097,-44.311197,193.41575997055827,-16.75398445,-43.87394333,2000.0,2015-06-22T22:31:39.700149Z,2015-06-22T22:31:08.560591Z,2015-06-22T22:31:28.700149Z,2015-06-22T22:32:28.700149Z,earthquake,1.62317473,suspected,20150622T223108/BR_JANB_20150622T223108.mseed,"['E', 'N', 'Z']",[],0.0,0.862,0.138,Natural,0.0,0.685,0.315,Natural
20150622T223108,MC01,150,usp2015mdzc,[],P,BR,,HHZ,-16.70744,-43.94167,8.870810430615538,-16.75398445,-43.87394333,2000.0,2015-06-22T22:31:10.332687Z,2015-06-22T22:31:08.560591Z,2015-06-22T22:30:59.332687Z,2015-06-22T22:31:59.332687Z,earthquake,1.62317473,suspected,20150622T223108/BR_MC01_20150622T223108.mseed,"['E', 'N', 'Z']",[],0.0,0.716,0.284,Natural,0.0,0.685,0.315,Natural
