Event,Station,index,EventID,Error,Pick,Network,Location,Channel,Latitude,Longitude,Distance,Origem Latitude,Origem Longitude,Depth/km,Pick Time,Origin Time,Start Time,End Time,Cat,MLv,Certainty,Path,Compo,CFT,Warning,Pick Pred,Pick Prob_Nat,Pick Prob_Ant,Pick Pred_final,Event Pred,Event Prob_Nat,Event Prob_Ant,Event Pred_final,Label,SNR_P,SNR_S,Noise,p,Hora,Coord Origem,Região Origem,SNR_P_Q2,SNR_P_Q2_cat,Distance_Q2,Distance_Q2_cat,Num_Estacoes,Pick Prob_Nat_std,SNRP_std,Distance_std,CFT_std,Magnitude_cat,Distance_cat,SNR_P_cat,Pick Prob_Nat_cat,Prob_Nat_std_cat,Cat Hora
20170930T050354,PRPB,5352,usp2017tdiw,[],P,BR,,HHZ,-6.1724,-49.815,114.84931830628284,-6.045747757,-50.84481812,0.0,2017-09-30T05:04:15.055713Z,2017-09-30T05:03:54.275166Z,2017-09-30T05:04:04.055713Z,2017-09-30T05:05:04.055713Z,earthquake,2.428156199,known,20170930T050354/BR_PRPB_20170930T050354.mseed,"[['E', 'N', 'Z']]",8.460428390021328,[],0.0,0.6629999876022339,0.3370000123977661,Natural,0,0.663,0.337,Natural,0,6.867258963871898,15.066569975640622,13.112751610902745,90.04866104099754,5,"[-6.045747757, -50.84481812]",Norte,6.867258963871898,[6-7[,114.84931830628284,[100-125[,1,,,,,[2-3[,[100-125[,[6-7[,[0.6-0.8[,>=0.9,5
20171001T014621,PRPB,5351,usp2017texv,[],P,BR,,HHZ,-6.1724,-49.815,91.01510725087606,-5.83198595,-50.56346512,0.0,2017-10-01T01:46:38.260885Z,2017-10-01T01:46:21.842283Z,2017-10-01T01:46:27.260885Z,2017-10-01T01:47:27.260885Z,earthquake,3.318992605,known,20171001T014621/BR_PRPB_20171001T014621.mseed,"[['E', 'N', 'Z']]",9.882464166939789,[],0.0,0.930999994277954,0.0689999982714653,Natural,0,0.931,0.069,Natural,0,27.28733218720199,61.81977280634236,13.0734182867368,356.7387076124282,1,"[-5.83198595, -50.56346512]",Norte,27.28733218720199,>= 15,91.01510725087606,[75-100[,1,,,,,>=3,[75-100[,>= 15,>=0.9,>=0.9,1
20171004T070839,PRPB,5350,usp2017tkuz,[],P,BR,,HHZ,-6.1724,-49.815,103.21960070376532,-5.760334969,-50.65148926,0.0,2017-10-04T07:08:57.961120Z,2017-10-04T07:08:39.971127Z,2017-10-04T07:08:46.961120Z,2017-10-04T07:09:46.961120Z,earthquake,2.061355563,known,20171004T070839/BR_PRPB_20171004T070839.mseed,"[['E', 'N', 'Z']]",6.309889508901239,[],0.0,0.9470000267028807,0.0529999993741512,Natural,0,0.947,0.053,Natural,0,2.7443088053151015,13.670149095440964,11.753173581141182,32.25433774912257,7,"[-5.760334969, -50.65148926]",Norte,2.7443088053151015,[2-3[,103.21960070376532,[100-125[,1,,,,,[2-3[,[100-125[,[2-3[,>=0.9,>=0.9,7
20171006T045931,BBSD,5347,usp2017toht,[],P,XC,,HHZ,-17.18752,-60.60987,375.0465173674703,-17.52776146,-64.12088776,10000.0,2017-10-06T05:00:25.599761Z,2017-10-06T04:59:31.951510Z,2017-10-06T05:00:14.599761Z,2017-10-06T05:01:14.599761Z,earthquake,4.630259112,known,20171006T045931/XC_BBSD_20171006T045931.mseed,"[['E', 'N', 'Z']]",9.958828590710716,[],0.0,0.7689999938011169,0.231000006198883,Natural,0,0.769,0.231,Natural,0,146.8046868808282,353.626067901477,1.3687887432156498,200.94460285377582,4,"[-17.52776146, -64.12088776]",,146.8046868808282,>= 15,375.0465173674703,>= 350,1,,,,,>=3,>= 350,>= 15,[0.6-0.8[,>=0.9,4
20171015T060042,ESFA,5340,usp2017uevh,[],P,XC,,HHZ,-24.9575,-58.4883,237.3490930402168,-27.08866667,-58.24616667,10000.0,2017-10-15T06:01:17.669380Z,2017-10-15T06:00:42.799999Z,2017-10-15T06:01:06.669380Z,2017-10-15T06:02:06.669380Z,earthquake,2.927819349,known,20171015T060042/XC_ESFA_20171015T060042.mseed,"[['E', 'N', 'Z']]",4.144474153774441,[],0.0,0.9890000224113464,0.0109999999403953,Natural,0,0.935,0.065,Natural,0,2.3866950820046844,8.111415788677512,23.64968446561468,56.444585605045134,6,"[-27.08866667, -58.24616667]",,3.894486308381759,[3-4[,315.679083172294,[300-325[,7,0.08845876398639237,3.8199714873766695,58.94695646420301,2.055420017527457,[2-3[,[225-250[,[2-3[,>=0.9,,6
20171015T060042,ITQB,5344,usp2017uevh,[],P,BL,,HHZ,-29.6638,-56.6275,326.51518956431335,-27.08866667,-58.24616667,10000.0,2017-10-15T06:01:29.248420Z,2017-10-15T06:00:42.799999Z,2017-10-15T06:01:18.248420Z,2017-10-15T06:02:18.248420Z,earthquake,2.927819349,known,20171015T060042/BL_ITQB_20171015T060042.mseed,"[['2', '1', 'Z']]",6.476919437499673,[],0.0,0.9810000061988832,0.0189999993890523,Natural,0,0.935,0.065,Natural,0,3.894486308381759,6.585409837195537,3.2412140165459924,12.622863609973415,6,"[-27.08866667, -58.24616667]",,3.894486308381759,[3-4[,315.679083172294,[300-325[,7,0.08845876398639237,3.8199714873766695,58.94695646420301,2.055420017527457,[2-3[,[325-350[,[3-4[,>=0.9,,6
20171015T060042,MECA,5346,usp2017uevh,[],P,XC,,HHZ,-29.29687,-58.17347,244.8229798735806,-27.08866667,-58.24616667,10000.0,2017-10-15T06:01:19.350961Z,2017-10-15T06:00:42.799999Z,2017-10-15T06:01:08.350961Z,2017-10-15T06:02:08.350961Z,earthquake,2.927819349,known,20171015T060042/XC_MECA_20171015T060042.mseed,"[['E', 'N', 'Z']]",7.56810705059064,[],0.0,1.0,0.0,Natural,0,0.935,0.065,Natural,0,5.5175587976202625,14.710211467020967,6.838734945049158,37.7331221606491,6,"[-27.08866667, -58.24616667]",,3.894486308381759,[3-4[,315.679083172294,[300-325[,7,0.08845876398639237,3.8199714873766695,58.94695646420301,2.055420017527457,[2-3[,[225-250[,[5-6[,>=0.9,,6
20171015T060042,PAPY,5345,usp2017uevh,[],P,XC,,HHZ,-24.08794,-58.22915,332.43054230513343,-27.08866667,-58.24616667,10000.0,2017-10-15T06:01:30.148799Z,2017-10-15T06:00:42.799999Z,2017-10-15T06:01:19.148799Z,2017-10-15T06:02:19.148799Z,earthquake,2.927819349,known,20171015T060042/XC_PAPY_20171015T060042.mseed,"[['N', 'Z', 'E']]",6.861683633315087,[],0.0,0.8550000190734863,0.1449999958276748,Natural,0,0.935,0.065,Natural,0,1.212180444692591,3.860255613220216,11.635511402920777,14.10433938661822,6,"[-27.08866667, -58.24616667]",,3.894486308381759,[3-4[,315.679083172294,[300-325[,7,0.08845876398639237,3.8199714873766695,58.94695646420301,2.055420017527457,[2-3[,[325-350[,[1-1.25[,[0.8-0.9[,,6
20171015T060042,SJPY,5341,usp2017uevh,[],P,XC,,HHZ,-24.99722,-56.10375,315.679083172294,-27.08866667,-58.24616667,10000.0,2017-10-15T06:01:27.677921Z,2017-10-15T06:00:42.799999Z,2017-10-15T06:01:16.677921Z,2017-10-15T06:02:16.677921Z,earthquake,2.927819349,known,20171015T060042/XC_SJPY_20171015T060042.mseed,"[['E', 'N', 'Z']]",9.479786214263251,[],0.0,0.949999988079071,0.050000000745058,Natural,0,0.935,0.065,Natural,0,6.744609126270525,17.03739308785834,1.5372670386166014,10.368265298168394,6,"[-27.08866667, -58.24616667]",,3.894486308381759,[3-4[,315.679083172294,[300-325[,7,0.08845876398639237,3.8199714873766695,58.94695646420301,2.055420017527457,[2-3[,[300-325[,[6-7[,>=0.9,,6
20171015T060042,TICA,5342,usp2017uevh,[],P,XC,,HHZ,-26.3886,-60.38276,226.2617815804338,-27.08866667,-58.24616667,10000.0,2017-10-15T06:01:16.564331Z,2017-10-15T06:00:42.799999Z,2017-10-15T06:01:05.564331Z,2017-10-15T06:02:05.564331Z,earthquake,2.927819349,known,20171015T060042/XC_TICA_20171015T060042.mseed,"[['E', 'N', 'Z']]",9.011242867006075,[],0.0,0.996999979019165,0.003000000026077,Natural,0,0.935,0.065,Natural,0,11.88227290595688,15.380509225109492,11.528091430670077,136.97992846404475,6,"[-27.08866667, -58.24616667]",,3.894486308381759,[3-4[,315.679083172294,[300-325[,7,0.08845876398639237,3.8199714873766695,58.94695646420301,2.055420017527457,[2-3[,[225-250[,[11-12[,>=0.9,,6
20171015T060042,UNIS,5343,usp2017uevh,[],P,XC,,HHZ,-29.0682,-55.0719,381.3731898530695,-27.08866667,-58.24616667,10000.0,2017-10-15T06:01:36.681543Z,2017-10-15T06:00:42.799999Z,2017-10-15T06:01:25.681543Z,2017-10-15T06:02:25.681543Z,earthquake,2.927819349,known,20171015T060042/XC_UNIS_20171015T060042.mseed,"[['E', 'N', 'Z']]",4.444364925353889,[],0.0,0.7699999809265137,0.2300000041723251,Natural,0,0.935,0.065,Natural,0,1.1002990039569354,1.5935829649170747,10.10866672714401,11.122555931209169,6,"[-27.08866667, -58.24616667]",,3.894486308381759,[3-4[,315.679083172294,[300-325[,7,0.08845876398639237,3.8199714873766695,58.94695646420301,2.055420017527457,[2-3[,>= 350,[1-1.25[,[0.6-0.8[,,6
20171018T062822,CZSB,5338,usp2017ukis,[],P,BR,,HHZ,-7.7299,-72.7049,99.38793683150948,-6.8626,-72.9407,0.0,2017-10-18T06:28:38.221380Z,2017-10-18T06:28:22.000000Z,2017-10-18T06:28:27.221380Z,2017-10-18T06:29:27.221380Z,earthquake,3.97087862,suspected,20171018T062822/BR_CZSB_20171018T062822.mseed,"[['E', 'N', 'Z']]",9.641014831008205,[],0.0,0.9990000128746032,0.0010000000474974,Natural,0,0.999,0.001,Natural,0,7.738369279920701,11.638613030245036,8.725381372417093,67.52022316790476,6,"[-6.8626, -72.9407]",Norte,7.738369279920701,[7-8[,99.38793683150948,[75-100[,1,,,,,>=3,[75-100[,[7-8[,>=0.9,>=0.9,6
20171019T104450,CZSB,5335,usp2017ummr,[],P,BR,,HHZ,-7.7299,-72.7049,214.9948435709273,-9.604046822,-72.18625641,0.0,2017-10-19T10:45:24.210464Z,2017-10-19T10:44:50.786651Z,2017-10-19T10:45:13.210464Z,2017-10-19T10:46:13.210464Z,earthquake,3.742841332,known,20171019T104450/BR_CZSB_20171019T104450.mseed,"[['E', 'N', 'Z']]",9.865989619941503,[],0.0,0.9980000257492064,0.0020000000949949,Natural,0,0.998,0.002,Natural,0,30.603028471011264,27.416273315781208,12.738975965800908,389.8512441729334,10,"[-9.604046822, -72.18625641]",Norte,30.603028471011264,>= 15,214.9948435709273,[200-225[,1,,,,,>=3,[200-225[,>= 15,>=0.9,>=0.9,10
20171022T074831,CZSB,5334,usp2017urtj,[],P,BR,,HHZ,-7.7299,-72.7049,258.2643770828437,-5.650639057,-73.76843262,104630.3635,2017-10-22T07:49:05.063093Z,2017-10-22T07:48:31.919629Z,2017-10-22T07:48:54.063093Z,2017-10-22T07:49:54.063093Z,earthquake,4.121050946,known,20171022T074831/BR_CZSB_20171022T074831.mseed,"[['E', 'N', 'Z']]",9.98942581192854,[],0.0,0.9900000095367432,0.0099999997764825,Natural,0,0.99,0.01,Natural,0,91.32027192515537,110.29096362933751,5.357502320147392,489.24856871551066,7,"[-5.650639057, -73.76843262]",,91.32027192515537,>= 15,258.2643770828437,[250-275[,1,,,,,>=3,[250-275[,>= 15,>=0.9,>=0.9,7
20171027T091852,PTLB,5333,usp2017vazw,[],P,BR,,HHZ,-15.44874,-59.13676,44.20322263189384,-15.74045944,-58.85518646,0.0,2017-10-27T09:18:55.031305Z,2017-10-27T09:18:52.865109Z,2017-10-27T09:18:44.031305Z,2017-10-27T09:19:44.031305Z,earthquake,2.892100989,suspected,20171027T091852/BR_PTLB_20171027T091852.mseed,"[['2', '1', 'Z']]",9.982171048191486,[],0.0,0.9959999918937684,0.0040000001899898,Natural,0,0.996,0.004,Natural,0,73.71779741677373,212.2103145925801,4.212828946869064,310.5604708568139,9,"[-15.74045944, -58.85518646]",Centro-Oeste,73.71779741677373,>= 15,44.20322263189384,[25-50[,1,,,,,[2-3[,[25-50[,>= 15,>=0.9,>=0.9,9
20171030T090123,BSCB,5328,usp2017vglu,[],P,BL,,HHZ,-20.9984,-44.7635,367.7178551568048,-24.30550957,-44.44163513,0.0,2017-10-30T09:02:16.274225Z,2017-10-30T09:01:23.388271Z,2017-10-30T09:02:05.274225Z,2017-10-30T09:03:05.274225Z,earthquake,2.162666864,suspected,20171030T090123/BL_BSCB_20171030T090123.mseed,"[['Z', 'N', 'E']]",1.70667484678267,[],0.0,0.9919999837875366,0.0080000003799796,Natural,0,0.829,0.171,Natural,0,0.9183726205389818,0.9227609347066988,5.635883593930509,5.175841185210617,9,"[-24.30550957, -44.44163513]",,1.1772641155964854,[1-1.25[,267.0805144474871,[250-275[,6,0.38112815076010087,1.4617235732894853,100.20391040672266,2.9550866273554277,[2-3[,>= 350,< 1,>=0.9,[0.2-0.4[,9
20171030T090123,ESAR,5331,usp2017vglu,[],P,BL,,HHZ,-23.0207,-44.4403,142.29710847823318,-24.30550957,-44.44163513,0.0,2017-10-30T09:01:47.615812Z,2017-10-30T09:01:23.388271Z,2017-10-30T09:01:36.615812Z,2017-10-30T09:02:36.615812Z,earthquake,2.162666864,suspected,20171030T090123/BL_ESAR_20171030T090123.mseed,"[['E', 'N', 'Z']]",9.0229481481369,[],0.0,0.975000023841858,0.025000000372529,Natural,0,0.829,0.171,Natural,0,3.248367169117549,8.177495778457192,166.9119187983517,542.1911971589799,9,"[-24.30550957, -44.44163513]",,1.1772641155964854,[1-1.25[,267.0805144474871,[250-275[,6,0.38112815076010087,1.4617235732894853,100.20391040672266,2.9550866273554277,[2-3[,[125-150[,[3-4[,>=0.9,[0.2-0.4[,9
20171030T090123,PARB,5332,usp2017vglu,[],P,BL,,HHZ,-23.3421,-45.6246,160.97487518349055,-24.30550957,-44.44163513,0.0,2017-10-30T09:01:50.000202Z,2017-10-30T09:01:23.388271Z,2017-10-30T09:01:39.000202Z,2017-10-30T09:02:39.000202Z,earthquake,2.162666864,suspected,20171030T090123/BL_PARB_20171030T090123.mseed,"[['E', 'N', 'Z']]",7.136547447372852,[],0.0,0.9980000257492064,0.0020000000949949,Natural,0,0.829,0.171,Natural,0,4.41434702302204,24.18852151178195,6.73763044079842,29.742238878561178,9,"[-24.30550957, -44.44163513]",,1.1772641155964854,[1-1.25[,267.0805144474871,[250-275[,6,0.38112815076010087,1.4617235732894853,100.20391040672266,2.9550866273554277,[2-3[,[150-175[,[4-5[,>=0.9,[0.2-0.4[,9
20171030T090123,PET01,5329,usp2017vglu,[],P,ON,,HHZ,-24.290108,-47.275344,287.6675875826104,-24.30550957,-44.44163513,0.0,2017-10-30T09:02:06.256079Z,2017-10-30T09:01:23.388271Z,2017-10-30T09:01:55.256079Z,2017-10-30T09:02:55.256079Z,earthquake,2.162666864,suspected,20171030T090123/ON_PET01_20171030T090123.mseed,"[['E', 'N', 'Z']]",4.941021921820241,[],0.0,0.9869999885559082,0.0130000002682209,Natural,0,0.829,0.171,Natural,0,1.1303714080842997,1.345382058099226,4.583938583688967,5.181553111416449,9,"[-24.30550957, -44.44163513]",,1.1772641155964854,[1-1.25[,267.0805144474871,[250-275[,6,0.38112815076010087,1.4617235732894853,100.20391040672266,2.9550866273554277,[2-3[,[275-300[,[1-1.25[,>=0.9,[0.2-0.4[,9
20171030T090123,RCLB,5327,usp2017vglu,[],P,BL,,HHZ,-22.4191,-47.531,378.69230348020966,-24.30550957,-44.44163513,0.0,2017-10-30T09:02:17.614312Z,2017-10-30T09:01:23.388271Z,2017-10-30T09:02:06.614312Z,2017-10-30T09:03:06.614312Z,earthquake,2.162666864,suspected,20171030T090123/BL_RCLB_20171030T090123.mseed,"[['E', 'N', 'Z']]",2.38435283053453,[],1.0,0.0509999990463256,0.9490000009536744,Anthropogenic,0,0.829,0.171,Natural,0,1.224156823108671,1.3478941837459084,26.66389446985695,32.640788345924946,9,"[-24.30550957, -44.44163513]",,1.1772641155964854,[1-1.25[,267.0805144474871,[250-275[,6,0.38112815076010087,1.4617235732894853,100.20391040672266,2.9550866273554277,[2-3[,>= 350,[1-1.25[,,[0.2-0.4[,9
20171030T090123,VAS01,5330,usp2017vglu,[],P,ON,,HHZ,-22.280081,-43.442624,246.49344131236373,-24.30550957,-44.44163513,0.0,2017-10-30T09:02:00.806456Z,2017-10-30T09:01:23.388271Z,2017-10-30T09:01:49.806456Z,2017-10-30T09:02:49.806456Z,earthquake,2.162666864,suspected,20171030T090123/ON_VAS01_20171030T090123.mseed,"[['E', 'N', 'Z']]",2.5331151788698563,[],0.0,0.968999981880188,0.0309999994933605,Natural,0,0.829,0.171,Natural,0,1.1235492155077267,0.9768867600543152,8.373785438931327,9.408360060741316,9,"[-24.30550957, -44.44163513]",,1.1772641155964854,[1-1.25[,267.0805144474871,[250-275[,6,0.38112815076010087,1.4617235732894853,100.20391040672266,2.9550866273554277,[2-3[,[225-250[,[1-1.25[,>=0.9,[0.2-0.4[,9
20171101T042754,CZSB,5325,usp2017vjtu,[],P,BR,,HHZ,-7.7299,-72.7049,303.8534927690146,-8.886835098,-75.20677948,10000.0,2017-11-01T04:28:41.209827Z,2017-11-01T04:27:54.870231Z,2017-11-01T04:28:30.209827Z,2017-11-01T04:29:30.209827Z,earthquake,4.341761247,known,20171101T042754/BR_CZSB_20171101T042754.mseed,"[['E', 'N', 'Z']]",9.611149590226828,[],1.0,0.2989999949932098,0.7009999752044678,Anthropogenic,1,0.299,0.701,Anthropogenic,0,18.022324590618062,28.220894350646446,10.396840688921262,187.3752376126841,4,"[-8.886835098, -75.20677948]",,18.022324590618062,>= 15,303.8534927690146,[300-325[,1,,,,,>=3,[300-325[,>= 15,[0.2-0.4[,>=0.9,4
20171105T224935,CZSB,5318,usp2017vsmd,[],P,BR,,HHZ,-7.7299,-72.7049,196.44289731825936,-8.680876732,-74.2106781,157450.4089,2017-11-05T22:50:09.129350Z,2017-11-05T22:49:35.299432Z,2017-11-05T22:49:58.129350Z,2017-11-05T22:50:58.129350Z,earthquake,5.067835444,known,20171105T224935/BR_CZSB_20171105T224935.mseed,"[['E', 'N', 'Z']]",9.99986441031941,[],0.0,0.968999981880188,0.0309999994933605,Natural,0,0.969,0.031,Natural,0,502.6528543170022,102.35027632065226,40.81372456232849,20515.135146562356,22,"[-8.680876732, -74.2106781]",,502.6528543170022,>= 15,196.44289731825936,[175-200[,1,,,,,>=3,[175-200[,>= 15,>=0.9,>=0.9,22
20171222T084546,VACA,5298,usp2017yzgy,[],P,XC,,HHZ,-27.63932,-60.70322,376.5892583419472,-29.76003265,-63.71467209,140766.3727,2017-12-22T08:46:37.451807Z,2017-12-22T08:45:46.424646Z,2017-12-22T08:46:26.451807Z,2017-12-22T08:47:26.451807Z,earthquake,4.410758629,known,20171222T084546/XC_VACA_20171222T084546.mseed,"[['E', 'N', 'Z']]",7.032084571594566,[],1.0,0.0120000001043081,0.9879999756813048,Anthropogenic,1,0.012,0.988,Anthropogenic,0,0.8991371658311055,1.9394681375671303,28.823164147565357,25.915978121926646,8,"[-29.76003265, -63.71467209]",,0.8991371658311055,< 1,376.5892583419472,>= 350,1,,,,,>=3,>= 350,< 1,,>=0.9,8
20171222T095403,ARAG,5297,usp2017yzje,[],P,BR,,HHZ,-15.706,-51.812,282.18917301240293,-14.30370712,-49.620327,0.0,2017-12-22T09:54:46.390287Z,2017-12-22T09:54:03.938505Z,2017-12-22T09:54:35.390287Z,2017-12-22T09:55:35.390287Z,earthquake,2.505396525,suspected,20171222T095403/BR_ARAG_20171222T095403.mseed,"[['E', 'N', 'Z']]",7.248764741129493,[],1.0,0.0260000005364418,0.9739999771118164,Anthropogenic,1,0.145,0.855,Anthropogenic,0,3.267466002435308,4.924509780465126,1.4697889937437925,4.802485567811444,9,"[-14.30370712, -49.620327]",Centro-Oeste,2.6687643148759674,[2-3[,298.69761877149074,[275-300[,2,0.16899851020901954,0.8466920463620794,23.346467886202582,0.5886114406971896,[2-3[,[275-300[,[3-4[,,[0.1-0.2[,9
20171222T095403,SNDB,5296,usp2017yzje,[],P,BR,,HHZ,-11.9742,-51.2943,315.20606453057854,-14.30370712,-49.620327,0.0,2017-12-22T09:54:50.310138Z,2017-12-22T09:54:03.938505Z,2017-12-22T09:54:39.310138Z,2017-12-22T09:55:39.310138Z,earthquake,2.505396525,suspected,20171222T095403/BR_SNDB_20171222T095403.mseed,"[['E', 'N', 'Z']]",6.416342458727561,[],1.0,0.2649999856948852,0.7350000143051147,Anthropogenic,1,0.145,0.855,Anthropogenic,0,2.0700626273166263,1.2622512852821073,16.380716397540517,33.90910882322127,9,"[-14.30370712, -49.620327]",Centro-Oeste,2.6687643148759674,[2-3[,298.69761877149074,[275-300[,2,0.16899851020901954,0.8466920463620794,23.346467886202582,0.5886114406971896,[2-3[,[300-325[,[2-3[,[0.2-0.4[,[0.1-0.2[,9
20171224T104354,TICA,5295,usp2017zdbv,[],P,XC,,HHZ,-26.3886,-60.38276,319.46926442634293,-27.27315712,-63.44178772,579000.0,2017-12-24T10:45:12.068376Z,2017-12-24T10:43:54.987313Z,2017-12-24T10:45:01.068376Z,2017-12-24T10:46:01.068376Z,earthquake,4.27686023,known,20171224T104354/XC_TICA_20171224T104354.mseed,"[['E', 'N', 'Z']]",3.90496980178857,[],1.0,0.0340000018477439,0.9660000205039978,Anthropogenic,1,0.034,0.966,Anthropogenic,0,2.5125745542195737,0.7955146073407526,67.9497908060504,170.72891534382538,10,"[-27.27315712, -63.44178772]",,2.5125745542195737,[2-3[,319.46926442634293,[300-325[,1,,,,,>=3,[300-325[,[2-3[,,>=0.9,10
20171229T102011,CZSB,5289,usp2017zmeo,[],P,BR,,HHZ,-7.7299,-72.7049,344.151797279269,-10.04960346,-74.79052734,108362.7777,2017-12-29T10:20:59.945922Z,2017-12-29T10:20:11.893221Z,2017-12-29T10:20:48.945922Z,2017-12-29T10:21:48.945922Z,earthquake,4.503063346,known,20171229T102011/BR_CZSB_20171229T102011.mseed,"[['E', 'N', 'Z']]",9.867514232716044,[],0.0,0.9879999756813048,0.0120000001043081,Natural,0,0.988,0.012,Natural,0,7.1262663811213445,40.43997416413336,10.798619111139454,76.95383633424754,10,"[-10.04960346, -74.79052734]",,7.1262663811213445,[7-8[,344.151797279269,[325-350[,1,,,,,>=3,[325-350[,[7-8[,>=0.9,>=0.9,10
20180103T003036,CZSB,5286,usp2018adsa,[],P,BR,,HHZ,-7.7299,-72.7049,239.280711107106,-8.381394386,-74.77493286,137193.4509,2018-01-03T00:31:13.384579Z,2018-01-03T00:30:36.579354Z,2018-01-03T00:31:02.384579Z,2018-01-03T00:32:02.384579Z,earthquake,4.701511013,known,20180103T003036/BR_CZSB_20180103T003036.mseed,"[['E', 'N', 'Z']]",9.999678271841288,[],0.0,0.9819999933242798,0.0179999992251396,Natural,0,0.982,0.018,Natural,0,399.39720104793554,127.09872863011819,9.718900117517505,3881.701504200943,0,"[-8.381394386, -74.77493286]",,399.39720104793554,>= 15,239.280711107106,[225-250[,1,,,,,>=3,[225-250[,>= 15,>=0.9,>=0.9,0
20180118T235636,ALGR,5276,usp2018bgwy,[],P,XC,,HHZ,-28.7981,-53.028,209.17288271585275,-29.44858551,-51.01039886,0.0,2018-01-18T23:57:10.589134Z,2018-01-18T23:56:36.825057Z,2018-01-18T23:56:59.589134Z,2018-01-18T23:57:59.589134Z,earthquake,2.116999991,,20180118T235636/XC_ALGR_20180118T235636.mseed,"[['E', 'N', 'Z']]",7.510849460413223,[],0.0,0.9480000138282776,0.0520000010728836,Natural,0,0.629,0.371,Natural,0,4.4790211647550455,2.7032695413368675,3.72689947885544,16.692861644708067,23,"[-29.44858551, -51.01039886]",Sul,1.1024306211110646,[1-1.25[,258.03807904327147,[250-275[,5,0.32908312893450076,43.47356037754916,124.77454686631509,2.9437768319379964,[2-3[,[200-225[,[4-5[,>=0.9,[0.2-0.4[,23
20180118T235636,CNLB,5277,usp2018bgwy,[],P,BL,,HHZ,-29.3148,-50.8533,21.27188066729284,-29.44858551,-51.01039886,0.0,2018-01-18T23:56:40.150107Z,2018-01-18T23:56:36.825057Z,2018-01-18T23:56:29.150107Z,2018-01-18T23:57:29.150107Z,earthquake,2.116999991,,20180118T235636/BL_CNLB_20180118T235636.mseed,"[['2', '1', 'Z']]",9.993573016722298,[],0.0,0.593999981880188,0.4059999883174896,Natural,0,0.629,0.371,Natural,0,99.0893079272593,22.101408124442756,3.0945302613741372,306.6348619595241,23,"[-29.44858551, -51.01039886]",Sul,1.1024306211110646,[1-1.25[,258.03807904327147,[250-275[,5,0.32908312893450076,43.47356037754916,124.77454686631509,2.9437768319379964,[2-3[,< 25,>= 15,[0.4-0.6[,[0.2-0.4[,23
20180118T235636,CPSB,5275,usp2018bgwy,[],P,BL,,HHZ,-30.4123,-53.4432,258.03807904327147,-29.44858551,-51.01039886,0.0,2018-01-18T23:57:15.102909Z,2018-01-18T23:56:36.825057Z,2018-01-18T23:57:04.102909Z,2018-01-18T23:58:04.102909Z,earthquake,2.116999991,,20180118T235636/BL_CPSB_20180118T235636.mseed,"[['E', 'N', 'Z']]",2.9728301770431127,[],1.0,0.2380000054836273,0.7620000243186951,Anthropogenic,0,0.629,0.371,Natural,0,1.0781956372467223,1.3418373242472976,9.51759015093688,10.261824177842517,23,"[-29.44858551, -51.01039886]",Sul,1.1024306211110646,[1-1.25[,258.03807904327147,[250-275[,5,0.32908312893450076,43.47356037754916,124.77454686631509,2.9437768319379964,[2-3[,[250-275[,[1-1.25[,[0.2-0.4[,[0.2-0.4[,23
20180118T235636,ITAB,5273,usp2018bgwy,[],P,BL,,HHZ,-27.2349,-52.1313,268.819135029475,-29.44858551,-51.01039886,0.0,2018-01-18T23:57:16.669180Z,2018-01-18T23:56:36.825057Z,2018-01-18T23:57:05.669180Z,2018-01-18T23:58:05.669180Z,earthquake,2.116999991,,20180118T235636/BL_ITAB_20180118T235636.mseed,"[['E', 'N', 'Z']]",7.090001272659788,[],0.0,0.975000023841858,0.025000000372529,Natural,0,0.629,0.371,Natural,0,1.0802437025882838,1.4791948291863277,2.903173642116326,3.136135044416453,23,"[-29.44858551, -51.01039886]",Sul,1.1024306211110646,[1-1.25[,258.03807904327147,[250-275[,5,0.32908312893450076,43.47356037754916,124.77454686631509,2.9437768319379964,[2-3[,[250-275[,[1-1.25[,>=0.9,[0.2-0.4[,23
20180118T235636,PLTB,5274,usp2018bgwy,[],P,BL,,HHZ,-31.76367,-53.60445,357.3960007084384,-29.44858551,-51.01039886,0.0,2018-01-18T23:57:29.795467Z,2018-01-18T23:56:36.825057Z,2018-01-18T23:57:18.795467Z,2018-01-18T23:58:18.795467Z,earthquake,2.116999991,,20180118T235636/BL_PLTB_20180118T235636.mseed,"[['E', 'N', 'Z']]",3.489339777492422,[],1.0,0.3889999985694885,0.6110000014305115,Anthropogenic,0,0.629,0.371,Natural,0,1.1024306211110646,1.3928293520344366,2.157603821472307,2.378608521017322,23,"[-29.44858551, -51.01039886]",Sul,1.1024306211110646,[1-1.25[,258.03807904327147,[250-275[,5,0.32908312893450076,43.47356037754916,124.77454686631509,2.9437768319379964,[2-3[,>= 350,[1-1.25[,[0.2-0.4[,[0.2-0.4[,23
