Event,Station,index,EventID,Error,Pick,Network,Location,Channel,Latitude,Longitude,Distance,Origem Latitude,Origem Longitude,Depth/km,Pick Time,Origin Time,Start Time,End Time,Cat,MLv,Certainty,Path,Compo,Warning,Pick Pred,Pick Prob_Nat,Pick Prob_Ant,Pick Pred_final,Event Pred,Event Prob_Nat,Event Prob_Ant,Event Pred_final,Label,SNR_P,SNR_S,Noise,p,Hora,Coord Origem,Região Origem,SNR_P_Q2,SNR_P_Q2_cat,Distance_Q2,Distance_Q2_cat,Num_Estacoes,Pick Prob_Nat_std,SNRP_std,Distance_std,Magnitude_cat,Distance_cat,SNR_P_cat,Pick Prob_Nat_cat,Prob_Nat_std_cat
20220130T195755,NBPN,1811,usp2022ccnc,[],P,NB,,HHZ,-10.847009,-40.198957,49.66741359006253,-11.15474701,-40.5298996,0.0,2022-01-30T19:58:04.464456Z,2022-01-30T19:57:55.807106Z,2022-01-30T19:57:53.464456Z,2022-01-30T19:58:53.464456Z,earthquake,1.526911758,known,20220130T195755/NB_NBPN_20220130T195755.mseed,"['E', 'N', 'Z']",[],0.0,0.9089999794960022,0.090999998152256,Natural,0,0.909,0.091,Natural,0,9.609121629680537,35.68786210917665,4.414782902951143,42.42218588309166,19,"[-11.15474701, -40.5298996]",Nordeste,9.609121629680537,[9-10[,49.66741359006253,[25-50[,1,,,,[1-2[,[25-50[,[9-10[,>=0.9,>=0.9
20220208T133841,NBMO,1800,usp2022csmd,[],P,NB,,HHZ,-3.310348,-40.042927,158.0647202488678,-4.528363228,-39.29803467,0.0,2022-02-08T13:39:08.146370Z,2022-02-08T13:38:41.865797Z,2022-02-08T13:38:57.146370Z,2022-02-08T13:39:57.146370Z,earthquake,1.962336828,known,20220208T133841/NB_NBMO_20220208T133841.mseed,"['E', 'N', 'Z']",[],0.0,1.0,0.0,Natural,0,0.997,0.003,Natural,0,4.317765133355304,55.33636961411855,3.113094008648853,13.441608767401314,13,"[-4.528363228, -39.29803467]",Nordeste,2.206715234886481,[2-3[,238.8111314997288,[225-250[,3,0.0051961543498209835,1.607658613014712,60.93433600645256,[1-2[,[150-175[,[4-5[,>=0.9,
20220208T133841,NBPA,1798,usp2022csmd,[],P,NB,,HHZ,-5.75028,-37.112047,277.4884964998283,-4.528363228,-39.29803467,0.0,2022-02-08T13:39:23.691852Z,2022-02-08T13:38:41.865797Z,2022-02-08T13:39:12.691852Z,2022-02-08T13:40:12.691852Z,earthquake,1.962336828,known,20220208T133841/NB_NBPA_20220208T133841.mseed,"['E', 'N', 'Z']",[],0.0,0.99099999666214,0.0089999996125698,Natural,0,0.997,0.003,Natural,0,1.1619307086787043,2.0444992459136953,3.8483021873283354,4.47146048773222,13,"[-4.528363228, -39.29803467]",Nordeste,2.206715234886481,[2-3[,238.8111314997288,[225-250[,3,0.0051961543498209835,1.607658613014712,60.93433600645256,[1-2[,[275-300[,[1-1.25[,>=0.9,
20220208T133841,NBPS,1799,usp2022csmd,[],P,NB,,HHZ,-4.393969,-41.445618,238.8111314997288,-4.528363228,-39.29803467,0.0,2022-02-08T13:39:18.912920Z,2022-02-08T13:38:41.865797Z,2022-02-08T13:39:07.912920Z,2022-02-08T13:40:07.912920Z,earthquake,1.962336828,known,20220208T133841/NB_NBPS_20220208T133841.mseed,"['E', 'N', 'Z']",[],0.0,1.0,0.0,Natural,0,0.997,0.003,Natural,0,2.206715234886481,5.06196593979386,4.290077425309801,9.466979213273707,13,"[-4.528363228, -39.29803467]",Nordeste,2.206715234886481,[2-3[,238.8111314997288,[225-250[,3,0.0051961543498209835,1.607658613014712,60.93433600645256,[1-2[,[225-250[,[2-3[,>=0.9,
20220213T165100,BB19B,1790,usp2022dbvz,[],P,BL,,HHZ,-21.0662,-48.5279,399.94417968153294,-20.11408043,-44.82706833,0.0,2022-02-13T16:51:57.919271Z,2022-02-13T16:51:00.994110Z,2022-02-13T16:51:46.919271Z,2022-02-13T16:52:46.919271Z,earthquake,2.638441205,known,20220213T165100/BL_BB19B_20220213T165100.mseed,"['E', 'N', 'Z']",[],0.0,0.6759999990463257,0.3240000009536743,Natural,0,0.798,0.202,Natural,0,1.155515229444566,1.6957374652811594,6.124580253217852,7.077045756548685,16,"[-20.11408043, -44.82706833]",Sudeste,1.907651908479001,,205.3634761536611,[200-225[,8,0.3424847988891536,8.806880158839341,112.89514442610947,[2-3[,>= 350,[1-1.25[,[0.6-0.8[,[0.2-0.4[
20220213T165100,BSCB,1797,usp2022dbvz,[],P,BL,,HHZ,-20.9984,-44.7635,98.1283226830659,-20.11408043,-44.82706833,0.0,2022-02-13T16:51:18.041223Z,2022-02-13T16:51:00.994110Z,2022-02-13T16:51:07.041223Z,2022-02-13T16:52:07.041223Z,earthquake,2.638441205,known,20220213T165100/BL_BSCB_20220213T165100.mseed,"['Z', 'N', 'E']",[],0.0,0.9829999804496764,0.0170000009238719,Natural,0,0.798,0.202,Natural,0,26.614389347141195,68.2005401248239,4.347456781073759,115.7049074413662,16,"[-20.11408043, -44.82706833]",Sudeste,1.907651908479001,,205.3634761536611,[200-225[,8,0.3424847988891536,8.806880158839341,112.89514442610947,[2-3[,[75-100[,>= 15,>=0.9,[0.2-0.4[
20220213T165100,CANS,1795,usp2022dbvz,[],P,BL,,HHZ,-20.2896,-46.3921,164.71569505709232,-20.11408043,-44.82706833,0.0,2022-02-13T16:51:28.076068Z,2022-02-13T16:51:00.994110Z,2022-02-13T16:51:17.076068Z,2022-02-13T16:52:17.076068Z,earthquake,2.638441205,known,20220213T165100/BL_CANS_20220213T165100.mseed,"['E', 'N', 'Z']",[],0.0,0.9959999918937684,0.0040000001899898,Natural,0,0.798,0.202,Natural,0,8.172375513103741,15.455373691833517,17.0392193895149,139.25089930127407,16,"[-20.11408043, -44.82706833]",Sudeste,1.907651908479001,,205.3634761536611,[200-225[,8,0.3424847988891536,8.806880158839341,112.89514442610947,[2-3[,[150-175[,[8-9[,>=0.9,[0.2-0.4[
20220213T165100,CHCR,1794,usp2022dbvz,[],P,VL,,HHZ,-19.6133,-43.2403,175.194327384778,-20.11408043,-44.82706833,0.0,2022-02-13T16:51:29.905335Z,2022-02-13T16:51:00.994110Z,2022-02-13T16:51:18.905335Z,2022-02-13T16:52:18.905335Z,earthquake,2.638441205,known,20220213T165100/VL_CHCR_20220213T165100.mseed,"['Z', '1', '2']",[],1.0,0.003000000026077,0.996999979019165,Anthropogenic,0,0.798,0.202,Natural,0,1.2346695305128403,2.119697224484,88.09743373022933,108.77121714308831,16,"[-20.11408043, -44.82706833]",Sudeste,1.907651908479001,,205.3634761536611,[200-225[,8,0.3424847988891536,8.806880158839341,112.89514442610947,[2-3[,[175-200[,[1-1.25[,,[0.2-0.4[
20220213T165100,DIAM,1793,usp2022dbvz,[],P,BL,,HHZ,-18.2952,-43.6648,235.53262492254424,-20.11408043,-44.82706833,0.0,2022-02-13T16:51:37.640528Z,2022-02-13T16:51:00.994110Z,2022-02-13T16:51:26.640528Z,2022-02-13T16:52:26.640528Z,earthquake,2.638441205,known,20220213T165100/BL_DIAM_20220213T165100.mseed,"['E', 'N', 'Z']",[],0.0,1.0,0.0,Natural,0,0.798,0.202,Natural,0,2.474404128466258,5.016349766407859,5.74133469258159,14.206382266230438,16,"[-20.11408043, -44.82706833]",Sudeste,1.907651908479001,,205.3634761536611,[200-225[,8,0.3424847988891536,8.806880158839341,112.89514442610947,[2-3[,[225-250[,[2-3[,>=0.9,[0.2-0.4[
20220213T165100,GNG4,1796,usp2022dbvz,[],P,VL,,HHZ,-19.9724,-43.6034,128.97525448135116,-20.11408043,-44.82706833,0.0,2022-02-13T16:51:23.032892Z,2022-02-13T16:51:00.994110Z,2022-02-13T16:51:12.032892Z,2022-02-13T16:52:12.032892Z,earthquake,2.638441205,known,20220213T165100/VL_GNG4_20220213T165100.mseed,"['2', '1', 'Z']",[],0.0,0.9359999895095824,0.0640000030398368,Natural,0,0.798,0.202,Natural,0,1.3408996884917441,4.361197639397358,71.55914157822599,95.95363065097985,16,"[-20.11408043, -44.82706833]",Sudeste,1.907651908479001,,205.3634761536611,[200-225[,8,0.3424847988891536,8.806880158839341,112.89514442610947,[2-3[,[125-150[,[1.25-1.5[,>=0.9,[0.2-0.4[
20220213T165100,PMNB,1792,usp2022dbvz,[],P,BL,,HHZ,-18.54,-46.44,243.0777320488051,-20.11408043,-44.82706833,0.0,2022-02-13T16:51:38.529027Z,2022-02-13T16:51:00.994110Z,2022-02-13T16:51:27.529027Z,2022-02-13T16:52:27.529027Z,earthquake,2.638441205,known,20220213T165100/BL_PMNB_20220213T165100.mseed,"['E', 'N', 'Z']",[],0.0,1.0,0.0,Natural,0,0.798,0.202,Natural,0,3.0827941942536126,4.917540449598124,10.311982287296058,31.789719126522375,16,"[-20.11408043, -44.82706833]",Sudeste,1.907651908479001,,205.3634761536611,[200-225[,8,0.3424847988891536,8.806880158839341,112.89514442610947,[2-3[,[225-250[,[3-4[,>=0.9,[0.2-0.4[
20220213T165100,VABB,1791,usp2022dbvz,[],P,BL,,HHZ,-23.0021,-46.9657,388.98553809371697,-20.11408043,-44.82706833,0.0,2022-02-13T16:51:56.560922Z,2022-02-13T16:51:00.994110Z,2022-02-13T16:51:45.560922Z,2022-02-13T16:52:45.560922Z,earthquake,2.638441205,known,20220213T165100/BL_VABB_20220213T165100.mseed,"['E', 'N', 'Z']",[],0.0,0.7889999747276306,0.210999995470047,Natural,0,0.798,0.202,Natural,0,0.9462650636910603,1.2228172497006478,9.708558838469298,9.186870047632556,16,"[-20.11408043, -44.82706833]",Sudeste,1.907651908479001,,205.3634761536611,[200-225[,8,0.3424847988891536,8.806880158839341,112.89514442610947,[2-3[,>= 350,< 1,[0.6-0.8[,[0.2-0.4[
20220216T201649,BB19B,1788,usp2022dhph,[],P,BL,,HHZ,-21.0662,-48.5279,105.64451530595218,-20.44167137,-49.29489517,0.0,2022-02-16T20:17:07.944632Z,2022-02-16T20:16:49.627394Z,2022-02-16T20:16:56.944632Z,2022-02-16T20:17:56.944632Z,earthquake,2.265677486,suspected,20220216T201649/BL_BB19B_20220216T201649.mseed,"['E', 'N', 'Z']",[],1.0,0.0299999993294477,0.9700000286102296,Anthropogenic,1,0.339,0.661,Anthropogenic,0,0.863098566146466,5.647623197970313,17.084878419374586,14.745934066548905,20,"[-20.44167137, -49.29489517]",Sudeste,1.3062384511894174,[1.25-1.5[,295.03544329077874,[275-300[,5,0.39976530990198283,0.3398068400753088,102.5684108895167,[2-3[,[100-125[,< 1,,[0.2-0.4[
20220216T201649,CANS,1785,usp2022dhph,[],P,BL,,HHZ,-20.2896,-46.3921,303.5247305196896,-20.44167137,-49.29489517,0.0,2022-02-16T20:17:34.482099Z,2022-02-16T20:16:49.627394Z,2022-02-16T20:17:23.482099Z,2022-02-16T20:18:23.482099Z,earthquake,2.265677486,suspected,20220216T201649/BL_CANS_20220216T201649.mseed,"['E', 'N', 'Z']",[],0.0,0.9350000023841858,0.0649999976158142,Natural,1,0.339,0.661,Anthropogenic,0,1.3062384511894174,1.2084134986547441,14.897330946891309,19.45946650292348,20,"[-20.44167137, -49.29489517]",Sudeste,1.3062384511894174,[1.25-1.5[,295.03544329077874,[275-300[,5,0.39976530990198283,0.3398068400753088,102.5684108895167,[2-3[,[300-325[,[1.25-1.5[,>=0.9,[0.2-0.4[
20220216T201649,FRTB,1784,usp2022dhph,[],P,BL,,HHZ,-23.3439,-49.564,322.56149840173777,-20.44167137,-49.29489517,0.0,2022-02-16T20:17:36.876684Z,2022-02-16T20:16:49.627394Z,2022-02-16T20:17:25.876684Z,2022-02-16T20:18:25.876684Z,earthquake,2.265677486,suspected,20220216T201649/BL_FRTB_20220216T201649.mseed,"['E', 'N', 'Z']",[],1.0,0.1659999936819076,0.8339999914169312,Anthropogenic,1,0.339,0.661,Anthropogenic,0,1.127271898513914,1.2543487279543781,8.657325305442368,9.75915953311857,20,"[-20.44167137, -49.29489517]",Sudeste,1.3062384511894174,[1.25-1.5[,295.03544329077874,[275-300[,5,0.39976530990198283,0.3398068400753088,102.5684108895167,[2-3[,[300-325[,[1-1.25[,[0.1-0.2[,[0.2-0.4[
20220216T201649,IPMB,1786,usp2022dhph,[],P,BR,,HHZ,-17.982956,-48.211734,295.03544329077874,-20.44167137,-49.29489517,0.0,2022-02-16T20:17:33.594961Z,2022-02-16T20:16:49.627394Z,2022-02-16T20:17:22.594961Z,2022-02-16T20:18:22.594961Z,earthquake,2.265677486,suspected,20220216T201649/BR_IPMB_20220216T201649.mseed,"['E', 'N', 'Z']",[],0.0,0.5590000152587891,0.4410000145435333,Natural,1,0.339,0.661,Anthropogenic,0,1.4952601248214021,1.3115117679532393,5.497844997768969,8.22070839761275,20,"[-20.44167137, -49.29489517]",Sudeste,1.3062384511894174,[1.25-1.5[,295.03544329077874,[275-300[,5,0.39976530990198283,0.3398068400753088,102.5684108895167,[2-3[,[275-300[,[1.25-1.5[,[0.4-0.6[,[0.2-0.4[
20220216T201649,ITRB,1787,usp2022dhph,[],P,BL,,HHZ,-19.7042,-50.359,138.0352264252228,-20.44167137,-49.29489517,0.0,2022-02-16T20:17:12.896003Z,2022-02-16T20:16:49.627394Z,2022-02-16T20:17:01.896003Z,2022-02-16T20:18:01.896003Z,earthquake,2.265677486,suspected,20220216T201649/BL_ITRB_20220216T201649.mseed,"['E', 'N', 'Z']",[],1.0,0.0070000002160668,0.9929999709129332,Anthropogenic,1,0.339,0.661,Anthropogenic,0,1.7509525444134049,5.815201831718284,13.994295689475587,24.503347644760822,20,"[-20.44167137, -49.29489517]",Sudeste,1.3062384511894174,[1.25-1.5[,295.03544329077874,[275-300[,5,0.39976530990198283,0.3398068400753088,102.5684108895167,[2-3[,[125-150[,,,[0.2-0.4[
20220220T150735,BB19B,1768,usp2022donc,[],P,BL,,HHZ,-21.0662,-48.5279,122.11575105290834,-20.32761574,-47.65731049,0.0,2022-02-20T15:07:56.509436Z,2022-02-20T15:07:35.563860Z,2022-02-20T15:07:45.509436Z,2022-02-20T15:08:45.509436Z,earthquake,2.137482639,suspected,20220220T150735/BL_BB19B_20220220T150735.mseed,"['E', 'N', 'Z']",[],0.0,0.984000027179718,0.0160000007599592,Natural,0,0.746,0.254,Natural,0,0.9439867651036649,4.102897675133319,10.93928339664052,10.326538746146914,15,"[-20.32761574, -47.65731049]",Sudeste,0.9439867651036649,< 1,235.5816329619448,[225-250[,5,0.37109999316971415,0.33263630171537806,108.88422715931226,[2-3[,[100-125[,< 1,>=0.9,[0.2-0.4[
20220220T150735,CANS,1767,usp2022donc,[],P,BL,,HHZ,-20.2896,-46.3921,132.2073316569923,-20.32761574,-47.65731049,0.0,2022-02-20T15:07:57.915802Z,2022-02-20T15:07:35.563860Z,2022-02-20T15:07:46.915802Z,2022-02-20T15:08:46.915802Z,earthquake,2.137482639,suspected,20220220T150735/BL_CANS_20220220T150735.mseed,"['E', 'N', 'Z']",[],0.0,0.8650000095367432,0.135000005364418,Natural,0,0.746,0.254,Natural,0,1.68741299789936,8.07773418826675,6.1100408556825565,10.310162357574873,15,"[-20.32761574, -47.65731049]",Sudeste,0.9439867651036649,< 1,235.5816329619448,[225-250[,5,0.37109999316971415,0.33263630171537806,108.88422715931226,[2-3[,[125-150[,[1.5-1.75[,[0.8-0.9[,[0.2-0.4[
20220220T150735,FRTB,1764,usp2022donc,[],P,BL,,HHZ,-23.3439,-49.564,387.7993916145441,-20.32761574,-47.65731049,0.0,2022-02-20T15:08:30.720027Z,2022-02-20T15:07:35.563860Z,2022-02-20T15:08:19.720027Z,2022-02-20T15:09:19.720027Z,earthquake,2.137482639,suspected,20220220T150735/BL_FRTB_20220220T150735.mseed,"['E', 'N', 'Z']",[],1.0,0.0920000001788139,0.9079999923706056,Anthropogenic,0,0.746,0.254,Natural,0,0.9293920057892987,1.0625071327279494,2.922126834281014,2.715801319683165,15,"[-20.32761574, -47.65731049]",Sudeste,0.9439867651036649,< 1,235.5816329619448,[225-250[,5,0.37109999316971415,0.33263630171537806,108.88422715931226,[2-3[,>= 350,< 1,,[0.2-0.4[
20220220T150735,IPMB,1765,usp2022donc,[],P,BR,,HHZ,-17.982956,-48.211734,266.010836020352,-20.32761574,-47.65731049,0.0,2022-02-20T15:08:15.910967Z,2022-02-20T15:07:35.563860Z,2022-02-20T15:08:04.910967Z,2022-02-20T15:09:04.910967Z,earthquake,2.137482639,suspected,20220220T150735/BR_IPMB_20220220T150735.mseed,"['E', 'N', 'Z']",[],0.0,0.9580000042915344,0.0419999994337558,Natural,0,0.746,0.254,Natural,0,0.8888364606866368,1.094557311524149,4.590648196888039,4.0803354955794555,15,"[-20.32761574, -47.65731049]",Sudeste,0.9439867651036649,< 1,235.5816329619448,[225-250[,5,0.37109999316971415,0.33263630171537806,108.88422715931226,[2-3[,[250-275[,< 1,>=0.9,[0.2-0.4[
20220220T150735,PMNB,1766,usp2022donc,[],P,BL,,HHZ,-18.54,-46.44,235.5816329619448,-20.32761574,-47.65731049,0.0,2022-02-20T15:08:12.011869Z,2022-02-20T15:07:35.563860Z,2022-02-20T15:08:01.011869Z,2022-02-20T15:09:01.011869Z,earthquake,2.137482639,suspected,20220220T150735/BL_PMNB_20220220T150735.mseed,"['E', 'N', 'Z']",[],0.0,0.8320000171661377,0.1679999977350235,Natural,0,0.746,0.254,Natural,0,1.1005701670494938,1.7661067295425168,7.069899659936626,7.780920649759612,15,"[-20.32761574, -47.65731049]",Sudeste,0.9439867651036649,< 1,235.5816329619448,[225-250[,5,0.37109999316971415,0.33263630171537806,108.88422715931226,[2-3[,[225-250[,[1-1.25[,[0.8-0.9[,[0.2-0.4[
20220316T205359,NBMO,1742,usp2022fgup,[],P,NB,,HHZ,-3.310348,-40.042927,223.55948360681168,-5.18576479,-39.29084015,0.0,2022-03-16T20:54:34.912930Z,2022-03-16T20:53:59.821324Z,2022-03-16T20:54:23.912930Z,2022-03-16T20:55:23.912930Z,earthquake,1.989012511,known,20220316T205359/NB_NBMO_20220316T205359.mseed,"['E', 'N', 'Z']",[],1.0,0.0710000023245811,0.9290000200271606,Anthropogenic,1,0.051,0.949,Anthropogenic,0,0.7411363980259281,0.7443485449710048,11.749908343964446,8.708284747180608,20,"[-5.18576479, -39.29084015]",Nordeste,1.136222779329275,[1-1.25[,249.38445344770355,[225-250[,3,0.044859037874364176,3.0090295221984094,16.609263843588494,[1-2[,[200-225[,< 1,,
20220316T205359,NBPA,1741,usp2022fgup,[],P,NB,,HHZ,-5.75028,-37.112047,249.38445344770355,-5.18576479,-39.29084015,0.0,2022-03-16T20:54:38.153348Z,2022-03-16T20:53:59.821324Z,2022-03-16T20:54:27.153348Z,2022-03-16T20:55:27.153348Z,earthquake,1.989012511,known,20220316T205359/NB_NBPA_20220316T205359.mseed,"['E', 'N', 'Z']",[],1.0,0.0,1.0,Anthropogenic,1,0.051,0.949,Anthropogenic,0,6.139228219338239,3.5110727513039723,4.052987135616486,24.88221299559159,20,"[-5.18576479, -39.29084015]",Nordeste,1.136222779329275,[1-1.25[,249.38445344770355,[225-250[,3,0.044859037874364176,3.0090295221984094,16.609263843588494,[1-2[,[225-250[,[6-7[,,
20220316T205359,NBPS,1740,usp2022fgup,[],P,NB,,HHZ,-4.393969,-41.445618,254.56633604357543,-5.18576479,-39.29084015,0.0,2022-03-16T20:54:38.675997Z,2022-03-16T20:53:59.821324Z,2022-03-16T20:54:27.675997Z,2022-03-16T20:55:27.675997Z,earthquake,1.989012511,known,20220316T205359/NB_NBPS_20220316T205359.mseed,"['E', 'N', 'Z']",[],1.0,0.0829999968409538,0.9169999957084656,Anthropogenic,1,0.051,0.949,Anthropogenic,0,1.136222779329275,3.172667719375368,3.1128602609703995,3.536902737383439,20,"[-5.18576479, -39.29084015]",Nordeste,1.136222779329275,[1-1.25[,249.38445344770355,[225-250[,3,0.044859037874364176,3.0090295221984094,16.609263843588494,[1-2[,[250-275[,[1-1.25[,,
20220317T170949,BSCB,1732,usp2022fiis,[],P,BL,,HHZ,-20.9984,-44.7635,242.3257013423397,-18.80998993,-44.81572723,0.0,2022-03-17T17:10:27.369340Z,2022-03-17T17:09:49.747205Z,2022-03-17T17:10:16.369340Z,2022-03-17T17:11:16.369340Z,earthquake,2.539301126,suspected,20220317T170949/BL_BSCB_20220317T170949.mseed,"['Z', 'N', 'E']",[],0.0,1.0,0.0,Natural,0,0.833,0.167,Natural,0,1.5868423767595479,3.073050930398159,7.6126847740550785,12.080130800382783,17,"[-18.80998993, -44.81572723]",Sudeste,1.5959342038590814,[1.5-1.75[,237.55788390972265,[225-250[,6,0.35928619341252477,1.370355423897533,97.5532285029321,[2-3[,[225-250[,[1.5-1.75[,>=0.9,[0.2-0.4[
20220317T170949,CANS,1733,usp2022fiis,[],P,BL,,HHZ,-20.2896,-46.3921,232.7900664771056,-18.80998993,-44.81572723,0.0,2022-03-17T17:10:26.167249Z,2022-03-17T17:09:49.747205Z,2022-03-17T17:10:15.167249Z,2022-03-17T17:11:15.167249Z,earthquake,2.539301126,suspected,20220317T170949/BL_CANS_20220317T170949.mseed,"['E', 'N', 'Z']",[],0.0,0.9980000257492064,0.0020000000949949,Natural,0,0.833,0.167,Natural,0,1.9201863883354562,2.6318324028963938,13.582014377672628,26.079999134183442,17,"[-18.80998993, -44.81572723]",Sudeste,1.5959342038590814,[1.5-1.75[,237.55788390972265,[225-250[,6,0.35928619341252477,1.370355423897533,97.5532285029321,[2-3[,[225-250[,,>=0.9,[0.2-0.4[
20220317T170949,DIAM,1735,usp2022fiis,[],P,BL,,HHZ,-18.2952,-43.6648,134.2003045950733,-18.80998993,-44.81572723,0.0,2022-03-17T17:10:12.578401Z,2022-03-17T17:09:49.747205Z,2022-03-17T17:10:01.578401Z,2022-03-17T17:11:01.578401Z,earthquake,2.539301126,suspected,20220317T170949/BL_DIAM_20220317T170949.mseed,"['E', 'N', 'Z']",[],0.0,1.0,0.0,Natural,0,0.833,0.167,Natural,0,4.6031954848977605,21.299533529761707,11.809518615542702,54.36152276988222,17,"[-18.80998993, -44.81572723]",Sudeste,1.5959342038590814,[1.5-1.75[,237.55788390972265,[225-250[,6,0.35928619341252477,1.370355423897533,97.5532285029321,[2-3[,[125-150[,[4-5[,>=0.9,[0.2-0.4[
20220317T170949,FABR,1734,usp2022fiis,[],P,VL,,HHZ,-20.4192,-43.9133,201.72732563438464,-18.80998993,-44.81572723,0.0,2022-03-17T17:10:22.142861Z,2022-03-17T17:09:49.747205Z,2022-03-17T17:10:11.142861Z,2022-03-17T17:11:11.142861Z,earthquake,2.539301126,suspected,20220317T170949/VL_FABR_20220317T170949.mseed,"['1', '2', 'Z']",[],1.0,0.1019999980926513,0.8980000019073486,Anthropogenic,0,0.833,0.167,Natural,0,1.6050260309586146,0.6992073408515365,648.0534187886759,1040.1426066075494,17,"[-18.80998993, -44.81572723]",Sudeste,1.5959342038590814,[1.5-1.75[,237.55788390972265,[225-250[,6,0.35928619341252477,1.370355423897533,97.5532285029321,[2-3[,[200-225[,[1.5-1.75[,[0.1-0.2[,[0.2-0.4[
20220317T170949,IPMB,1731,usp2022fiis,[],P,BR,,HHZ,-17.982956,-48.211734,370.32455937304326,-18.80998993,-44.81572723,0.0,2022-03-17T17:10:43.153304Z,2022-03-17T17:09:49.747205Z,2022-03-17T17:10:32.153304Z,2022-03-17T17:11:32.153304Z,earthquake,2.539301126,suspected,20220317T170949/BR_IPMB_20220317T170949.mseed,"['E', 'N', 'Z']",[],0.0,0.9279999732971193,0.0719999969005584,Natural,0,0.833,0.167,Natural,0,0.8145735537985521,1.0159895803231456,10.05294191773443,8.188860624059366,17,"[-18.80998993, -44.81572723]",Sudeste,1.5959342038590814,[1.5-1.75[,237.55788390972265,[225-250[,6,0.35928619341252477,1.370355423897533,97.5532285029321,[2-3[,>= 350,< 1,>=0.9,[0.2-0.4[
20220317T170949,SJMB,1730,usp2022fiis,[],P,BL,,HHZ,-18.702916,-41.184694,383.04826206783,-18.80998993,-44.81572723,0.0,2022-03-17T17:10:44.616718Z,2022-03-17T17:09:49.747205Z,2022-03-17T17:10:33.616718Z,2022-03-17T17:11:33.616718Z,earthquake,2.539301126,suspected,20220317T170949/BL_SJMB_20220317T170949.mseed,"['E', 'N', 'Z']",[],0.0,0.9710000157356262,0.0289999991655349,Natural,0,0.833,0.167,Natural,0,1.0492285827757504,1.6497160330897152,3.3196161007803267,3.483036096781305,17,"[-18.80998993, -44.81572723]",Sudeste,1.5959342038590814,[1.5-1.75[,237.55788390972265,[225-250[,6,0.35928619341252477,1.370355423897533,97.5532285029321,[2-3[,>= 350,[1-1.25[,>=0.9,[0.2-0.4[
20220317T200526,NBCL,1729,usp2022fiom,[],P,NB,,HHZ,-4.224377,-38.291041,56.75864983098155,-4.038029194,-38.76735306,0.0,2022-03-17T20:05:36.376915Z,2022-03-17T20:05:26.571446Z,2022-03-17T20:05:25.376915Z,2022-03-17T20:06:25.376915Z,earthquake,1.975457174,known,20220317T200526/NB_NBCL_20220317T200526.mseed,"['E', 'N', 'Z']",[],1.0,0.0340000018477439,0.9660000205039978,Anthropogenic,1,0.205,0.795,Anthropogenic,0,1.4810808129537325,1.693085507915531,23.59658858977091,34.94845461147267,20,"[-4.038029194, -38.76735306]",Nordeste,1.3146170362715814,[1.25-1.5[,189.48472226088325,[175-200[,5,0.27313677407920417,0.5296101435941788,94.74071225461809,[1-2[,[50-75[,[1.25-1.5[,,[0.2-0.4[
20220317T200526,NBMO,1728,usp2022fiom,[],P,NB,,HHZ,-3.310348,-40.042927,162.9576937725993,-4.038029194,-38.76735306,0.0,2022-03-17T20:05:54.061797Z,2022-03-17T20:05:26.571446Z,2022-03-17T20:05:43.061797Z,2022-03-17T20:06:43.061797Z,earthquake,1.975457174,known,20220317T200526/NB_NBMO_20220317T200526.mseed,"['E', 'N', 'Z']",[],1.0,0.123999997973442,0.8759999871253967,Anthropogenic,1,0.205,0.795,Anthropogenic,0,2.362007836252472,3.710264389311805,6.93110531267037,16.371325062418553,20,"[-4.038029194, -38.76735306]",Nordeste,1.3146170362715814,[1.25-1.5[,189.48472226088325,[175-200[,5,0.27313677407920417,0.5296101435941788,94.74071225461809,[1-2[,[150-175[,[2-3[,[0.1-0.2[,[0.2-0.4[
20220317T200526,NBPA,1726,usp2022fiom,[],P,NB,,HHZ,-5.75028,-37.112047,263.73859204314016,-4.038029194,-38.76735306,0.0,2022-03-17T20:06:06.530761Z,2022-03-17T20:05:26.571446Z,2022-03-17T20:05:55.530761Z,2022-03-17T20:06:55.530761Z,earthquake,1.975457174,known,20220317T200526/NB_NBPA_20220317T200526.mseed,"['E', 'N', 'Z']",[],1.0,0.0410000011324882,0.9589999914169312,Anthropogenic,1,0.205,0.795,Anthropogenic,0,1.044451193912819,0.949908914042613,4.901154979943653,5.1190171703539065,20,"[-4.038029194, -38.76735306]",Nordeste,1.3146170362715814,[1.25-1.5[,189.48472226088325,[175-200[,5,0.27313677407920417,0.5296101435941788,94.74071225461809,[1-2[,[250-275[,[1-1.25[,,[0.2-0.4[
