,Event,Station,index,EventID,Error,Pick,Network,Location,Channel,Latitude,Longitude,Distance,Origem Latitude,Origem Longitude,Depth/km,Pick Time,Origin Time,Start Time,End Time,Cat,MLv,Certainty,Path,Compo,Warning,Pick Pred,Pick Prob_Nat,Pick Prob_Ant,Pick Pred_final,Event Pred,Event Prob_Nat,Event Prob_Ant,Event Pred_final,Label,SNR_P,SNR_S,Noise,p,Hora,Coord Origem,Região Origem,SNR_P_Q2,SNR_P_Q2_cat,Distance_Q2,Distance_Q2_cat,Num_Estacoes,Pick Prob_Nat_std,SNRP_std,Distance_std,Magnitude_cat,Distance_cat,SNR_P_cat,Pick Prob_Nat_cat,Prob_Nat_std_cat,Cat Hora
2387,20210303T102458,NBPA,2482,usp2021eigh,[],P,NB,,HHZ,-5.75028,-37.112047,107.96272193400222,-5.598333333,-36.14933333,0.0,2021-03-03T10:25:16.405216Z,2021-03-03T10:24:58.359999Z,2021-03-03T10:25:05.405216Z,2021-03-03T10:26:05.405216Z,earthquake,2.447138948,known,20210303T102458/NB_NBPA_20210303T102458.mseed,"['E', 'N', 'Z']",[],0.0,0.9900000095367432,0.0099999997764825,Natural,0,0.945,0.055,Natural,0,94.24348816352162,108.3463091476994,5.87935106538812,554.0905525400934,10,"[-5.598333333, -36.14933333]",Nordeste,47.65709700951441,>= 15,228.50063546820036,[225-250[,2,0.0636396339090244,65.88310619201498,170.46635210021842,[2-3[,[100-125[,>= 15,>=0.9,,10
2388,20210305T235426,BOAV,2480,usp2021emya,[],P,BR,,HHZ,2.3953,-60.5225,115.68786114321443,2.610140324,-59.50444031,0.0,2021-03-05T23:54:46.531694Z,2021-03-05T23:54:26.745332Z,2021-03-05T23:54:35.531694Z,2021-03-05T23:55:35.531694Z,earthquake,3.49399481,known,20210305T235426/BR_BOAV_20210305T235426.mseed,"['1', '2', 'Z']",[],0.0,0.9990000128746032,0.0010000000474974,Natural,0,0.999,0.001,Natural,0,17.751259582612555,100.3561744600959,1.4817985281485628,26.30379032229836,23,"[2.610140324, -59.50444031]",,17.751259582612555,>= 15,115.68786114321443,[100-125[,1,,,,>=3,[100-125[,>= 15,>=0.9,,23
2389,20210307T224450,NBMO,2473,usp2021eqms,[],P,NB,,HHZ,-3.310348,-40.042927,384.4279635863166,-6.092166667,-37.96466667,0.0,2021-03-07T22:45:43.879278Z,2021-03-07T22:44:50.420000Z,2021-03-07T22:45:32.879278Z,2021-03-07T22:46:32.879278Z,earthquake,1.703045471,known,20210307T224450/NB_NBMO_20210307T224450.mseed,"['E', 'N', 'Z']",[],1.0,0.0140000004321336,0.9860000014305116,Anthropogenic,1,0.434,0.566,Anthropogenic,0,1.0211571322529038,1.830867944852155,2.3052473621495104,2.354019785466165,22,"[-6.092166667, -37.96466667]",Nordeste,1.9275177411258504,,243.06348325514125,[225-250[,2,0.5939696763349976,1.281787465468857,199.91956532217284,[1-2[,>= 350,[1-1.25[,,[0.4-0.6[,22
2390,20210307T224450,NBPA,2474,usp2021eqms,[],P,NB,,HHZ,-5.75028,-37.112047,101.69900292396588,-6.092166667,-37.96466667,0.0,2021-03-07T22:45:07.482050Z,2021-03-07T22:44:50.420000Z,2021-03-07T22:44:56.482050Z,2021-03-07T22:45:56.482050Z,earthquake,1.703045471,known,20210307T224450/NB_NBPA_20210307T224450.mseed,"['E', 'N', 'Z']",[],0.0,0.8539999723434448,0.1459999978542328,Natural,1,0.434,0.566,Anthropogenic,0,2.8338783499987965,8.606292831632635,2.132199571316557,6.042394203030706,22,"[-6.092166667, -37.96466667]",Nordeste,1.9275177411258504,,243.06348325514125,[225-250[,2,0.5939696763349976,1.281787465468857,199.91956532217284,[1-2[,[100-125[,[2-3[,[0.8-0.9[,[0.4-0.6[,22
2391,20210307T231752,NBMA,2471,usp2021eqnv,[],P,NB,,HHZ,-7.365352,-38.764058,230.5511402354976,-5.706833333,-37.501,0.0,2021-03-07T23:18:28.129226Z,2021-03-07T23:17:52.780000Z,2021-03-07T23:18:17.129226Z,2021-03-07T23:19:17.129226Z,earthquake,2.339209214,known,20210307T231752/NB_NBMA_20210307T231752.mseed,"['E', 'N', 'Z']",[],0.0,1.0,0.0,Natural,0,0.987,0.013,Natural,0,3.145142504866324,10.382913035526755,5.898478609999102,18.55155579035301,23,"[-5.706833333, -37.501]",Nordeste,3.145142504866324,[3-4[,230.5511402354976,[225-250[,3,0.0168226016161832,196.90536226415935,172.07020884464325,[2-3[,[225-250[,[3-4[,>=0.9,,23
2392,20210307T231752,NBMO,2470,usp2021eqnv,[],P,NB,,HHZ,-3.310348,-40.042927,387.03343879259467,-5.706833333,-37.501,0.0,2021-03-07T23:18:47.473005Z,2021-03-07T23:17:52.780000Z,2021-03-07T23:18:36.473005Z,2021-03-07T23:19:36.473005Z,earthquake,2.339209214,known,20210307T231752/NB_NBMO_20210307T231752.mseed,"['E', 'N', 'Z']",[],0.0,0.9929999709129332,0.0070000002160668,Natural,0,0.987,0.013,Natural,0,1.9997626649336584,3.277445461458392,2.152187254730257,4.303863719955633,23,"[-5.706833333, -37.501]",Nordeste,3.145142504866324,[3-4[,230.5511402354976,[225-250[,3,0.0168226016161832,196.90536226415935,172.07020884464325,[2-3[,>= 350,,>=0.9,,23
2393,20210307T231752,NBPA,2472,usp2021eqnv,[],P,NB,,HHZ,-5.75028,-37.112047,43.35032223262119,-5.706833333,-37.501,0.0,2021-03-07T23:18:00.327494Z,2021-03-07T23:17:52.780000Z,2021-03-07T23:17:49.327494Z,2021-03-07T23:18:49.327494Z,earthquake,2.339209214,known,20210307T231752/NB_NBPA_20210307T231752.mseed,"['E', 'N', 'Z']",[],0.0,0.9679999947547911,0.0320000015199184,Natural,0,0.987,0.013,Natural,0,343.62110181826995,268.75023601497577,2.2123872424088966,760.2229418852289,23,"[-5.706833333, -37.501]",Nordeste,3.145142504866324,[3-4[,230.5511402354976,[225-250[,3,0.0168226016161832,196.90536226415935,172.07020884464325,[2-3[,[25-50[,>= 15,>=0.9,,23
2394,20210310T231834,BOAV,2465,usp2021ewai,[],P,BR,,HHZ,2.3953,-60.5225,366.4358893561694,-0.912,-60.7305,0.0,2021-03-10T23:19:26.775950Z,2021-03-10T23:18:34.780000Z,2021-03-10T23:19:15.775950Z,2021-03-10T23:20:15.775950Z,earthquake,3.93030852,suspected,20210310T231834/BR_BOAV_20210310T231834.mseed,"['1', '2', 'Z']",[],0.0,0.9990000128746032,0.0010000000474974,Natural,0,0.975,0.025,Natural,0,7.38543052179646,30.758495555823902,2.324903747133359,17.17041509431767,23,"[-0.912, -60.7305]",Norte,4.597837575771202,[4-5[,307.6152209051583,[300-325[,2,0.0339411521337625,3.9422517506444894,83.18498707127111,>=3,>= 350,[7-8[,>=0.9,,23
2395,20210310T231834,MACA,2466,usp2021ewai,[],P,BR,,HHZ,-3.1615,-60.6838,248.79455245414724,-0.912,-60.7305,0.0,2021-03-10T23:19:12.610086Z,2021-03-10T23:18:34.780000Z,2021-03-10T23:19:01.610086Z,2021-03-10T23:20:01.610086Z,earthquake,3.93030852,suspected,20210310T231834/BR_MACA_20210310T231834.mseed,"['E', 'N', 'Z']",[],0.0,0.9509999752044678,0.0489999987185001,Natural,0,0.975,0.025,Natural,0,1.8102446297459451,18.394945699071226,34.91413034487949,63.20311695906805,23,"[-0.912, -60.7305]",Norte,4.597837575771202,[4-5[,307.6152209051583,[300-325[,2,0.0339411521337625,3.9422517506444894,83.18498707127111,>=3,[225-250[,,>=0.9,,23
2396,20210317T013835,BB19B,2458,usp2021fhdz,[],P,BL,,HHZ,-21.0662,-48.5279,164.32973108063385,-21.92516667,-49.82116667,0.0,2021-03-17T01:39:01.645551Z,2021-03-17T01:38:35.020000Z,2021-03-17T01:38:50.645551Z,2021-03-17T01:39:50.645551Z,earthquake,3.005249203,known,20210317T013835/BL_BB19B_20210317T013835.mseed,"['E', 'N', 'Z']",[],0.0,0.9950000047683716,0.0049999998882412,Natural,0,0.778,0.222,Natural,0,17.102113994870646,25.760085484578447,18.7715283381155,321.032817496396,1,"[-21.92516667, -49.82116667]",Sudeste,2.398804578359608,[2-3[,343.3716373718354,[325-350[,6,0.2758057273980646,16.253748782232844,111.14249653195866,>=3,[150-175[,>= 15,>=0.9,[0.2-0.4[,1
2397,20210317T013835,CANS,2454,usp2021fhdz,[],P,BL,,HHZ,-20.2896,-46.3921,399.6256253905872,-21.92516667,-49.82116667,0.0,2021-03-17T01:39:30.547605Z,2021-03-17T01:38:35.020000Z,2021-03-17T01:39:19.547605Z,2021-03-17T01:40:19.547605Z,earthquake,3.005249203,known,20210317T013835/BL_CANS_20210317T013835.mseed,"['E', 'N', 'Z']",[],1.0,0.2610000073909759,0.7390000224113464,Anthropogenic,0,0.778,0.222,Natural,0,2.416304997799916,2.516740137617305,11.726420129542694,28.334607565315544,1,"[-21.92516667, -49.82116667]",Sudeste,2.398804578359608,[2-3[,343.3716373718354,[325-350[,6,0.2758057273980646,16.253748782232844,111.14249653195866,>=3,>= 350,[2-3[,[0.2-0.4[,[0.2-0.4[,1
2398,20210317T013835,PCMB,2459,usp2021fhdz,[],P,BL,,HHZ,-21.6074,-51.2619,153.11258753407546,-21.92516667,-49.82116667,0.0,2021-03-17T01:38:59.990305Z,2021-03-17T01:38:35.020000Z,2021-03-17T01:38:48.990305Z,2021-03-17T01:39:48.990305Z,earthquake,3.005249203,known,20210317T013835/BL_PCMB_20210317T013835.mseed,"['E', 'N', 'Z']",[],0.0,0.9990000128746032,0.0010000000474974,Natural,0,0.778,0.222,Natural,0,42.07828040125162,163.30328789578735,5.387260170775337,226.6866440603793,1,"[-21.92516667, -49.82116667]",Sudeste,2.398804578359608,[2-3[,343.3716373718354,[325-350[,6,0.2758057273980646,16.253748782232844,111.14249653195866,>=3,[150-175[,>= 15,>=0.9,[0.2-0.4[,1
2399,20210317T013835,PET01,2456,usp2021fhdz,[],P,ON,,HHZ,-24.290108,-47.275344,369.5856614011034,-21.92516667,-49.82116667,0.0,2021-03-17T01:39:27.443684Z,2021-03-17T01:38:35.020000Z,2021-03-17T01:39:16.443684Z,2021-03-17T01:40:16.443684Z,earthquake,3.005249203,known,20210317T013835/ON_PET01_20210317T013835.mseed,"['E', 'N', 'Z']",[],0.0,0.7630000114440918,0.2370000034570694,Natural,0,0.778,0.222,Natural,0,2.260350234268391,3.216096912349561,4.967094908469306,11.22737413999193,1,"[-21.92516667, -49.82116667]",Sudeste,2.398804578359608,[2-3[,343.3716373718354,[325-350[,6,0.2758057273980646,16.253748782232844,111.14249653195866,>=3,>= 350,[2-3[,[0.6-0.8[,[0.2-0.4[,1
2400,20210317T013835,PTGB,2455,usp2021fhdz,[],P,BL,,HHZ,-24.72095,-52.01182,382.1698292187232,-21.92516667,-49.82116667,0.0,2021-03-17T01:39:28.483792Z,2021-03-17T01:38:35.020000Z,2021-03-17T01:39:17.483792Z,2021-03-17T01:40:17.483792Z,earthquake,3.005249203,known,20210317T013835/BL_PTGB_20210317T013835.mseed,"['E', 'N', 'Z']",[],0.0,0.9039999842643738,0.096000000834465,Natural,0,0.778,0.222,Natural,0,1.3106689869369692,5.100322789232629,3.82410587513894,5.012136973308066,1,"[-21.92516667, -49.82116667]",Sudeste,2.398804578359608,[2-3[,343.3716373718354,[325-350[,6,0.2758057273980646,16.253748782232844,111.14249653195866,>=3,>= 350,[1.25-1.5[,>=0.9,[0.2-0.4[,1
2401,20210317T013835,VABB,2457,usp2021fhdz,[],P,BL,,HHZ,-23.0021,-46.9657,317.15761334256734,-21.92516667,-49.82116667,0.0,2021-03-17T01:39:21.039882Z,2021-03-17T01:38:35.020000Z,2021-03-17T01:39:10.039882Z,2021-03-17T01:40:10.039882Z,earthquake,3.005249203,known,20210317T013835/BL_VABB_20210317T013835.mseed,"['E', 'N', 'Z']",[],0.0,0.7459999918937683,0.2540000081062317,Natural,0,0.778,0.222,Natural,0,2.3813041589193005,2.0645818240869565,11.380499939064364,27.10043183547481,1,"[-21.92516667, -49.82116667]",Sudeste,2.398804578359608,[2-3[,343.3716373718354,[325-350[,6,0.2758057273980646,16.253748782232844,111.14249653195866,>=3,[300-325[,[2-3[,[0.6-0.8[,[0.2-0.4[,1
2402,20210319T053957,BSCB,2449,usp2021flcy,[],P,BL,,HHZ,-20.9984,-44.7635,101.31664163076088,-20.46837044,-43.97050858,0.0,2021-03-19T05:40:15.376087Z,2021-03-19T05:39:57.886045Z,2021-03-19T05:40:04.376087Z,2021-03-19T05:41:04.376087Z,earthquake,2.205510258,known,20210319T053957/BL_BSCB_20210319T053957.mseed,"['Z', 'N', 'E']",[],0.0,0.949999988079071,0.050000000745058,Natural,0,0.722,0.278,Natural,0,5.806296943837323,15.217827294740587,5.428772336218165,31.52106422457213,5,"[-20.46837044, -43.97050858]",Sudeste,1.83935986202322,,101.31664163076088,[100-125[,5,0.3887972470974709,1.8542710410842729,120.05326107532343,[2-3[,[100-125[,[5-6[,>=0.9,[0.2-0.4[,5
2403,20210319T053957,CAM01,2447,usp2021flcy,[],P,ON,,HHZ,-21.825656,-41.657401,283.3768803069147,-20.46837044,-43.97050858,0.0,2021-03-19T05:40:40.463026Z,2021-03-19T05:39:57.886045Z,2021-03-19T05:40:29.463026Z,2021-03-19T05:41:29.463026Z,earthquake,2.205510258,known,20210319T053957/ON_CAM01_20210319T053957.mseed,"['Z', '1', '2']",[],0.0,0.99099999666214,0.0089999996125698,Natural,0,0.722,0.278,Natural,0,1.4476144684297538,1.9780689967331375,4.8133036572883325,6.96780801523644,5,"[-20.46837044, -43.97050858]",Sudeste,1.83935986202322,,101.31664163076088,[100-125[,5,0.3887972470974709,1.8542710410842729,120.05326107532343,[2-3[,[275-300[,[1.25-1.5[,>=0.9,[0.2-0.4[,5
2404,20210319T053957,CANS,2448,usp2021flcy,[],P,BL,,HHZ,-20.2896,-46.3921,253.57161274342783,-20.46837044,-43.97050858,0.0,2021-03-19T05:40:36.740908Z,2021-03-19T05:39:57.886045Z,2021-03-19T05:40:25.740908Z,2021-03-19T05:41:25.740908Z,earthquake,2.205510258,known,20210319T053957/BL_CANS_20210319T053957.mseed,"['E', 'N', 'Z']",[],0.0,0.6729999780654907,0.3269999921321869,Natural,0,0.722,0.278,Natural,0,1.83935986202322,2.33006296831034,12.467770600011075,22.93271681057353,5,"[-20.46837044, -43.97050858]",Sudeste,1.83935986202322,,101.31664163076088,[100-125[,5,0.3887972470974709,1.8542710410842729,120.05326107532343,[2-3[,[250-275[,,[0.6-0.8[,[0.2-0.4[,5
2405,20210319T053957,FABR,2451,usp2021flcy,[],P,VL,,HHZ,-20.4192,-43.9133,8.079067580115856,-20.46837044,-43.97050858,0.0,2021-03-19T05:39:58.695324Z,2021-03-19T05:39:57.886045Z,2021-03-19T05:39:47.695324Z,2021-03-19T05:40:47.695324Z,earthquake,2.205510258,known,20210319T053957/VL_FABR_20210319T053957.mseed,"['1', '2', 'Z']",[],0.0,0.9340000152587892,0.0659999996423721,Natural,0,0.722,0.278,Natural,0,2.557387339960568,0.6142808121942912,654.8135978937054,1674.612005287392,5,"[-20.46837044, -43.97050858]",Sudeste,1.83935986202322,,101.31664163076088,[100-125[,5,0.3887972470974709,1.8542710410842729,120.05326107532343,[2-3[,< 25,[2-3[,>=0.9,[0.2-0.4[,5
2406,20210319T053957,GNG4,2450,usp2021flcy,[],P,VL,,HHZ,-19.9724,-43.6034,66.98163310522033,-20.46837044,-43.97050858,0.0,2021-03-19T05:40:09.170172Z,2021-03-19T05:39:57.886045Z,2021-03-19T05:39:58.170172Z,2021-03-19T05:40:58.170172Z,earthquake,2.205510258,known,20210319T053957/VL_GNG4_20210319T053957.mseed,"['2', '1', 'Z']",[],1.0,0.0640000030398368,0.9359999895095824,Anthropogenic,0,0.722,0.278,Natural,0,1.349175225298561,3.8139980594460337,14.225855606006128,19.193171942298115,5,"[-20.46837044, -43.97050858]",Sudeste,1.83935986202322,,101.31664163076088,[100-125[,5,0.3887972470974709,1.8542710410842729,120.05326107532343,[2-3[,[50-75[,[1.25-1.5[,,[0.2-0.4[,5
2407,20210324T021133,BOAV,2446,usp2021ftzp,[],P,BR,,HHZ,2.3953,-60.5225,110.44082006752656,2.8055,-59.617,0.0,2021-03-24T02:11:52.014115Z,2021-03-24T02:11:33.380000Z,2021-03-24T02:11:41.014115Z,2021-03-24T02:12:41.014115Z,earthquake,4.136454176,known,20210324T021133/BR_BOAV_20210324T021133.mseed,"['1', '2', 'Z']",[],0.0,0.9959999918937684,0.0040000001899898,Natural,0,0.996,0.004,Natural,0,1000.3403957646772,5146.411546356703,1.4605687873704256,1461.0659587996663,2,"[2.8055, -59.617]",,1000.3403957646772,>= 15,110.44082006752656,[100-125[,1,,,,>=3,[100-125[,>= 15,>=0.9,,2
2408,20210328T055001,BOAV,2437,usp2021gbov,[],P,BR,,HHZ,2.3953,-60.5225,106.7417651227479,2.5785,-59.58016667,0.0,2021-03-28T05:50:19.379340Z,2021-03-28T05:50:01.600000Z,2021-03-28T05:50:08.379340Z,2021-03-28T05:51:08.379340Z,earthquake,3.039455649,known,20210328T055001/BR_BOAV_20210328T055001.mseed,"['1', '2', 'Z']",[],0.0,0.9900000095367432,0.0099999997764825,Natural,0,0.99,0.01,Natural,0,113.53194649542904,533.9310125154641,1.2159603486546675,138.05034524402495,5,"[2.5785, -59.58016667]",,113.53194649542904,>= 15,106.7417651227479,[100-125[,1,,,,>=3,[100-125[,>= 15,>=0.9,,5
2409,20210330T022417,NBPA,2435,usp2021geza,[],P,NB,,HHZ,-5.75028,-37.112047,352.8642955101809,-8.233076096,-35.10608673,0.0,2021-03-30T02:25:08.965521Z,2021-03-30T02:24:17.862788Z,2021-03-30T02:24:57.965521Z,2021-03-30T02:25:57.965521Z,earthquake,1.489488019,known,20210330T022417/NB_NBPA_20210330T022417.mseed,"['E', 'N', 'Z']",[],0.0,0.7789999842643738,0.221000000834465,Natural,1,0.407,0.593,Anthropogenic,0,0.9276221557263368,0.9976827458104226,2.6932239085002543,2.4982941678567165,2,"[-8.233076096, -35.10608673]",Nordeste,1.1763173684004236,[1-1.25[,277.3401072902562,[275-300[,2,0.5260874339706563,0.3517081426609546,106.80733126783592,[1-2[,>= 350,< 1,[0.6-0.8[,[0.4-0.6[,2
2410,20210330T022417,NBPV,2436,usp2021geza,[],P,NB,,HHZ,-6.417527,-35.290516,201.81591907033143,-8.233076096,-35.10608673,0.0,2021-03-30T02:24:50.034488Z,2021-03-30T02:24:17.862788Z,2021-03-30T02:24:39.034488Z,2021-03-30T02:25:39.034488Z,earthquake,1.489488019,known,20210330T022417/NB_NBPV_20210330T022417.mseed,"['E', 'N', 'Z']",[],1.0,0.0350000001490116,0.9649999737739564,Anthropogenic,1,0.407,0.593,Anthropogenic,0,1.4250125810745102,2.3169885806523087,1.934924691390276,2.757292028662857,2,"[-8.233076096, -35.10608673]",Nordeste,1.1763173684004236,[1-1.25[,277.3401072902562,[275-300[,2,0.5260874339706563,0.3517081426609546,106.80733126783592,[1-2[,[200-225[,[1.25-1.5[,,[0.4-0.6[,2
2411,20210330T222940,BOAV,2430,usp2021ggmu,[],P,BR,,HHZ,2.3953,-60.5225,117.2671722808401,2.698333333,-59.512,0.0,2021-03-30T22:29:59.646625Z,2021-03-30T22:29:40.390000Z,2021-03-30T22:29:48.646625Z,2021-03-30T22:30:48.646625Z,earthquake,3.514175681,suspected,20210330T222940/BR_BOAV_20210330T222940.mseed,"['1', '2', 'Z']",[],0.0,1.0,0.0,Natural,0,0.681,0.319,Natural,0,89.97240047750037,492.9776120841883,1.3602872663194907,122.38831068974145,22,"[2.698333333, -59.512]",,1633.3201573815302,>= 15,11.169117975826934,< 25,5,0.4100520720358617,6515.371459563683,48.53786615338537,>=3,[100-125[,>= 15,>=0.9,[0.4-0.6[,22
2412,20210330T222940,GUY1,2432,usp2021ggmu,[],P,XV,,HHZ,2.79532,-59.54006,11.169117975826934,2.698333333,-59.512,0.0,2021-03-30T22:29:42.128012Z,2021-03-30T22:29:40.390000Z,2021-03-30T22:29:31.128012Z,2021-03-30T22:30:31.128012Z,earthquake,3.514175681,suspected,20210330T222940/XV_GUY1_20210330T222940.mseed,"['1', '2', 'Z']",[],0.0,0.5350000262260437,0.4650000035762787,Natural,0,0.681,0.319,Natural,0,2098.8992257398954,403.8814043950836,5.183312444463629,10879.250476452677,22,"[2.698333333, -59.512]",,1633.3201573815302,>= 15,11.169117975826934,< 25,5,0.4100520720358617,6515.371459563683,48.53786615338537,>=3,< 25,>= 15,[0.4-0.6[,[0.4-0.6[,22
2413,20210330T222940,GUY2,2431,usp2021ggmu,[],P,XV,,HHZ,2.6527,-59.62017,13.043930563878932,2.698333333,-59.512,0.0,2021-03-30T22:29:42.711716Z,2021-03-30T22:29:40.390000Z,2021-03-30T22:29:31.711716Z,2021-03-30T22:30:31.711716Z,earthquake,3.514175681,suspected,20210330T222940/XV_GUY2_20210330T222940.mseed,"['1', '2', 'Z']",[],0.0,0.8980000019073486,0.1019999980926513,Natural,0,0.681,0.319,Natural,0,909.8020503125348,259.0951248730101,4.6913957292790975,4268.241453325592,22,"[2.698333333, -59.512]",,1633.3201573815302,>= 15,11.169117975826934,< 25,5,0.4100520720358617,6515.371459563683,48.53786615338537,>=3,< 25,>= 15,[0.8-0.9[,[0.4-0.6[,22
2414,20210330T222940,GUY3,2433,usp2021ggmu,[],P,XV,,HHZ,2.638405,-59.432881,11.01442921991742,2.698333333,-59.512,0.0,2021-03-30T22:29:41.963514Z,2021-03-30T22:29:40.390000Z,2021-03-30T22:29:30.963514Z,2021-03-30T22:30:30.963514Z,earthquake,3.514175681,suspected,20210330T222940/XV_GUY3_20210330T222940.mseed,"['Z', '1', '2']",[' Sampling rate is 200.0'],1.0,0.0240000002086162,0.9760000109672546,Anthropogenic,0,0.681,0.319,Natural,0,1633.3201573815302,347.1957522496232,3.664569911140712,5985.415903999968,22,"[2.698333333, -59.512]",,1633.3201573815302,>= 15,11.169117975826934,< 25,5,0.4100520720358617,6515.371459563683,48.53786615338537,>=3,< 25,>= 15,,[0.4-0.6[,22
2415,20210330T222940,GUY4,2434,usp2021ggmu,[],P,XV,,HHZ,2.701044,-59.498237,1.55947735341804,2.698333333,-59.512,0.0,2021-03-30T22:29:40.419349Z,2021-03-30T22:29:40.390000Z,2021-03-30T22:29:29.419349Z,2021-03-30T22:30:29.419349Z,earthquake,3.514175681,suspected,20210330T222940/XV_GUY4_20210330T222940.mseed,"['1', '2', 'Z']",[' Sampling rate is 200.0'],0.0,0.9470000267028807,0.0529999993741512,Natural,0,0.681,0.319,Natural,0,15652.330463425047,165.6110054525102,39.58400939763923,619581.9961591719,22,"[2.698333333, -59.512]",,1633.3201573815302,>= 15,11.169117975826934,< 25,5,0.4100520720358617,6515.371459563683,48.53786615338537,>=3,< 25,>= 15,>=0.9,[0.4-0.6[,22
2416,20210407T004041,CAJU,2411,usp2021gtlq,[],P,VL,,HHZ,-6.4423,-50.0519,36.458509427372384,-6.244266987,-49.78845596,0.0,2021-04-07T00:40:47.926974Z,2021-04-07T00:40:41.468995Z,2021-04-07T00:40:36.926974Z,2021-04-07T00:41:36.926974Z,earthquake,3.101177533,known,20210407T004041/VL_CAJU_20210407T004041.mseed,"['Z', '2', '1']",[],1.0,0.1959999948740005,0.8040000200271606,Anthropogenic,0,0.681,0.319,Natural,0,4.322494796134177,8.394201886999069,60.59815216592433,261.9351973925549,0,"[-6.244266987, -49.78845596]",Norte,5.015209458738801,[5-6[,94.78239800491356,[75-100[,7,0.3798411291937149,854.7281127816232,124.6329463462204,>=3,[25-50[,[4-5[,[0.1-0.2[,[0.2-0.4[,0
2417,20210407T004041,PRPB,2413,usp2021gtlq,[],P,BR,,HHZ,-6.1724,-49.815,8.473118373881197,-6.244266987,-49.78845596,0.0,2021-04-07T00:40:43.146859Z,2021-04-07T00:40:41.468995Z,2021-04-07T00:40:32.146859Z,2021-04-07T00:41:32.146859Z,earthquake,3.101177533,known,20210407T004041/BR_PRPB_20210407T004041.mseed,"['E', 'N', 'Z']",[],0.0,0.925000011920929,0.0750000029802322,Natural,0,0.681,0.319,Natural,0,2265.668780604012,353.8438754640584,8.307073327284385,18821.07669581652,0,"[-6.244266987, -49.78845596]",Norte,5.015209458738801,[5-6[,94.78239800491356,[75-100[,7,0.3798411291937149,854.7281127816232,124.6329463462204,>=3,< 25,>= 15,>=0.9,[0.2-0.4[,0
2418,20210407T004041,SAL1,2408,usp2021gtlq,[],P,VL,,HHZ,-5.7723,-50.5681,100.86887771676386,-6.244266987,-49.78845596,0.0,2021-04-07T00:40:58.547887Z,2021-04-07T00:40:41.468995Z,2021-04-07T00:40:47.547887Z,2021-04-07T00:41:47.547887Z,earthquake,3.101177533,known,20210407T004041/VL_SAL1_20210407T004041.mseed,"['1', '2', 'Z']",[],0.0,0.968999981880188,0.0309999994933605,Natural,0,0.681,0.319,Natural,0,5.015209458738801,25.788542778883706,52.51537409375558,263.3756008842096,0,"[-6.244266987, -49.78845596]",Norte,5.015209458738801,[5-6[,94.78239800491356,[75-100[,7,0.3798411291937149,854.7281127816232,124.6329463462204,>=3,[100-125[,[5-6[,>=0.9,[0.2-0.4[,0
2419,20210407T004041,SAL2,2410,usp2021gtlq,[],P,VL,,HHZ,-5.7839,-50.5106,94.78239800491356,-6.244266987,-49.78845596,0.0,2021-04-07T00:40:57.881897Z,2021-04-07T00:40:41.468995Z,2021-04-07T00:40:46.881897Z,2021-04-07T00:41:46.881897Z,earthquake,3.101177533,known,20210407T004041/VL_SAL2_20210407T004041.mseed,"['2', '1', 'Z']",[],0.0,0.781000018119812,0.2189999967813491,Natural,0,0.681,0.319,Natural,0,1.8809316278920616,4.661437626446337,177.07673333902784,333.0692283011861,0,"[-6.244266987, -49.78845596]",Norte,5.015209458738801,[5-6[,94.78239800491356,[75-100[,7,0.3798411291937149,854.7281127816232,124.6329463462204,>=3,[75-100[,,[0.6-0.8[,[0.2-0.4[,0
2420,20210407T004041,SLBO,2409,usp2021gtlq,[],P,VL,,HHZ,-5.8306,-50.5384,94.79215588307412,-6.244266987,-49.78845596,0.0,2021-04-07T00:40:57.215908Z,2021-04-07T00:40:41.468995Z,2021-04-07T00:40:46.215908Z,2021-04-07T00:41:46.215908Z,earthquake,3.101177533,known,20210407T004041/VL_SLBO_20210407T004041.mseed,"['Z', '1', '2']",[],0.0,0.9169999957084656,0.0829999968409538,Natural,0,0.681,0.319,Natural,0,5.321925104928313,20.64948280894109,45.19608452957025,240.53017690238207,0,"[-6.244266987, -49.78845596]",Norte,5.015209458738801,[5-6[,94.78239800491356,[75-100[,7,0.3798411291937149,854.7281127816232,124.6329463462204,>=3,[75-100[,[5-6[,>=0.9,[0.2-0.4[,0
2421,20210407T004041,SMTB,2407,usp2021gtlq,[],P,BR,,HHZ,-8.8617,-47.5886,377.78717849220703,-6.244266987,-49.78845596,0.0,2021-04-07T00:41:35.293099Z,2021-04-07T00:40:41.468995Z,2021-04-07T00:41:24.293099Z,2021-04-07T00:42:24.293099Z,earthquake,3.101177533,known,20210407T004041/BR_SMTB_20210407T004041.mseed,"['E', 'N', 'Z']",[],1.0,0.0710000023245811,0.9290000200271606,Anthropogenic,0,0.681,0.319,Natural,0,2.8968623160350395,9.251229748510712,6.056020398057044,17.54345727627097,0,"[-6.244266987, -49.78845596]",Norte,5.015209458738801,[5-6[,94.78239800491356,[75-100[,7,0.3798411291937149,854.7281127816232,124.6329463462204,>=3,>= 350,[2-3[,,[0.2-0.4[,0
