EventID,Event,Error,Pick,Network,Station,Location,Channel,Latitude,Longitude,Distance,Origem Latitude,Origem Longitude,Depth/km,Pick Time,Origin Time,Start Time,End Time,Cat,MLv,Certainty,Path
usp2022bgyg,20220119T003641,,P,VL,GNG4,,HHZ,-19.9724,-43.6034,128.57353810169215,-20.14878464,-44.81825638,0.0,2022-01-19T00:37:03.169709Z,2022-01-19T00:36:41.519288Z,2022-01-19T00:36:52.169709Z,2022-01-19T00:37:52.169709Z,earthquake,2.374311772,known,20220119T003641/VL_GNG4_20220119T003641.mseed
usp2022bgyg,20220119T003641,,P,VL,FABR,,HHZ,-20.4192,-43.9133,99.1570260580963,-20.14878464,-44.81825638,0.0,2022-01-19T00:36:58.655626Z,2022-01-19T00:36:41.519288Z,2022-01-19T00:36:47.655626Z,2022-01-19T00:37:47.655626Z,earthquake,2.374311772,known,20220119T003641/VL_FABR_20220119T003641.mseed
usp2022bgyg,20220119T003641,,P,BL,BSCB,,HHZ,-20.9984,-44.7635,94.23532178409164,-20.14878464,-44.81825638,0.0,2022-01-19T00:36:57.859574Z,2022-01-19T00:36:41.519288Z,2022-01-19T00:36:46.859574Z,2022-01-19T00:37:46.859574Z,earthquake,2.374311772,known,20220119T003641/BL_BSCB_20220119T003641.mseed
usp2022bgvl,20220118T231113,,P,BL,PMNB,,HHZ,-18.54,-46.44,244.03593976574376,-20.12536621,-44.82617569,0.0,2022-01-18T23:11:50.888345Z,2022-01-18T23:11:13.316380Z,2022-01-18T23:11:39.888345Z,2022-01-18T23:12:39.888345Z,earthquake,2.008957137,known,20220118T231113/BL_PMNB_20220118T231113.mseed
usp2022bgvl,20220118T231113,,P,BL,DIAM,,HHZ,-18.2952,-43.6648,236.55086785640006,-20.12536621,-44.82617569,0.0,2022-01-18T23:11:50.467660Z,2022-01-18T23:11:13.316380Z,2022-01-18T23:11:39.467660Z,2022-01-18T23:12:39.467660Z,earthquake,2.008957137,known,20220118T231113/BL_DIAM_20220118T231113.mseed
usp2022bgvl,20220118T231113,,P,BL,CANS,,HHZ,-20.2896,-46.3921,164.65985286943376,-20.12536621,-44.82617569,0.0,2022-01-18T23:11:40.860916Z,2022-01-18T23:11:13.316380Z,2022-01-18T23:11:29.860916Z,2022-01-18T23:12:29.860916Z,earthquake,2.008957137,known,20220118T231113/BL_CANS_20220118T231113.mseed
usp2022bgvl,20220118T231113,,P,VL,GNG4,,HHZ,-19.9724,-43.6034,129.0360324299258,-20.12536621,-44.82617569,0.0,2022-01-18T23:11:35.042007Z,2022-01-18T23:11:13.316380Z,2022-01-18T23:11:24.042007Z,2022-01-18T23:12:24.042007Z,earthquake,2.008957137,known,20220118T231113/VL_GNG4_20220118T231113.mseed
usp2022bgvl,20220118T231113,,P,BL,BSCB,,HHZ,-20.9984,-44.7635,96.87547220803033,-20.12536621,-44.82617569,0.0,2022-01-18T23:11:30.206511Z,2022-01-18T23:11:13.316380Z,2022-01-18T23:11:19.206511Z,2022-01-18T23:12:19.206511Z,earthquake,2.008957137,known,20220118T231113/BL_BSCB_20220118T231113.mseed
usp2022bgqc,20220118T202926,,P,BL,PMNB,,HHZ,-18.54,-46.44,245.06058769852183,-20.12948418,-44.81661606,0.0,2022-01-18T20:30:03.417718Z,2022-01-18T20:29:26.637261Z,2022-01-18T20:29:52.417718Z,2022-01-18T20:30:52.417718Z,earthquake,2.238741481,known,20220118T202926/BL_PMNB_20220118T202926.mseed
usp2022bgqc,20220118T202926,,P,BL,DIAM,,HHZ,-18.2952,-43.6648,236.42409953625418,-20.12948418,-44.81661606,0.0,2022-01-18T20:30:03.622031Z,2022-01-18T20:29:26.637261Z,2022-01-18T20:29:52.622031Z,2022-01-18T20:30:52.622031Z,earthquake,2.238741481,known,20220118T202926/BL_DIAM_20220118T202926.mseed
usp2022bgqc,20220118T202926,,P,BL,CANS,,HHZ,-20.2896,-46.3921,165.60127269125178,-20.12948418,-44.81661606,0.0,2022-01-18T20:29:54.223620Z,2022-01-18T20:29:26.637261Z,2022-01-18T20:29:43.223620Z,2022-01-18T20:30:43.223620Z,earthquake,2.238741481,known,20220118T202926/BL_CANS_20220118T202926.mseed
usp2022bgqc,20220118T202926,,P,BL,BSCB,,HHZ,-20.9984,-44.7635,96.3582008633886,-20.12948418,-44.81661606,0.0,2022-01-18T20:29:43.667353Z,2022-01-18T20:29:26.637261Z,2022-01-18T20:29:32.667353Z,2022-01-18T20:30:32.667353Z,earthquake,2.238741481,known,20220118T202926/BL_BSCB_20220118T202926.mseed
usp2022bgns,20220118T191658,,P,BL,PMNB,,HHZ,-18.54,-46.44,244.42331800500253,-20.13148308,-44.82751846,0.0,2022-01-18T19:17:35.984755Z,2022-01-18T19:16:58.472390Z,2022-01-18T19:17:24.984755Z,2022-01-18T19:18:24.984755Z,earthquake,2.603583157,known,20220118T191658/BL_PMNB_20220118T191658.mseed
usp2022bgns,20220118T191658,,P,BL,DIAM,,HHZ,-18.2952,-43.6648,237.20263459147967,-20.13148308,-44.82751846,0.0,2022-01-18T19:17:36.716054Z,2022-01-18T19:16:58.472390Z,2022-01-18T19:17:25.716054Z,2022-01-18T19:18:25.716054Z,earthquake,2.603583157,known,20220118T191658/BL_DIAM_20220118T191658.mseed
usp2022bgns,20220118T191658,,P,BL,CANS,,HHZ,-20.2896,-46.3921,164.44375119112692,-20.13148308,-44.82751846,0.0,2022-01-18T19:17:25.814020Z,2022-01-18T19:16:58.472390Z,2022-01-18T19:17:14.814020Z,2022-01-18T19:18:14.814020Z,earthquake,2.603583157,known,20220118T191658/BL_CANS_20220118T191658.mseed
usp2022bgns,20220118T191658,,P,VL,FABR,,HHZ,-20.4192,-43.9133,100.67435406491127,-20.13148308,-44.82751846,0.0,2022-01-18T19:17:16.058895Z,2022-01-18T19:16:58.472390Z,2022-01-18T19:17:05.058895Z,2022-01-18T19:18:05.058895Z,earthquake,2.603583157,known,20220118T191658/VL_FABR_20220118T191658.mseed
usp2022bgns,20220118T191658,,P,BL,BSCB,,HHZ,-20.9984,-44.7635,96.20945563445535,-20.13148308,-44.82751846,0.0,2022-01-18T19:17:15.032920Z,2022-01-18T19:16:58.472390Z,2022-01-18T19:17:04.032920Z,2022-01-18T19:18:04.032920Z,earthquake,2.603583157,known,20220118T191658/BL_BSCB_20220118T191658.mseed
usp2022bggl,20220118T153624,,P,BL,PMNB,,HHZ,-18.54,-46.44,245.0215760946526,-20.13833427,-44.82678223,0.0,2022-01-18T15:37:01.275784Z,2022-01-18T15:36:24.110421Z,2022-01-18T15:36:50.275784Z,2022-01-18T15:37:50.275784Z,earthquake,2.437579191,known,20220118T153624/BL_PMNB_20220118T153624.mseed
usp2022bggl,20220118T153624,,P,BL,DIAM,,HHZ,-18.2952,-43.6648,237.81180060430182,-20.13833427,-44.82678223,0.0,2022-01-18T15:37:00.866523Z,2022-01-18T15:36:24.110421Z,2022-01-18T15:36:49.866523Z,2022-01-18T15:37:49.866523Z,earthquake,2.437579191,known,20220118T153624/BL_DIAM_20220118T153624.mseed
usp2022bggl,20220118T153624,,P,BL,CANS,,HHZ,-20.2896,-46.3921,164.43772954625416,-20.13833427,-44.82678223,0.0,2022-01-18T15:36:51.475596Z,2022-01-18T15:36:24.110421Z,2022-01-18T15:36:40.475596Z,2022-01-18T15:37:40.475596Z,earthquake,2.437579191,known,20220118T153624/BL_CANS_20220118T153624.mseed
usp2022bggl,20220118T153624,,P,VL,FABR,,HHZ,-20.4192,-43.9133,100.36184484888187,-20.13833427,-44.82678223,0.0,2022-01-18T15:36:41.534896Z,2022-01-18T15:36:24.110421Z,2022-01-18T15:36:30.534896Z,2022-01-18T15:37:30.534896Z,earthquake,2.437579191,known,20220118T153624/VL_FABR_20220118T153624.mseed
usp2022bggl,20220118T153624,,P,BL,BSCB,,HHZ,-20.9984,-44.7635,95.44748262203417,-20.13833427,-44.82678223,0.0,2022-01-18T15:36:40.662965Z,2022-01-18T15:36:24.110421Z,2022-01-18T15:36:29.662965Z,2022-01-18T15:37:29.662965Z,earthquake,2.437579191,known,20220118T153624/BL_BSCB_20220118T153624.mseed
usp2022bfzj,20220118T120215,,P,BL,PMNB,,HHZ,-18.54,-46.44,244.59782692086313,-20.13329506,-44.82709885,0.0,2022-01-18T12:02:52.927982Z,2022-01-18T12:02:15.419520Z,2022-01-18T12:02:41.927982Z,2022-01-18T12:03:41.927982Z,earthquake,2.866851627,known,20220118T120215/BL_PMNB_20220118T120215.mseed
usp2022bfzj,20220118T120215,,P,BL,DIAM,,HHZ,-18.2952,-43.6648,237.35148094653317,-20.13329506,-44.82709885,0.0,2022-01-18T12:02:52.387609Z,2022-01-18T12:02:15.419520Z,2022-01-18T12:02:41.387609Z,2022-01-18T12:03:41.387609Z,earthquake,2.866851627,known,20220118T120215/BL_DIAM_20220118T120215.mseed
usp2022bfzj,20220118T120215,,P,BL,CANS,,HHZ,-20.2896,-46.3921,164.46518780708328,-20.13329506,-44.82709885,0.0,2022-01-18T12:02:42.757172Z,2022-01-18T12:02:15.419520Z,2022-01-18T12:02:31.757172Z,2022-01-18T12:03:31.757172Z,earthquake,2.866851627,known,20220118T120215/BL_CANS_20220118T120215.mseed
usp2022bfzj,20220118T120215,,P,VL,FABR,,HHZ,-20.4192,-43.9133,100.56893508925296,-20.13329506,-44.82709885,0.0,2022-01-18T12:02:32.771843Z,2022-01-18T12:02:15.419520Z,2022-01-18T12:02:21.771843Z,2022-01-18T12:03:21.771843Z,earthquake,2.866851627,known,20220118T120215/VL_FABR_20220118T120215.mseed
usp2022bfzj,20220118T120215,,P,BL,BSCB,,HHZ,-20.9984,-44.7635,96.00630848974926,-20.13329506,-44.82709885,0.0,2022-01-18T12:02:31.892638Z,2022-01-18T12:02:15.419520Z,2022-01-18T12:02:20.892638Z,2022-01-18T12:03:20.892638Z,earthquake,2.866851627,known,20220118T120215/BL_BSCB_20220118T120215.mseed
usp2022beqo,20220117T182712,,P,BL,CANS,,HHZ,-20.2896,-46.3921,162.8208789078135,-20.1273632,-44.84363556,0.0,2022-01-17T18:27:39.973271Z,2022-01-17T18:27:12.566038Z,2022-01-17T18:27:28.973271Z,2022-01-17T18:28:28.973271Z,earthquake,2.062530382,known,20220117T182712/BL_CANS_20220117T182712.mseed
usp2022beqo,20220117T182712,,P,BL,BSCB,,HHZ,-20.9984,-44.7635,96.79502926939806,-20.1273632,-44.84363556,0.0,2022-01-17T18:27:29.299225Z,2022-01-17T18:27:12.566038Z,2022-01-17T18:27:18.299225Z,2022-01-17T18:28:18.299225Z,earthquake,2.062530382,known,20220117T182712/BL_BSCB_20220117T182712.mseed
usp2022bcht,20220116T114353,,P,BL,DIAM,,HHZ,-18.2952,-43.6648,235.88370666746874,-20.11636734,-44.82954407,0.0,2022-01-16T11:44:30.517602Z,2022-01-16T11:43:53.929956Z,2022-01-16T11:44:19.517602Z,2022-01-16T11:45:19.517602Z,earthquake,1.662579894,known,20220116T114353/BL_DIAM_20220116T114353.mseed
usp2022bcht,20220116T114353,,P,BL,CANS,,HHZ,-20.2896,-46.3921,164.42785768010162,-20.11636734,-44.82954407,0.0,2022-01-16T11:44:20.868061Z,2022-01-16T11:43:53.929956Z,2022-01-16T11:44:09.868061Z,2022-01-16T11:45:09.868061Z,earthquake,1.662579894,known,20220116T114353/BL_CANS_20220116T114353.mseed
usp2022bcht,20220116T114353,,P,BL,BSCB,,HHZ,-20.9984,-44.7635,97.89354663791782,-20.11636734,-44.82954407,0.0,2022-01-16T11:44:10.785631Z,2022-01-16T11:43:53.929956Z,2022-01-16T11:43:59.785631Z,2022-01-16T11:44:59.785631Z,earthquake,1.662579894,known,20220116T114353/BL_BSCB_20220116T114353.mseed
usp2022bbzf,20220116T072451,,P,BL,DIAM,,HHZ,-18.2952,-43.6648,236.93678912681935,-20.12577438,-44.83256149,0.0,2022-01-16T07:25:28.748325Z,2022-01-16T07:24:51.936723Z,2022-01-16T07:25:17.748325Z,2022-01-16T07:26:17.748325Z,earthquake,1.632098274,known,20220116T072451/BL_DIAM_20220116T072451.mseed
usp2022bbzf,20220116T072451,,P,BL,CANS,,HHZ,-20.2896,-46.3921,163.99136837195897,-20.12577438,-44.83256149,0.0,2022-01-16T07:25:18.713479Z,2022-01-16T07:24:51.936723Z,2022-01-16T07:25:07.713479Z,2022-01-16T07:26:07.713479Z,earthquake,1.632098274,known,20220116T072451/BL_CANS_20220116T072451.mseed
usp2022bbzf,20220116T072451,,P,BL,BSCB,,HHZ,-20.9984,-44.7635,96.87760369002997,-20.12577438,-44.83256149,0.0,2022-01-16T07:25:08.528989Z,2022-01-16T07:24:51.936723Z,2022-01-16T07:24:57.528989Z,2022-01-16T07:25:57.528989Z,earthquake,1.632098274,known,20220116T072451/BL_BSCB_20220116T072451.mseed
usp2022bbhj,20220115T222345,,P,BL,DIAM,,HHZ,-18.2952,-43.6648,236.59977438268888,-20.12380219,-44.82979584,0.0,2022-01-15T22:24:22.611445Z,2022-01-15T22:23:45.967937Z,2022-01-15T22:24:11.611445Z,2022-01-15T22:25:11.611445Z,earthquake,1.867651467,known,20220115T222345/BL_DIAM_20220115T222345.mseed
usp2022bbhj,20220115T222345,,P,BL,CANS,,HHZ,-20.2896,-46.3921,164.30389838550616,-20.12380219,-44.82979584,0.0,2022-01-15T22:24:12.864063Z,2022-01-15T22:23:45.967937Z,2022-01-15T22:24:01.864063Z,2022-01-15T22:25:01.864063Z,earthquake,1.867651467,known,20220115T222345/BL_CANS_20220115T222345.mseed
usp2022bbhj,20220115T222345,,P,BL,BSCB,,HHZ,-20.9984,-44.7635,97.07437627499813,-20.12380219,-44.82979584,0.0,2022-01-15T22:24:02.550561Z,2022-01-15T22:23:45.967937Z,2022-01-15T22:23:51.550561Z,2022-01-15T22:24:51.550561Z,earthquake,1.867651467,known,20220115T222345/BL_BSCB_20220115T222345.mseed
usp2022bapr,20220115T132651,,P,BL,DIAM,,HHZ,-18.2952,-43.6648,236.85003712524832,-20.12909508,-44.82518387,0.0,2022-01-15T13:27:28.617864Z,2022-01-15T13:26:51.899003Z,2022-01-15T13:27:17.617864Z,2022-01-15T13:28:17.617864Z,earthquake,1.873332911,known,20220115T132651/BL_DIAM_20220115T132651.mseed
usp2022bapr,20220115T132651,,P,BL,CANS,,HHZ,-20.2896,-46.3921,164.71589457048574,-20.12909508,-44.82518387,0.0,2022-01-15T13:27:18.896611Z,2022-01-15T13:26:51.899003Z,2022-01-15T13:27:07.896611Z,2022-01-15T13:28:07.896611Z,earthquake,1.873332911,known,20220115T132651/BL_CANS_20220115T132651.mseed
usp2022bapr,20220115T132651,,P,BL,BSCB,,HHZ,-20.9984,-44.7635,96.45665260121541,-20.12909508,-44.82518387,0.0,2022-01-15T13:27:08.451131Z,2022-01-15T13:26:51.899003Z,2022-01-15T13:26:57.451131Z,2022-01-15T13:27:57.451131Z,earthquake,1.873332911,known,20220115T132651/BL_BSCB_20220115T132651.mseed
usp2022bapn,20220115T132306,,P,BL,DIAM,,HHZ,-18.2952,-43.6648,236.96410857081605,-20.1305,-44.82483333,0.0,2022-01-15T13:23:42.722987Z,2022-01-15T13:23:06.669999Z,2022-01-15T13:23:31.722987Z,2022-01-15T13:24:31.722987Z,earthquake,2.444246842,known,20220115T132306/BL_DIAM_20220115T132306.mseed
usp2022bapn,20220115T132306,,P,BL,CANS,,HHZ,-20.2896,-46.3921,164.73488316209492,-20.1305,-44.82483333,0.0,2022-01-15T13:23:33.896404Z,2022-01-15T13:23:06.669999Z,2022-01-15T13:23:22.896404Z,2022-01-15T13:24:22.896404Z,earthquake,2.444246842,known,20220115T132306/BL_CANS_20220115T132306.mseed
usp2022bapn,20220115T132306,,P,BL,BSCB,,HHZ,-20.9984,-44.7635,96.29903027226521,-20.1305,-44.82483333,0.0,2022-01-15T13:23:23.076366Z,2022-01-15T13:23:06.669999Z,2022-01-15T13:23:12.076366Z,2022-01-15T13:24:12.076366Z,earthquake,2.444246842,known,20220115T132306/BL_BSCB_20220115T132306.mseed
usp2022bamc,20220115T113836,,P,BL,PARB,,HHZ,-23.3421,-45.6246,364.4180425923631,-20.13304138,-44.84262848,0.0,2022-01-15T11:39:29.199871Z,2022-01-15T11:38:36.728428Z,2022-01-15T11:39:18.199871Z,2022-01-15T11:40:18.199871Z,earthquake,2.088454824,known,20220115T113836/BL_PARB_20220115T113836.mseed
usp2022bamc,20220115T113836,,P,BL,DIAM,,HHZ,-18.2952,-43.6648,238.17248045187213,-20.13304138,-44.84262848,0.0,2022-01-15T11:39:13.611894Z,2022-01-15T11:38:36.728428Z,2022-01-15T11:39:02.611894Z,2022-01-15T11:40:02.611894Z,earthquake,2.088454824,known,20220115T113836/BL_DIAM_20220115T113836.mseed
usp2022bamc,20220115T113836,,P,BL,CANS,,HHZ,-20.2896,-46.3921,162.85447103815878,-20.13304138,-44.84262848,0.0,2022-01-15T11:39:03.550917Z,2022-01-15T11:38:36.728428Z,2022-01-15T11:38:52.550917Z,2022-01-15T11:39:52.550917Z,earthquake,2.088454824,known,20220115T113836/BL_CANS_20220115T113836.mseed
usp2022bamc,20220115T113836,,P,BL,BSCB,,HHZ,-20.9984,-44.7635,96.15970332978328,-20.13304138,-44.84262848,0.0,2022-01-15T11:38:53.411545Z,2022-01-15T11:38:36.728428Z,2022-01-15T11:38:42.411545Z,2022-01-15T11:39:42.411545Z,earthquake,2.088454824,known,20220115T113836/BL_BSCB_20220115T113836.mseed
usp2022bahz,20220115T093422,,P,BL,DIAM,,HHZ,-18.2952,-43.6648,237.50820916001555,-20.1283226,-44.83862305,0.0,2022-01-15T09:34:59.618428Z,2022-01-15T09:34:22.845039Z,2022-01-15T09:34:48.618428Z,2022-01-15T09:35:48.618428Z,earthquake,1.823997844,known,20220115T093422/BL_DIAM_20220115T093422.mseed
usp2022bahz,20220115T093422,,P,BL,CANS,,HHZ,-20.2896,-46.3921,163.32939857077267,-20.1283226,-44.83862305,0.0,2022-01-15T09:34:49.792643Z,2022-01-15T09:34:22.845039Z,2022-01-15T09:34:38.792643Z,2022-01-15T09:35:38.792643Z,earthquake,1.823997844,known,20220115T093422/BL_CANS_20220115T093422.mseed
usp2022bahz,20220115T093422,,P,BL,BSCB,,HHZ,-20.9984,-44.7635,96.64544980245485,-20.1283226,-44.83862305,0.0,2022-01-15T09:34:39.568781Z,2022-01-15T09:34:22.845039Z,2022-01-15T09:34:28.568781Z,2022-01-15T09:35:28.568781Z,earthquake,1.823997844,known,20220115T093422/BL_BSCB_20220115T093422.mseed
usp2022baek,20220115T074557,,P,BL,PARB,,HHZ,-23.3421,-45.6246,366.9084024274382,-20.116,-44.81466667,0.0,2022-01-15T07:46:49.372865Z,2022-01-15T07:45:57.600000Z,2022-01-15T07:46:38.372865Z,2022-01-15T07:47:38.372865Z,earthquake,2.442399546,known,20220115T074557/BL_PARB_20220115T074557.mseed
usp2022baek,20220115T074557,,P,BL,PMNB,,HHZ,-18.54,-46.44,244.13924356241543,-20.116,-44.81466667,0.0,2022-01-15T07:46:35.231914Z,2022-01-15T07:45:57.600000Z,2022-01-15T07:46:24.231914Z,2022-01-15T07:47:24.231914Z,earthquake,2.442399546,known,20220115T074557/BL_PMNB_20220115T074557.mseed
usp2022baek,20220115T074557,,P,BL,DIAM,,HHZ,-18.2952,-43.6648,235.04039267727413,-20.116,-44.81466667,0.0,2022-01-15T07:46:34.053669Z,2022-01-15T07:45:57.600000Z,2022-01-15T07:46:23.053669Z,2022-01-15T07:47:23.053669Z,earthquake,2.442399546,known,20220115T074557/BL_DIAM_20220115T074557.mseed
usp2022baek,20220115T074557,,P,VL,CHCR,,HHZ,-19.6133,-43.2403,174.02955886361428,-20.116,-44.81466667,0.0,2022-01-15T07:46:25.421612Z,2022-01-15T07:45:57.600000Z,2022-01-15T07:46:14.421612Z,2022-01-15T07:47:14.421612Z,earthquake,2.442399546,known,20220115T074557/VL_CHCR_20220115T074557.mseed
usp2022baek,20220115T074557,,P,BL,CANS,,HHZ,-20.2896,-46.3921,165.97709320881268,-20.116,-44.81466667,0.0,2022-01-15T07:46:25.030730Z,2022-01-15T07:45:57.600000Z,2022-01-15T07:46:14.030730Z,2022-01-15T07:47:14.030730Z,earthquake,2.442399546,known,20220115T074557/BL_CANS_20220115T074557.mseed
usp2022baek,20220115T074557,,P,VL,GNG4,,HHZ,-19.9724,-43.6034,127.71306051748977,-20.116,-44.81466667,0.0,2022-01-15T07:46:19.494798Z,2022-01-15T07:45:57.600000Z,2022-01-15T07:46:08.494798Z,2022-01-15T07:47:08.494798Z,earthquake,2.442399546,known,20220115T074557/VL_GNG4_20220115T074557.mseed
usp2022baek,20220115T074557,,P,BL,BSCB,,HHZ,-20.9984,-44.7635,97.83726648827262,-20.116,-44.81466667,0.0,2022-01-15T07:46:13.688160Z,2022-01-15T07:45:57.600000Z,2022-01-15T07:46:02.688160Z,2022-01-15T07:47:02.688160Z,earthquake,2.442399546,known,20220115T074557/BL_BSCB_20220115T074557.mseed
usp2022baee,20220115T073900,,P,BL,PMNB,,HHZ,-18.54,-46.44,243.96712558828273,-20.12872696,-44.83077621,0.0,2022-01-15T07:39:38.533195Z,2022-01-15T07:39:00.941885Z,2022-01-15T07:39:27.533195Z,2022-01-15T07:40:27.533195Z,earthquake,1.640437036,known,20220115T073900/BL_PMNB_20220115T073900.mseed
usp2022baee,20220115T073900,,P,BL,DIAM,,HHZ,-18.2952,-43.6648,237.11869767717232,-20.12872696,-44.83077621,0.0,2022-01-15T07:39:37.644693Z,2022-01-15T07:39:00.941885Z,2022-01-15T07:39:26.644693Z,2022-01-15T07:40:26.644693Z,earthquake,1.640437036,known,20220115T073900/BL_DIAM_20220115T073900.mseed
usp2022baee,20220115T073900,,P,BL,CANS,,HHZ,-20.2896,-46.3921,164.13948675200373,-20.12872696,-44.83077621,0.0,2022-01-15T07:39:27.871174Z,2022-01-15T07:39:00.941885Z,2022-01-15T07:39:16.871174Z,2022-01-15T07:40:16.871174Z,earthquake,1.640437036,known,20220115T073900/BL_CANS_20220115T073900.mseed
usp2022baee,20220115T073900,,P,VL,GNG4,,HHZ,-19.9724,-43.6034,129.56097979143468,-20.12872696,-44.83077621,0.0,2022-01-15T07:39:22.749221Z,2022-01-15T07:39:00.941885Z,2022-01-15T07:39:11.749221Z,2022-01-15T07:40:11.749221Z,earthquake,1.640437036,known,20220115T073900/VL_GNG4_20220115T073900.mseed
usp2022baee,20220115T073900,,P,BL,BSCB,,HHZ,-20.9984,-44.7635,96.53793327222603,-20.12872696,-44.83077621,0.0,2022-01-15T07:39:17.564482Z,2022-01-15T07:39:00.941885Z,2022-01-15T07:39:06.564482Z,2022-01-15T07:40:06.564482Z,earthquake,1.640437036,known,20220115T073900/BL_BSCB_20220115T073900.mseed
usp2022babz,20220115T063206,,P,BL,ITRB,,HHZ,-19.7042,-50.359,233.18020346756128,-21.08945084,-48.67615891,0.0,2022-01-15T06:32:43.244048Z,2022-01-15T06:32:06.921709Z,2022-01-15T06:32:32.244048Z,2022-01-15T06:33:32.244048Z,earthquake,2.033963173,suspected,20220115T063206/BL_ITRB_20220115T063206.mseed
usp2022babz,20220115T063206,,P,BL,CANS,,HHZ,-20.2896,-46.3921,253.90061517215705,-21.08945084,-48.67615891,0.0,2022-01-15T06:32:45.659896Z,2022-01-15T06:32:06.921709Z,2022-01-15T06:32:34.659896Z,2022-01-15T06:33:34.659896Z,earthquake,2.033963173,suspected,20220115T063206/BL_CANS_20220115T063206.mseed
usp2022babz,20220115T063206,,P,BL,FRTB,,HHZ,-23.3439,-49.564,265.8936810905831,-21.08945084,-48.67615891,0.0,2022-01-15T06:32:47.490127Z,2022-01-15T06:32:06.921709Z,2022-01-15T06:32:36.490127Z,2022-01-15T06:33:36.490127Z,earthquake,2.033963173,suspected,20220115T063206/BL_FRTB_20220115T063206.mseed
usp2022babz,20220115T063206,,P,BL,VABB,,HHZ,-23.0021,-46.9657,275.7294591452129,-21.08945084,-48.67615891,0.0,2022-01-15T06:32:48.382482Z,2022-01-15T06:32:06.921709Z,2022-01-15T06:32:37.382482Z,2022-01-15T06:33:37.382482Z,earthquake,2.033963173,suspected,20220115T063206/BL_VABB_20220115T063206.mseed
usp2022aztg,20220115T020750,,P,BL,PMNB,,HHZ,-18.54,-46.44,242.841709390612,-20.12210655,-44.83900833,0.0,2022-01-15T02:08:27.120733Z,2022-01-15T02:07:50.012603Z,2022-01-15T02:08:16.120733Z,2022-01-15T02:09:16.120733Z,earthquake,1.87398577,known,20220115T020750/BL_PMNB_20220115T020750.mseed
usp2022aztg,20220115T020750,,P,BL,CANS,,HHZ,-20.2896,-46.3921,163.36924723512288,-20.12210655,-44.83900833,0.0,2022-01-15T02:08:17.651310Z,2022-01-15T02:07:50.012603Z,2022-01-15T02:08:06.651310Z,2022-01-15T02:09:06.651310Z,earthquake,1.87398577,known,20220115T020750/BL_CANS_20220115T020750.mseed
usp2022aztg,20220115T020750,,P,BL,BSCB,,HHZ,-20.9984,-44.7635,97.33460897189231,-20.12210655,-44.83900833,0.0,2022-01-15T02:08:07.005735Z,2022-01-15T02:07:50.012603Z,2022-01-15T02:07:56.005735Z,2022-01-15T02:08:56.005735Z,earthquake,1.87398577,known,20220115T020750/BL_BSCB_20220115T020750.mseed
usp2022azjg,20220114T210419,,P,BL,PMNB,,HHZ,-18.54,-46.44,245.64833629759144,-20.15333333,-44.83466667,0.0,2022-01-14T21:04:56.663234Z,2022-01-14T21:04:19.460000Z,2022-01-14T21:04:45.663234Z,2022-01-14T21:05:45.663234Z,earthquake,2.21624305,known,20220114T210419/BL_PMNB_20220114T210419.mseed
usp2022azjg,20220114T210419,,P,BL,DIAM,,HHZ,-18.2952,-43.6648,239.65942889814062,-20.15333333,-44.83466667,0.0,2022-01-14T21:04:56.280883Z,2022-01-14T21:04:19.460000Z,2022-01-14T21:04:45.280883Z,2022-01-14T21:05:45.280883Z,earthquake,2.21624305,known,20220114T210419/BL_DIAM_20220114T210419.mseed
usp2022azjg,20220114T210419,,P,VL,CHCR,,HHZ,-19.6133,-43.2403,177.3470968294493,-20.15333333,-44.83466667,0.0,2022-01-14T21:04:47.864970Z,2022-01-14T21:04:19.460000Z,2022-01-14T21:04:36.864970Z,2022-01-14T21:05:36.864970Z,earthquake,2.21624305,known,20220114T210419/VL_CHCR_20220114T210419.mseed
usp2022azjg,20220114T210419,,P,BL,CANS,,HHZ,-20.2896,-46.3921,163.44872376655564,-20.15333333,-44.83466667,0.0,2022-01-14T21:04:46.387668Z,2022-01-14T21:04:19.460000Z,2022-01-14T21:04:35.387668Z,2022-01-14T21:05:35.387668Z,earthquake,2.21624305,known,20220114T210419/BL_CANS_20220114T210419.mseed
usp2022azjg,20220114T210419,,P,VL,GNG4,,HHZ,-19.9724,-43.6034,130.34509971856207,-20.15333333,-44.83466667,0.0,2022-01-14T21:04:40.871254Z,2022-01-14T21:04:19.460000Z,2022-01-14T21:04:29.871254Z,2022-01-14T21:05:29.871254Z,earthquake,2.21624305,known,20220114T210419/VL_GNG4_20220114T210419.mseed
usp2022azjg,20220114T210419,,P,VL,FABR,,HHZ,-20.4192,-43.9133,100.64278314910635,-20.15333333,-44.83466667,0.0,2022-01-14T21:04:36.451324Z,2022-01-14T21:04:19.460000Z,2022-01-14T21:04:25.451324Z,2022-01-14T21:05:25.451324Z,earthquake,2.21624305,known,20220114T210419/VL_FABR_20220114T210419.mseed
usp2022azjg,20220114T210419,,P,BL,BSCB,,HHZ,-20.9984,-44.7635,93.85242367114844,-20.15333333,-44.83466667,0.0,2022-01-14T21:04:35.453963Z,2022-01-14T21:04:19.460000Z,2022-01-14T21:04:24.453963Z,2022-01-14T21:05:24.453963Z,earthquake,2.21624305,known,20220114T210419/BL_BSCB_20220114T210419.mseed
