EventID,Time,Depth/km,Author,Contributor,MagType,Magnitude,MagAuthor,EventLocationName,EventType,sigla,geometry
usp2015wsqo,2015-11-20 06:35:34.374559,150.6512451,JRoberto,USP,mb,4.13654825,JRoberto,Mancio Lima/AC,earthquake,N,POINT (-73.228683 -7.853593)
usp2015wlgq,2015-11-16 05:37:52.378065,0.0,JRoberto,USP,mR,2.320233324,JRoberto,Itacarambi/MG,earthquake,SE,POINT (-43.978886 -15.227221)
usp2015wlgn,2015-11-16 05:34:44.045268,0.0,JRoberto,USP,mR,1.936721872,JRoberto,Itacarambi/MG,earthquake,SE,POINT (-43.945343 -15.224895)
usp2015wjvp,2015-11-15 10:55:08.493021,0.0,JRoberto,USP,mR,2.872234906,JRoberto,Peixe/TO,earthquake,N,POINT (-48.459614 -12.283581)
usp2015wijf,2015-11-14 15:31:43.807364,0.0,JRoberto,USP,mR,2.377159395,JRoberto,Miranda/MS,earthquake,CO,POINT (-56.297428 -19.484131)
usp2015wgvt,2015-11-13 19:37:15.646970,0.0,jroberto,USP,mR,2.378710024,jroberto,Branquinha/AL,earthquake,NE,POINT (-36.021954 -9.266784)
usp2015wfne,2015-11-13 02:07:04.827180,0.0,JRoberto,USP,mR,2.731438169,JRoberto,Jaiba/MG,earthquake,SE,POINT (-43.838654 -15.184214)
usp2015wfnb,2015-11-13 02:04:31.272730,0.0,JRoberto,USP,mR,2.409659859,JRoberto,Itacarambi/MG,earthquake,SE,POINT (-43.902126 -15.163771)
usp2015wfmr,2015-11-13 01:52:23.108040,0.0,JRoberto,USP,mR,2.777457857,JRoberto,Itacarambi/MG,earthquake,SE,POINT (-43.878586 -15.152612)
usp2015walv,2015-11-10 07:45:58.127899,0.0,JRoberto,USP,mR,2.068868287,JRoberto,Ouro Preto/MG,earthquake,SE,POINT (-43.476532 -20.202791)
usp2015waix,2015-11-10 06:17:02.209556,0.0,JRoberto,USP,mR,1.884871557,JRoberto,Ouro Preto/MG,earthquake,SE,POINT (-43.436733 -20.20723)
usp2015vzqx,2015-11-09 21:11:08.157511,0.0,JRoberto,USP,mR,3.15964671,JRoberto,Miranda/MS,earthquake,CO,POINT (-56.398529 -19.54665)
usp2015vzkg,2015-11-09 17:49:34.282180,0.0,JRoberto,USP,mR,2.861458268,JRoberto,Nova Iguacu de Goias/GO,earthquake,CO,POINT (-49.473488 -14.216098)
usp2015vtjv,2015-11-06 10:48:36.159999,0.0,marcelo,USP,mR,2.881180875,marcelo,Miranda/MS,earthquake,CO,POINT (-56.3255 -19.399)
usp2015vsxb,2015-11-06 04:20:35.667047,0.0,bruno,USP,mR,2.943972034,bruno,Nova Canaa/BA,earthquake,NE,POINT (-40.191265 -14.722612)
usp2015vswg,2015-11-06 03:56:54.936464,0.0,JRoberto,USP,mR,3.104857584,JRoberto,Miranda/MS,earthquake,CO,POINT (-56.282578 -19.404594)
usp2015vswf,2015-11-06 03:55:36.887685,0.0,JRoberto,USP,mR,2.198055913,JRoberto,Miranda/MS,earthquake,CO,POINT (-56.313198 -19.396732)
usp2015vsvy,2015-11-06 03:47:09.326497,0.0,bruno@lab88,USP,mR,4.000307474,bruno@lab88,Miranda/MS,earthquake,CO,POINT (-56.263779 -19.38521)
usp2015vsdj,2015-11-05 18:23:31.000000,0.0,JRoberto,USP,MLv,2.161541904,JRoberto,Miranda/MS,earthquake,CO,POINT (-56.2498 -20.4833)
usp2015vscm,2015-11-05 17:56:42.074388,0.0,JRoberto,USP,mR,2.005841494,JRoberto,Ouro Preto/MG,earthquake,SE,POINT (-43.501209 -20.197395)
usp2015vrzb,2015-11-05 16:13:52.033061,0.0,bruno,USP,mR,2.55244796,bruno,Ouro Preto/MG,earthquake,SE,POINT (-43.478565 -20.198826)
usp2015vrza,2015-11-05 16:12:15.075311,0.0,JRoberto,USP,mR,2.382063435,JRoberto,Catas Altas/MG,earthquake,SE,POINT (-43.500877 -20.078806)
usp2015vdkv,2015-10-28 17:10:55.933122,602.8214722,JRoberto,USP,mb,4.455851554,JRoberto,Santa Rosa do Purus/AC,earthquake,N,POINT (-71.221062 -9.644284)
usp2015vbuj,2015-10-27 19:40:17.882141,0.0,JRoberto,USP,mR,2.083848996,JRoberto,Pancas/ES,earthquake,SE,POINT (-40.860859 -19.079327)
usp2015uxbb,2015-10-25 05:22:31.903761,0.0,JRoberto,USP,mR,2.527432873,JRoberto,Uruoca/CE,earthquake,NE,POINT (-40.592045 -3.268522)
usp2015uxay,2015-10-25 05:19:50.304755,0.0,JRoberto,USP,mR,2.274752817,JRoberto,Uruoca/CE,earthquake,NE,POINT (-40.580818 -3.318661)
usp2015uxaw,2015-10-25 05:16:19.935221,0.0,JRoberto,USP,mR,2.815342092,JRoberto,Uruoca/CE,earthquake,NE,POINT (-40.586784 -3.287115)
usp2015uxav,2015-10-25 05:15:51.634083,0.0,JRoberto,USP,mR,2.042726381,JRoberto,Uruoca/CE,earthquake,NE,POINT (-40.577919 -3.274045)
usp2015utna,2015-10-23 06:53:11.955339,0.0,JRoberto,USP,mR,3.295380135,JRoberto,Cajati/SP,earthquake,SE,POINT (-48.118877 -24.731436)
usp2015unpa,2015-10-20 01:04:03.369627,0.0,JRoberto,USP,mR,1.466108498,JRoberto,Forquilha/CE,earthquake,NE,POINT (-40.194363 -3.820427)
usp2015uhrz,2015-10-16 19:45:44.351189,0.0,JRoberto,USP,mR,1.291842789,JRoberto,Carire/CE,earthquake,NE,POINT (-40.522469 -3.82255)
usp2015tuom,2015-10-09 15:12:49.755941,0.0,JRoberto,USP,mR,2.66382414,JRoberto,Trombas/GO,earthquake,CO,POINT (-48.690563 -13.494957)
usp2015tuok,2015-10-09 15:10:14.070646,0.0,JRoberto,USP,mR,2.322814237,JRoberto,Banabuiu/CE,earthquake,NE,POINT (-38.920242 -5.368986)
usp2015ttcl,2015-10-08 19:58:36.492185,0.0,JRoberto,USP,mR,2.398656572,JRoberto,Brejo Santo/CE,earthquake,NE,POINT (-38.972107 -7.554983)
usp2015tswl,2015-10-08 16:58:31.777804,0.0,JRoberto,USP,mR,2.517102959,JRoberto,Iraucuba/CE,earthquake,NE,POINT (-39.90876 -3.811751)
usp2015syvj,2015-09-27 17:41:58.811893,0.0,jroberto,USP,mR,2.919801659,jroberto,Canarana/MT,earthquake,CO,POINT (-52.675484 -13.808077)
usp2015srdr,2015-09-23 12:49:02.911778,0.0,JRoberto,USP,mR,2.538224505,JRoberto,Joao Camara/RN,earthquake,NE,POINT (-35.749943 -5.509197)
usp2015sqng,2015-09-23 04:30:56.457762,0.0,JRoberto,USP,mR,2.050124862,JRoberto,Joao Camara/RN,earthquake,NE,POINT (-35.734478 -5.505858)
usp2015sofu,2015-09-21 22:28:33.997046,0.0,JRoberto,USP,mR,2.859038062,JRoberto,Sao Joaquim/SC,earthquake,S,POINT (-50.222168 -28.339371)
usp2015slzp,2015-09-20 17:04:39.173329,0.0,JRoberto,USP,mR,2.396342911,JRoberto,Flores da Cunha/RS,earthquake,S,POINT (-51.184429 -29.030695)
usp2015slzo,2015-09-20 17:03:04.223525,0.0,JRoberto,USP,mR,2.511489742,JRoberto,Flores da Cunha/RS,earthquake,S,POINT (-51.193245 -29.026054)
usp2015slpf,2015-09-20 11:49:19.473812,5.0,massumpcao,USP,mR,3.074341839,massumpcao,Joao Camara/RN,earthquake,NE,POINT (-35.762936 -5.478869)
usp2015sdfd,2015-09-15 21:38:23.636917,0.0,JRoberto,USP,mR,2.514915328,JRoberto,Iraucuba/CE,earthquake,NE,POINT (-39.931335 -3.797683)
usp2015sdet,2015-09-15 21:27:03.239371,0.0,JRoberto,USP,mR,3.4196695,JRoberto,Mozarlandia/GO,earthquake,CO,POINT (-50.734737 -14.541662)
usp2015rzvt,2015-09-14 01:29:38.951180,0.0,JRoberto,USP,mR,1.668532577,JRoberto,Iraucuba/CE,earthquake,NE,POINT (-39.793427 -3.825328)
usp2015rxwc,2015-09-12 23:24:35.000000,0.0,jroberto@vitoria,USP,MLv,0.645200139,jroberto@vitoria,Cajueiro/AL,earthquake,NE,POINT (-36.1218 -9.4065)
usp2015rufk,2015-09-10 23:33:00.795753,0.0,JRoberto,USP,mR,1.333297503,JRoberto,Iraucuba/CE,earthquake,NE,POINT (-39.891712 -3.787131)
usp2015rufg,2015-09-10 23:28:53.080856,0.0,JRoberto,USP,mR,2.269619269,JRoberto,Iraucuba/CE,earthquake,NE,POINT (-39.905388 -3.817321)
usp2015rngx,2015-09-07 04:21:25.682995,563.1715088,JRoberto,USP,mb,3.842891757,JRoberto,Ipixuna/AM,earthquake,N,POINT (-71.79068 -6.897709)
usp2015rgpr,2015-09-03 12:50:52.105774,0.0,JRoberto,USP,mR,2.008468771,JRoberto,Caxias do Sul/RS,earthquake,S,POINT (-51.162498 -29.212574)
usp2015qype,2015-08-30 03:29:40.484097,0.0,jroberto,USP,mR,2.099699766,jroberto,Vila Pavao/ES,earthquake,SE,POINT (-40.742458 -18.670906)
usp2015qbyq,2015-08-17 18:09:01.212841,0.0,JRoberto,USP,mR,3.008534229,JRoberto,Ruropolis/PA,earthquake,N,POINT (-54.745384 -3.847542)
usp2015pyxd,2015-08-16 01:59:44.168490,0.0,JRoberto,USP,MLv,1.701943788,JRoberto,Caxias do Sul/RS,earthquake,S,POINT (-51.157158 -29.217081)
usp2015pwwz,2015-08-14 23:38:18.724383,0.0,JRoberto,USP,mR,2.802138303,JRoberto,Agua Azul do Norte/PA,earthquake,N,POINT (-50.571762 -6.170701)
usp2015ppry,2015-08-11 01:08:49.500000,0.0,marcelo,USP,M,2.387817943,scmag@seisMaster,Apiaca/ES,earthquake,SE,POINT (-41.510167 -21.041)
usp2015plbi,2015-08-08 12:12:21.378566,2.0,JRoberto,USP,mR,1.693850333,JRoberto,Montes Claros/MG,earthquake,SE,POINT (-43.861126 -16.683491)
usp2015pjdm,2015-08-07 11:01:17.326714,2.0,JRoberto,USP,mR,1.242487893,JRoberto,Montes Claros/MG,earthquake,SE,POINT (-43.856033 -16.728943)
usp2015phgr,2015-08-06 10:21:28.000000,0.0,JRoberto,USP,MLv,0.6557203286,JRoberto,Bebedouro/SP,earthquake,SE,POINT (-48.5 -21.0476)
usp2015pgki,2015-08-05 23:04:39.000000,0.0,JRoberto,USP,MLv,1.067492936,JRoberto,Bebedouro/SP,earthquake,SE,POINT (-48.504 -21.054)
usp2015pehq,2015-08-04 19:26:32.500000,0.0,marcelo,USP,M,2.679479908,scmag@seisMaster,Luminarias/MG,earthquake,SE,POINT (-44.882167 -21.495)
usp2015pebj,2015-08-04 16:16:15.973937,0.0,JRoberto,USP,mR,2.501780454,JRoberto,Alto Paraiso de Goias/GO,earthquake,CO,POINT (-47.726742 -14.164463)
usp2015pcdi,2015-08-03 14:59:45.340936,0.0,JRoberto,USP,mR,1.755786803,JRoberto,Montes Claros/MG,earthquake,SE,POINT (-43.906353 -16.66551)
usp2015owvk,2015-07-31 17:17:56.775451,10.0,jroberto,USP,mb,4.149193607,jroberto,Peru-Brazil Border Region,earthquake,N,POINT (-72.558029 -8.293091)
usp2015ouvi,2015-07-30 14:59:25.291965,0.0,jroberto,USP,mR,1.474458474,jroberto,Montes Claros/MG,earthquake,SE,POINT (-43.857117 -16.679419)
usp2015oucr,2015-07-30 05:34:41.000000,0.0,JRoberto,USP,MLv,1.093053239,JRoberto,Bebedouro/SP,earthquake,SE,POINT (-48.504 -21.054)
usp2015othr,2015-07-29 18:57:59.700828,0.0,jroberto,USP,mR,3.045125201,jroberto,Natividade/TO,earthquake,N,POINT (-47.529633 -11.65658)
usp2015osqf,2015-07-29 10:08:41.594034,0.0,jroberto,USP,mR,1.744152437,jroberto,Senador Sa/CE,earthquake,NE,POINT (-40.509724 -3.349589)
usp2015oqoy,2015-07-28 07:13:51.212964,0.0,jroberto,USP,mR,2.453543922,jroberto,Pocone/MT,earthquake,CO,POINT (-56.766052 -17.371761)
usp2015opqs,2015-07-27 18:58:32.397724,0.0,JRoberto,USP,mR,2.932126905,JRoberto,Frutal/MG,earthquake,SE,POINT (-48.913086 -20.034019)
usp2015omkl,2015-07-26 00:24:40.615429,0.0,jroberto,USP,mR,1.796306372,jroberto,Camocim/CE,earthquake,NE,POINT (-40.681774 -2.968283)
usp2015omfc,2015-07-25 21:42:50.051898,0.0,jroberto,USP,mR,2.471906371,jroberto,Caruaru/PE,earthquake,NE,POINT (-35.906834 -8.245956)
usp2015oekb,2015-07-21 15:08:56.775702,0.0,JRoberto,USP,mR,2.538313698,JRoberto,Montividiu do Norte/GO,earthquake,CO,POINT (-48.704182 -13.29635)
usp2015odce,2015-07-20 22:00:42.361789,0.0,jroberto,USP,mR,3.270774195,jroberto,Granja/CE,earthquake,NE,POINT (-40.716888 -3.047608)
usp2015nrvg,2015-07-14 18:00:30.252581,2.0,JRoberto,USP,mR,1.404850518,JRoberto,Montes Claros/MG,earthquake,SE,POINT (-43.941277 -16.677643)
usp2015nphy,2015-07-13 09:01:36.650096,0.0,JRoberto,USP,mR,2.549452594,JRoberto,Rio Branco do Sul/PR,earthquake,S,POINT (-49.326145 -25.201658)
usp2015nnnz,2015-07-12 09:46:45.142989,0.0,JRoberto,USP,mR,2.816905358,JRoberto,Rio Branco do Sul/PR,earthquake,S,POINT (-49.313297 -25.18421)
usp2015nhmd,2015-07-09 02:07:28.243835,0.0,JRoberto,USP,mR,2.770232012,JRoberto,Curral de Dentro/MG,earthquake,SE,POINT (-41.772064 -15.881342)
usp2015nhai,2015-07-08 20:04:40.215991,2.0,JRoberto,USP,mR,2.245691048,JRoberto,Montes Claros/MG,earthquake,SE,POINT (-43.88023 -16.669582)
usp2015nfhf,2015-07-07 21:17:30.347465,0.0,JRoberto,USP,mR,2.519618691,JRoberto,Peixe/TO,earthquake,N,POINT (-48.388016 -12.056809)
usp2015nddq,2015-07-06 17:12:15.198508,0.0,JRoberto,USP,mR,3.581189236,JRoberto,Amajari/RR,earthquake,N,POINT (-62.370708 3.802276)
usp2015nazp,2015-07-05 12:54:08.895326,0.0,jroberto,USP,mR,2.789473792,jroberto,Guaimbe/SP,earthquake,SE,POINT (-49.823799 -21.923111)
usp2015mums,2015-07-01 23:34:45.963813,0.0,jroberto,USP,mR,1.968132865,jroberto,Caxias do Sul/RS,earthquake,S,POINT (-51.171459 -29.173853)
usp2015msju,2015-06-30 19:49:54.091536,0.0,JRoberto,USP,mR,2.240770523,JRoberto,Caruaru/PE,earthquake,NE,POINT (-35.927307 -8.282272)
usp2015msiv,2015-06-30 19:20:03.222314,0.0,JRoberto,USP,mR,2.019213658,JRoberto,Caruaru/PE,earthquake,NE,POINT (-35.932343 -8.272106)
usp2015mdzc,2015-06-22 22:31:08.560591,2.0,JRoberto,USP,mR,1.62317473,JRoberto,Montes Claros/MG,earthquake,SE,POINT (-43.873943 -16.753984)
usp2015mdig,2015-06-22 14:00:25.564868,0.0,JRoberto,USP,mR,3.285731501,JRoberto,Rio Peti/PA,earthquake,N,POINT (-52.673286 -9.045568)
usp2015lwap,2015-06-18 14:10:53.317764,0.0,JRoberto,USP,mR,1.652347957,JRoberto,Montes Claros/MG,earthquake,SE,POINT (-43.91888 -16.620024)
usp2015lrpz,2015-06-16 04:17:04.001888,0.0,JRoberto,USP,mR,1.839553119,JRoberto,Jandaira/RN,earthquake,NE,POINT (-36.095154 -5.41775)
usp2015loms,2015-06-14 11:13:37.390914,574.4624634,JRoberto,USP,mb,3.857248835,JRoberto,Jordao/AC,earthquake,N,POINT (-71.350494 -9.520661)
usp2015llnz,2015-06-12 20:27:21.580866,3.180630207,JRoberto,USP,mR,2.062484297,JRoberto,Montes Claros/MG,earthquake,SE,POINT (-43.983635 -16.697054)
usp2015lhwb,2015-06-10 20:01:25.051602,2.0,JRoberto,USP,mR,1.996412391,JRoberto,Montes Claros/MG,earthquake,SE,POINT (-43.85416 -16.68791)
usp2015kyzo,2015-06-05 23:32:20.181143,0.0,JRoberto,USP,mR,3.143817793,JRoberto,Tabapora/MT,earthquake,CO,POINT (-56.689671 -11.456551)
usp2015kxhy,2015-06-05 01:29:42.915613,0.0,JRoberto,USP,mR,2.6693361,JRoberto,Ocara/CE,earthquake,NE,POINT (-38.280441 -4.61212)
usp2015krbh,2015-06-01 15:19:00.700752,0.0,JRoberto,USP,mR,2.850103753,JRoberto,Marialva/PR,earthquake,S,POINT (-51.855698 -23.5811)
usp2015khve,2015-05-27 14:00:50.415541,2.0,jroberto,USP,mR,1.666788384,jroberto,Montes Claros/MG,earthquake,SE,POINT (-43.890476 -16.711681)
usp2015kdft,2015-05-25 01:39:53.252795,0.0,JRoberto,USP,mR,2.184427411,JRoberto,Angra dos Reis/RJ,earthquake,SE,POINT (-44.412556 -22.878956)
usp2015jvyu,2015-05-21 02:12:13.278175,0.0,jroberto,USP,mR,3.098249753,jroberto,Prudentopolis/PR,earthquake,S,POINT (-51.214455 -25.017628)
usp2015jvav,2015-05-20 14:05:47.319246,156.5897369,jroberto,USP,mb,3.960284512,jroberto,Peru-Brazil Border Region,earthquake,N,POINT (-72.784813 -8.628433)
usp2015jmbl,2015-05-15 16:10:31.827860,0.0,JRoberto,USP,mR,2.175325464,JRoberto,Rio Acima/MG,earthquake,SE,POINT (-44.416241 -22.905146)
usp2015jiaz,2015-05-13 11:24:33.634037,0.0,JRoberto,USP,mR,2.967888182,JRoberto,Alcantaras/CE,earthquake,NE,POINT (-40.540863 -3.587926)
usp2015jetk,2015-05-11 16:09:59.704942,0.0,JRoberto,USP,mR,2.394433052,JRoberto,Ouro Preto/MG,earthquake,SE,POINT (-43.554062 -20.143709)
usp2015jedy,2015-05-11 08:21:43.864303,616.0844116,JRoberto,USP,mb,3.996136285,JRoberto,Jordao/AC,earthquake,N,POINT (-71.322456 -9.232287)
usp2015jckx,2015-05-10 09:35:01.172678,0.0,JRoberto,USP,mR,2.022854494,JRoberto,Angra dos Reis/RJ,earthquake,SE,POINT (-44.411732 -22.89938)
usp2015jckw,2015-05-10 09:34:53.760792,0.0,jroberto,USP,MLv,1.93094604,scmag@seisMaster,Angra dos Reis/RJ,earthquake,SE,POINT (-44.407341 -22.920879)
usp2015jbab,2015-05-09 14:58:44.202387,0.0,jroberto,USP,MLv,2.207544203,jroberto,Angra dos Reis/RJ,earthquake,SE,POINT (-44.412869 -22.888947)
usp2015jazt,2015-05-09 14:51:18.957848,0.0,jroberto,USP,MLv,2.234485928,jroberto,Angra dos Reis/RJ,earthquake,SE,POINT (-44.409035 -22.906828)
usp2015ixcv,2015-05-07 11:46:53.671510,356.0,JRoberto,USP,mb,4.668294231,JRoberto,Porto Walter/AC,earthquake,N,POINT (-72.02964 -8.485034)
usp2015ivoi,2015-05-06 15:22:37.797742,0.0,JRoberto,USP,mR,2.33059559,JRoberto,Cristiano Otoni/MG,earthquake,SE,POINT (-43.833549 -20.873615)
usp2015isrt,2015-05-05 01:41:36.720138,0.0,JRoberto,USP,mR,2.115887635,JRoberto,Pedro Leopoldo/MG,earthquake,SE,POINT (-44.052513 -19.600819)
usp2015ikmv,2015-04-30 14:07:48.839828,0.0,JRoberto,USP,mb,4.082256446,JRoberto,Itamarati/AM,earthquake,N,POINT (-68.578156 -6.223754)
usp2015ijdr,2015-04-29 20:22:15.427737,2.0,JRoberto,USP,mR,2.044282511,JRoberto,Montes Claros/MG,earthquake,SE,POINT (-44.05867 -16.707546)
usp2015ibuk,2015-04-25 19:44:21.561041,0.0,JRoberto,USP,mR,2.594102638,JRoberto,Assis/SP,earthquake,SE,POINT (-50.477577 -22.597317)
usp2015hnoj,2015-04-18 00:46:20.303148,0.0,JRoberto,USP,mR,2.134940263,JRoberto,Jaguaruana/CE,earthquake,NE,POINT (-37.633091 -4.879207)
usp2015hngk,2015-04-17 20:43:55.626708,0.0,JRoberto,USP,mR,2.032026303,JRoberto,Cachoeiro de Itapemirim/ES,earthquake,SE,POINT (-41.117542 -20.728718)
usp2015hlrv,2015-04-17 00:15:28.196205,0.0,JRoberto,USP,mR,2.030408869,JRoberto,Caxias do Sul/RS,earthquake,S,POINT (-51.181496 -29.181154)
usp2015hiyr,2015-04-15 12:18:38.148443,0.0,JRoberto,USP,mR,2.176425532,JRoberto,Quixeramobim/CE,earthquake,NE,POINT (-39.182278 -5.357047)
usp2015hhim,2015-04-14 14:59:08.021184,0.0,JRoberto,USP,mR,2.254227869,JRoberto,Santo Antonio do Monte/MG,earthquake,SE,POINT (-45.252235 -20.107491)
usp2015hhii,2015-04-14 14:54:53.610610,0.0,JRoberto,USP,mR,2.761894449,JRoberto,Vila Bela da Santissima Trindade/MT,earthquake,CO,POINT (-59.690548 -14.903566)
usp2015hbul,2015-04-11 14:13:09.869377,0.0,JRoberto,USP,mR,2.654059155,JRoberto,Itabira/MG,earthquake,SE,POINT (-43.324806 -19.615705)
usp2015hamo,2015-04-10 21:05:43.624953,0.0,JRoberto,USP,mR,2.658004336,JRoberto,Ituiutaba/MG,earthquake,SE,POINT (-49.617939 -18.927017)
usp2015gzwk,2015-04-10 12:59:21.000000,0.0,jroberto,USP,MLv,2.495911734,scmag@seisMaster,Jose Bonifacio/SP,earthquake,SE,POINT (-49.684 -21.0529)
usp2015gyhh,2015-04-09 16:09:25.448665,0.0,JRoberto,USP,mR,2.905469749,JRoberto,Abadiania/GO,earthquake,CO,POINT (-48.736149 -16.303892)
usp2015guhs,2015-04-07 11:50:17.315692,0.0,JRoberto,USP,mR,3.135158039,JRoberto,Rio Peti/PA,earthquake,N,POINT (-52.720409 -9.015134)
usp2015gmaj,2015-04-02 23:02:18.655375,0.0,jroberto,USP,mR,2.156131845,jroberto,Nova Veneza/SC,earthquake,S,POINT (-49.556911 -28.645761)
usp2015glqf,2015-04-02 17:53:41.080605,0.0,JRoberto,USP,mR,2.478799169,JRoberto,Minacu/GO,earthquake,CO,POINT (-48.447746 -13.576773)
usp2015gkmd,2015-04-02 02:42:19.039999,0.0,marcelo,USP,mR,1.926076464,marcelo,Antonio Prado de Minas,earthquake,SE,POINT (-42.069667 -21.024833)
usp2015gjbk,2015-04-01 08:09:08.976022,0.0,JRoberto,USP,mR,2.954785044,JRoberto,Confresa/MT,earthquake,CO,POINT (-51.936085 -10.611877)
usp2015gfbh,2015-03-30 03:32:37.058305,0.0,JRoberto,USP,mR,3.007501904,JRoberto,Confresa/MT,earthquake,CO,POINT (-51.985905 -10.62673)
usp2015gcuk,2015-03-28 21:48:14.853438,610.5507812,JRoberto,USP,mb,4.432614551,JRoberto,Jordao/AC,earthquake,N,POINT (-71.268501 -9.158424)
usp2015gbic,2015-03-28 02:26:33.993047,0.0,JRoberto,USP,mR,2.438558503,JRoberto,Curvelo/MG,earthquake,SE,POINT (-44.554817 -18.866308)
usp2015fxrb,2015-03-26 02:24:56.947316,0.0,JRoberto,USP,mR,2.459423071,JRoberto,Beberibe/CE,earthquake,NE,POINT (-38.131287 -4.166913)
usp2015fxax,2015-03-25 18:15:23.485909,0.0,JRoberto,USP,mR,2.719644369,JRoberto,Sao Bras do Suacui/MG,earthquake,SE,POINT (-43.870068 -20.599707)
usp2015fwqt,2015-03-25 13:07:56.079999,0.0,marcelo,USP,M,2.860060379,scmag@seisMaster,Congonhas do Norte/MG,earthquake,SE,POINT (-43.5445 -18.819)
usp2015fpyi,2015-03-21 21:00:21.736659,0.0,JRoberto,USP,mR,3.644564825,JRoberto,Caroebe/RR,earthquake,N,POINT (-60.152611 -0.216369)
usp2015fnoa,2015-03-20 13:31:18.140000,0.0,marcelo,USP,mR,2.281245255,marcelo,Ubata/BA,earthquake,NE,POINT (-39.554667 -14.153333)
usp2015fmhm,2015-03-19 21:05:59.987710,0.0,JRoberto,USP,mR,1.961374113,JRoberto,Macuco/RJ,earthquake,SE,POINT (-42.292541 -21.893112)
usp2015fmdb,2015-03-19 18:51:43.175809,0.0,JRoberto,USP,mR,1.776173447,JRoberto,Caraubas/PB,earthquake,NE,POINT (-36.443138 -7.695845)
usp2015flst,2015-03-19 13:38:24.508447,0.0,JRoberto,USP,mR,2.142175379,JRoberto,Nova Venecia/ES,earthquake,SE,POINT (-40.418549 -18.744171)
usp2015fkle,2015-03-18 20:40:45.164289,0.0,JRoberto,USP,mR,2.526329991,JRoberto,Alvorada de Minas/MG,earthquake,SE,POINT (-43.465088 -18.867434)
usp2015fjyz,2015-03-18 14:31:52.625530,0.0,JRoberto,USP,mR,1.730001355,JRoberto,Pacatuba/CE,earthquake,NE,POINT (-38.58263 -3.992435)
usp2015fimo,2015-03-17 19:07:04.611339,0.0,JRoberto,USP,mR,2.259502222,JRoberto,Ubaitaba/BA,earthquake,NE,POINT (-39.218319 -14.209464)
usp2015fgsx,2015-03-16 20:02:39.460731,0.0,JRoberto,USP,mR,1.257805545,JRoberto,Cabo de Santo Agostinho/PE,earthquake,NE,POINT (-34.952229 -8.20911)
usp2015fgsw,2015-03-16 20:01:08.207892,0.0,jroberto,USP,mR,1.839202214,jroberto,Pilar/AL,earthquake,NE,POINT (-35.990917 -9.581468)
usp2015fctj,2015-03-14 15:44:17.134044,0.0,JRoberto,USP,mR,1.511414641,JRoberto,Taperoa/PB,earthquake,NE,POINT (-36.839241 -7.296833)
usp2015fbdu,2015-03-13 18:42:42.494719,0.0,JRoberto,USP,mR,2.314470676,JRoberto,Senador Modestino Goncalves/MG,earthquake,SE,POINT (-43.294476 -17.763819)
usp2015expi,2015-03-11 20:01:09.611965,0.0,jroberto,USP,mR,1.760576029,jroberto,Rio Largo/AL,earthquake,NE,POINT (-35.818829 -9.468649)
usp2015ewyh,2015-03-11 11:24:00.060908,0.0,jroberto,USP,mR,2.587156234,jroberto,Nova Crixas/GO,earthquake,CO,POINT (-50.113789 -14.099576)
usp2015ewjo,2015-03-11 03:57:48.314170,0.0,JRoberto,USP,mR,2.316492994,JRoberto,Confresa/MT,earthquake,CO,POINT (-51.95023 -10.564325)
usp2015eugy,2015-03-10 00:22:25.344998,0.0,JRoberto,USP,mR,2.09670965,JRoberto,Joao Camara/RN,earthquake,NE,POINT (-35.780533 -5.498726)
usp2015dujz,2015-02-23 20:22:40.179834,0.0,jroberto,USP,mR,3.61025232,jroberto,Western Brazil,earthquake,N,POINT (-69.038109 -0.450345)
usp2015dlrh,2015-02-19 01:49:51.712666,0.0,bruno,USP,mR,1.804593095,bruno,Lagoa da Canoa/AL,earthquake,NE,POINT (-36.781651 -9.756928)
usp2015dhro,2015-02-16 21:25:01.201290,0.0,jroberto,USP,mR,1.092194925,jroberto,Western Brazil,earthquake,N,POINT (-65.658272 -9.394336)
usp2015dfef,2015-02-15 12:25:24.274106,0.0,JRoberto,USP,mR,3.126233084,JRoberto,Confresa/MT,earthquake,CO,POINT (-51.866642 -10.542944)
usp2015dewj,2015-02-15 08:27:13.006785,0.0,JRoberto,USP,mR,3.049512641,JRoberto,Rio Peti/PA,earthquake,N,POINT (-53.353867 -8.511784)
usp2015cztc,2015-02-12 13:07:34.304073,0.0,jroberto,USP,mR,3.104425459,jroberto,Confresa/MT,earthquake,CO,POINT (-51.761223 -10.518134)
usp2015cxqz,2015-02-11 09:46:31.527029,0.0,JRoberto,USP,mR,4.063827411,JRoberto,Confresa/MT,earthquake,CO,POINT (-51.76194 -10.477937)
usp2015cqxh,2015-02-07 17:01:22.111963,0.0,JRoberto,USP,MLv,2.022167499,JRoberto,Alcantaras/CE,earthquake,NE,POINT (-40.542297 -3.576433)
usp2015cplz,2015-02-06 22:10:05.078804,0.0,JRoberto,USP,mR,1.83733584,JRoberto,Caruaru/PE,earthquake,NE,POINT (-35.981758 -8.298413)
usp2015coqr,2015-02-06 11:24:06.165436,0.0,JRoberto,USP,mR,1.462369934,JRoberto,Caruaru/PE,earthquake,NE,POINT (-35.95956 -8.287357)
