file_name,station,label_cat,prob_nat,prob_ant,pred,nature,ID,Error,Pick,Network,Location,Channel,Latitude,Longitude,Distance,Origem Latitude,Origem Longitude,Pick Time,Origin Time,Start Time,End Time,Cat,MLv,Certainty,Path,Hora,Coord Origem,Coord Pick,prob_nat_cat,Distance_cat,Magnitude_cat,SNR_P,Noise,p,SNR_P_cat,Região Pick,Região Origem,Cat Hora,Num_Estacoes
ON_TIJ01_20190711T031426,TIJ01,0,0.102,0.898,1,Anthropogenic,usp2019nlfm,,P,ON,,HHZ,-25.908848,-49.024241,80.21112584200219,-25.24573517,-49.34480667,2019-07-11T03:14:40.022705Z,2019-07-11T03:14:26.514192Z,2019-07-11T03:14:30.022705Z,2019-07-11T03:15:30.022705Z,earthquake,1.743404232,known,./files/mseed/20190711T031426/ON_TIJ01_20190711T031426.mseed,3,"[-25.24573517, -49.34480667]","[-25.908848, -49.024241]",<0.2,[50-100[,[1-2[,2.108335939402516,6.9839668208607915,14.72454824801554,[2-3[,Sul,Sul,3,4
BL_FRTB_20190711T032300,FRTB,0,0.982,0.018,0,Natural,usp2019nlfu,,P,BL,,HHZ,-23.3439,-49.564,209.4136726707016,-25.2199192,-49.30781555,2019-07-11T03:23:34.159438Z,2019-07-11T03:23:00.922023Z,2019-07-11T03:23:24.159438Z,2019-07-11T03:24:24.159438Z,earthquake,1.829984864,known,./files/mseed/20190711T032300/BL_FRTB_20190711T032300.mseed,3,"[-25.2199192, -49.30781555]","[-23.3439, -49.564]",>=0.9,[200-250[,[1-2[,2.028160526746212,2.298410550961111,4.661545553716339,[2-3[,Sudeste,Sul,3,5
ON_MAJ01_20190711T032300,MAJ01,0,0.994,0.006,0,Natural,usp2019nlfu,,P,ON,,HHZ,-27.397245,-49.011794,243.0359481011404,-25.2199192,-49.30781555,2019-07-11T03:23:38.371364Z,2019-07-11T03:23:00.922023Z,2019-07-11T03:23:28.371364Z,2019-07-11T03:24:28.371364Z,earthquake,1.829984864,known,./files/mseed/20190711T032300/ON_MAJ01_20190711T032300.mseed,3,"[-25.2199192, -49.30781555]","[-27.397245, -49.011794]",>=0.9,[200-250[,[1-2[,1.0107821189694146,5.353414233909674,5.411135383072246,[1-2[,Sul,Sul,3,5
ON_PET01_20190711T032300,PET01,0,0.959,0.041,0,Natural,usp2019nlfu,,P,ON,,HHZ,-24.290108,-47.275344,229.9347891755603,-25.2199192,-49.30781555,2019-07-11T03:23:36.745260Z,2019-07-11T03:23:00.922023Z,2019-07-11T03:23:26.745260Z,2019-07-11T03:24:26.745260Z,earthquake,1.829984864,known,./files/mseed/20190711T032300/ON_PET01_20190711T032300.mseed,3,"[-25.2199192, -49.30781555]","[-24.290108, -47.275344]",>=0.9,[200-250[,[1-2[,1.792716066470818,4.633257002467052,8.306114268411106,[1-2[,Sudeste,Sul,3,5
BL_PTGB_20190711T032300,PTGB,0,0.975,0.025,0,Natural,usp2019nlfu,,P,BL,,HHZ,-24.72095,-52.01182,278.56730846479564,-25.2199192,-49.30781555,2019-07-11T03:23:42.775635Z,2019-07-11T03:23:00.922023Z,2019-07-11T03:23:32.775635Z,2019-07-11T03:24:32.775635Z,earthquake,1.829984864,known,./files/mseed/20190711T032300/BL_PTGB_20190711T032300.mseed,3,"[-25.2199192, -49.30781555]","[-24.72095, -52.01182]",>=0.9,[250-300[,[1-2[,1.0070341066314188,4.357498176791047,4.388149283612808,[1-2[,Sul,Sul,3,5
ON_TIJ01_20190711T032300,TIJ01,0,0.42,0.58,1,Anthropogenic,usp2019nlfu,,P,ON,,HHZ,-25.908848,-49.024241,81.46623461421935,-25.2199192,-49.30781555,2019-07-11T03:23:15.049202Z,2019-07-11T03:23:00.922023Z,2019-07-11T03:23:05.049202Z,2019-07-11T03:24:05.049202Z,earthquake,1.829984864,known,./files/mseed/20190711T032300/ON_TIJ01_20190711T032300.mseed,3,"[-25.2199192, -49.30781555]","[-25.908848, -49.024241]",[0.4-0.6[,[50-100[,[1-2[,4.779691599906631,6.936008300872811,33.15198061256444,[4-5[,Sul,Sul,3,5
NB_NBCL_20190715T054958,NBCL,0,0.872,0.128,0,Natural,usp2019nssq,,P,NB,,HHZ,-4.224377,-38.291041,159.73628551764193,-5.085949421,-39.44659424,2019-07-15T05:50:24.603961Z,2019-07-15T05:49:58.195511Z,2019-07-15T05:50:14.603961Z,2019-07-15T05:51:14.603961Z,earthquake,1.427194558,known,./files/mseed/20190715T054958/NB_NBCL_20190715T054958.mseed,5,"[-5.085949421, -39.44659424]","[-4.224377, -38.291041]",[0.8-0.9[,[150-200[,[1-2[,1.5070296150901814,2.2367230175680035,3.3708078282288576,[1-2[,Nordeste,Nordeste,5,2
NB_NBPB_20190715T054958,NBPB,0,0.984,0.016,0,Natural,usp2019nssq,,P,NB,,HHZ,-5.543242,-39.583619,52.80080829818144,-5.085949421,-39.44659424,2019-07-15T05:50:07.252288Z,2019-07-15T05:49:58.195511Z,2019-07-15T05:49:57.252288Z,2019-07-15T05:50:57.252288Z,earthquake,1.427194558,known,./files/mseed/20190715T054958/NB_NBPB_20190715T054958.mseed,5,"[-5.085949421, -39.44659424]","[-5.543242, -39.583619]",>=0.9,[50-100[,[1-2[,4.771244293618637,1.412378388438129,6.73880232626571,[4-5[,Nordeste,Nordeste,5,2
BR_PDRB_20190715T061550,PDRB,0,0.88,0.12,0,Natural,usp2019nstm,,P,BR,,HHZ,-11.612297,-56.729597,0.3595007308300882,-11.6112,-56.7327,2019-07-15T06:15:50.998268Z,2019-07-15T06:15:50.000000Z,2019-07-15T06:15:40.998268Z,2019-07-15T06:16:40.998268Z,earthquake,0.7057217416,suspected,./files/mseed/20190715T061550/BR_PDRB_20190715T061550.mseed,6,"[-11.6112, -56.7327]","[-11.612297, -56.729597]",[0.8-0.9[,<50,<1,132.283834878626,2.8863965556616997,381.8236053633871,>= 15,Centro-Oeste,Centro-Oeste,6,1
NB_NBCL_20190722T100704,NBCL,0,0.815,0.185,0,Natural,usp2019ofvr,,P,NB,,HHZ,-4.224377,-38.291041,255.86035643741997,-5.631781578,-36.45994949,2019-07-22T10:07:43.763191Z,2019-07-22T10:07:04.896268Z,2019-07-22T10:07:33.763191Z,2019-07-22T10:08:33.763191Z,earthquake,1.770867901,known,./files/mseed/20190722T100704/NB_NBCL_20190722T100704.mseed,10,"[-5.631781578, -36.45994949]","[-4.224377, -38.291041]",[0.8-0.9[,[250-300[,[1-2[,0.925379143532199,5.754000121917816,5.324631704704477,,Nordeste,Nordeste,10,2
NB_NBPB_20190722T100704,NBPB,0,0.257,0.743,1,Anthropogenic,usp2019ofvr,,P,NB,,HHZ,-5.543242,-39.583619,346.22214733665425,-5.631781578,-36.45994949,2019-07-22T10:07:55.026246Z,2019-07-22T10:07:04.896268Z,2019-07-22T10:07:45.026246Z,2019-07-22T10:08:45.026246Z,earthquake,1.770867901,known,./files/mseed/20190722T100704/NB_NBPB_20190722T100704.mseed,10,"[-5.631781578, -36.45994949]","[-5.543242, -39.583619]",[0.2-0.4[,>=300,[1-2[,1.2070083302341366,2.4399714096304255,2.9450658169570523,[1-2[,Nordeste,Nordeste,10,2
BR_PDRB_20190817T064950,PDRB,0,0.868,0.132,0,Natural,usp2019qbcf,,P,BR,,HHZ,-11.612297,-56.729597,0.9215277940275416,-11.6091,-56.7374,2019-08-17T06:49:50.956665Z,2019-08-17T06:49:50.000000Z,2019-08-17T06:49:40.956665Z,2019-08-17T06:50:40.956665Z,earthquake,1.282456921,known,./files/mseed/20190817T064950/BR_PDRB_20190817T064950.mseed,6,"[-11.6091, -56.7374]","[-11.612297, -56.729597]",[0.8-0.9[,<50,[1-2[,202.01880808514628,2.362020520798412,477.1725702843517,>= 15,Centro-Oeste,Centro-Oeste,6,1
ON_ANA01_20190902T060718,ANA01,0,0.973,0.027,0,Natural,usp2019regw,,P,ON,,HHZ,-14.531001,-40.74522,316.4724310911816,-17.38158417,-40.50672913,2019-09-02T06:08:05.678809Z,2019-09-02T06:07:18.744983Z,2019-09-02T06:07:55.678809Z,2019-09-02T06:08:55.678809Z,earthquake,1.681693988,suspected,./files/mseed/20190902T060718/ON_ANA01_20190902T060718.mseed,6,"[-17.38158417, -40.50672913]","[-14.531001, -40.74522]",>=0.9,>=300,[1-2[,0.9362111629080423,1.7436852368656097,1.6324575833515376,,Nordeste,Nordeste,6,5
ON_CMC01_20190902T060718,CMC01,0,0.998,0.002,0,Natural,usp2019regw,,P,ON,,HHZ,-15.360055,-39.519089,247.33974938490263,-17.38158417,-40.50672913,2019-09-02T06:07:56.704975Z,2019-09-02T06:07:18.744983Z,2019-09-02T06:07:46.704975Z,2019-09-02T06:08:46.704975Z,earthquake,1.681693988,suspected,./files/mseed/20190902T060718/ON_CMC01_20190902T060718.mseed,6,"[-17.38158417, -40.50672913]","[-15.360055, -39.519089]",>=0.9,[200-250[,[1-2[,1.4668261027767724,1.5840994256533927,2.3235983869420895,[1-2[,Nordeste,Nordeste,6,5
ON_GUA01_20190902T060718,GUA01,0,0.921,0.079,0,Natural,usp2019regw,,P,ON,,HHZ,-16.58349,-39.805342,115.67354333530746,-17.38158417,-40.50672913,2019-09-02T06:07:39.071256Z,2019-09-02T06:07:18.744983Z,2019-09-02T06:07:29.071256Z,2019-09-02T06:08:29.071256Z,earthquake,1.681693988,suspected,./files/mseed/20190902T060718/ON_GUA01_20190902T060718.mseed,6,"[-17.38158417, -40.50672913]","[-16.58349, -39.805342]",>=0.9,[100-150[,[1-2[,2.2587241568863328,1.924809353111278,4.347613383273199,[2-3[,Nordeste,Nordeste,6,5
ON_RIB01_20190902T060718,RIB01,0,0.891,0.109,0,Natural,usp2019regw,,P,ON,,HHZ,-19.314216,-40.394365,214.24173268641272,-17.38158417,-40.50672913,2019-09-02T06:07:52.388114Z,2019-09-02T06:07:18.744983Z,2019-09-02T06:07:42.388114Z,2019-09-02T06:08:42.388114Z,earthquake,1.681693988,suspected,./files/mseed/20190902T060718/ON_RIB01_20190902T060718.mseed,6,"[-17.38158417, -40.50672913]","[-19.314216, -40.394365]",[0.8-0.9[,[200-250[,[1-2[,0.8014285462955253,5.836482717687815,4.677523859915502,,Sudeste,Nordeste,6,5
BL_SJMB_20190902T060718,SJMB,0,0.942,0.058,0,Natural,usp2019regw,,P,BL,,HHZ,-18.702916,-41.184694,162.91227697327065,-17.38158417,-40.50672913,2019-09-02T06:07:45.690442Z,2019-09-02T06:07:18.744983Z,2019-09-02T06:07:35.690442Z,2019-09-02T06:08:35.690442Z,earthquake,1.681693988,suspected,./files/mseed/20190902T060718/BL_SJMB_20190902T060718.mseed,6,"[-17.38158417, -40.50672913]","[-18.702916, -41.184694]",>=0.9,[150-200[,[1-2[,1.23853713227778,2.450141523490603,3.034591256178763,[1-2[,Sudeste,Nordeste,6,5
NB_NBPA_20191230T013102,NBPA,0,0.992,0.008,0,Natural,usp2019zniq,,P,NB,,HHZ,-5.75028,-37.112047,309.7582988597413,-8.3,-35.9515,2019-12-30T01:31:48.290472Z,2019-12-30T01:31:02.850000Z,2019-12-30T01:31:38.290472Z,2019-12-30T01:32:38.290472Z,earthquake,1.843745761,known,./files/mseed/20191230T013102/NB_NBPA_20191230T013102.mseed,1,"[-8.3, -35.9515]","[-5.75028, -37.112047]",>=0.9,>=300,[1-2[,1.4215349102012516,2.970340249512707,4.222442359858209,[1-2[,Nordeste,Nordeste,1,3
NB_NBPV_20191230T013102,NBPV,0,1.0,0.0,0,Natural,usp2019zniq,,P,NB,,HHZ,-6.417527,-35.290516,220.6068990298419,-8.3,-35.9515,2019-12-30T01:31:37.711434Z,2019-12-30T01:31:02.850000Z,2019-12-30T01:31:27.711434Z,2019-12-30T01:32:27.711434Z,earthquake,1.843745761,known,./files/mseed/20191230T013102/NB_NBPV_20191230T013102.mseed,1,"[-8.3, -35.9515]","[-6.417527, -35.290516]",>=0.9,[200-250[,[1-2[,4.078148019860432,2.5883442628691817,10.555651030337064,[4-5[,Nordeste,Nordeste,1,3
NB_NBTA_20191230T013102,NBTA,0,0.999,0.001,0,Natural,usp2019zniq,,P,NB,,HHZ,-9.121932,-38.063215,249.52702581536883,-8.3,-35.9515,2019-12-30T01:31:40.838790Z,2019-12-30T01:31:02.850000Z,2019-12-30T01:31:30.838790Z,2019-12-30T01:32:30.838790Z,earthquake,1.843745761,known,./files/mseed/20191230T013102/NB_NBTA_20191230T013102.mseed,1,"[-8.3, -35.9515]","[-9.121932, -38.063215]",>=0.9,[200-250[,[1-2[,0.8361114496829429,9.757603816057665,8.15844427207579,,Nordeste,Nordeste,1,3
NB_NBPA_20200119T075836,NBPA,0,0.995,0.005,0,Natural,usp2020bhmv,,P,NB,,HHZ,-5.75028,-37.112047,199.0313520607717,-5.100765705,-35.4371376,2020-01-19T07:59:08.797458Z,2020-01-19T07:58:36.875267Z,2020-01-19T07:58:58.797458Z,2020-01-19T07:59:58.797458Z,earthquake,1.309881063,known,./files/mseed/20200119T075836/NB_NBPA_20200119T075836.mseed,7,"[-5.100765705, -35.4371376]","[-5.75028, -37.112047]",>=0.9,[150-200[,[1-2[,1.386275173382367,2.106226998193213,2.919810197102919,[1-2[,Nordeste,,7,2
NB_NBPV_20200119T075836,NBPV,0,0.983,0.017,0,Natural,usp2020bhmv,,P,NB,,HHZ,-6.417527,-35.290516,146.5174751888646,-5.100765705,-35.4371376,2020-01-19T07:59:01.607803Z,2020-01-19T07:58:36.875267Z,2020-01-19T07:58:51.607803Z,2020-01-19T07:59:51.607803Z,earthquake,1.309881063,known,./files/mseed/20200119T075836/NB_NBPV_20200119T075836.mseed,7,"[-5.100765705, -35.4371376]","[-6.417527, -35.290516]",>=0.9,[100-150[,[1-2[,1.3500509714359579,2.6374536321682482,3.560696838226039,[1-2[,Nordeste,,7,2
BL_BB19B_20200211T234936,BB19B,0,0.221,0.779,1,Anthropogenic,usp2020cysu,,P,BL,,HHZ,-21.0662,-48.5279,34.36314333042167,-21.32855034,-48.70471954,2020-02-11T23:49:42.186208Z,2020-02-11T23:49:36.231579Z,2020-02-11T23:49:32.186208Z,2020-02-11T23:50:32.186208Z,earthquake,1.538170095,suspected,./files/mseed/20200211T234936/BL_BB19B_20200211T234936.mseed,23,"[-21.32855034, -48.70471954]","[-21.0662, -48.5279]",[0.2-0.4[,<50,[1-2[,1.7506273846410847,6.099630586517693,10.678180340952235,[1-2[,Sudeste,Sudeste,23,2
BX_TQJ3B_20200211T234936,TQJ3B,0,0.76,0.24,0,Natural,usp2020cysu,,P,BX,,HHZ,-21.37382,-48.5607,15.756939220572836,-21.32855034,-48.70471954,2020-02-11T23:49:39.100494Z,2020-02-11T23:49:36.231579Z,2020-02-11T23:49:29.100494Z,2020-02-11T23:50:29.100494Z,earthquake,1.538170095,suspected,./files/mseed/20200211T234936/BX_TQJ3B_20200211T234936.mseed,23,"[-21.32855034, -48.70471954]","[-21.37382, -48.5607]",[0.6-0.8[,<50,[1-2[,4.250764609419379,26.882779961197752,114.27236966186787,[4-5[,Sudeste,Sudeste,23,2
ON_ALF01_20200223T061712,ALF01,0,0.154,0.846,1,Anthropogenic,usp2020dtic,,P,ON,,HHZ,-20.616865,-40.725213,182.8896485890464,-21.16364861,-42.38391495,2020-02-23T06:17:41.984970Z,2020-02-23T06:17:12.426903Z,2020-02-23T06:17:31.984970Z,2020-02-23T06:18:31.984970Z,earthquake,1.689612647,suspected,./files/mseed/20200223T061712/ON_ALF01_20200223T061712.mseed,6,"[-21.16364861, -42.38391495]","[-20.616865, -40.725213]",<0.2,[150-200[,[1-2[,1.1650257302385691,2.916522957893002,3.397824288776846,[1-2[,Sudeste,Sudeste,6,3
ON_CAM01_20200223T061712,CAM01,0,0.327,0.673,1,Anthropogenic,usp2020dtic,,P,ON,,HHZ,-21.825656,-41.657401,105.07368737506644,-21.16364861,-42.38391495,2020-02-23T06:17:30.589402Z,2020-02-23T06:17:12.426903Z,2020-02-23T06:17:20.589402Z,2020-02-23T06:18:20.589402Z,earthquake,1.689612647,suspected,./files/mseed/20200223T061712/ON_CAM01_20200223T061712.mseed,6,"[-21.16364861, -42.38391495]","[-21.825656, -41.657401]",[0.2-0.4[,[100-150[,[1-2[,1.3213270190071433,4.907623330021203,6.4845753050668264,[1-2[,Sudeste,Sudeste,6,3
ON_DUB01_20200223T061712,DUB01,0,0.824,0.176,0,Natural,usp2020dtic,,P,ON,,HHZ,-22.080966,-42.374182,101.57517659670177,-21.16364861,-42.38391495,2020-02-23T06:17:29.941063Z,2020-02-23T06:17:12.426903Z,2020-02-23T06:17:19.941063Z,2020-02-23T06:18:19.941063Z,earthquake,1.689612647,suspected,./files/mseed/20200223T061712/ON_DUB01_20200223T061712.mseed,6,"[-21.16364861, -42.38391495]","[-22.080966, -42.374182]",[0.8-0.9[,[100-150[,[1-2[,1.1539909439719909,2.9592476258329024,3.4149449611817837,[1-2[,Sudeste,Sudeste,6,3
BL_BB19B_20200226T033115,BB19B,0,0.609,0.391,0,Natural,usp2020dypd,,P,BL,,HHZ,-21.0662,-48.5279,15.202593632401232,-21.08568382,-48.67271423,2020-02-26T03:31:18.521498Z,2020-02-26T03:31:15.689193Z,2020-02-26T03:31:08.521498Z,2020-02-26T03:32:08.521498Z,earthquake,1.373587392,suspected,./files/mseed/20200226T033115/BL_BB19B_20200226T033115.mseed,3,"[-21.08568382, -48.67271423]","[-21.0662, -48.5279]",[0.6-0.8[,<50,[1-2[,36.72995934147851,4.773514664843464,175.33099955565186,>= 15,Sudeste,Sudeste,3,2
BX_TQJ3B_20200226T033115,TQJ3B,0,0.066,0.934,1,Anthropogenic,usp2020dypd,,P,BX,,HHZ,-21.37382,-48.5607,33.955586000418144,-21.08568382,-48.67271423,2020-02-26T03:31:21.573600Z,2020-02-26T03:31:15.689193Z,2020-02-26T03:31:11.573600Z,2020-02-26T03:32:11.573600Z,earthquake,1.373587392,suspected,./files/mseed/20200226T033115/BX_TQJ3B_20200226T033115.mseed,3,"[-21.08568382, -48.67271423]","[-21.37382, -48.5607]",<0.2,<50,[1-2[,1.117313324443827,22.195225374176196,24.79902104960079,[1-2[,Sudeste,Sudeste,3,2
NB_NBMA_20200228T082331,NBMA,0,0.007,0.993,1,Anthropogenic,usp2020ecpu,,P,NB,,HHZ,-7.365352,-38.764058,322.38886743627256,-8.29961586,-35.99505997,2020-02-28T08:24:19.167782Z,2020-02-28T08:23:31.946707Z,2020-02-28T08:24:09.167782Z,2020-02-28T08:25:09.167782Z,earthquake,1.735890551,known,./files/mseed/20200228T082331/NB_NBMA_20200228T082331.mseed,8,"[-8.29961586, -35.99505997]","[-7.365352, -38.764058]",<0.2,>=300,[1-2[,1.8087957331535263,12.385942665844496,22.403640245063738,[1-2[,Nordeste,Nordeste,8,3
NB_NBPA_20200228T082331,NBPA,0,0.024,0.976,1,Anthropogenic,usp2020ecpu,,P,NB,,HHZ,-5.75028,-37.112047,307.7585617168619,-8.29961586,-35.99505997,2020-02-28T08:24:17.530047Z,2020-02-28T08:23:31.946707Z,2020-02-28T08:24:07.530047Z,2020-02-28T08:25:07.530047Z,earthquake,1.735890551,known,./files/mseed/20200228T082331/NB_NBPA_20200228T082331.mseed,8,"[-8.29961586, -35.99505997]","[-5.75028, -37.112047]",<0.2,>=300,[1-2[,0.8983925707460132,3.485563430850325,3.1314042911399174,,Nordeste,Nordeste,8,3
NB_NBPV_20200228T082331,NBPV,0,0.998,0.002,0,Natural,usp2020ecpu,,P,NB,,HHZ,-6.417527,-35.290516,222.2042925834402,-8.29961586,-35.99505997,2020-02-28T08:24:07.150873Z,2020-02-28T08:23:31.946707Z,2020-02-28T08:23:57.150873Z,2020-02-28T08:24:57.150873Z,earthquake,1.735890551,known,./files/mseed/20200228T082331/NB_NBPV_20200228T082331.mseed,8,"[-8.29961586, -35.99505997]","[-6.417527, -35.290516]",>=0.9,[200-250[,[1-2[,1.0451641852087392,2.9240679882077005,3.0561311363900585,[1-2[,Nordeste,Nordeste,8,3
BL_BB19B_20200307T031349,BB19B,0,0.295,0.705,1,Anthropogenic,usp2020eqvp,,P,BL,,HHZ,-21.0662,-48.5279,30.056508135967483,-21.31612206,-48.64090729,2020-03-07T03:13:55.122145Z,2020-03-07T03:13:49.977714Z,2020-03-07T03:13:45.122145Z,2020-03-07T03:14:45.122145Z,earthquake,1.201137544,suspected,./files/mseed/20200307T031349/BL_BB19B_20200307T031349.mseed,3,"[-21.31612206, -48.64090729]","[-21.0662, -48.5279]",[0.2-0.4[,<50,[1-2[,1.9716871259561668,7.028955126844488,13.858900332522872,[1-2[,Sudeste,Sudeste,3,2
BX_TQJ3B_20200307T031349,TQJ3B,0,0.127,0.873,1,Anthropogenic,usp2020eqvp,,P,BX,,HHZ,-21.37382,-48.5607,10.489613245875972,-21.31612206,-48.64090729,2020-03-07T03:13:52.056444Z,2020-03-07T03:13:49.977714Z,2020-03-07T03:13:42.056444Z,2020-03-07T03:14:42.056444Z,earthquake,1.201137544,suspected,./files/mseed/20200307T031349/BX_TQJ3B_20200307T031349.mseed,3,"[-21.31612206, -48.64090729]","[-21.37382, -48.5607]",<0.2,<50,[1-2[,7.88750011756044,8.30178256680528,65.48031097163785,[7-8[,Sudeste,Sudeste,3,2
NB_NBPA_20200317T022922,NBPA,0,0.997,0.003,0,Natural,usp2020fjbe,,P,NB,,HHZ,-5.75028,-37.112047,176.30953382549723,-5.359784603,-35.56927109,2020-03-17T02:29:51.142244Z,2020-03-17T02:29:22.237906Z,2020-03-17T02:29:41.142244Z,2020-03-17T02:30:41.142244Z,earthquake,1.728782085,known,./files/mseed/20200317T022922/NB_NBPA_20200317T022922.mseed,2,"[-5.359784603, -35.56927109]","[-5.75028, -37.112047]",>=0.9,[150-200[,[1-2[,2.860773758339931,1.7719241542529145,5.069074122255413,[2-3[,Nordeste,Nordeste,2,2
NB_NBPV_20200317T022922,NBPV,0,0.954,0.046,0,Natural,usp2020fjbe,,P,NB,,HHZ,-6.417527,-35.290516,120.9758231682635,-5.359784603,-35.56927109,2020-03-17T02:29:42.659481Z,2020-03-17T02:29:22.237906Z,2020-03-17T02:29:32.659481Z,2020-03-17T02:30:32.659481Z,earthquake,1.728782085,known,./files/mseed/20200317T022922/NB_NBPV_20200317T022922.mseed,2,"[-5.359784603, -35.56927109]","[-6.417527, -35.290516]",>=0.9,[100-150[,[1-2[,3.9742540686756342,1.9414329995948634,7.715747997701027,[3-4[,Nordeste,Nordeste,2,2
BL_BB19B_20200323T051958,BB19B,0,0.962,0.038,0,Natural,usp2020fufu,,P,BL,,HHZ,-21.0662,-48.5279,12.37577394274339,-21.06603622,-48.6469841,2020-03-23T05:20:00.950374Z,2020-03-23T05:19:58.595349Z,2020-03-23T05:19:50.950374Z,2020-03-23T05:20:50.950374Z,earthquake,1.086703504,known,./files/mseed/20200323T051958/BL_BB19B_20200323T051958.mseed,5,"[-21.06603622, -48.6469841]","[-21.0662, -48.5279]",>=0.9,<50,[1-2[,13.59648644910099,4.992102417720587,67.87505287506225,[13-14[,Sudeste,Sudeste,5,2
BX_TQJ3B_20200323T051958,TQJ3B,0,0.039,0.961,1,Anthropogenic,usp2020fufu,,P,BX,,HHZ,-21.37382,-48.5607,35.2354559812568,-21.06603622,-48.6469841,2020-03-23T05:20:00.887930Z,2020-03-23T05:19:58.595349Z,2020-03-23T05:19:50.887930Z,2020-03-23T05:20:50.887930Z,earthquake,1.086703504,known,./files/mseed/20200323T051958/BX_TQJ3B_20200323T051958.mseed,5,"[-21.06603622, -48.6469841]","[-21.37382, -48.5607]",<0.2,<50,[1-2[,2.803846099117078,11.592020436926045,32.50224128296054,[2-3[,Sudeste,Sudeste,5,2
BL_BB19B_20200323T074347,BB19B,0,0.941,0.059,0,Natural,usp2020fuko,,P,BL,,HHZ,-21.0662,-48.5279,16.92508010097375,-21.08092499,-48.69001007,2020-03-23T07:43:51.083687Z,2020-03-23T07:43:47.990402Z,2020-03-23T07:43:41.083687Z,2020-03-23T07:44:41.083687Z,earthquake,1.228668037,known,./files/mseed/20200323T074347/BL_BB19B_20200323T074347.mseed,7,"[-21.08092499, -48.69001007]","[-21.0662, -48.5279]",>=0.9,<50,[1-2[,20.039259343959486,5.645883326349931,113.13932020246291,>= 15,Sudeste,Sudeste,7,2
BX_TQJ3B_20200323T074347,TQJ3B,0,0.17,0.83,1,Anthropogenic,usp2020fuko,,P,BX,,HHZ,-21.37382,-48.5607,35.09791589493234,-21.08092499,-48.69001007,2020-03-23T07:43:54.128946Z,2020-03-23T07:43:47.990402Z,2020-03-23T07:43:44.128946Z,2020-03-23T07:44:44.128946Z,earthquake,1.228668037,known,./files/mseed/20200323T074347/BX_TQJ3B_20200323T074347.mseed,7,"[-21.08092499, -48.69001007]","[-21.37382, -48.5607]",<0.2,<50,[1-2[,1.831031776673369,10.297038003327547,18.854203789706037,[1-2[,Sudeste,Sudeste,7,2
NB_NBPA_20200330T033011,NBPA,0,0.999,0.001,0,Natural,usp2020ggws,,P,NB,,HHZ,-5.75028,-37.112047,164.21924530436652,-5.537501335,-35.64499664,2020-03-30T03:30:38.904933Z,2020-03-30T03:30:11.513458Z,2020-03-30T03:30:28.904933Z,2020-03-30T03:31:28.904933Z,earthquake,1.740903755,known,./files/mseed/20200330T033011/NB_NBPA_20200330T033011.mseed,3,"[-5.537501335, -35.64499664]","[-5.75028, -37.112047]",>=0.9,[150-200[,[1-2[,7.244169890821885,1.6831510989300855,12.193032512573094,[7-8[,Nordeste,Nordeste,3,2
NB_NBPV_20200330T033011,NBPV,0,0.956,0.044,0,Natural,usp2020ggws,,P,NB,,HHZ,-6.417527,-35.290516,104.93467181793092,-5.537501335,-35.64499664,2020-03-30T03:30:29.676719Z,2020-03-30T03:30:11.513458Z,2020-03-30T03:30:19.676719Z,2020-03-30T03:31:19.676719Z,earthquake,1.740903755,known,./files/mseed/20200330T033011/NB_NBPV_20200330T033011.mseed,3,"[-5.537501335, -35.64499664]","[-6.417527, -35.290516]",>=0.9,[100-150[,[1-2[,4.459112865182304,4.03958208911218,18.01295246352013,[4-5[,Nordeste,Nordeste,3,2
NB_NBMA_20200406T032120,NBMA,0,0.913,0.087,0,Natural,usp2020gtqy,,P,NB,,HHZ,-7.365352,-38.764058,399.5068122353316,-5.489295006,-35.6776886,2020-04-06T03:22:17.945547Z,2020-04-06T03:21:20.482682Z,2020-04-06T03:22:07.945547Z,2020-04-06T03:23:07.945547Z,earthquake,1.829269471,known,./files/mseed/20200406T032120/NB_NBMA_20200406T032120.mseed,3,"[-5.489295006, -35.6776886]","[-7.365352, -38.764058]",>=0.9,>=300,[1-2[,1.3881114494615672,4.356995612900445,6.047995495520925,[1-2[,Nordeste,Nordeste,3,3
NB_NBPA_20200406T032120,NBPA,0,1.0,0.0,0,Natural,usp2020gtqy,,P,NB,,HHZ,-5.75028,-37.112047,161.5091176462445,-5.489295006,-35.6776886,2020-04-06T03:21:47.113091Z,2020-04-06T03:21:20.482682Z,2020-04-06T03:21:37.113091Z,2020-04-06T03:22:37.113091Z,earthquake,1.829269471,known,./files/mseed/20200406T032120/NB_NBPA_20200406T032120.mseed,3,"[-5.489295006, -35.6776886]","[-5.75028, -37.112047]",>=0.9,[150-200[,[1-2[,16.34182548778013,1.622204771124374,26.50978727515883,>= 15,Nordeste,Nordeste,3,3
