event,label_cat,mag,lat,lon,pred,prob_nat
20230929145625,0,-0.3982877275,-27.5585165,-51.42541585,1,0.025
20230929111457,0,-0.07837959668,-27.56978745,-51.4354568,1,0.21
20230929103129,0,-0.1389727834,-27.58137236,-51.43303499,1,0.029
20230929100122,0,-0.03192099577,-27.581413,-51.42582953,1,0.005
20230927124624,0,-0.418325393,-27.68949821,-51.32953211,0,0.849
20230926204946,1,1.8740167,-28.57951464,-51.66659319,1,0.012
20230926175326,0,0.7638207915,-27.35208245,-52.36624567,0,0.884
20230926164356,0,0.05671678653,-27.24889839,-52.04598661,0,0.839
20230926115317,0,-0.6161925349,-27.22627589,-52.14320039,1,0.202
20230926004239,0,-1.194081089,-27.24236139,-52.12649749,0,0.737
20230921102418,0,-0.4170737093,-27.24227074,-52.13278427,0,0.668
20230921100544,0,-0.6707895841,-27.24104786,-52.12918537,0,0.555
20230919120542,0,-0.4435295076,-27.23976671,-52.12718355,0,0.523
20230919025258,0,-1.036706251,-27.70851725,-51.32564906,1,0.081
20230918191802,0,0.0163496888,-27.20029822,-52.17683732,0,0.586
20230916152149,1,1.062057642,-27.92842716,-50.58962222,1,0.012
20230916042829,0,-0.4556494931,-27.24563668,-52.14915826,0,0.751
20230906151824,1,1.672180949,-28.04893999,-51.84438792,0,0.99
20230906121305,0,-0.5867789287,-27.71357192,-51.33758625,0,0.765
20230904002008,0,-0.8064168563,-27.71331694,-51.32983492,0,0.943
20230902081604,0,-0.7451518089,-27.70436958,-51.30068909,1,0.227
20230831155622,0,-0.509901561,-27.24207198,-52.12158055,0,0.592
20230830183917,1,1.257274682,-27.12330734,-49.72530887,1,0.178
20230829223229,0,-0.7146010919,-27.25348787,-52.12673085,0,0.867
20230829051603,0,1.608954538,-27.2438902,-52.12477881,0,0.561
20230826033100,0,-0.1517917603,-27.252065,-52.11330148,0,0.674
20230824152934,1,1.470976601,-27.14917904,-49.80278883,1,0.018
20230824120837,0,-0.3414166752,-27.22556984,-52.14673619,1,0.438
20230824105740,0,-0.5990367932,-27.22211555,-52.14903791,1,0.24
20230822160656,1,0.3963230079,-27.25605543,-52.07977723,0,0.525
20230822153204,1,1.713267551,-26.87692269,-49.88027357,1,0.034
20230821122338,0,-0.408191437,-27.22380216,-52.15228066,1,0.133
20230821120934,0,0.1072969596,-27.22715732,-52.15407906,1,0.032
20230821120548,0,0.4113984378,-27.25928701,-52.10370806,1,0.016
20230821111316,0,-0.1123973339,-27.22775848,-52.15436265,1,0.083
20230818154804,1,1.541540544,-27.26960594,-49.74295979,1,0.039
20230818115628,0,-0.2615878728,-27.22257393,-52.14630142,1,0.145
20230818113723,0,-0.05904198515,-27.2245285,-52.15078133,1,0.035
20230818110409,0,-0.3517765807,-27.21530177,-52.15155564,0,0.642
20230818105254,0,-0.464826368,-27.22567191,-52.1506848,1,0.367
20230818105158,0,-0.4766092897,-27.22186662,-52.14943254,1,0.207
20230818105114,0,-0.5738206672,-27.23020844,-52.15428448,1,0.207
20230818105008,0,-0.5687523897,-27.22454524,-52.15084486,1,0.409
20230818102159,0,-0.4252926189,-27.22945803,-52.15552854,0,0.625
20230818102033,0,-0.05635923911,-27.22536412,-52.15214226,1,0.073
20230818101831,0,-0.2331517785,-27.2264719,-52.15030427,0,0.73
20230817172033,0,-0.04294420345,-27.22149244,-52.14931961,1,0.231
20230817101051,0,-0.1758743197,-27.31459072,-52.07382163,0,0.642
20230817100659,0,-0.3576946909,-27.22542965,-52.15320426,1,0.447
20230817043502,0,-1.180897343,-27.25017518,-52.12107575,1,0.135
20230816172754,0,-0.068691722,-27.22558397,-52.15124875,1,0.227
20230816165806,0,-0.5043927063,-27.22195172,-52.15114221,1,0.214
20230816124754,0,-0.5771712181,-27.22479176,-52.15074974,1,0.277
20230816111833,0,-0.2492691027,-27.24112074,-52.1297265,1,0.052
20230815203545,0,-0.7545002305,-27.22315312,-52.15386212,1,0.45
20230815192736,1,1.200165645,-27.95942971,-49.84817615,1,0.0
20230815191541,0,1.525322761,-27.83404418,-50.55894311,0,0.784
20230815152902,1,1.840317183,-27.17993293,-49.79316611,1,0.068
20230814152826,1,1.072794177,-27.02394868,-49.84048536,1,0.064
20230811103532,0,-0.6091415495,-27.24606517,-52.12214607,0,0.805
20230811040402,1,-0.3694924572,-27.16519088,-52.17503329,1,0.454
20230810142951,0,0.8887449034,-27.21427529,-52.05694614,0,0.816
20230809143252,0,-0.4255903934,-27.23566425,-52.12573421,1,0.152
20230809105318,0,-0.9100452499,-27.69522979,-51.30274728,0,0.564
20230808180349,1,0.5051313655,-27.33763751,-51.64659014,0,0.919
20230808180348,1,0.6255923148,-27.37906535,-51.77080981,0,0.886
20230808124749,1,1.267859679,-28.70909369,-51.91864328,1,0.09
20230807150411,1,1.108256864,-27.17962987,-52.12862077,0,0.662
20230807150407,1,1.222906728,-27.14441321,-52.19540865,0,0.97
20230807132955,0,-0.4280527435,-27.25257225,-52.13180092,0,0.604
20230803180211,1,1.494179423,-28.79916414,-52.06530028,1,0.06
20230803152117,0,0.1439417003,-27.24603578,-52.12403156,1,0.338
20230803115117,0,-0.2954982368,-27.25510523,-52.13701017,1,0.433
20230802202746,1,1.384533836,-27.93268944,-50.58412397,1,0.003
20230802154527,1,0.7829843668,-27.4232981,-51.25182498,0,0.982
20230802150815,1,0.2458996631,-27.13220079,-52.24161596,1,0.092
20230801200625,1,0.7802759047,-27.20376689,-52.04754996,0,0.891
20230801195912,1,0.2091742276,-27.20279822,-52.05145931,0,0.836
20230801182340,1,1.188312334,-27.19149341,-49.64999492,1,0.06
20230801181715,1,1.922971296,-27.62105975,-49.676141,1,0.27
20230801130545,0,-0.3720158574,-27.25546266,-52.13495461,1,0.335
20230731163813,0,-0.4035690536,-27.23715716,-52.12192018,1,0.25
20230731161723,0,-0.6441249053,-27.24337726,-52.12871545,1,0.285
20230731125529,0,-0.6267162917,-27.25609451,-52.13222415,0,0.541
20230728123512,1,0.694011351,-28.00628267,-51.72572413,1,0.118
20230727193328,0,-0.4399973345,-27.26262641,-52.13917585,0,0.802
20230727173713,0,0.2680973018,-27.54955799,-51.69797334,0,0.653
20230727154330,1,0.6770175163,-27.5091393,-52.28633797,1,0.125
20230727130811,0,-0.2097233252,-27.19455241,-52.13498215,0,0.635
20230726163231,1,0.9455219025,-28.00819551,-51.85749662,1,0.007
20230725171337,0,-0.6183479536,-27.25420162,-52.13515073,0,0.615
20230725170213,1,0.118261188,-27.12735997,-52.31229369,0,0.945
20230725144848,0,0.2623999508,-27.24329103,-52.12185999,0,0.576
20230725094426,0,0.2307822809,-27.24345834,-52.12166519,0,0.509
20230724165951,1,-0.4699001758,-27.25445035,-52.13573797,1,0.131
20230724155534,1,0.3835838647,-27.20691141,-51.97743888,0,0.855
20230724135651,1,0.4902264131,-27.12603897,-52.32412486,1,0.108
20230722072955,0,-0.475620827,-27.30280659,-52.38094108,1,0.37
20230720115503,0,-0.6073075032,-27.24441097,-52.1455994,1,0.443
20230719180523,0,-0.25759118,-27.25128347,-52.13826597,0,0.561
20230718103949,0,-0.6040885587,-27.23955889,-52.1297093,0,0.602
20230718103709,0,-0.5150905061,-27.2429559,-52.12893656,1,0.069
20230717181232,0,-0.489290552,-27.23963273,-52.12999803,0,0.782
20230717180816,0,-0.4158069248,-27.22559335,-52.12618886,0,0.581
20230717174836,0,-0.1804312258,-27.23986454,-52.12997432,0,0.671
20230717174539,0,-0.106376279,-27.23928237,-52.13010151,0,0.631
20230717173531,0,-0.2966316388,-27.23953529,-52.13037647,1,0.366
20230717155337,0,-0.4900921681,-27.22952047,-52.13318058,0,0.702
20230711154607,1,1.581380373,-27.32353366,-49.64135119,1,0.051
20230708030112,0,-1.206786447,-27.20788381,-52.12580576,0,0.629
20230706195852,1,1.003228275,-27.2057302,-52.04759008,1,0.156
20230705192418,0,1.462097644,-28.48406558,-51.78541932,1,0.001
20230704153423,1,1.893640548,-27.19666078,-49.71807166,1,0.054
20230703170448,1,1.2197528,-27.25636417,-51.10595349,1,0.002
20230630070654,0,-0.5223744114,-27.24472721,-52.12363022,1,0.399
20230623033615,0,-0.5179052359,-27.30829551,-52.06349633,0,0.957
20230622193901,0,-0.5564137716,-27.29413372,-52.26392557,0,0.971
20230622190347,1,0.8642202541,-27.63987598,-52.45867762,1,0.106
20230621045910,0,-0.7247501695,-27.31387179,-52.32993179,1,0.085
20230620163841,1,1.957184537,-27.23368969,-49.62948064,1,0.077
20230619163424,1,1.328381533,-28.43114974,-53.09399473,1,0.011
20230616112200,0,5.159049145,-24.5,-47.4,1,0.006
20230613091716,0,0.2683464886,-27.30514439,-52.34479955,1,0.396
20230612181829,1,1.556872203,-28.02570881,-50.15047952,1,0.002
20230611190546,0,-0.05453927971,-27.24301512,-52.12230215,0,0.533
20230608063905,0,-0.6371178552,-27.24407555,-52.12328941,1,0.46
20230606173127,1,1.158568047,-27.47901544,-52.52887664,1,0.024
20230606003357,0,-0.874233367,-27.21422704,-52.16422026,0,0.883
20230605203509,1,0.8266984471,-27.33873206,-51.71745808,0,0.856
20230605081110,0,-0.07755076745,-27.69900067,-51.30280802,0,0.523
20230602161249,1,0.9293696322,-26.90212897,-50.69349838,1,0.0
20230601195756,1,0.8850903622,-27.21071436,-52.0606161,0,0.663
20230601155052,1,1.078573129,-26.90750306,-49.8413068,1,0.014
20230601055456,0,-0.8640221191,-27.24324367,-52.12471235,1,0.3
20230530185833,1,0.9659320991,-26.99227908,-52.39075131,1,0.169
20230527042350,0,-1.203645997,-27.20008209,-52.14144099,0,0.592
20230526202752,0,-0.2456773098,-27.28244662,-52.1320373,0,0.916
20230526152920,1,0.934070634,-27.41704593,-51.19803963,1,0.359
20230526065839,0,0.2108215516,-27.24508906,-52.12343363,1,0.35
20230524183709,1,1.80610908,-27.48563317,-53.14577497,1,0.012
20230523110850,0,-0.1762809211,-27.24347998,-52.14885209,1,0.421
20230522060157,0,0.2675625637,-27.24418053,-52.12294501,1,0.496
20230522015528,0,-0.05889875046,-27.24378921,-52.12465767,1,0.446
20230522013243,0,0.06785463259,-27.24501839,-52.12298102,1,0.414
20230522010059,0,0.07761128284,-27.24492842,-52.12328644,1,0.227
20230521215453,0,-0.5060156353,-27.7005487,-51.29830316,1,0.286
20230521163559,0,-0.4510265789,-27.27952954,-52.34426511,0,0.875
20230519160543,1,2.038715024,-26.66623686,-50.07072185,1,0.015
20230519153908,1,0.9083407604,-26.84624843,-49.93880381,1,0.103
20230519131640,0,0.08724476523,-27.21800267,-52.05535944,0,0.952
20230519125828,0,0.1859735499,-27.21465055,-52.05592686,1,0.472
20230519123304,0,-0.5856626323,-27.3700614,-52.35277601,1,0.311
20230519122322,0,0.1474842615,-27.21881109,-52.05547723,1,0.159
20230519120750,0,-0.2774916327,-27.20708319,-52.05631395,0,0.604
20230519115917,0,-0.1899229302,-27.22006877,-52.05743323,0,0.887
20230515144703,1,0.9864326374,-27.45807689,-52.31728691,1,0.021
20230515043442,0,0.5383114285,-27.24218923,-52.12017064,1,0.241
20230514202658,0,-0.1505896271,-27.21743552,-52.17981565,0,0.973
20230514090919,0,-0.7987642556,-27.27063638,-52.06571967,0,0.975
20230513132427,0,-0.4924672289,-27.24378326,-52.12160451,0,0.507
20230512173200,1,0.7140301761,-27.63185993,-52.23122897,0,0.966
20230512173159,1,0.7522676002,-27.65700671,-52.10755985,0,0.841
20230511175847,1,1.398025423,-26.30228496,-53.18965048,1,0.026
20230510193532,1,1.05390038,-27.21305335,-52.05955727,0,0.952
20230510090415,0,-0.3278843849,-27.24160228,-52.12496243,1,0.395
20230510000959,0,-0.3495828135,-27.24252463,-52.12456473,1,0.295
20230507150342,0,-0.8083179309,-27.24754508,-52.12528645,0,0.666
20230505163312,1,0.5888379113,-27.20129333,-51.99327844,0,0.954
20230505150308,1,0.4159221013,-27.15170924,-52.31131182,0,0.909
20230505022153,0,0.1938150595,-27.36951708,-52.21578575,1,0.031
20230504191523,1,1.103058229,-28.08342528,-51.73340331,1,0.003
20230503155052,1,1.885144786,-25.9427114,-52.64432154,1,0.005
20230427191410,1,0.7437726006,-27.34645036,-51.71578367,0,0.968
20230425212540,1,1.059627755,-27.41917607,-51.80198678,0,0.967
20230424155841,1,0.744169373,-27.226083,-51.96060322,1,0.033
20230424153939,1,1.341522345,-26.90214618,-49.93984265,1,0.014
20230420203827,1,1.506535841,-27.42995718,-51.77244574,0,0.694
20230418135955,1,1.363164684,-26.99723913,-52.67909602,0,0.824
20230416082717,0,-0.5585700776,-27.27994499,-52.35677785,0,0.699
20230413155459,1,1.97812729,-27.24736795,-49.73084552,1,0.012
20230412211230,0,-0.7187526292,-27.67124246,-51.32733989,0,0.791
20230411142323,1,1.01233446,-27.79673867,-51.11942683,1,0.012
20230410035504,0,-0.5647607299,-27.66922116,-51.32729269,0,0.751
20230410034838,0,-0.9805079565,-27.67058173,-51.32824844,0,0.91
20230410034412,0,-1.287196291,-27.66967391,-51.32547999,0,0.893
20230409213726,0,-0.4537942005,-27.30765005,-52.3477041,0,0.838
20230409085234,0,-0.3516218914,-27.3023699,-52.35064277,1,0.444
20230406152747,1,1.435415573,-27.02461005,-49.80706882,1,0.044
20230406141413,0,-0.6145928761,-27.23213901,-52.12388063,0,0.556
20230406063955,0,-0.6068052722,-27.66949559,-51.33351343,0,0.8
20230405110222,0,-0.7429464129,-27.70304697,-51.31505185,1,0.4
20230405072119,0,-1.124441264,-27.67723181,-51.31534238,0,0.621
20230404184033,0,-0.310309844,-27.67089741,-51.32898787,0,0.688
20230404183243,0,-0.7433645393,-27.6703464,-51.32802716,0,0.87
20230403053459,0,-0.1260562341,-27.66859089,-51.33005325,1,0.423
20230402194648,0,-0.5314693699,-27.65836595,-51.34750098,0,0.863
20230401114802,0,-1.08251847,-27.67011552,-51.32756476,0,0.801
20230330191819,0,0.038067657,-27.23709918,-52.11824723,0,0.87
20230330175753,0,0.04765731882,-27.23901783,-52.09804255,0,0.58
20230330120604,0,-0.6437169957,-27.70050196,-51.31145073,1,0.41
20230330073723,0,-1.23373007,-27.67135926,-51.33202976,0,0.844
20230330052953,0,-0.0002076825169,-27.66321574,-51.33129508,0,0.527
20230329204712,0,-0.3323345598,-27.6710408,-51.3296044,0,0.71
20230328135727,0,-0.568483264,-27.67184903,-51.32585607,1,0.232
20230327185327,0,0.891113193,-27.25570498,-52.13516753,0,0.948
20230326183248,0,-0.8475312102,-27.67027375,-51.32860923,0,0.884
20230325085025,0,-0.6734171174,-27.67049386,-51.32651018,1,0.362
20230325005857,0,-0.7104845224,-27.31578441,-52.35825807,0,0.693
20230324115154,0,-0.2937814546,-27.67197863,-51.32758343,1,0.172
20230324102637,0,0.6120376917,-27.66215276,-51.33058044,0,0.77
20230324084242,0,0.4515954344,-27.66875849,-51.32852654,0,0.753
20230323161842,0,-0.4516949791,-27.67167606,-51.32955325,1,0.191
20230323055722,0,-1.274701702,-27.67045794,-51.32458806,0,0.711
20230322195556,0,-0.9851293041,-27.67010531,-51.32931385,0,0.626
20230322181857,1,1.042076233,-27.44231237,-51.14095824,1,0.471
20230322152903,1,1.74916449,-27.267717,-49.72893325,1,0.009
20230322145407,0,0.5938137711,-27.25018556,-52.13717809,1,0.204
20230322110722,0,-0.5767025311,-27.70813419,-51.32658443,1,0.244
20230322054913,0,-0.5859465978,-27.67183693,-51.32524175,0,0.863
20230321223857,0,0.8374218656,-27.66970091,-51.32807418,0,0.779
20230321103639,0,-0.4028484347,-27.69856294,-51.29808515,1,0.062
20230320171536,0,-0.6723285365,-27.6762159,-51.30229706,1,0.276
20230320020429,0,-0.5031915659,-27.70267334,-51.30201984,1,0.018
20230320010017,0,-0.2374929931,-27.30236727,-52.34870605,1,0.229
20230318072549,0,-0.9482015784,-27.67723746,-51.31735536,0,0.58
20230318062529,0,-0.5755049584,-27.67074924,-51.32681002,1,0.224
20230317171250,1,0.6374822855,-27.52030216,-52.28472114,0,0.794
20230317162108,0,-0.3895962968,-27.71387194,-51.33004647,1,0.1
20230317141411,0,-0.5400164692,-27.71055425,-51.32664871,1,0.198
20230317121400,0,-0.5990765679,-27.71058827,-51.33010964,1,0.225
20230317115712,0,-0.4545577514,-27.7124652,-51.32524718,1,0.079
20230316221735,0,-0.5643504447,-27.6733647,-51.31875686,1,0.397
20230316204146,0,-0.8329174222,-27.67058585,-51.31934511,1,0.289
20230316174913,0,-0.6466619833,-27.67314074,-51.31894117,0,0.869
20230316050434,0,-0.2689377369,-27.67114157,-51.3279632,0,0.594
20230315094029,0,-0.5645948936,-27.30982628,-52.34454661,0,0.651
20230315075759,0,-0.202118927,-27.30923924,-52.34443467,0,0.887
20230314231832,0,-0.9329860322,-27.67255276,-51.32060101,1,0.479
20230314195303,0,-0.3631393661,-27.70059066,-51.31166516,1,0.049
20230314122302,0,-0.4389119963,-27.70030633,-51.3109862,1,0.134
20230314113506,0,-0.1693834311,-27.7007434,-51.30764036,1,0.033
20230314044919,0,-0.2263123682,-27.6725669,-51.31902661,1,0.277
20230313230723,0,0.1583687288,-27.69890698,-51.30780912,1,0.472
20230313172304,0,-0.5231060646,-27.69983041,-51.31364988,1,0.098
20230313171942,0,-0.715627756,-27.69909796,-51.3102289,1,0.226
20230313001931,0,-0.14458116,-27.69895081,-51.3041504,1,0.485
20230312142637,0,0.1943485795,-27.30828853,-52.33702268,1,0.133
20230312141153,0,-0.1277300427,-27.3082656,-52.33616986,1,0.095
20230312051112,0,-0.5742621704,-27.31002454,-52.34660129,1,0.342
20230312004846,0,-0.3334352686,-27.30882639,-52.34572319,1,0.149
20230311134046,0,-0.2667654486,-27.30945974,-52.34501702,1,0.473
20230311004647,0,-1.09131147,-27.67288888,-51.31786841,0,0.701
20230310204722,0,-0.1901505795,-27.21486553,-52.0553488,1,0.484
20230310043315,0,-0.2734337426,-27.67219334,-51.31911792,0,0.587
20230310011012,0,0.1334440578,-27.69761936,-51.30619795,0,0.75
20230309222511,0,-0.5513287349,-27.69835575,-51.3084769,1,0.423
20230309192627,0,0.8378918637,-27.30962557,-52.34534098,0,0.603
20230309154941,1,1.577579528,-27.41428081,-49.70099799,1,0.031
20230309092646,0,-0.8384289234,-27.70991876,-51.33499022,0,0.874
20230308190156,1,1.485981902,-28.42469986,-52.99285693,1,0.045
20230308132018,0,-0.286796035,-27.67542168,-51.31461202,0,0.678
20230307131714,0,-0.9121324875,-27.71002518,-51.32750093,1,0.49
20230304214938,0,-0.3665790668,-27.27122441,-52.09631966,0,0.802
20230303133225,0,1.407194611,-28.36705613,-51.68410195,1,0.034
20230302175524,0,0.5914799412,-27.23835814,-52.0942275,1,0.356
20230228162538,0,-0.6514555068,-27.21448783,-52.10153677,0,0.516
20230228014059,0,-0.3806333462,-27.36708122,-51.96488359,1,0.31
20230227195708,0,-0.136969223,-27.21250735,-52.1076399,1,0.412
20230227181922,0,-0.3754102158,-27.2153418,-52.11555159,1,0.106
20230226083143,0,-0.629401356,-27.22414832,-52.14281967,1,0.056
20230225112658,0,-0.2790556234,-27.69896786,-51.29910601,0,0.743
20230224174623,0,0.7373577469,-27.318923,-51.95118207,1,0.006
20230223195951,0,0.6825833549,-27.21614443,-52.06746156,1,0.229
20230222074358,0,-0.8373550145,-27.18187266,-52.10696176,0,0.895
20230221153755,1,1.939175292,-26.98143688,-49.87223019,1,0.399
20230220152823,1,1.205547486,-26.95302208,-49.90640698,1,0.02
20230217054657,0,-0.1742374365,-27.67737523,-51.31524721,0,0.589
20230216154256,1,0.3958400696,-27.23714104,-51.94394305,0,0.895
20230215161806,1,1.586133473,-26.7403375,-50.0795734,1,0.056
20230214152324,1,1.20078461,-28.42247278,-51.93548559,1,0.003
20230213155954,1,1.274492457,-27.21857378,-53.2211584,1,0.0
20230211152014,0,-0.05719222691,-27.67391573,-51.32521938,0,0.829
20230208164145,1,1.697636472,-27.03966926,-49.85375002,1,0.171
20230208163819,1,2.055019966,-26.91981574,-49.87939385,1,0.021
20230205102111,0,-0.8905583195,-27.69222396,-51.34643917,1,0.189
20230202191015,1,0.5653613737,-27.41524435,-51.20527834,1,0.474
20230202122841,0,-0.05051296763,-27.26279614,-52.13283672,1,0.019
20230130190859,0,-0.2981320749,-27.23819864,-52.06317758,0,0.975
20230130073301,0,-0.6273535784,-27.70449643,-51.30308067,0,0.559
20230127072115,0,-0.6651615256,-27.22729023,-52.13058798,1,0.061
20230126200154,1,0.8607674342,-26.97363253,-52.37933581,1,0.1
20230126152914,1,1.394605181,-26.72048546,-49.99118915,1,0.286
20230126035120,0,0.4270786105,-27.2798163,-52.38800611,0,0.955
20230125204240,0,0.05539811795,-27.26323754,-52.13844729,0,0.792
20230125173321,0,-0.1108426602,-27.2620264,-52.1370398,1,0.4
20230124170705,1,0.7344858997,-27.20461673,-52.05406455,0,0.563
20230123190157,0,-0.431141068,-27.66669994,-51.29730347,0,0.868
20230123170357,1,1.183686481,-26.88755289,-52.51394341,1,0.009
20230123062658,0,-0.02239467901,-27.86311652,-51.24237926,0,0.84
20230123062658,0,-0.02239467901,-27.86311652,-51.24237926,0,0.84
20230122184151,0,-0.2443707072,-27.22707025,-52.09867297,1,0.029
20230120181855,0,0.7714152869,-27.24789351,-52.04938889,1,0.045
20230120181506,0,-0.1316257047,-27.26675428,-52.06114527,1,0.299
20230118191016,1,1.834804447,-27.09054982,-50.4987003,1,0.011
20230118140038,1,0.2518921422,-27.54197291,-50.96664125,1,0.015
20230118140037,1,1.374397088,-27.52783271,-50.9595616,1,0.018
20230118052600,0,-1.227984246,-27.7222975,-51.35190535,0,0.854
20230117165819,1,0.722682477,-27.59204441,-51.71548001,0,0.776
20230117152733,1,1.097314546,-27.12301539,-49.78445394,1,0.006
20230117114113,0,-0.4940069662,-27.2134592,-52.1120665,0,0.896
20230116040320,0,-0.3986290294,-27.24957391,-52.13509068,1,0.358
20230115042201,0,-0.8535546839,-27.26284949,-52.1396247,0,0.653
20230115020039,0,-0.4942537495,-27.18772531,-52.13391274,1,0.169
20230113205155,0,-0.5512924787,-27.23105948,-52.11377991,0,0.8
20230111135455,1,1.897385051,-28.49265817,-49.7892442,1,0.026
20230109215231,0,-0.8390339506,-27.70015172,-51.3025852,0,0.819
20230109190028,1,2.209538376,-26.91126152,-50.14149514,1,0.011
20230109173637,0,0.1999205433,-27.24577418,-52.04340857,0,0.934
20230109133246,0,-0.1228894343,-27.24944499,-52.04838131,0,0.902
20230109133044,0,0.6823400947,-27.24551104,-52.04673512,1,0.035
20230109104923,0,-0.8791355349,-27.6755364,-51.31283093,0,0.761
20230109095928,0,0.8680638025,-27.24842287,-52.13677126,1,0.376
20230108051747,0,-0.6466262306,-27.17170807,-52.13703306,1,0.305
20230107134515,0,-0.5353585653,-27.20037629,-52.14473411,0,0.778
20230107081221,0,-0.9120877898,-27.24876572,-52.13572644,1,0.482
20230104213843,0,0.2505623844,-27.29696142,-52.11074438,0,0.791
20230104153824,0,-0.9140677074,-27.70416242,-51.30632569,1,0.492
20230104145314,0,-0.7342262801,-27.71163383,-51.30959979,1,0.281
20230104073919,0,-1.290649834,-27.21182478,-52.11830229,1,0.371
20230103211742,0,-0.07128665476,-27.31569498,-52.06065673,0,0.985
20230103152853,1,1.355995371,-27.30706403,-49.64335461,1,0.109
20230103132502,0,-0.6147497878,-27.25346623,-52.12697266,0,0.725
20221231232010,0,-0.6860255072,-27.69373121,-51.31638696,1,0.457
20221227143539,0,-0.5543532673,-27.25976726,-52.13832558,0,0.73
20221226153335,1,1.678911572,-27.01910456,-49.81478605,1,0.018
20221225055735,0,-0.8785336389,-27.24941186,-52.13576969,1,0.063
20221224224440,0,0.2488761106,-27.24870506,-52.13385845,1,0.28
20221224165013,0,-0.05463329184,-27.24969587,-52.13327299,1,0.367
20221223073209,0,-0.1514550888,-27.2811594,-52.13911852,0,0.968
20221221172901,0,-0.5003488691,-27.67364202,-51.34232509,1,0.055
20221219151739,0,0.2080485529,-27.21868793,-52.02419641,0,0.937
20221219133113,1,2.142015013,-27.39626716,-50.62358384,1,0.02
20221219092950,0,-0.3889647378,-27.3048289,-52.14960591,0,0.956
20221215225128,1,1.361323847,-27.63108419,-52.17549007,0,0.959
20221213215253,0,-0.8685079404,-27.20541373,-52.13295455,0,0.66
20221213054600,0,-1.196281264,-27.70447401,-51.33143421,0,0.77
20221212214222,0,-1.23996133,-27.70212249,-51.28804034,0,0.876
20221212135555,0,0.1623566316,-27.67448123,-51.3217579,0,0.93
20221210012400,0,-0.9744400537,-27.22078018,-52.12912785,1,0.365
20221209160847,1,1.561974155,-29.18011952,-52.03863653,1,0.013
20221209122622,1,1.037640794,-27.56612581,-52.477355,1,0.185
20221208184442,0,0.548598113,-27.29281647,-52.30338607,0,0.754
20221208154858,1,1.709917182,-27.18201293,-49.78267007,1,0.021
20221208154707,1,1.878698694,-27.10996699,-49.7680181,1,0.014
20221205193819,1,0.5358895621,-27.20773825,-52.05396673,0,0.572
20221205193157,1,0.7762585302,-27.21148883,-52.0548921,0,0.763
20221205164644,0,0.4279325801,-27.24498885,-52.10567611,0,0.763
20221205150509,1,1.873765358,-27.00730564,-49.74374278,1,0.05
20221205144334,0,0.5768147858,-27.24617836,-52.11062261,1,0.286
20221205133121,0,0.2593652629,-27.25051215,-52.106455,0,0.815
20221203152057,0,0.2008192931,-27.26999683,-52.14449948,0,0.828
20221203040937,0,-1.180108878,-27.70233192,-51.33277983,0,0.514
20221202194753,0,-0.4243395989,-27.3127294,-52.34316368,1,0.486
20221130155312,1,1.375514572,-27.32273396,-49.6847816,1,0.025
20221130155123,1,1.273591471,-27.13771724,-49.7436721,1,0.084
20221129144214,1,0.5680416902,-27.11473859,-52.33511817,1,0.354
20221128172452,0,1.793800742,-27.22887461,-52.14601137,1,0.456
20221127080020,0,-0.4798137247,-27.69736228,-51.30915282,1,0.388
20221125113153,0,-0.1847061404,-27.27222288,-52.13564654,1,0.232
20221124204013,0,-0.06683098054,-27.23965699,-52.12673431,1,0.451
20221121215411,0,0.5279636902,-27.30508078,-52.15451919,0,0.945
20221118083548,0,0.07136733972,-27.33595257,-52.35533257,1,0.499
20221117225912,0,-0.1424110882,-27.24591036,-52.12022022,0,0.837
20221116170459,0,-0.1520248634,-27.31666749,-52.35100607,1,0.297
20221114073154,0,-0.9646204006,-27.24823372,-52.13571075,1,0.406
20221113095920,0,-0.833418229,-27.60462168,-51.29958965,0,0.911
20221111025657,0,-0.6124383047,-27.29266294,-52.35143049,1,0.43
20221109170003,1,1.08491765,-27.25557686,-52.7494514,0,0.508
20221108183619,1,1.849812586,-27.22028331,-49.6508152,0,0.984
20221107200333,1,0.3456227478,-27.15432229,-52.06152436,1,0.471
20221107200332,1,0.8796591368,-27.20827706,-52.05143317,0,0.576
20221107195215,1,0.3329351044,-27.25179624,-52.08684266,1,0.166
20221107190130,0,-0.1867285537,-27.24682963,-52.1205087,1,0.327
20221107174708,1,0.280689823,-27.21371509,-52.07784306,0,0.939
20221102132821,0,0.3745983236,-27.29410229,-52.35381804,0,0.557
20221031154609,1,1.818620167,-27.37610578,-49.67962418,1,0.057
20221028072555,0,0.1481616565,-27.41359694,-52.28711828,0,0.95
20221027200652,0,-0.2679076003,-27.20761588,-52.0649272,0,0.682
20221027193119,0,-0.3678950618,-27.20197188,-52.07534815,0,0.909
20221027190827,0,-0.3208842752,-27.20933092,-52.06796554,0,0.729
20221027184921,0,-0.4141464421,-27.20875252,-52.0705204,0,0.92
20221027134359,0,-0.4066890057,-27.20617469,-52.06816126,0,0.881
20221025130649,1,1.490955152,-27.19188522,-52.15276666,1,0.23
20221025125748,0,0.9794108244,-27.24708315,-52.13512173,1,0.443
20221024151920,0,0.3448685181,-27.24048353,-52.12144026,1,0.116
20221024151851,0,1.246776195,-27.24271028,-52.11941054,1,0.218
