Network|Station|Location|Channel|Latitude|Longitude|Elevation|Depth|Azimuth|Dip|SensorDescription|Scale|ScaleFreq|ScaleUnits|SampleRate|StartTime|EndTime
BL|BAMB|10|BHE|-20.03976|-46.03085|707.0|0.0|90.0|0.0|STS2 G1(ST2G1)/REFTEK(RT24/10/1)|786576000.0|1.0|M/S|10.0|2002-02-22T20:41:47.185|2003-12-15T17:38:17.872
BL|BAMB|10|BHN|-20.03976|-46.03085|707.0|0.0|0.0|0.0|STS2 G1(ST2G1)/REFTEK(RT24/10/1)|786576000.0|1.0|M/S|10.0|2002-02-22T20:41:47.185|2003-12-15T17:38:17.872
BL|BAMB|10|BHZ|-20.03976|-46.03085|707.0|0.0|0.0|-90.0|STS2 G1(ST2G1)/REFTEK(RT24/10/1)|786576000.0|1.0|M/S|10.0|2002-02-22T20:41:47.185|2003-12-15T17:38:17.872
BL|BAMB|50|BHE|-20.03976|-46.03085|707.0|0.0|90.0|0.0|STS2 G1(ST2G1)/REFTEK(RT24/50/1)|786576000.0|1.0|M/S|50.0|2002-02-22T20:51:25.462|2003-02-16T18:34:40.402
BL|BAMB|50|BHN|-20.03976|-46.03085|707.0|0.0|0.0|0.0|STS2 G1(ST2G1)/REFTEK(RT24/50/1)|786576000.0|1.0|M/S|50.0|2002-02-22T20:51:25.462|2003-02-16T18:34:40.402
BL|BAMB|50|BHZ|-20.03976|-46.03085|707.0|0.0|0.0|-90.0|STS2 G1(ST2G1)/REFTEK(RT24/50/1)|786576000.0|1.0|M/S|50.0|2002-02-22T20:51:25.462|2003-02-16T18:34:40.402
BL|BARB||BHE|-21.222|-43.800968|1140.0|0.0|90.0|0.0|STS-2|1500000000000.0|1.0|M/S|10.0|1998-04-07T00:00:00|1999-12-31T23:59:59
BL|BARB||BHN|-21.222|-43.800968|1140.0|0.0|0.0|0.0|STS-2|1500000000000.0|1.0|M/S|10.0|1998-04-07T00:00:00|1999-12-31T23:59:59
BL|BARB||BHZ|-21.222|-43.800968|1140.0|0.0|0.0|-90.0|STS-2|1500000000000.0|1.0|M/S|10.0|1998-04-07T00:00:00|1999-12-31T23:59:59
BL|BB15B|02|BLE|-21.04133|-48.53083|587.0|0.0|90.0|0.0|Streckeisen STS-2.G1/Reftek 72A-02.16bits|13010300.0|0.05|M/S|200.0|2007-09-27T00:00:00|2008-06-11T23:59:59
BL|BB15B|02|BLN|-21.04133|-48.53083|587.0|0.0|0.0|0.0|Streckeisen STS-2.G1/Reftek 72A-02.16bits|13010300.0|0.05|M/S|200.0|2007-09-27T00:00:00|2008-06-11T23:59:59
BL|BB15B|02|BLZ|-21.04133|-48.53083|587.0|0.0|0.0|-90.0|Streckeisen STS-2.G1/Reftek 72A-02.16bits|13010300.0|0.05|M/S|200.0|2007-09-27T00:00:00|2008-06-11T23:59:59
BL|BB15B|02|HHE|-21.04133|-48.53083|587.0|0.0|90.0|0.0|STS2 G1(ST2G1)/REFTEK(RT16/200/1)|13111900.0|1.0|M/S|200.0|2007-09-27T00:00:00|2008-06-11T18:36:00
BL|BB15B|02|HHE|-21.04133|-48.53083|587.0|0.0|90.0|0.0|STS2 G1(ST2G1)/REFTEK(RT24/200/1)|786576000.0|1.0|M/S|200.0|2008-06-11T19:49:00|2009-02-26T23:59:59
