#Network|Station|Location|Channel|Latitude|Longitude|Elevation|Depth|Azimuth|Dip|SensorDescription|Scale|ScaleFreq|ScaleUnits|SampleRate|StartTime|EndTime
BR|SGCB||HHE|-0.1223|-67.0306|70.0|0.0|90.0|0.0|Trillium 120P, 120 s, 1201 V/m/s-Taurus, 40 Vpp (g|480399000.0|1.0|M/S|100.0|2016-10-07T04:59:32.85|2017-12-29T11:32:31.42
BR|SGCB||HHN|-0.1223|-67.0306|70.0|0.0|0.0|0.0|Trillium 120P, 120 s, 1201 V/m/s-Taurus, 40 Vpp (g|480399000.0|1.0|M/S|100.0|2016-10-07T04:59:33.04|2017-12-29T11:32:30.5
BR|SGCB||HHZ|-0.1223|-67.0306|70.0|0.0|0.0|-90.0|Trillium 120P, 120 s, 1201 V/m/s-Taurus, 40 Vpp (g|480399000.0|1.0|M/S|100.0|2016-10-07T04:59:34.61|2017-12-29T11:32:41.18
BR|SMTB||HHE|-8.8617|-47.5886|292.0|0.0|90.0|0.0|Trillium 120P, 120 s, 1201 V/m/s|480399000.0|1.0|M/S|100.0|2012-11-25T11:49:44.8126|
BR|SMTB||HHN|-8.8617|-47.5886|292.0|0.0|0.0|0.0|Trillium 120P, 120 s, 1201 V/m/s|480399000.0|1.0|M/S|100.0|2012-11-25T11:49:46.7726|
BR|SMTB||HHZ|-8.8617|-47.5886|292.0|0.0|0.0|-90.0|Trillium 120P, 120 s, 1201 V/m/s|480399000.0|1.0|M/S|100.0|2012-11-25T11:49:46.9726|
BR|SNDB||HHE|-11.9742|-51.2943|252.0|0.0|90.0|0.0|Trillium 120P, 120 s, 1201 V/m/s|480399000.0|1.0|M/S|100.0|2014-09-29T21:34:50.53|
BR|SNDB||HHN|-11.9742|-51.2943|252.0|0.0|0.0|0.0|Trillium 120P, 120 s, 1201 V/m/s|480399000.0|1.0|M/S|100.0|2014-09-29T21:34:52.86|
BR|SNDB||HHZ|-11.9742|-51.2943|252.0|0.0|0.0|-90.0|Trillium 120P, 120 s, 1201 V/m/s|480399000.0|1.0|M/S|100.0|2014-09-29T21:34:50.21|
BR|TBTG||HHE|-4.1868|-69.909|91.0|0.0|90.0|0.0|Trillium 120P, 120 s, 1201 V/m/s|480399000.0|1.0|M/S|100.0|2014-08-31T00:00:00|
BR|TBTG||HHN|-4.1868|-69.909|91.0|0.0|0.0|0.0|Trillium 120P, 120 s, 1201 V/m/s|480399000.0|1.0|M/S|100.0|2014-08-31T00:00:00|
BR|TBTG||HHZ|-4.1868|-69.909|91.0|0.0|0.0|-90.0|Trillium 120P, 120 s, 1201 V/m/s|480399000.0|1.0|M/S|100.0|2014-08-31T00:00:00|
BR|TEFE||HHE|-3.50905|-64.6347|52.0|0.0|90.0|0.0|Trillium 120P, 120 s, 1201 V/m/s-Taurus, 40 Vpp (g|480399000.0|1.0|M/S|100.0|2016-11-18T19:19:31.18|
BR|TEFE||HHN|-3.50905|-64.6347|52.0|0.0|0.0|0.0|Trillium 120P, 120 s, 1201 V/m/s-Taurus, 40 Vpp (g|480399000.0|1.0|M/S|100.0|2016-11-18T19:19:31.69|
BR|TEFE||HHZ|-3.50905|-64.6347|52.0|0.0|0.0|-90.0|Trillium 120P, 120 s, 1201 V/m/s-Taurus, 40 Vpp (g|480399000.0|1.0|M/S|100.0|2016-11-18T19:19:29.67|
BR|TMAB||HHE|-2.3704|-48.0957|26.0|0.0|90.0|0.0|Trillium 120P, 120 s, 1201 V/m/s|480399000.0|1.0|M/S|100.0|2014-08-11T14:48:36.79|
BR|TMAB||HHN|-2.3704|-48.0957|26.0|0.0|0.0|0.0|Trillium 120P, 120 s, 1201 V/m/s|480399000.0|1.0|M/S|100.0|2014-08-11T14:48:37.24|
BR|TMAB||HHZ|-2.3704|-48.0957|26.0|0.0|0.0|-90.0|Trillium 120P, 120 s, 1201 V/m/s|480399000.0|1.0|M/S|100.0|2014-08-11T14:48:35.26|
BR|VILB||HH1|-12.9528|-60.2002|434.0|0.0|332.0|0.0|Trillium 120P, 120 s, 1201 V/m/s|480399000.0|1.0|M/S|100.0|2014-03-29T20:27:00|2015-08-07T14:00:00
BR|VILB||HH1|-12.9528|-60.2002|434.0|0.0|0.0|0.0|Trillium 120P, 120 s, 1201 V/m/s|480399000.0|1.0|M/S|100.0|2015-08-07T14:00:00|
BR|VILB||HH2|-12.9528|-60.2002|434.0|0.0|62.0|0.0|Trillium 120P, 120 s, 1201 V/m/s|480399000.0|1.0|M/S|100.0|2014-03-29T20:27:00|2015-08-07T14:00:00
BR|VILB||HH2|-12.9528|-60.2002|434.0|0.0|90.0|0.0|Trillium 120P, 120 s, 1201 V/m/s|480399000.0|1.0|M/S|100.0|2015-08-07T14:00:00|
BR|VILB||HHZ|-12.9528|-60.2002|434.0|0.0|0.0|-90.0|Trillium 120P, 120 s, 1201 V/m/s|480399000.0|1.0|M/S|100.0|2014-03-29T20:27:00|2015-08-07T14:00:00
BR|VILB||HHZ|-12.9528|-60.2002|434.0|0.0|0.0|-90.0|Trillium 120P, 120 s, 1201 V/m/s|480399000.0|1.0|M/S|100.0|2015-08-07T14:00:00|
