Network,Station,Location,Channel,Latitude,Longitude,Elevation,Depth,Azimuth,Dip,SensorDescription,Scale,ScaleFreq,ScaleUnits,SampleRate,StartTime,EndTime
BL,AREB,50,None,-21.3625,-46.12336,None,0.0,None,None,None,None,None,None,None,None,None
BL,AREB,50,None,-21.3625,-46.12336,None,0.0,None,None,None,None,None,None,None,None,None
BL,AREB,50,None,-21.3625,-46.12336,None,0.0,None,None,None,None,None,None,None,None,None
BL,AREB,50,None,-21.3625,-46.12336,None,0.0,None,None,None,None,None,None,None,None,None
BL,AREB,50,None,-21.3625,-46.12336,None,0.0,None,None,None,None,None,None,None,None,None
BL,AREB,50,None,-21.3625,-46.12336,None,0.0,None,None,None,None,None,None,None,None,None
BL,AREB,50,None,-21.3625,-46.12336,None,0.0,None,None,None,None,None,None,None,None,None
BL,ATDB,,None,-21.290001,-42.8606,None,0.0,None,None,None,None,None,None,None,None,None
BL,ATDB,,None,-21.290001,-42.8606,None,0.0,None,None,None,None,None,None,None,None,None
BL,ATDB,,None,-21.290001,-42.8606,None,0.0,None,None,None,None,None,None,None,None,None
BL,BAMB,10,None,-20.03976,-46.03085,None,0.0,None,None,None,None,None,None,None,None,None
BL,BAMB,10,None,-20.03976,-46.03085,None,0.0,None,None,None,None,None,None,None,None,None
BL,BAMB,10,None,-20.03976,-46.03085,None,0.0,None,None,None,None,None,None,None,None,None
BL,BAMB,50,None,-20.03976,-46.03085,None,0.0,None,None,None,None,None,None,None,None,None
BL,BAMB,50,None,-20.03976,-46.03085,None,0.0,None,None,None,None,None,None,None,None,None
BL,BAMB,50,None,-20.03976,-46.03085,None,0.0,None,None,None,None,None,None,None,None,None
BL,BARB,,None,-21.222,-43.800968,None,0.0,None,None,None,None,None,None,None,None,None
BL,BARB,,None,-21.222,-43.800968,None,0.0,None,None,None,None,None,None,None,None,None
BL,BARB,,None,-21.222,-43.800968,None,0.0,None,None,None,None,None,None,None,None,None
BL,BB15B,02,None,-21.04133,-48.53083,None,0.0,None,None,None,None,None,None,None,None,None
BL,BB15B,02,None,-21.04133,-48.53083,None,0.0,None,None,None,None,None,None,None,None,None
BL,BB15B,02,None,-21.04133,-48.53083,None,0.0,None,None,None,None,None,None,None,None,None
BL,BB15B,02,None,-21.04133,-48.53083,None,0.0,None,None,None,None,None,None,None,None,None
BL,BB15B,02,None,-21.04133,-48.53083,None,0.0,None,None,None,None,None,None,None,None,None
BL,BB15B,02,None,-21.04133,-48.53083,None,0.0,None,None,None,None,None,None,None,None,None
BL,BB15B,02,None,-21.04133,-48.53083,None,0.0,None,None,None,None,None,None,None,None,None
BL,BB15B,02,None,-21.04133,-48.53083,None,0.0,None,None,None,None,None,None,None,None,None
BL,BB15B,02,None,-21.04133,-48.53083,None,0.0,None,None,None,None,None,None,None,None,None
BL,BB15B,40,None,-21.04133,-48.53083,None,0.0,None,None,None,None,None,None,None,None,None
BL,BB15B,40,None,-21.04133,-48.53083,None,0.0,None,None,None,None,None,None,None,None,None
BL,BB15B,40,None,-21.04133,-48.53083,None,0.0,None,None,None,None,None,None,None,None,None
BL,BB15B,40,None,-21.04133,-48.53083,None,0.0,None,None,None,None,None,None,None,None,None
BL,BB15B,40,None,-21.04133,-48.53083,None,0.0,None,None,None,None,None,None,None,None,None
